"APP ID"	"Date Announced"	"CIA Name"	"Grant Type"	"Sub Type"	"Grant Title"	"Admin Institution"	"State"	"Sector"	"Total"	"Broad Research Area"	"Field of Research"	"Res KW1"	"Res KW2"	"Res KW3"	"Res KW4"	"Res KW5"	"Plain Description"
2001066	2020-12-15	"A/Pr Alex de Marco"	"Ideas Grants"	"Ideas Grants"	"Developing high throughput single cell proteomics"	"Monash University"	"VIC"	"University"	1271854	"Basic Science"	"Analytical Biochemistry"	"proteomics"	"proteome analysis"	"cell biology"	"laser scanning confocal microscopy (lscm)"	"imaging"	"Unraveling the variability in the protein expression in tissues or cell populations is critical to understand how cells respond to their environment. For example, this can provide details about the cellular response to an infection or to a chemoterapic. As of today, single cell protein analyses has become at reach, but its application is still cumbersome and its throughput is low. This proposal aims to develop and deploy a simple and robust method to analyse the protein content in single cells."
2001073	2020-12-15	"Dr Paul Gilson"	"Ideas Grants"	"Ideas Grants"	"Development of novel anti-malaria drugs that block parasite invasion"	"Burnet Institute"	"VIC"	"Research Institutes"	1035623.1	"Basic Science"	"Medical Parasitology"	"antimalarial"	"falciparum malaria"	"malaria"	"malaria control"	"malaria drug resistance"	"Malaria is a devastating parasitic disease that kills over 400,000 people a year. Antimalarial drugs play a crucial role in helping eradicate malaria but of great concern is that parasites are becoming resistant to current drugs. We are developing drugs that prevent parasites from invading and proliferating in human blood which causes malaria. We are also discovering how the drugs work with the aim of greatly improving their performance towards clinical uptake."
2001083	2020-12-15	"Dr Sarah Auburn"	"Ideas Grants"	"Ideas Grants"	"Novel genetic tools for tracking the origins and spread of Plasmodium vivax"	"Menzies School of Health Research"	"NT"	"Research Institutes"	536157.9	"Clinical Medicine and Science"	"Genetics not elsewhere classified"	"malaria control"	"genetic epidemiology"	"population genetics"	"molecular biology"	"surveillance"	"Plasmodium vivax causes >8 million malaria cases annually. Containment of this parasite is constrained by limited surveillance tools. This project will establish genetic data on >6,000 P. vivax cases from across the globe. Using this data, we will develop an online platform with analytical tools to identify the main reservoirs of infection, how parasites are spreading within and across national borders, and how effectively interventions have impacted on parasite transmission."
2001090	2020-12-15	"Prof John Mamo"	"Ideas Grants"	"Ideas Grants"	"The interactive effects of dietary saturated fat and apolipoprotein-E genotype on peripheral metabolism of lipoprotein-amyloid and neurovascular integrity."	"Curtin University"	"WA"	"University"	637535.6	"Basic Science"	"Nutritional Physiology"	"lipoprotein metabolism"	"dietary fat"	"apolipoprotein e"	"blood-brain barrier"	"neurodegeneration"	"This project is based on a remarkable discovery which suggests that in some individuals, Alzheimer's disease may be a consequence of corruption of microscopic blood vessels that supply brain, damaged as a consequence of exaggerated exposure in blood to a protein produced principally in liver. The project will explore this pathway further in subjects at heightened risk of Alzheimer's disease and in humanised animal models. The findings may provide new opportunities for prevention and treatment."
2001098	2020-12-15	"Prof Vanessa Hayes"	"Ideas Grants"	"Ideas Grants"	"Mutational signatures of DDT: The role of a controversial persistent endocrine disrupting pollutant on prostate cancer aetiology"	"University of Sydney"	"NSW"	"University"	991000	"Basic Science"	"Cancer Genetics"	"genomics"	"carcinogens"	"mutagenicity"	"prostate cancer"	"pesticides"	"No carcinogen or prevention has been identified for prostate cancer (PCa). As carcinogens are commonly mutagens, we will use genomic interrogation to determine if extensive use of the hormone-disrupting pesticide DDT during the 40's to late 80's increased PCa globally. Having access to prostate tumours from men with biochemically confirmed lifelong DDT-exposure, will provide a measurable genomic signature to evaluate the impact of DDT globally, including Australia."
2001107	2020-12-15	"Prof Daniel Fatovich"	"Ideas Grants"	"Ideas Grants"	"Emerging Drugs Network of Australia: a coordinated toxicosurveillance system of illicit drug use in Australia to enable rapid detection and harm reduction responses via an Early Warning System"	"University of Western Australia"	"WA"	"University"	3722730.8	"Clinical Medicine and Science"	"Emergency Medicine"	"emergency medicine"	"toxicology"	"illicit drug use"	"health surveillance"	"harm reduction"	"The Emerging Drugs Network of Australia brings together emergency physicians, toxicologists and forensic laboratories across the country to build a national surveillance and early warning system of illicit and emerging drugs. Our innovative approach will use laboratory confirmed data to identify the specific drugs resulting in emergency department presentations, and use this information to inform rapid, evidence-based public health responses to reduce further drug-related harm in the community."
2001112	2020-12-15	"Prof John Carroll"	"Ideas Grants"	"Ideas Grants"	"Mitigating the risks of mitochondrial donation"	"Monash University"	"VIC"	"University"	1063748	"Basic Science"	"Gene and Molecular Therapy"	"mitochondrial disease"	"mitochondrial dna (mtdna)"	"oocyte"	"assisted reproductive technology (art)"	"mitochondrial genetics"	"Mitochondrial donation in fertilised eggs is a possible therapy for avoiding mitochondrial DNA disease, but there are major safety concerns, such as mutant mitochondrial carryover. To address these concerns, we will develop two new methods to eliminate carryover risk, then translate our findings to human eggs. Also, we will determine if the mitochondrial donation procedure affects offspring health. Our findings will serve as a guide for adopting the technology."
2001120	2020-12-15	"Prof Ruth Ganss"	"Ideas Grants"	"Ideas Grants"	"Therapeutic induction of tertiary lymph nodes in cancer"	"University of Western Australia"	"WA"	"University"	995010	"Basic Science"	"Solid Tumours"	"cancer immunotherapy"	"angiogenesis"	"stroma"	"targeted therapy"	"chemokines"	"Immunotherapy has been an important recent advance in cancer treatment by using the body's own immune cells to fight cancer. Although there have been unprecedented dramatic results, not all patients benefit, and most benefits are temporary. The cellular environment in which cancers are embedded is crucial for controlling treatment success. We aim to apply novel 'precision' therapies to this environment to expose the cancer and enable attack by immune cells for improved immunotherapy."
2001128	2020-12-15	"A/Pr Simon McMullan"	"Ideas Grants"	"Ideas Grants"	"Innate threat detection circuits in the superior colliculus co-ordinate respiratory and cardiovascular responses to visual stimuli"	"Macquarie University"	"NSW"	"University"	517958	"Basic Science"	"Autonomic Nervous System"	"autonomic nervous system"	"abnormal threat perception"	"visual pathways"	"sympathetic neurons"	"neuroanatomical tracing"	"Our surroundings affect our bodies: light pollution, traffic, and aircraft noise all significantly affect cardiovascular health. This project will investigate interactions between brain systems that subconsciously scan our surroundings for interesting or threatening features, and those that co-ordinate the cardiovascular and respiratory systems. We will generate new knowledge that describes how the brain detects danger and translates this into signals that contribute to cardiovascular risk."
2001131	2020-12-15	"A/Pr Rhys Allan"	"Ideas Grants"	"Ideas Grants"	"Organisation of the genome during the development of antibody-secreting cells"	"Walter and Eliza Hall Institute of Medical Research"	"VIC"	"Research Institutes"	886154.5	"Basic Science"	"Immunogenetics (incl. Genetic Immunology)"	"immune development"	"gene regulation"	"enhancer elements"	"immune function"	"b cells"	"Each cell of our body contains over two metres of DNA that must be correctly packaged in order for our cells to function. We are using cutting-edge molecular biology techniques to study how this DNA circuitry is established in the white blood cells of our immune system that produce antibodies. Our novel approaches will reveal unique strategies to modulate immune responses to our benefit."
2001173	2020-12-15	"Prof Marcia Langton"	"Ideas Grants"	"Ideas Grants"	"Improving understandings of and responses to alcohol-related family violence for Aboriginal people"	"University of Melbourne"	"VIC"	"University"	1294734.8	"Health Services Research"	"Aboriginal and Torres Strait Islander Health"	"aboriginal health"	"alcohol and behaviour"	"domestic violence"	"health services research"	"health service decision making"	"Family violence and alcohol misuse contribute to many health and social inequities facing Aboriginal peoples. This Aboriginal-led project will investigate associations between alcohol and family violence in urban, regional and remote contexts to co-design improved interventions for Aboriginal peoples facing these issues. We will use an innovative approach combining participatory anthropological methods with network analytical techniques to address the gravity and complexity of the problem."
2001201	2020-12-15	"Dr Gemma Kelly"	"Ideas Grants"	"Ideas Grants"	"Defining the genes that dictate the cellular response to tumour protein TP53 activation"	"Walter and Eliza Hall Institute of Medical Research"	"VIC"	"Research Institutes"	784895.9	"Basic Science"	"Cell Development, Proliferation and Death"	"apoptosis"	"cell proliferation"	"senescence"	"transcriptional regulation"	"mouse models"	"The tumour suppressor TP53 prevents the growth of abnormal cells by activating processes such as cell death and irreversible growth arrest. A cell will undergo only one of these possible responses, but it is not known why some cells die and others only stop growing. We will use innovative methods to define the genes that dictate the cellular response to TP53 activation. This research has implications for cancer, as many therapeutics aim to permanently kill cancer cells by activating TP53."
2001203	2020-12-15	"Dr Phillip Melton"	"Ideas Grants"	"Ideas Grants"	"Epigenetic Biomarker Discovery for Cardiovascular Disease Risk Stratification of Women Following Preeclampsia"	"University of Tasmania"	"TAS"	"University"	1275101	"Basic Science"	"Epigenetics (incl. Genome Methylation and Epigenomics)"	"cardiovascular disease"	"epigenetics"	"dna methylation"	"pre-eclampsia"	"population studies"	"Those women whom have suffered from severe complications during pregnancy have an increased risk of developing heart disease. This increased risk may be due to epigenetic changes during pregnancy that alter the expression of specific genes. These epigenetic changes persist after birth and increase heart disease risk for these women. This project seeks to evaluate those epigenetic changes associated with severe pregnancy complications predicting heart disease in a large group of Australian women."
2001210	2020-12-15	"Dr Freda Jen"	"Ideas Grants"	"Ideas Grants"	"Targeting a bacterial glyco-Achilles heel to make new vaccines for Haemophilus influenzae and Neisseria gonorrhoeae."	"Griffith University"	"QLD"	"University"	526949.6	"Basic Science"	"Medical Bacteriology"	"glycoconjugates"	"vaccine development"	"molecular microbiology"	"pathogenic bacteria"	"infectious diseases"	"The bacteria that cause gonorrhoea (N. gonorrhoeae), middle ear infections and exacerbations of chronic obstructive lung disease (H. influenzae) have become multi-drug resistant. These diseases are a major health and economic burden. In the absence of new drugs, a vaccine to prevent these diseases has emerged as a major unmet need in human health. In this grant, we will develop a new vaccine that targets a bacterial-specific sugar that we have discovered is the Achilles heel of these bacteria."
2001218	2020-12-15	"Prof David Forbes"	"Ideas Grants"	"Ideas Grants"	"Developing a Just-In-Time-Adaptive-Intervention for problem anger"	"University of Melbourne"	"VIC"	"University"	690123.6	"Clinical Medicine and Science"	"Health, Clinical and Counselling Psychology"	"anger"	"posttraumatic stress disorder (ptsd)"	"assessment"	"psychophysiology"	"psychological treatment"	"Problems controlling anger and aggression are very common and highly destructive in individuals who have experienced trauma. Current treatment approaches are limited. This project will first use technology to measure and predict when problem anger is occurring, and then develop a smart-phone delivered intervention designed to reduce problem anger in individuals who have experienced trauma, by providing support when and where an individual needs it most."
2001233	2020-12-15	"Prof Peter Currie"	"Ideas Grants"	"Ideas Grants"	"Harnessing macrophage-derived cytokine signalling in skeletal muscle regeneration"	"Monash University"	"VIC"	"University"	991926	"Basic Science"	"Regenerative Medicine (incl. Stem Cells and Tissue Engineering)"	"adult stem cells"	"muscle disease"	"macrophage biology"	"muscle regeneration"	"cytokine biology"	"We propose to develop novel therapies and tissue engineering approaches for the treatment of muscle injury and wasting disorders using specific muscle stem cells called satellite cells. Our ultimate aim is to accelerate the development of safe, effective and affordable muscle stem cell-based therapies, in an attempt to lessen the disease burden of muscle wasting disorders. The approach will make use of the novel stem cell activating compounds and immune cells that we have identified."
2001234	2020-12-15	"Dr Tracey Sletten"	"Ideas Grants"	"Ideas Grants"	"Understanding the role of light exposure in individual differences in the circadian response to shift work"	"Monash University"	"VIC"	"University"	803672.4	"Clinical Medicine and Science"	"Preventive Medicine"	"sleep"	"sleep disorders"	"circadian rhythms"	"shiftwork"	"mental health"	"This study will evaluate the effects of environmental light exposure on the response of the circadian pacemaker to night shift in a large sample of shift workers. It will refine a novel biomathematical model of the circadian pacemaker to improve predictions of circadian timing for individual shift workers. This prediction will inform personalised recommendations to enhance circadian adaptation to night shift and reduce the negative implications of circadian misalignment on health and safety."
2001262	2020-12-15	"Dr Andreas Kupz"	"Ideas Grants"	"Ideas Grants"	"A rationally designed vaccine for tuberculosis"	"James Cook University"	"QLD"	"University"	1371593	"Basic Science"	"Medical Bacteriology"	"tuberculosis"	"vaccine"	"indigenous health"	"diabetes"	"acquired immunodeficiency syndrome (aids)"	"Tuberculosis kills more people than any other infectious disease, and approximately one-third of the world's population is latently infected with Mycobacterium tuberculosis. This situation is largely due to the low efficacy of the only licensed TB vaccine, BCG, and the 'black box' of what constitutes protection against TB. This project aims to unravel the mechanisms of protective immunity against TB to develop a highly protective vaccine."
2001271	2020-12-15	"Dr Mark Larance"	"Ideas Grants"	"Ideas Grants"	"Characterisation of erusiolin - a new peptide hormone"	"University of Sydney"	"NSW"	"University"	547201.6	"Basic Science"	"Endocrinology"	"gut hormones"	"proteome analysis"	"appetite regulation"	"hormone receptors"	"knockout mouse"	"Obesity and type II diabetes are epidemic diseases in Australia. Gut-derived hormones are key mediators in these diseases, due to their role in regulating appetite and blood glucose levels. Therapeutic modulation of these hormones also provides significant benefits for patients. In this proposal, we will determine the metabolic functions, such as appetite control, for a previously uncharacterised hormone, which is an unexplored therapeutic target for obesity and diabetes."
2001278	2020-12-15	"A/Pr Mohammed Hossain"	"Ideas Grants"	"Ideas Grants"	"Developing novel peptide-based therapeutics and technologies to mitigate fibrosis"	"University of Melbourne"	"VIC"	"University"	1161383	"Basic Science"	"Proteins and Peptides"	"peptides"	"relaxin"	"peptide synthesis"	"pharmacology"	"g protein-coupled receptors"	"Fibrosis (tissue scarring) is an unmet medical problem that adversely affects both human health and medical devices. It causes organ (e.g. heart, kidney) failure leading to death. Fibrotic encapsulation causes medical device (e.g. surgical mesh) failure. Our team has discovered a peptide, B7-33, that mitigates fibrosis in the short-term. Our IDEAS grant aims to develop long-acting B7-33 therapies and, to employ long-acting B7-33 mimetics in anti-fibrotic compositions for surgical meshes."
2001283	2020-12-15	"A/Pr Luca Cocchi"	"Ideas Grants"	"Ideas Grants"	"Uncovering the neural mechanisms of obsessive-compulsive disorder using brain modelling"	"QIMR Berghofer Medical Research Institute"	"QLD"	"Research Institutes"	581628	"Basic Science"	"Neurocognitive Patterns and Neural Networks"	"neuroimaging"	"neuropsychiatry"	"brain imaging"	"mathematical modelling"	"psychological disorders"	"Obsessive-compulsive disorder (OCD) is an incurable mental illness and current therapies only mitigate its symptoms for a portion of individuals. Thus, there is a need to identify the neural causes of OCD to develop personalised therapies. We will combine mathematical modelling, computer simulations, and clinical and neuroimaging data to develop the first model of OCD. Outcomes from this study will enable targeted OCD research and the discovery of brain mechanisms supporting treatment response."
2001284	2020-12-15	"Dr Hayley Bullen"	"Ideas Grants"	"Ideas Grants"	"Discovering how a novel anti-malarial drug series rapidly kills parasites"	"Burnet Institute"	"VIC"	"Research Institutes"	672971.3	"Basic Science"	"Medical Parasitology"	"malaria"	"antimalarial"	"mechanism of action"	"biochemistry"	"chemistry"	"We have developed a new set of highly potent anti-malarial drugs but we do not know how they work. Identifying how these compounds work is important for improving their effectiveness and safety. We will discover how these drugs kill parasites by using a number of cutting edge methods that could also be useful for discovering how other drugs work. Data generated will progress these compounds along the drug development pipeline which urgently needs a constant supply of new antimalarials."
2001296	2020-12-15	"Prof Andrew Perkins"	"Ideas Grants"	"Ideas Grants"	"Gene editing to cure sickle cell disease"	"Monash University"	"VIC"	"University"	825864	"Clinical Medicine and Science"	"Genetics not elsewhere classified"	"sickle cell disease"	"erythroid kr�ppel-like factor (eklf)"	"gene targeting"	"bone marrow transplantation"	"erythropoiesis"	"Sickle Cell Disease was the first molecular disease described in man, and is the most prevalent. In some African countries, India and the Middle East, up to 20% of the population carry the sickle gene mutation. In developing countries, 90% of children die before 5 years of age. In developed countries, patients suffer a lifetime of chronic pain and die ~20 years early. We will employ new gene editing approaches to repair the mutation or recruit fetal hemoglobin to cure SCD in human samples."
2001315	2020-12-15	"A/Pr Natasha Rogers"	"Ideas Grants"	"Ideas Grants"	"Improving Kidney Transplant Outcomes Using Normothermic Machine Perfusion"	"University of Sydney"	"NSW"	"University"	778231.5	"Clinical Medicine and Science"	"Surgery"	"transplantation surgery"	"kidney transplantation"	"tissue perfusion"	"ischaemia/reperfusion"	"genomics"	"Kidneys donated for transplantation are at risk of damage that prevent the organ from working and reduce its lifespan. Normothermic machine perfusion is a device that can circulate oxygenated blood at normal body temperature through a donor kidney prior to transplantation. In doing so it is able to resuscitate the kidney and prevent injury. We will determine how machine perfusion achieves this remarkable effect and investigate new treatments for kidney injury."
2001320	2020-12-15	"Prof Victor Villemagne"	"Ideas Grants"	"Ideas Grants"	"Imaging, fluid and genetic markers of Alzheimer's disease"	"Edith Cowan University"	"WA"	"University"	1519004	"Clinical Medicine and Science"	"Geriatrics and Gerontology"	"neurodegenerative disorders"	"alzheimer disease"	"brain imaging"	"biomarkers"	"early diagnosis"	"Markers of pathology and inflammation are useful tools for the diagnosis and staging of neurodegenerative conditions such as Alzheimer's disease. This approach will deepen our basic understanding of this disease, improving early detection and prediction of cognitive impairment. This work will make possible more accurate diagnosis, and improved monitoring of therapeutic interventions."
2001325	2020-12-15	"Dr Kim Maree O'Sullivan"	"Ideas Grants"	"Ideas Grants"	"Unravelling NET confusion in Vasculitis"	"Monash University"	"VIC"	"University"	1044052.3	"Basic Science"	"Nephrology and Urology"	"experimental glomerulonephritis"	"vasculitis"	"neutrophils"	"glomerular inflammation"	"autoimmune disease"	"Current therapy for AAV has major toxicities and 30% of Patients are dead or on dialysis within 3 years. This proposal aims to study a unique form of cell death termed Neutrophil extracellular traps (NETs) that initiates and perpetuates inflammation in this disease. We will use an animal model of the disease that mirrors human disease. We will inhibit crucial molecules in NET production to attenuate disease. This will provide proof of concept evidence to promote clinical trials in patients."
2001346	2020-12-15	"Dr Brendon Chua"	"Ideas Grants"	"Ideas Grants"	"Oleoyl-ACP-hydrolase as an early predictive biomarker for severe and fatal influenza"	"University of Melbourne"	"VIC"	"University"	866806.5	"Basic Science"	"Cellular Immunology"	"influenza virus"	"cd8 t cells"	"innate immunity"	"lipid metabolism"	"respiratory infection"	"Millions are hospitalized with severe influenza disease and ~500K die annually but the underlying mechanisms that drive disease are still not fully understood. We have identified a key role for an enzyme involved in fatty acid metabolism, which is profoundly elevated in patients who succumb to influenza and is thus a predictor for fatal outcomes. This research aims to investigate how this enzyme affects infection and impairs immune responses to drive severe respiratory viral disease."
2001379	2020-12-15	"Prof Marcus Stoodley"	"Ideas Grants"	"Ideas Grants"	"Preventing stroke from arteriovenous malformations using precision thrombosis"	"Macquarie University"	"NSW"	"University"	993866	"Basic Science"	"Cardiology (incl. Cardiovascular Diseases)"	"cerebrovascular disorders"	"drug targeting"	"vascular biology"	"thrombus formation"	"endothelial vascular responses"	"Brain arteriovenous malformations are rupture-prone blood vessels that cause stroke in children and young adults. One third of patients have no current treatment options. We aim to develop new medicines that cause blockage of the abnormal vessels, thus preventing them from bleeding and causing stroke. Focused radiation is used to produce molecular changes in the abnormal vessels; these molecules are then the target for the new medicines. We will develop several new drugs for clinical testing."
2001385	2020-12-15	"A/Pr Wai-Hong Tham"	"Ideas Grants"	"Ideas Grants"	"Blocking malaria transmission and infection"	"Walter and Eliza Hall Institute of Medical Research"	"VIC"	"Research Institutes"	1243720	"Basic Science"	"Medical Parasitology"	"plasmodium falciparum"	"malaria transmission"	"therapeutic antibodies"	"host/pathogen interaction"	"structural biology"	"Plasmodium falciparum is the most lethal malaria parasite that infect humans. Our work will reveal how this malaria parasite governs host tropism, fertilization and immune evasion by using the 6-cysteine family of proteins which are abundantly expressed on its surface. This proposal will explore novel ways using the smallest types of antibodies, called nanobodies, to block the function of these proteins and therefore prevent malaria infection."
2001396	2020-12-15	"A/Pr Fiona Simpson"	"Ideas Grants"	"Ideas Grants"	"The Ins and Outs of Endocytosis inhibition: Providing diverse opportunities for treatment of incurable cancers"	"University of Queensland"	"QLD"	"University"	912353	"Clinical Medicine and Science"	"Cancer Therapy (excl. Chemotherapy and Radiation Therapy)"	"antibody cancer therapy"	"endocytosis"	"cancer immunotherapy"	"electron microscopy"	"cell signalling"	"The best new immune system anti-cancer drugs only work in ~30% of patients. We found a way to move the drug targets around in people's tumours temporarily to reverse resistance and have tested this in clinical trials. Here we propose to use immunology and the world's frontier electron microscope techniques to work out exactly what is happens to the tumours, immune cells and anti-cancer drugs when they interact in real clinical situations. The aim is to reach at least 60% patient response rate."
2001406	2020-12-15	"A/Pr Peter Czabotar"	"Ideas Grants"	"Ideas Grants"	"Understanding the role of lipid in membrane permeabilization by the Bcl-2 family executioner proteins"	"Walter and Eliza Hall Institute of Medical Research"	"VIC"	"Research Institutes"	626523.5	"Basic Science"	"Structural Biology (incl. Macromolecular Modelling)"	"apoptosis"	"structural biology"	"cell death"	"x-ray crystallography"	"membrane protein"	"Apoptosis is a form of programmed cell death that protects our bodies from dangerous cells, e.g cells infected with viruses or that might become cancerous. A network of protein families control this process and this work will understand how certain members regulate a crucial step in this cell death pathway. Our studies will reveal key insights into apoptosis at the molecular level and inform the development of therapeutics for diseases characterised by dysregulated cell death such as cancer."
2001408	2020-12-15	"Dr Julio Aguado Perez"	"Ideas Grants"	"Ideas Grants"	"Ataxia-Telangiectasia: An emerging role for inflammation in driving neurodegeneration and premature ageing"	"University of Queensland"	"QLD"	"University"	437436	"Clinical Medicine and Science"	"Cellular Nervous System"	"dna damage"	"inflammation"	"ageing"	"senescence"	"neurodegenerative disorders"	"Ataxia-Telangiectasia (A-T) is a devastating genetic disease that arises in early childhood and causes patients to die in their twenties. To date there is no cure, and therapeutics are desperately needed. This project will use state-of-the-art brain organoids derived from stem cells of A-T patients in order to better understand this disease and evaluate novel drugs that target the molecular mechanisms that drive chronic inflammation and brain neurodegeneration in children with A-T."
2001431	2020-12-15	"Prof Mark Schembri"	"Ideas Grants"	"Ideas Grants"	"How a multidrug resistant bacterial pathogen has become pandemic"	"University of Queensland"	"QLD"	"University"	1116544.25	"Basic Science"	"Medical Bacteriology"	"escherichia coli"	"urinary tract infection (uti)"	"antibiotic resistance"	"bacterial sepsis"	"molecular biology"	"The pandemic spread of antibiotic resistant E. coli ST131 is a major human health problem. ST131 is the globally dominant cause of urinary tract and bloodstream infections. This project will use advanced genetics and animal infection models to understand the features of ST131 that have fueled its global dominance. The outcomes will unravel the molecular mechanisms that enable ST131 to persist and cause repeat infection, and guide the development of new precision medicine therapeutics."
2001513	2020-12-15	"A/Pr Paul Lockhart"	"Ideas Grants"	"Ideas Grants"	"Repeat expansions in neurological disease: discovery, interpretation and enhanced diagnostics"	"Murdoch Childrens Research Institute"	"VIC"	"Research Institutes"	889936.85	"Basic Science"	"Neurology and Neuromuscular Diseases"	"neurogenetics"	"ataxia"	"diagnostic test"	"gene discovery"	"disease mechanisms"	"Identifying the mutation or genetic cause of disease in an individual is the first step in the provision of appropriate clinical care and treatment. This diagnostic process is being revolutionised through the ability to sequence the entire human genome in a time and cost effective manner. This project will enable identification of novel and known repeat expansion using whole genome sequencing, providing rapid diagnoses and better clinical care for individuals with neurogenetic disorders."
2001514	2020-12-15	"Dr Quan Nguyen"	"Ideas Grants"	"Ideas Grants"	"Identification of therapy-resistant cells driving relapse in Medulloblastoma from integrated spatial transcriptomics and tissue imaging"	"University of Queensland"	"QLD"	"University"	749272	"Basic Science"	"Systems Biology"	"bioinformatics"	"medulloblastoma"	"cancer biology"	"drug resistance"	"differential gene expression"	"Medulloblastoma (MB) is the most common cause of cancer related mortality in children, with relapsed MB nearly a universally fatal event. Relapsed MB can be caused by pre-existing rare cells that escape treatment and continue to evolve. This project will identify the organisation of all cell types within patient derived xenograft models of MB, monitoring how this changes throughout tumour progression and drug treatment. We will identify rare cells responsible for driving recurrence."
2001536	2020-12-15	"Dr Wendy Gold"	"Ideas Grants"	"Ideas Grants"	"Developing exon replacement gene therapy to cure Rett syndrome: an innovative model for neurodevelopmental disorders"	"University of Sydney"	"NSW"	"University"	475105	"Basic Science"	"Neurology and Neuromuscular Diseases"	"neurology"	"neurobiology"	"developmental disorders"	"gene therapy"	"central nervous system (cns)"	"There is no cure for neurodevelopmental disorders such as Rett syndrome which is caused by mutations in the MECP2 gene. Gene therapy is ineffective due to the 'Goldilocks' effect where too little, as well as too much expression of MECP2 causes disease. Here a gene editing therapy will be tested in patient cells and mouse model that will maintain the normal cellular expression of MECP2 by cutting out the mutated regions of the gene (exons) and replacing them with repaired copies."
2001541	2020-12-15	"A/Pr Peter Psaltis"	"Ideas Grants"	"Ideas Grants"	"Defining a new player in atherosclerosis: The role of Adventitial Haemangioblasts as an \"outside-in\" driver of plaque growth and stability."	"University of Adelaide"	"SA"	"University"	728004.5	"Basic Science"	"Cardiology (incl. Cardiovascular Diseases)"	"atherosclerosis"	"vascular biology"	"macrophages"	"adult stem cells"	"vasculogenesis"	"As the underlying cause of heart attack, atherosclerosis is a leading cause of death worldwide. New approaches to treatment are desperately needed and this requires a better understanding of how atherosclerotic plaques form in arteries. This project studies a new population of stem cells that we have discovered in the outer layer of arteries, to determine how they cause plaques to form, so that we can develop new therapies that target these stem cells to more effectively treat atherosclerosis."
2001543	2020-12-15	"Dr Markus Hofer"	"Ideas Grants"	"Ideas Grants"	"Vascular changes are a key contributor to and novel drug target for interferon-alpha induced neurological disease"	"University of Sydney"	"NSW"	"University"	1245401	"Basic Science"	"Central Nervous System"	"interferon (ifn)"	"neuroinflammation"	"central nervous system (cns) diseases"	"transgenic model"	"endothelial cells"	"Type I interferons (IFN-Is) contribute to wide range of neurological diseases including ageing and neurodegeneration. At its extreme IFN-I-mediated neurodegeneration is known as 'interferonopathy'. The mechanisms of how IFN-Is drive disease are unclear, making causal treatment difficult. We have recently uncovered ground-breaking evidence that abnormal blood vessels are a key contributor to the disease. Here, we will investigate novel treatment targets for patients with interferonopathies."
2001572	2020-12-15	"A/Pr Yazi Ke"	"Ideas Grants"	"Ideas Grants"	"Targeting pathogenic TAR DNA-binding protein 43 to treat frontotemporal dementia and motor neuron disease"	"Macquarie University"	"NSW"	"University"	687444	"Basic Science"	"Central Nervous System"	"frontotemporal dementia"	"motor neuron disease (mnd)"	"neurodegeneration"	"molecular mechanisms"	"cellular interactions"	"Frontotemporal dementia and motor neuron Disease are rapidly progressive and fatal neurodegenerative diseases that affect people in their prime. Poor understanding of the processes that lead to these diseases have slowed drug development. Through innovative experimental design, we aim to decipher a novel disease mechanism that involves specific molecular interactions and translate these findings into new therapies for the diseases."
2001646	2020-12-15	"Dr Jiawen Li"	"Ideas Grants"	"Ideas Grants"	"Serial imaging of molecular and microstructural changes in atherosclerosis: tracking plaques towards destabilisation"	"University of Adelaide"	"SA"	"University"	992112.2	"Clinical Medicine and Science"	"Cardiology (incl. Cardiovascular Diseases)"	"diagnostic imaging"	"acute myocardial infarction (ami)"	"plaque rupture"	"atherosclerosis"	"instrumentation"	"Most heart attacks are caused by high-risk plaques in coronary arteries. A significant unmet need in cardiology is to reliably detect high-risk plaques before they are life-threatening. This project will generate unique insights into plaque pathogenesis over time to see how plaques become high-risk and cause heart attacks. This project will also develop a clinically applicable tool to detect high-risk plaques, leading to significantly reduced complications and cost in heart disease."
2001653	2020-12-15	"A/Pr Sylvia Gustin"	"Ideas Grants"	"Ideas Grants"	"NeuroGame: Can neuromodulation of brain rhythms relieve chronic pain?"	"University of New South Wales"	"NSW"	"University"	1568407	"Clinical Medicine and Science"	"Central Nervous System"	"neuropathic pain"	"thalamus"	"electroencephalogram (eeg)"	"neuromodulation"	"chronic pain"	"The growing number of overdoses and deaths caused by opioids in the therapy of chronic pain shows the urgent need to develop and test novel chronic pain treatments. We will address this need by developing and testing a novel and safe intervention that can provide pain relief via the primary source of pain: the brain. We will use cutting-edge imaging technology to unravel brain mechanism responsible for the recovery of chronic pain, including efforts to prevent rather than relive chronic pain."
2001675	2020-12-15	"Dr Samantha Barton"	"Ideas Grants"	"Ideas Grants"	"Are Oligodendrocytes the Missing Link in Amyotrophic Lateral Sclerosis Pathogenesis?"	"University of Melbourne"	"VIC"	"University"	1054405	"Basic Science"	"Neurology and Neuromuscular Diseases"	"oligodendrocytes"	"motor neuron disease (mnd)"	"myelination"	"brain metabolism"	"stem cells"	"Amyotrophic Lateral Sclerosis (ALS) is a debilitating and progressive neurodegenerative disease. Recent research suggests important cells of the central nervous system called glia play a role in disease onset and progression. We are interested in a type of glia called oligodendrocytes; they are crucial for supporting the survival of the cells that die in ALS. Only through understanding the underlying biology of ALS can we aim to identify effective therapies that will benefit patients."
