"Projet.Code_Decision_ANR";"Projet.Acronyme";"Projet.Partenaire.Code_Decision_ANR";"Projet.Partenaire.Est_coordinateur";"Projet.Partenaire.Nom_organisme";"Projet.Partenaire.Categorie_organisme";"Projet.Partenaire.Responsable_scientifique.Nom";"Projet.Partenaire.Responsable_scientifique.Prenom";"Projet.Partenaire.Adresse.Ville";"Projet.Partenaire.Adresse.Region";"Projet.Partenaire.Adresse.Pays"
"ANR-09-VILL-0007";"VegDUD";"ANR-09-VILL-0007-07";False;"OFFICE NATIONAL DETUDES ET DE RECHERCHES AEROSPATIALES [ONERA] - CENTRE DETUDES ET DE RECHERCHES DE TOULOUSE";"Divers public";"BRIOTTET";"Xavier";"";"";"France"
"ANR-09-VILL-0007";"VegDUD";"ANR-09-VILL-0007-08";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE MIDI-PYRENEES";"Divers public";"LEMONSU";"Aude";"";"";"France"
"ANR-09-VILL-0006";"FLUIDE";"ANR-09-VILL-0006-06";False;"INTERFACE TRANSPORT";"TPE";"BOSSIN";"Philippe";"";"";"France"
"ANR-09-VILL-0006";"FLUIDE";"ANR-09-VILL-0006-05";False;"PORT AUTONOME DE PARIS";"Entreprise autre que TPE ou PME";"DEPIERRE";"Didier";"";"";"France"
"ANR-09-VILL-0006";"FLUIDE";"ANR-09-VILL-0006-04";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE LANGUEDOC-ROUSSILLON";"Divers public";"LAVAUD LETILLEUL";"Valérie";"";"";"France"
"ANR-09-VILL-0006";"FLUIDE";"ANR-09-VILL-0006-03";False;"UNIVERSITE DE PARIS I - PANTHEON SORBONNE";"Laboratoire public";"BEYER";"Antoine";"";"";"France"
"ANR-09-VILL-0006";"FLUIDE";"ANR-09-VILL-0006-02";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE ILE-DE-FRANCE SECTEUR PARIS A";"Divers public";"LENDJEL";"Emeric";"";"";"France"
"ANR-09-VILL-0006";"FLUIDE";"ANR-09-VILL-0006-01";True;"INSTITUT Français DES SCIENCES ET TECHNOLOGIES DES TRANSPORTS, DE L AMENAGEMENT ET DES RESEAUX ( IFSTTAR)";"Divers public";"FREMONT";"Antoine";"";"";"France"
"ANR-09-VILL-0005";"D2SOU";"ANR-09-VILL-0005-06";False;"CLUB D2C";"Laboratoire public";"OLIVE";"Gilles";"";"";"France"
"ANR-09-VILL-0005";"D2SOU";"ANR-09-VILL-0005-05";False;"GEOCARTA";"TPE";"DABAS";"Michel";"";"";"France"
"ANR-09-VILL-0005";"D2SOU";"ANR-09-VILL-0005-04";False;"UNIVERSITE DE VERSAILLES - SAINT-QUENTIN - EN - YVELINES";"Laboratoire public";"O'CONNOR";"Martin";"";"";"France"
"ANR-09-VILL-0005";"D2SOU";"ANR-09-VILL-0005-03";False;"FONDATION EUROPEENNE POUR DES TERRITOIRES DURABLES";"Laboratoire public";"GUYONNAUD";"Marie Françoise";"";"";"France"
"ANR-09-VILL-0005";"D2SOU";"ANR-09-VILL-0005-02";False;"UNIVERSITE BORDEAUX I";"Laboratoire public";"BREYSSE";"Denys";"";"";"France"
"ANR-09-VILL-0005";"D2SOU";"ANR-09-VILL-0005-01";True;"BUREAU DE RECHERCHES GEOLOGIQUES ET MINIERES - BRGM";"Divers public";"Lebert";"Francois";"";"";"France"
"ANR-09-VILL-0004";"OMEGA";"ANR-09-VILL-0004-01";True;"INSTITUT NATIONAL DES SCIENCES APPLIQUEES DE LYON - INSA";"Laboratoire public";"CHERQUI";"Frédéric";"";"";"France"
"ANR-09-VILL-0004";"OMEGA";"ANR-09-VILL-0004-04";False;"CEMAGREF GROUPEMENT DE LYON";"Divers public";"WEREY";"Caty";"";"";"France"
"ANR-09-VILL-0004";"OMEGA";"ANR-09-VILL-0004-02";False;"LYONNAISE DES EAUX";"Entreprise autre que TPE ou PME";"LAHALLE";"Didier";"";"";"France"
"ANR-09-VILL-0004";"OMEGA";"ANR-09-VILL-0004-03";False;"INSTITUT NATIONAL DES SCIENCES APPLIQUEES DE LYON - INSA";"Laboratoire public";"TOUSSAINT";"Jean Yves";"";"";"France"
"ANR-09-VILL-0003";"MUSCADE";"ANR-09-VILL-0003-06";False;"CNRS centre Limousin Poitou Charents";"Laboratoire public";"";"";"Orléans";"";""
"ANR-09-VILL-0003";"MUSCADE";"ANR-09-VILL-0003-05";False;"ENS ARCHITECTURE DE TOULOUSE";"Laboratoire public";"ADOLPHE";"Luc";"";"";"France"
"ANR-09-VILL-0003";"MUSCADE";"ANR-09-VILL-0003-04";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE BRETAGNE ET PAYS- DE-LA-LOIRE";"Divers public";"LONG";"Nathalie";"";"";"France"
"ANR-09-VILL-0003";"MUSCADE";"ANR-09-VILL-0003-03";False;"CENTRE SCIENTIFIQUE ET TECHNIQUE DU BATIMENT";"Divers public";"SALAGNAC JEAN";"Luc";"";"";"France"
"ANR-09-VILL-0003";"MUSCADE";"ANR-09-VILL-0003-02";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE ILE-DE-FRANCE SECTEUR PARIS A";"Divers public";"HALLEGATTE";"Stéphane";"";"";"France"
"ANR-09-VILL-0003";"MUSCADE";"ANR-09-VILL-0003-01";True;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE MIDI-PYRENEES";"Divers public";"MASSON";"Valéry";"";"";"France"
"ANR-09-VILL-0002";"MéDiTOSS";"ANR-09-VILL-0002-04";False;"SOL SOLUTION";"PME";"HADDANI";"Younès";"";"";"France"
"ANR-09-VILL-0002";"MéDiTOSS";"ANR-09-VILL-0002-03";False;"REGIE AUTONOME DES TRANSPORTS PARISIENS RATP";"Entreprise autre que TPE ou PME";"SORGI";"Claudia";"";"";"France"
"ANR-09-VILL-0002";"MéDiTOSS";"ANR-09-VILL-0002-02";False;"INSTITUT NATIONAL DES SCIENCES APPLIQUEES DE LYON - INSA";"Laboratoire public";"EMERIAULT";"Fabrice";"";"";"France"
"ANR-09-VILL-0002";"MéDiTOSS";"ANR-09-VILL-0002-01";True;"UNIVERSITE BLAISE PASCAL - CLERMONT-FERRAND II";"Laboratoire public";"BREUL";"Pierre";"";"";"France"
"ANR-09-VILL-0001";"INOGEV";"ANR-09-VILL-0001-02";False;"ECOLE NATIONALE DES PONTS ET CHAUSSEES";"Laboratoire public";"CHEBBO";"Ghassan";"";"";"France"
"ANR-09-VILL-0001";"INOGEV";"ANR-09-VILL-0001-01";True;"INSTITUT Français DES SCIENCES ET TECHNOLOGIES DES TRANSPORTS, DE L AMENAGEMENT ET DES RESEAUX ( IFSTTAR)";"Divers public";"Ruban";"Véronique";"";"";"France"
"ANR-09-VILL-0001";"INOGEV";"ANR-09-VILL-0001-04";False;"Institut de radioprotection et de sureté nucléaire - IRSN";"Divers public";"MARO";"Denis";"";"";"France"
"ANR-09-VILL-0001";"INOGEV";"ANR-09-VILL-0001-03";False;"INSTITUT NATIONAL DES SCIENCES APPLIQUEES DE LYON - INSA";"Laboratoire public";"BARRAUD";"Sylvie";"";"";"France"
"ANR-09-VILL-0001";"INOGEV";"ANR-09-VILL-0001-05";False;"ECOLE NATIONALE DES PONTS ET CHAUSSEES";"Laboratoire public";"SEIGNEUR";"Christian";"";"";"France"
"ANR-09-VERS-0019";"ARSSO";"ANR-09-VERS-0019-06";False;"INSTITUT NATIONAL DE RECHERCHE EN INFORMATIQUE ET EN AUTOMATIQUE - INRIA";"Divers public";"";"";"";"";"France"
"ANR-09-VERS-0019";"ARSSO";"ANR-09-VERS-0019-05";False;"TéSA (Télécommunications Spatiales et Aéronautiques)";"Laboratoire public";"";"";"";"";"France"
"ANR-09-VERS-0019";"ARSSO";"ANR-09-VERS-0019-04";False;"COMMISSARIAT A LENERGIE ATOMIQUE - Laboratoire dElectronique et de Technologie de lInformation (LETI)";"Divers public";"";"";"";"";"France"
"ANR-09-VERS-0019";"ARSSO";"ANR-09-VERS-0019-03";False;"THALES COMMUNICATIONS & SECURITY SA";"Entreprise autre que TPE ou PME";"";"";"";"";"France"
"ANR-09-VERS-0019";"ARSSO";"ANR-09-VERS-0019-02";False;"INSTITUT NATIONAL DE RECHERCHE EN INFORMATIQUE ET EN AUTOMATIQUE - INRIA";"Divers public";"";"";"";"";"France"
"ANR-09-VERS-0019";"ARSSO";"ANR-09-VERS-0019-01";True;"ALCATEL LUCENT BELL LABS France";"Entreprise autre que TPE ou PME";"KERBOEUF";"Sylvaine";"";"";"France"
"ANR-09-VERS-0019";"ARSSO";"ANR-09-VERS-0019-07";False;"EUTELSAT SA";"Entreprise autre que TPE ou PME";"";"";"";"";"France"
"ANR-09-VERS-0018";"ECLIPSES";"ANR-09-VERS-0018-02";False;"UNIVERSITE DE VERSAILLES - SAINT-QUENTIN - EN - YVELINES";"Laboratoire public";"";"";"";"";"France"
"ANR-09-VERS-0018";"ECLIPSES";"ANR-09-VERS-0018-01";True;"GEMALTO SA";"Entreprise autre que TPE ou PME";"GRESSUS";"Yvon";"";"";"France"
"ANR-09-VERS-0018";"ECLIPSES";"ANR-09-VERS-0018-05";False;"CRYPTOEXPERTS";"TPE";"";"";"";"";"France"
"ANR-09-VERS-0018";"ECLIPSES";"ANR-09-VERS-0018-03";False;"COMMISSARIAT A LENERGIE ATOMIQUE - CENTRE DETUDES NUCLEAIRES DE GRENOBLE";"Divers public";"";"";"";"";"France"
"ANR-09-VERS-0018";"ECLIPSES";"ANR-09-VERS-0018-04";False;"INVIA";"TPE";"";"";"";"";"France"
"ANR-09-VERS-0017";"ARESA2";"ANR-09-VERS-0017-03";False;"COMMISSARIAT A LENERGIE ATOMIQUE - CENTRE DETUDES NUCLEAIRES DE GRENOBLE";"Divers public";"";"";"";"";"France"
"ANR-09-VERS-0017";"ARESA2";"ANR-09-VERS-0017-01";True;"FRANCE TELECOM";"Entreprise autre que TPE ou PME";"CORRENSON";"Loic";"";"";"France"
"ANR-09-VERS-0017";"ARESA2";"ANR-09-VERS-0017-02";False;"CORONIS SAS";"PME";"";"";"";"";"France"
"ANR-09-VERS-0017";"ARESA2";"ANR-09-VERS-0017-06";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE RHONE-ALPES SECTEUR ALPES";"Divers public";"";"";"";"";"France"
"ANR-09-VERS-0017";"ARESA2";"ANR-09-VERS-0017-04";False;"INSTITUT NATIONAL DE RECHERCHE EN INFORMATIQUE ET EN AUTOMATIQUE - INRIA";"Divers public";"";"";"";"";"France"
"ANR-09-VERS-0017";"ARESA2";"ANR-09-VERS-0017-05";False;"INSTITUT POLYTECHNIQUE DE GRENOBLE";"Laboratoire public";"";"";"";"";"France"
"ANR-09-VERS-0017";"ARESA2";"ANR-09-VERS-0017-07";False;"GROUPE DES ECOLES DES TELECOMMUNICATIONS";"Laboratoire public";"";"";"";"";"France"
"ANR-09-VERS-0016";"BEST";"ANR-09-VERS-0016-05";False;"NAGRA FRANCE";"PME";"";"";"";"";"France"
"ANR-09-VERS-0016";"BEST";"ANR-09-VERS-0016-04";False;"UNIVERSITE DE PARIS VIII";"Laboratoire public";"";"";"";"";"France"
"ANR-09-VERS-0016";"BEST";"ANR-09-VERS-0016-03";False;"CRYPTOEXPERTS";"TPE";"";"";"";"";"France"
"ANR-09-VERS-0016";"BEST";"ANR-09-VERS-0016-02";False;"INSTITUT NATIONAL DE RECHERCHE EN INFORMATIQUE ET EN AUTOMATIQUE - INRIA";"Divers public";"";"";"";"";"France"
"ANR-09-VERS-0016";"BEST";"ANR-09-VERS-0016-01";True;"THALES COMMUNICATIONS & SECURITY SA";"Entreprise autre que TPE ou PME";"DUBOIS";"Renaud";"";"";"France"
"ANR-09-VERS-0015";"WINGS";"ANR-09-VERS-0015-02";False;"INSTITUT NATIONAL DE RECHERCHE EN INFORMATIQUE ET EN AUTOMATIQUE - INRIA";"Divers public";"";"";"";"";"France"
"ANR-09-VERS-0015";"WINGS";"ANR-09-VERS-0015-01";True;"GS1 FRANCE";"PME";"PAUVRE";"Nicolas";"";"";"France"
"ANR-09-VERS-0015";"WINGS";"ANR-09-VERS-0015-05";False;"FRANCE TELECOM";"Entreprise autre que TPE ou PME";"";"";"";"";"France"
"ANR-09-VERS-0015";"WINGS";"ANR-09-VERS-0015-03";False;"UNIVERSITE PARIS VI [PIERRE ET MARIE CURIE]";"Laboratoire public";"";"";"";"";"France"
"ANR-09-VERS-0015";"WINGS";"ANR-09-VERS-0015-04";False;"AFNIC";"PME";"";"";"";"";"France"
"ANR-09-VERS-0015";"WINGS";"ANR-09-VERS-0015-06";False;"UNIVERSITE DE CAEN - BASSE-NORMANDIE";"Laboratoire public";"";"";"";"";"France"
"ANR-09-VERS-0014";"VIPEER";"ANR-09-VERS-0014-05";False;"EURECOM";"PME";"";"";"";"";"France"
"ANR-09-VERS-0014";"VIPEER";"ANR-09-VERS-0014-03";False;"NDS TECHNOLOGIES FRANCE";"Entreprise autre que TPE ou PME";"";"";"";"";"France"
"ANR-09-VERS-0014";"VIPEER";"ANR-09-VERS-0014-02";False;"ORANGE";"Entreprise autre que TPE ou PME";"ORANGE";"PAUL";"";"";"France"
"ANR-09-VERS-0014";"VIPEER";"ANR-09-VERS-0014-01";True;"GROUPE DES ECOLES DES TELECOMMUNICATIONS";"Laboratoire public";"GRAVEY";"Annie";"";"";"France"
"ANR-09-VERS-0014";"VIPEER";"ANR-09-VERS-0014-06";False;"INSTITUT NATIONAL DE RECHERCHE EN INFORMATIQUE ET EN AUTOMATIQUE - INRIA";"Divers public";"";"";"";"";"France"
"ANR-09-VERS-0014";"VIPEER";"ANR-09-VERS-0014-04";False;"ENVIVIO";"PME";"";"";"";"";"France"
"ANR-09-VERS-0013";"THID";"ANR-09-VERS-0013-04";False;"SIGNOPTIC TECHNOLOGIES";"TPE";"";"";"";"";"France"
"ANR-09-VERS-0013";"THID";"ANR-09-VERS-0013-03";False;"CENTRE TECHNIQUE DU PAPIER";"Laboratoire public";"";"";"";"";"France"
"ANR-09-VERS-0013";"THID";"ANR-09-VERS-0013-02";False;"UNIVERSITE DE SAVOIE - CHAMBERY";"Laboratoire public";"";"";"";"";"France"
"ANR-09-VERS-0013";"THID";"ANR-09-VERS-0013-01";True;"INSTITUT POLYTECHNIQUE DE GRENOBLE";"Laboratoire public";"PERRET";"Etienne";"";"";"France"
"ANR-09-VERS-0012";"TELDOT";"ANR-09-VERS-0012-02";False;"FRANCE TELECOM";"Entreprise autre que TPE ou PME";"";"";"";"";"France"
"ANR-09-VERS-0012";"TELDOT";"ANR-09-VERS-0012-01";True;"III-V Lab";"Entreprise autre que TPE ou PME";"LELARGE";"François";"";"";"France"
"ANR-09-VERS-0012";"TELDOT";"ANR-09-VERS-0012-04";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE ILE-DE-FRANCE SECTEUR OUEST ET NORD";"Divers public";"";"";"";"";"France"
"ANR-09-VERS-0012";"TELDOT";"ANR-09-VERS-0012-06";False;"INSTITUT NATIONAL DES SCIENCES APPLIQUEES - INSA DE RENNES";"Laboratoire public";"";"";"";"";"France"
"ANR-09-VERS-0012";"TELDOT";"ANR-09-VERS-0012-07";False;"UNIVERSITE DE RENNES I";"Laboratoire public";"";"";"";"";"France"
"ANR-09-VERS-0012";"TELDOT";"ANR-09-VERS-0012-03";False;"INSTITUT POLYTECHNIQUE DE GRENOBLE";"Laboratoire public";"";"";"";"";"France"
"ANR-09-VERS-0011";"SWEET-HOME";"ANR-09-VERS-0011-05";False;"CAMERA CONTACT";"PME";"";"";"";"";"France"
"ANR-09-VERS-0011";"SWEET-HOME";"ANR-09-VERS-0011-04";False;"TECHNOSENS";"PME";"";"";"";"";"France"
"ANR-09-VERS-0011";"SWEET-HOME";"ANR-09-VERS-0011-03";False;"THEORIS SA";"PME";"";"";"";"";"France"
"ANR-09-VERS-0011";"SWEET-HOME";"ANR-09-VERS-0011-02";False;"ASSOCIATION DE GESTION DE L ECOLE SUPERIEURE D INGENIEURS EN INFORMATIQUE ET GENIE DES TELECOMMUNICATION (AG ESIGETEL)";"Laboratoire public";"";"";"";"";"France"
"ANR-09-VERS-0011";"SWEET-HOME";"ANR-09-VERS-0011-01";True;"UNIVERSITE GRENOBLE I [Joseph Fourier]";"Laboratoire public";"VACHER";"Michel";"";"";"France"
"ANR-09-VERS-0010";"STRADE";"ANR-09-VERS-0010-06";False;"INSTITUT NATIONAL DE RECHERCHE EN INFORMATIQUE ET EN AUTOMATIQUE - INRIA";"Divers public";"";"";"";"";"France"
"ANR-09-VERS-0010";"STRADE";"ANR-09-VERS-0010-05";False;"INSTITUT TELECOM";"Laboratoire public";"";"";"";"";"France"
"ANR-09-VERS-0010";"STRADE";"ANR-09-VERS-0010-04";False;"UNIVERSITE DE LILLE I [SCIENCES ET TECHNOLOGIES]";"Laboratoire public";"";"";"";"";"France"
"ANR-09-VERS-0010";"STRADE";"ANR-09-VERS-0010-03";False;"KYLIA";"PME";"";"";"";"";"France"
"ANR-09-VERS-0010";"STRADE";"ANR-09-VERS-0010-02";False;"DRAKA COMTEQ FRANCE";"PME";"";"";"";"";"France"
"ANR-09-VERS-0010";"STRADE";"ANR-09-VERS-0010-01";True;"ALCATEL LUCENT BELL LABS France";"Entreprise autre que TPE ou PME";"SALSI";"Massimiliano";"";"";"France"
"ANR-09-VERS-0009";"SILVER";"ANR-09-VERS-0009-01";True;"III-V Lab";"Entreprise autre que TPE ou PME";"DUAN";"Guang Hua";"";"";"France"
"ANR-09-VERS-0009";"SILVER";"ANR-09-VERS-0009-04";False;"FRANCE TELECOM";"Entreprise autre que TPE ou PME";"";"";"";"";"France"
"ANR-09-VERS-0009";"SILVER";"ANR-09-VERS-0009-02";False;"COMMISSARIAT A LENERGIE ATOMIQUE - CENTRE DETUDES NUCLEAIRES DE GRENOBLE";"Divers public";"";"";"";"";"France"
"ANR-09-VERS-0009";"SILVER";"ANR-09-VERS-0009-03";False;"UNIVERSITE DE PARIS XI [PARIS- SUD]";"Laboratoire public";"VIVIEN";"laurent";"";"";"France"
"ANR-09-VERS-0008";"RF-IDROFIL";"ANR-09-VERS-0008-01";True;"UNIVERSITE DE BRETAGNE OCCIDENTALE";"Laboratoire public";"RIUS";"Eric";"";"";"France"
"ANR-09-VERS-0008";"RF-IDROFIL";"ANR-09-VERS-0008-02";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE MIDI-PYRENEES";"Divers public";"";"";"";"";"France"
"ANR-09-VERS-0007";"PROSE";"ANR-09-VERS-0007-06";False;"GROUPE DES ECOLES DES TELECOMMUNICATIONS";"Laboratoire public";"";"";"";"";"France"
"ANR-09-VERS-0007";"PROSE";"ANR-09-VERS-0007-05";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE ILE-DE-FRANCE SECTEUR PARIS B";"Divers public";"";"";"";"";"France"
"ANR-09-VERS-0007";"PROSE";"ANR-09-VERS-0007-04";False;"PLAYADZ";"TPE";"";"";"";"";"France"
"ANR-09-VERS-0007";"PROSE";"ANR-09-VERS-0007-03";False;"EURECOM";"PME";"";"";"";"";"France"
"ANR-09-VERS-0007";"PROSE";"ANR-09-VERS-0007-02";False;"INSTITUT NATIONAL DE RECHERCHE EN INFORMATIQUE ET EN AUTOMATIQUE - INRIA";"Divers public";"";"";"";"";"France"
"ANR-09-VERS-0007";"PROSE";"ANR-09-VERS-0007-01";True;"TECHNICOLOR R&D PARIS";"Entreprise autre que TPE ou PME";"Plassard";"Thierry";"";"";"France"
"ANR-09-VERS-0006";"MODULE";"ANR-09-VERS-0006-02";False;"III-V Lab";"Entreprise autre que TPE ou PME";"";"";"";"";"France"
"ANR-09-VERS-0006";"MODULE";"ANR-09-VERS-0006-01";True;"GROUPE DES ECOLES DES TELECOMMUNICATIONS";"Laboratoire public";"ERASME";"Didier";"";"";"France"
"ANR-09-VERS-0006";"MODULE";"ANR-09-VERS-0006-03";False;"ORANGE";"Entreprise autre que TPE ou PME";"MARTIN";"Sophie";"";"";"France"
"ANR-09-VERS-0006";"MODULE";"ANR-09-VERS-0006-04";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE ILE-DE-FRANCE SECTEUR OUEST ET NORD";"Divers public";"";"";"";"";"France"
"ANR-09-VERS-0006";"MODULE";"ANR-09-VERS-0006-05";False;"UNIVERSITE DE LIMOGES";"Laboratoire public";"";"";"";"";"France"
"ANR-09-VERS-0005";"MLSN";"ANR-09-VERS-0005-04";False;"BASIC LEAD";"TPE";"";"";"";"";"France"
"ANR-09-VERS-0005";"MLSN";"ANR-09-VERS-0005-03";False;"INSTITUT NATIONAL DE RECHERCHE EN INFORMATIQUE ET EN AUTOMATIQUE - INRIA";"Divers public";"";"";"";"";"France"
"ANR-09-VERS-0005";"MLSN";"ANR-09-VERS-0005-02";False;"UNIVERSITE PARIS IX [DAUPHINE]";"Laboratoire public";"";"";"";"";"France"
"ANR-09-VERS-0005";"MLSN";"ANR-09-VERS-0005-01";True;"UNIVERSITE DE PARIS XI [PARIS- SUD]";"Laboratoire public";"LEQUEUX";"Fabrice";"";"";"France"
"ANR-09-VERS-0004";"MICROS";"ANR-09-VERS-0004-05";False;"UNIVERSITE DE PARIS XI [PARIS- SUD]";"Laboratoire public";"";"";"";"";"France"
"ANR-09-VERS-0004";"MICROS";"ANR-09-VERS-0004-04";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE RHONE-AUVERGNE";"Divers public";"";"";"";"";"France"
"ANR-09-VERS-0004";"MICROS";"ANR-09-VERS-0004-03";False;"III-V Lab";"Entreprise autre que TPE ou PME";"";"";"";"";"France"
"ANR-09-VERS-0004";"MICROS";"ANR-09-VERS-0004-02";False;"ALCATEL LUCENT BELL LABS France";"Entreprise autre que TPE ou PME";"LEPOIX";"ESTHER";"";"";"France"
"ANR-09-VERS-0004";"MICROS";"ANR-09-VERS-0004-01";True;"COMMISSARIAT A LENERGIE ATOMIQUE - CENTRE DE GRENOBLE";"Divers public";"FULBERT";"Laurent";"";"";"France"
"ANR-09-VERS-0003";"METAVEST";"ANR-09-VERS-0003-01";True;"UNIVERSITE DE RENNES I";"Laboratoire public";"TAROT";"Anne Claude";"";"";"France"
"ANR-09-VERS-0003";"METAVEST";"ANR-09-VERS-0003-02";False;"ADVANTEN";"PME";"";"";"";"";"France"
"ANR-09-VERS-0003";"METAVEST";"ANR-09-VERS-0003-03";False;"UNIVERSITE DE PARIS XI [PARIS- SUD]";"Laboratoire public";"";"";"";"";"France"
"ANR-09-VERS-0003";"METAVEST";"ANR-09-VERS-0003-04";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE COTE DAZUR";"Divers public";"";"";"";"";"France"
"ANR-09-VERS-0003";"METAVEST";"ANR-09-VERS-0003-05";False;"FRANCE TELECOM";"Entreprise autre que TPE ou PME";"";"";"";"";"France"
"ANR-09-VERS-0002";"KIDPOCKET";"ANR-09-VERS-0002-07";False;"UNIVERSITE PARIS VI [PIERRE ET MARIE CURIE]";"Laboratoire public";"";"";"";"";"France"
"ANR-09-VERS-0002";"KIDPOCKET";"ANR-09-VERS-0002-02";False;"GROUPE DES ECOLES DES TELECOMMUNICATIONS";"Laboratoire public";"";"";"";"";"France"
"ANR-09-VERS-0002";"KIDPOCKET";"ANR-09-VERS-0002-08";False;"INSTITUT GUSTAVE ROUSSY";"Laboratoire public";"";"";"";"";"France"
"ANR-09-VERS-0002";"KIDPOCKET";"ANR-09-VERS-0002-01";True;"ORANGE";"Entreprise autre que TPE ou PME";"WIART";"Joe";"";"";"France"
"ANR-09-VERS-0002";"KIDPOCKET";"ANR-09-VERS-0002-06";False;"UNIVERSITE PARIS-EST MARNE LA VALLEE";"Laboratoire public";"";"";"";"";"France"
"ANR-09-VERS-0002";"KIDPOCKET";"ANR-09-VERS-0002-03";False;"GROUPE DES ECOLES DES TELECOMMUNICATIONS";"Laboratoire public";"";"";"";"";"France"
"ANR-09-VERS-0002";"KIDPOCKET";"ANR-09-VERS-0002-05";False;"INSTITUT NATIONAL DE RECHERCHE EN INFORMATIQUE ET EN AUTOMATIQUE - INRIA";"Divers public";"";"";"";"";"France"
"ANR-09-VERS-0002";"KIDPOCKET";"ANR-09-VERS-0002-04";False;"PHI-MECA ENGINEERING";"TPE";"";"";"";"";"France"
"ANR-09-VERS-0001";"ECOSCELLS";"ANR-09-VERS-0001-11";False;"EURECOM";"PME";"";"";"";"";"France"
"ANR-09-VERS-0001";"ECOSCELLS";"ANR-09-VERS-0001-10";False;"ECOLE SUPERIEURE DELECTRICITE (SUPELEC)";"Laboratoire public";"";"";"";"";"France"
"ANR-09-VERS-0001";"ECOSCELLS";"ANR-09-VERS-0001-09";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE MIDI-PYRENEES";"Divers public";"";"";"";"";"France"
"ANR-09-VERS-0001";"ECOSCELLS";"ANR-09-VERS-0001-08";False;"SIRADEL";"PME";"";"";"";"";"France"
"ANR-09-VERS-0001";"ECOSCELLS";"ANR-09-VERS-0001-07";False;"3ROAM";"PME";"";"";"";"";"France"
"ANR-09-VERS-0001";"ECOSCELLS";"ANR-09-VERS-0001-06";False;"ECOLE SUPERIEURE DELECTRICITE (SUPELEC)";"Laboratoire public";"";"";"";"";"France"
"ANR-09-VERS-0001";"ECOSCELLS";"ANR-09-VERS-0001-05";False;"FRANCE TELECOM";"Entreprise autre que TPE ou PME";"";"";"";"";"France"
"ANR-09-VERS-0001";"ECOSCELLS";"ANR-09-VERS-0001-04";False;"SEQUANS COMMUNICATIONS";"PME";"";"";"";"";"France"
"ANR-09-VERS-0001";"ECOSCELLS";"ANR-09-VERS-0001-03";False;"UNIVERSITE DAVIGNON ET DES PAYS DE VAUCLUSE";"Laboratoire public";"";"";"";"";"France"
"ANR-09-VERS-0001";"ECOSCELLS";"ANR-09-VERS-0001-02";False;"INSTITUT NATIONAL DE RECHERCHE EN INFORMATIQUE ET EN AUTOMATIQUE - INRIA";"Divers public";"";"";"";"";"France"
"ANR-09-VERS-0001";"ECOSCELLS";"ANR-09-VERS-0001-01";True;"ALCATEL LUCENT BELL LABS France";"Entreprise autre que TPE ou PME";"FEKI";"Afef";"";"";"France"
"ANR-09-TECS-0020";"ARMEN";"ANR-09-TECS-0020-02";False;"ASS PROMOTION PLATEFORMES ROBOTIQUES HANDICAP";"Laboratoire public";"";"";"";"";"France"
"ANR-09-TECS-0020";"ARMEN";"ANR-09-TECS-0020-01";True;"COMMISSARIAT A LENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES - CENTRE DETUDES NUCLEAIRES SACLAY";"Divers public";"LEROUX";"Christophe";"";"";"France"
"ANR-09-TECS-0020";"ARMEN";"ANR-09-TECS-0020-06";False;"VOXLER";"TPE";"";"";"";"";"France"
"ANR-09-TECS-0020";"ARMEN";"ANR-09-TECS-0020-03";False;"UNIVERSITE BLAISE PASCAL - CLERMONT-FERRAND II";"Laboratoire public";"";"";"";"";"France"
"ANR-09-TECS-0020";"ARMEN";"ANR-09-TECS-0020-04";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE ILE-DE-FRANCE SECTEUR SUD";"Divers public";"";"";"";"";"France"
"ANR-09-TECS-0020";"ARMEN";"ANR-09-TECS-0020-05";False;"ROBOSOFT";"TPE";"";"";"";"";"France"
