Name,Institution_Paid,Program_Name,Competition_CD,PRC_Name,Project_Title,CIHR_Contribution,CIHR_Equipment,Term_Years_Months
"Kong, Tiffany",University of Toronto,Master's Award: Canada Graduate Scholarships,201812GSM,Special Cases - Awards Programs,Analysis of metabolic and immune consequences of host-microbe interactions in diabetic mouse models,"                 $17,500","                      $0","1 yr 0 mth "
"Konkoly-Thege, Barna",University of Toronto,Planning and Dissemination Grant - Institute Community Support,201803PCS,Planning and Dissemination - INMHA,Waypoint Research Institute 6th Annual Conference on Implementing Evidence-Based Practices: Improved Care for the Underserved in Mental Health and Addictions  MOMENTUM-RESEARCH REALIZED,"                 $19,925","                      $0","1 yr 0 mth "
"Kontulainen, Saija",University of Saskatchewan,Operating Grant: Understanding the Health Impact of Inactivity,201808UHI,Operating Grant : Understanding the Health Impact of Inactivity,Impact of inactivity and exercise on muscle and bone marrow adiposity,"                $200,000","                      $0","1 yr 6 mths "
"Kopciuk, Karen A; Yang, Huiming",University of Calgary,Operating Grant: Data Analysis Using Existing Databases and Cohorts,201810DAE,Data Analysis Using Existing Databases and Cohorts,Assessing cancer screening and outcomes among First Nations people in Alberta,"                 $99,864","                      $0","1 yr 0 mth "
"Kopp, Janel",University of British Columbia,Project Grant,201809PJT,Cancer Biology & Therapeutics,Role of inflammation during the genesis of intraductal papillary mucinous neoplasia associated pancreatic ductal adenocarcinoma,"              $1,090,125","                      $0","5 yrs 0 mth "
"Korczak, Daphne",Hospital for Sick Children (Toronto),Project Grant,201809PJT,Social & Developmental Aspects of Children's & Youth's Health,Measuring cardiovascular Outcomes of Depression in reFerred Youth (MODIFY),"                $914,175","                      $0","5 yrs 0 mth "
"Korneluk, Robert G",Children's Hospital of Eastern Ontario Research Institute Inc,Project Grant,201803PJT,Cancer Progression & Therapeutics 2,Combined IAP antagonism and immunotherapy for cancer treatment,"                $937,126","                      $0","5 yrs 0 mth "
"Korneluk, Robert G",Children's Hospital of Eastern Ontario Research Institute Inc,Foundation Grant,201809FDN,Foundation Grant,The role of the Inhibitors of Apoptosis (IAPs) in health and disease,"              $2,905,410","                      $0","7 yrs 0 mth "
"Koschinsky, Marlys L",University of Western Ontario,Project Grant,201809PJT,"Diabetes, Obesity, Lipid & Lipoprotein Disorders",Apo(a):apoB100 interactions as key determinants of Lp(a) biosynthesis,"                $833,850","                      $0","5 yrs 0 mth "
"Kosteniuk, Brynn M",University of Alberta,Master's Award: Canada Graduate Scholarships,201812GSM,Special Cases - Awards Programs,Royal Alexandra Hospital Supervised Consumption Services: Evaluation of Patient Uptake and Access,"                 $17,500","                      $0","1 yr 0 mth "
"Kothary, Rashmi K",Ottawa Hospital Research Institute,Project Grant,201809PJT,Cell Biology & Mechanisms of Disease,MicroRNA-145 as a key regulator of oligodendrocyte differentiation and CNS myelination,"                $918,000","                      $0","5 yrs 0 mth "
"Koti, Madhuri","Queen's University (Kingston, Ontario)",Project Grant,201803PJT,Cancer Progression & Therapeutics 2,Exploiting tumour innate immunity for sensitization of ovarian tumours to PD-L1 immune checkpoint blockade immunotherapy,"                $765,000","                      $0","5 yrs 0 mth "
"Koudys, Jacob",University of Toronto,Doctoral: Vanier Canada Graduate Scholarships,201810CGV,Vanier Canada Graduate Scholarships CIHR,Differentiating Suicide Attempters From Suicidal Ideators: A Multimodal Investigation of Impulsivity,"                $150,000","                      $0","3 yrs 0 mth "
"Kovalchuk, Olga",University of Lethbridge (Alberta),Catalyst Grant: Cannabis Research in Urgent Priority Areas,201810CRU,Cannabis Research in Urgent Priority Areas,Friend or foe: cannabis and the brain - from safety analysis to medical applications,"                $100,000","                      $0","1 yr 0 mth "
"Kowatch, Kristy R","Lakehead University (Thunder Bay, Ontario)",Travel Awards - Institute Community Support,201802ISU,Institute of Indigenous Peoples' Health,Mental wellness indicators in First Nations' children in Northwestern Ontario,"                  $1,068","                      $0","1 yr 0 mth "
"Kowatch, Kristy R","Lakehead University (Thunder Bay, Ontario)",Indigenous Gender and Wellness: Idea Fair and Learning Circle,201811IGW,Special Cases - Awards Programs,Indigenous Gender and Wellness: Idea Fair and Learning Circle,"                  $1,837","                      $0","1 yr 0 mth "
"Kowatsch, Monika",University of Manitoba,"Doctoral Research Award -PA: Research in First Nations, M&eacute;tis &/or Inuit Health",201810DIA,Doctoral Research Awards - A,Sniffing around the Issue: investigating the relationship between solvent use and HIV risk,"                $105,000","                      $0","3 yrs 0 mth "
"Kozicky, Lisa",Direct Payment,CIHR Fellowship,201811MFE,Fellowships - Post-PhD,Investigation of FcRn-FcgammaR3a cooperation: implications for rheumatoid arthritis,"                $150,000","                      $0","3 yrs 0 mth "
"Kraeutner, Sarah",Dalhousie University (Nova Scotia),Travel Awards - Institute Community Support,201802ISU,Institute of Circulatory and Respiratory Health,Identifying the ideal screening tool for the prescription of imagery-based therapies post-stroke,"                  $1,000","                      $0","1 yr 0 mth "
"Kraeutner, Sarah",University of British Columbia,CIHR Fellowship,201811MFE,Health Research Training A - Post-PhD (HTA),Modifying brain connectivity to optimize motor learning and recovery of function after stroke,"                $135,000","                      $0","3 yrs 0 mth "
"Krahn, Andrew D",University of British Columbia,Foundation Grant,201809FDN,Foundation Grant,Hearts in Rhythm Organization (HiRO): Improving detection and treatment of inherited heart rhythm disorders to prevent sudden death,"              $3,958,013","                      $0","7 yrs 0 mth "
"Kraichy, Shannon T",Direct Payment,Indigenous Gender and Wellness: Idea Fair and Learning Circle,201811IGW,Special Cases - Awards Programs,Indigenous Gender and Wellness: Idea Fair and Learning Circle,"                  $4,276","                      $0","1 yr 0 mth "
"Kramar, Cecilia",McGill University,CIHR Fellowship,201811MFE,Health Research Training A - Post-PhD (HTA),Identifying the neuronal activity of adult born neurons in the dentate gyrus that support behavioural pattern separation.,"                $135,000","                      $0","3 yrs 0 mth "
"Krassioukov, Andrei",University of British Columbia,Planning and Dissemination Grant - Institute Community Support,201803PCS,Planning and Dissemination - ICRH,"Motherhood after spinal cord injury: lactation, breastfeeding and autonomic dysreflexia. Translating knowledge to practice.","                 $15,000","                      $0","1 yr 0 mth "
"Krause, Sandra","Concordia University (Montreal, Quebec)",Master's Award: Canada Graduate Scholarships,201812GSM,Special Cases - Awards Programs,The Role of Personal Responsibility in Mental Contamination in Obsessive-Compulsive Disorder,"                 $17,500","                      $0","1 yr 0 mth "
"Krawetz, Roman J",Direct Payment,Canada Research Chairs - CIHR Funded,201810CRC,Special Cases - Awards Programs,Canada Research Chair - Tier 2,"                $500,000","                      $0","5 yrs 0 mth "
"Kremer, Richard B",Research Institute of the McGill University Health Centre,Project Grant,201809PJT,"Clinical Investigation - B: Arthritis, Bone, Skin and Cartilage","Effect of 1,25 dihydroxyvitamin D on control of cell growth and differentiation","                $914,175","                      $0","5 yrs 0 mth "
"Krepinsky, Joan",McMaster University,Project Grant,201809PJT,"Diabetes, Obesity, Lipid & Lipoprotein Disorders",Role of miR-299a in regulating diabetic kidney disease,"                $707,625","                      $0","5 yrs 0 mth "
"Kristman, Vicki L","Lakehead University (Thunder Bay, Ontario)",Planning and Dissemination Grant - Institute Community Support,201803PCS,Planning and Dissemination - IHSPR,Engaging the Next Generation of Health Scientists in Big Data Research at the 2018 National Student Conference of the Canadian Society for Epidemiology and Biostatistics,"                 $10,000","                      $0","1 yr 0 mth "
"Kristof, Arnold S; Wykes, Linda J",Research Institute of the McGill University Health Centre,Project Grant,201809PJT,"Nutrition, Food & Health",Impact of Protein Nutrition in Critically-ill Patients,"                $397,801","                      $0","3 yrs 0 mth "
"Kroger, Edeltraut; Dionne, Clermont",Universit&eacute; Laval,Catalyst Gr: Cann Res in Urgent Areas-Cannabis in the context of pain management,201810CU2,Cannabis Research in Urgent Priority Areas,Medical cannabis against chronic musculoskeletal pain - a mixed methods study to describe use and to identify its facilitators and barriers among Canadian patients and doctors.,"                $124,954","                      $0","1 yr 0 mth "
"Kronfli, Nadine; Cox, John J; Klein, Marina B; Lebouché, Bertrand",Research Institute of the McGill University Health Centre,Project Grant,201809PJT,Health Services Evaluation & Interventions Research,Towards the micro-elimination of hepatitis C virus among Canadian provincial prison inmates: The effectiveness of patient navigation on treatment uptake,"                $309,824","                      $0","4 yrs 0 mth "
"Krysa, Jacqueline",University of Alberta,Travel Awards - Institute Community Support,201802ISU,ICRH - International Symposium on Atherosclerosis (ISA) Travel Awards,Remnant Dyslipidemia and Fat Intolerance Enchances Cardiometabolic Risk in Overweight Children,"                  $1,000","                      $0","1 yr 0 mth "
"Kryszajtys, David T",University of Toronto,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201810GSD,Doctoral Research Awards - B,"Social Learning as an Underlying Mechanism in the Co-development of Problem Gambling, Substance Use, and Delinquent Behaviour among Adolescents.","                $105,000","                      $0","3 yrs 0 mth "
"Kteily-Hawa, Roula N; Vijayanathan, Kartheeharan; Loutfy, Mona R",Ontario HIV Treatment Network,Planning and Dissemination Grant - Institute Community Support,201809PCS,Global Health,Exploring Youth Sexual Health Needs in Middle Eastern and North African Communities (YSMENA Study): A Planning and Knowledge Exchange Initiative to Develop a Research Network to Address Barriers in HIV Prevention,"                 $18,500","                      $0","1 yr 0 mth "
"Kteily-Hawa, Roula N; Vijayanathan, Kartheeharan; Loutfy, Mona R",Ontario HIV Treatment Network,Catalyst Grant: HIV/AIDS CBR Program - General Stream,201810CDE,HIV/AIDS Community-Based Research (merged),"Youth Sexual Health and HIV/STI Prevention in Middle Eastern and North African Communities in Ontario (YSMENA Study): Community-Engaged, Youth-Driven Catalyst Intervention.","                 $39,000","                      $0","1 yr 0 mth "
"KUASNE, HELLEN",McGill University,Travel Awards - Institute Community Support,201802ISU,Institute of Cancer Research,Establishment and characterization of rare breast patient-derived xenograft (PDX) models as a potential resource for personalized medicine,"                  $1,000","                      $0","1 yr 0 mth "
"Kubes, Paul",University of Calgary,Operating Grant: CCS Innovation Grants,201803CCP,Special Cases,"The cavity macrophage, a friend or foe in cancer metastasis progression","                 $64,270","                      $0","2 yrs 0 mth "
"Kuluski, Kerry H; Robertson, Michael; Guilcher, Sara J",Sinai Health System (Toronto),Operating Grant: Transitions in Care - Best and Wise Practices Grants,201810BWP,Operating Grant : Transitions in Care - Best and Wise Practices Grants,Alternate Level of Care: Assessing the State of the Evidence,"                 $96,925","                      $0","1 yr 0 mth "
"Kumar, Rakesh",University of Alberta,Project Grant,201803PJT,Pharmaceutical Sciences,Studies on novel influenza A virus inhibitors,"                $680,850","                      $0","5 yrs 0 mth "
"Kurchaba, Nicholas",Brandon University (Manitoba),Master's Award: Canada Graduate Scholarships,201812GSM,Special Cases - Awards Programs,CRISPR/Cas9 Mediated Knockout of PGC1a to Propose the Zebrafish as a Biomedical Model for Treating Metabolic Diseases,"                 $17,500","                      $0","1 yr 0 mth "
"Kurteva, Siyana",McGill University,Travel Awards - Institute Community Support,201808ISU,Institute of Health Services and Policy Research,Patterns of opioid utilization in the 90-days post hospital discharge and risk of re-admissions and emergency department visits,"                  $1,500","                      $0","1 yr 0 mth "
"Kurtz, Donna L",University of British Columbia,Indigenous Gender and Wellness: Idea Fair and Learning Circle,201811IGW,Special Cases - Awards Programs,Indigenous Gender and Wellness: Idea Fair and Learning Circle,"                  $3,000","                      $0","1 yr 0 mth "
"Kuzmin, Elena",McGill University,Banting Postdoctoral Fellowship Program,201809BPF,Banting Postdoctoral Fellowships Program,Identifying co-operating genetic mutations within large chromosomal deletions associated with triple negative breast cancer,"                $140,000","                      $0","2 yrs 0 mth "
"Kwan, Jennifer Y",University of Toronto,Doctoral: Vanier Canada Graduate Scholarships,201810CGV,Vanier Canada Graduate Scholarships CIHR,Targeting metabolic-epigenetic regulation for lymphedema treatment,"                $150,000","                      $0","3 yrs 0 mth "
"Kwan-Lafond, Danielle",Direct Payment,Indigenous Gender and Wellness: Idea Fair and Learning Circle,201811IGW,Special Cases - Awards Programs,Indigenous Gender and Wellness: Idea Fair and Learning Circle,"                  $1,535","                      $0","1 yr 0 mth "
"Kwan, Vivian",University of Calgary,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201810GSD,Doctoral Research Awards - B,Cerebral blood flow and pain: An arterial spin labeling study of children after traumatic brain injury compared to orthopedic injury,"                $105,000","                      $0","3 yrs 0 mth "
"Kwok, Charlie H",University of Calgary,CIHR Fellowship,201811MFE,Fellowships - Post-PhD,The role of VGLUT1 expressing proprioceptive afferents on exercise-induced pain and motor recovery following peripheral nerve injuries,"                $135,000","                      $0","3 yrs 0 mth "
"Kwon, Daniel",University of British Columbia,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201810GSD,Doctoral Research Awards - A,Novel Radiotracers Targeting Proteases Overexpressed in Invasive Cancers,"                $105,000","                      $0","3 yrs 0 mth "
"Kwon, Daniel",University of British Columbia,Travel Awards - Institute Community Support,201808ISU,Institute of Cancer Research,Synthesis and Evaluation of a 68Ga-DOTA Labelled Peptidomimetic Inhibitor of Matriptase for PET Imaging,"                  $1,200","                      $0","1 yr 0 mth "
"Kwong, Jeffrey C","Sunnybrook Research Institute (Toronto, Ontario)",Project Grant,201803PJT,"Public, Community & Population Health 2","Influenza vaccines, statins, and laboratory-confirmed influenza outcomes in older adults: can vaccines and statins reduce the burden of influenza?","                $202,725","                      $0","2 yrs 0 mth "
"Kwon, Hyunwoo",Direct Payment,Doctoral Award - Doctoral Foreign Study Award (DFSA),201810DFS,Doctoral Research Awards - A,Identifying Immunological Basis for Bladder Cancer Sex Bias,"                $105,000","                      $0","3 yrs 0 mth "
"Labbé, David",Research Institute of the McGill University Health Centre,Project Grant,201809PJT,Cancer Biology & Therapeutics 2,Molecular basis to diet-dependent chromatin dependencies in prostate cancer,"                $967,725","                      $0","5 yrs 0 mth "
"Labelle, Émilie",Universit&eacute; de Montr&eacute;al,Master's Award: Canada Graduate Scholarships,201812GSM,Special Cases - Awards Programs,Innocuité et effet analgésique d'un anticorps monoclonal contre le facteur de croissance des nerfs chez le chat arthrosique,"                 $17,500","                      $0","1 yr 0 mth "
"Laberge, Maude",Universit&eacute; Laval,Travel Awards - Institute Community Support,201802ISU,Institute of Health Services and Policy Research,Classification Methodology and Small Area Variation Analysis of Prescription Drugs in a Publicly Insured Senior Population,"                  $1,500","                      $0","1 yr 0 mth "
"Laberge, Maude",Universit&eacute; Laval,Planning and Dissemination Grant - Institute Community Support,201803PCS,Planning and Dissemination - IHSPR,Financement des établissements de soins axé sur le patient: Quelles considérations pour le Québec?,"                 $10,000","                      $0","1 yr 0 mth "
"Labonté, Caleb",University of Ottawa,Undergraduate: Summer Studentship Award - Institute Community Support,201802SIP,Summer Studentships in Musculoskeletal Health,Investigating determinants of thyroid hormone responsiveness in skeletal muscle,"                  $5,000","                      $0","0 yr 4 mths "
"Labonté, Ronald; Conly, John M",University of Ottawa,Network for Global Governance Research on Infectious Diseases - LOI,201809NGG,Network for Global Governance Research on Infectious Diseases,Canadian Network for Global Governance Research on Infectious Diseases: Strategic Research Priorities and Action Plan,"                 $25,000","                      $0","1 yr 0 mth "
"Labreque-Saganash, Maitee",Undetermined,Indigenous Gender and Wellness: Idea Fair and Learning Circle,201811IGW,Special Cases - Awards Programs,Indigenous Gender and Wellness: Idea Fair and Learning Circle,"                  $1,435","                      $0","1 yr 0 mth "
"Lacey, Colleen",University of Victoria (British Columbia),Master's Award: Canada Graduate Scholarships,201812GSM,Special Cases - Awards Programs,Clinical Psychology Master's Level Funding,"                 $17,500","                      $0","1 yr 0 mth "
"Lachance, Chantelle C",Unity Health Toronto,Travel Awards - Institute Community Support,201808ISU,Institute of Health Services and Policy Research,Examining Reporting Bias in Randomized Controlled Trials from Two Network Meta-Analyses: Comparison of Clinical Trial Registrations and Their Respective Publications,"                  $1,500","                      $0","1 yr 0 mth "
"Lachance, Lisa",Direct Payment,Indigenous Gender and Wellness: Idea Fair and Learning Circle,201811IGW,Special Cases - Awards Programs,Indigenous Gender and Wellness: Idea Fair and Learning Circle,"                  $1,415","                      $0","1 yr 0 mth "
"Lachowsky, Nathan J; Magagula, Patience T",University of Victoria (British Columbia),Catalyst Grant: HIV/AIDS CBR Program - General Stream,201810CDE,HIV/AIDS Community-Based Research (merged),A Mixed Method Community-Based Research Study of Structural Factors Affecting the Health of African Migrant Women Living with HIV in British Columbia,"                 $40,000","                      $0","1 yr 0 mth "
"Lachowsky, Nathan J",University of Victoria (British Columbia),Planning and Dissemination Grant - Institute Community Support,201809PCS,Planning and Dissemination - HIV/AIDS and/or STBBIs,Advancing HIV Behavioural Surveillance for the 21st Century,"                 $20,000","                      $0","1 yr 0 mth "
"Lacroix, Jacques; Leteurtre, Stéphane; Stanworth, Simon; Tucci, Marisa","Centre hospitalier universitaire Sainte-Justine (Montr&eacute;al, Qu&eacute;bec)",Project Grant,201809PJT,Randomized Controlled Trials 2,Pilot Optimizing Transfusion Thresholds in Critically-ill Children with Anaemia (P-OpTTICCA): a pilot trial for a large pragmatic international parallel open-label non-inferiority randomised controlled trial.,"                $198,900","                      $0","1 yr 0 mth "
"Lacroix, Steve",Universit&eacute; Laval,Project Grant,201809PJT,Systems & Circuits Neurosciences - A,Manipulating the neuroimmune response to promote spinal cord repair,"                $929,475","                      $0","5 yrs 0 mth "
"Lagace, Jean-Christophe",Universit&eacute; de Sherbrooke,Travel Awards - Institute Community Support,201808ISU,Institute of Aging,Impact of family history of type 2 diabetes on substrate oxidation and fatty acid metabolism during submaximal aerobic exercise in aging women,"                    $875","                      $0","1 yr 0 mth "
"Lagimodiere, Julyda",Direct Payment,Indigenous Gender and Wellness: Idea Fair and Learning Circle,201811IGW,Special Cases - Awards Programs,Indigenous Gender and Wellness: Idea Fair and Learning Circle,"                  $4,514","                      $0","1 yr 0 mth "
"Lai, Henry P",University of British Columbia,Indigenous Gender and Wellness: Idea Fair and Learning Circle,201811IGW,Special Cases - Awards Programs,Indigenous Gender and Wellness: Idea Fair and Learning Circle,"                  $4,610","                      $0","1 yr 0 mth "
"Lakshman, Nishanth",University of Toronto,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201810GSD,Doctoral Research Awards - A,Investigating the niche-dependent regulation of regionally distinct endogenous neural stem cells in the forebrain and spinal cord by myelin basic protein,"                $105,000","                      $0","3 yrs 0 mth "
"Laliberté, Camille",Universit&eacute; de Montr&eacute;al,Master's Award: Canada Graduate Scholarships,201812GSM,Special Cases - Awards Programs,Rôle des macrophages sénescents dans les maladies associées à l’âge.,"                 $17,500","                      $0","1 yr 0 mth "
"Lalji, Fawziah",University of British Columbia,Project Grant,201809PJT,"Public, Community & Population Health",Population-based study to determine the appropriateness of antibiotic use for primary care in British Columbia and Ontario using administrative data,"                $374,851","                      $0","3 yrs 0 mth "
"Lal, Shalini",CIUSSS de l'Ouest-de-l'Ile-de-Montr&eacute;al-Douglas Hospital,Best Brains Exchange Travel Award,201804BBR,Special Cases - Awards Programs,"Virtual Care in Mental Health and Addictions BBE Halifax, Nova Scotia, October 30, 2018.","                  $2,074","                      $0","1 yr 0 mth "
"Lamarche, Jani",University of Ottawa,Master's Award: Canada Graduate Scholarships,201812GSM,Special Cases - Awards Programs,L’offre rencontre-t-elle la demande? Opinions de survivants du cancer sur le transfert d’une thérapie face-à-face visant à diminuer la peur de la récidive du cancer à une thérapie en ligne.,"                 $17,500","                      $0","1 yr 0 mth "
"Lamarre, Alain","INRS - (Qu&eacute;bec, QC)",Project Grant,201803PJT,Virology & Viral Pathogenesis,Role of type I interferon in B cell dysfunction associated with chronic viral infection,"                $845,326","                      $0","5 yrs 0 mth "
"Lambert, Maude",University of Ottawa,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201810GSD,Doctoral Research Awards - A,"Biomarkers in breast cancer survivors: The search for biological, physical, psychosocial, and behavioral predictors","                $105,000","                      $0","3 yrs 0 mth "
"Lamers, Yvonne; Letourneau, Nicole L",University of British Columbia,Team Grant: Nutrition and the Epigenome,201804NTE,Special Cases,EpiBrain: Epigenetic effects of B-vitamins on brain health throughout life: scientific substantiation and translation of evidence for health-improvement strategies,"                $450,000","                      $0","3 yrs 0 mth "
"Lamer, Tess",University of Alberta,Master's Award: Canada Graduate Scholarships,201812GSM,Special Cases - Awards Programs,Structural and Functional Characterization of an Enterobactin-Producing Megaenzyme,"                 $17,500","                      $0","1 yr 0 mth "
"Lam, June",University of Toronto,Master's Award: Canada Graduate Scholarships,201812GSM,Special Cases - Awards Programs,Access to Post-Discharge Care for Transgender and Gender-Expansive Individuals After Psychiatric Hospitalization in Ontario,"                 $17,500","                      $0","1 yr 0 mth "
"Lamothe, Ashley",Direct Payment,Indigenous Gender and Wellness: Idea Fair and Learning Circle,201811IGW,Special Cases - Awards Programs,Indigenous Gender and Wellness: Idea Fair and Learning Circle,"                  $2,560","                      $0","1 yr 0 mth "
"Lamothe, Ethel",Direct Payment,Indigenous Gender and Wellness: Idea Fair and Learning Circle,201811IGW,Special Cases - Awards Programs,Indigenous Gender and Wellness: Idea Fair and Learning Circle,"                  $2,998","                      $0","1 yr 0 mth "
"Lam, Steven",University of Guelph,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201810GSD,Doctoral Research Awards - B,Monitoring food security with Indigenous Batwa in a changing climate,"                $105,000","                      $0","3 yrs 0 mth "
"Lam, Tony K",Direct Payment,Canada Research Chairs - CIHR Funded,201804T1C,Special Cases - Awards Programs,Canada Research Chair Tier 1,"              $1,400,000","                      $0","7 yrs 0 mth "
"Lamy, Jeremy",Direct Payment,Indigenous Gender and Wellness: Idea Fair and Learning Circle,201811IGW,Special Cases - Awards Programs,Indigenous Gender and Wellness: Idea Fair and Learning Circle,"                  $2,304","                      $0","1 yr 0 mth "
"Lanctôt, Krista L; Herrmann, Nathan","Sunnybrook Research Institute (Toronto, Ontario)","Project Grant - PA: Neurosciences, Mental Health and Addiction",201803PJ8,Behavioural Sciences - B: Clinical Behavioural Sciences,Exercise as a primer for excitatory stimulation study (EXPRESS): A combined exercise and transcranial direct current stimulation intervention for cognition,"                 $95,000","                      $0","1 yr 0 mth "
"Landon-Brace, Natalie",University of Toronto,Doctoral: Vanier Canada Graduate Scholarships,201810CGV,Vanier Canada Graduate Scholarships CIHR,Probing T-Cell Response in a Hypoxic Pancreatic Tumour Microenvironment using TRACER,"                $150,000","                      $0","3 yrs 0 mth "
"Landry, Cameron H",Unity Health Toronto,Travel Awards - Institute Community Support,201808ISU,Institute of Circulatory and Respiratory Health,The 12-lead ECG is insensitive for diagnosing ARVC in young persons: implications for preparticipation screening,"                    $750","                      $0","1 yr 0 mth "
"Landy, Rachel",Memorial University of Newfoundland,Travel Awards - Institute Community Support,201802ISU,Institute of Indigenous Peoples' Health,Evaluating Knowledge and Attitude Change among Participants in a Participatory Filmmaking and HIV/AIDS Education Workshop for Indigenous Youth,"                  $1,300","                      $0","1 yr 0 mth "
"Langille, Morgan G; Beiko, Robert G; Bielawski, Joseph P; Declercq, Vanessa C; Gloor, Gregory B; Parkinson, John; Van Limbergen, Johan E",Dalhousie University (Nova Scotia),Team Grant: Canadian Microbiome Initiative 2: Research Teams - LOI,201811MOT,Team Grant : Canadian Microbiome Initiative 2: Research Teams,Novel and robust systems based approaches for the identification and translation of microbiome derived diagnostic and therapeutics,"                 $25,000","                      $0","1 yr 0 mth "
"Langlois, Marc-Andre",University of Ottawa,Project Grant - Priority Announcement - HIV/AIDS,201803PJZ,Virology & Viral Pathogenesis,Uncovering the Unexpected Role of APOBEC3 Mutagenesis in HIV-1 Latency,"                $100,000","                      $0","1 yr 0 mth "
"Lansdorp, Peter M",University of British Columbia,Project Grant,201803PJT,Genetics,Replication of guanine-rich DNA,"                $856,800","                      $0","5 yrs 0 mth "
"LAOUAFA, Sofien",Universit&eacute; Laval,Travel Awards - Institute Community Support,201802ISU,Institute of Circulatory and Respiratory Health,role of estradiol receptor beta on brain mitochondrial function and cardio-respiratory control in aged female mice,"                  $1,000","                      $0","1 yr 0 mth "
"Lapalme, Mélanie; Le Corff, Yann; Temcheff, Caroline E",Universit&eacute; de Sherbrooke,"Project Grant - PA: Sex, Gender & Health Research - Integration & Innovation",201803PJ0,"Gender, Sex & Health",Étude longitudinale prospective du développement des troubles de la personnalité au début de l'âge adulte chez des garçons et des filles qui présentaient des troubles de comportement perturbateur dès l'enfance : le rôle des facteurs de risque spécifiques en fonction du sexe et du genre,"                $100,000","                      $0","1 yr 0 mth "
"Laporte, Stéphane A",Research Institute of the McGill University Health Centre,Project Grant,201809PJT,Pharmacology & Toxicology,Understanding the allosteric and functional selectivity regulation of the Prostaglandin F2 receptor.,"                $841,500","                      $0","5 yrs 0 mth "
"Larcombe, Linda A; McLeod, Albert; Vystrcil, Inez; Restall, Gayle",University of Manitoba,Operating Grant - HIV/AIDS CBR Program - Indigenous,201810CBA,HIV/AIDS Community-Based Research (merged),"Mapping the journey: Developing culturally appropriate, geographically-responsive HIV care for northern Manitoba First Nations People.","                $445,423","                  $2,500","3 yrs 0 mth "
"Lariviere, Sara",McGill University,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201810GSD,Doctoral Research Awards - A,Microstructure-informed computational model of functional reorganization in childhood brain surgery: towards individualized cognitive prognosis,"                $105,000","                      $0","3 yrs 0 mth "
"Larochelle, Catherine",Centre hospitalier de l'Universit&eacute; de Montr&eacute;al (CHUM),Project Grant,201809PJT,Systems & Circuits Neurosciences - A,Molecular mechanisms underlying T cell/oligodendrocyte interactions as target for neuroprotective strategies in MS,"                $539,325","                      $0","5 yrs 0 mth "
"Larouche, Eddy",Universit&eacute; Laval,Travel Awards - Institute Community Support,201802ISU,Institute of Aging,Mindfulness and psychoeducation to manage stress in amnestic mild cognitive impairment: a comparison study,"                  $1,000","                      $0","1 yr 0 mth "
"La Selva, Rachel V",CIUSSS de Centre-Ouest-de-l'Ile-de-Montr&eacute;al-Jewish General,Travel Awards - Institute Community Support,201802ISU,Institute of Cancer Research,Engaging the p66ShcA redox protein drives tumors to follow a distinct path of evolution in Breast Cancer,"                  $1,000","                      $0","1 yr 0 mth "
"Latimer, Margot A; Martin, Debbie H; Mcnally, Mary E; Rudderham, Sharon E",IWK Health Centre (Halifax),Project Grant,201810PJT,Indigenous Health Research,Using a Co-learning Approach to Create a Collaborative Community-led Solution to Improve Indigenous Children's Ear and Oral Wellness and Healthy Development for School Readiness,"                $100,000","                      $0","1 yr 0 mth "
"latour, camille L",Universit&eacute; de Montr&eacute;al,Master's Award: Canada Graduate Scholarships,201812GSM,Special Cases - Awards Programs,Une nouvelle approche protéomique pour découvrir la spécificité de la signalisation de la GTPase RAC1 induite par les GEFs,"                 $17,500","                      $0","1 yr 0 mth "
"Latreille, Elyse",University of Toronto,Master's Award: Canada Graduate Scholarships,201812GSM,Special Cases - Awards Programs,Identification of a novel compound that reduces mortality from severe influenza and elucidation of its molecular mechanisms,"                 $17,500","                      $0","1 yr 0 mth "
"Laufer, Benjamin",Direct Payment,Banting Postdoctoral Fellowship Program,201809BPF,Banting Postdoctoral Fellowships Program,Non-Invasive Epigenetic Profiling of Cell Free Fetal DNA: Markers of Common Prenatal Exposures that Shape the Risk for Neurodevelopmental Disorders and Autism Spectrum Disorders,"                $140,000","                      $0","2 yrs 0 mth "
"Lau, Joseph",Direct Payment,CIHR Fellowship,201811MFE,Fellowships - Post-PhD,Rethinking radioimmunotherapy: Radiolabeling anti-PD-L1 targeting peptides for bimodal treatment of cancer.,"                $150,000","                      $0","3 yrs 0 mth "
"Laurin, Anne-Sophie",Universit&eacute; de Montr&eacute;al,Master's Award: Canada Graduate Scholarships,201812GSM,Special Cases - Awards Programs,L'adaptation saccadique chez les personnes âgées saines et ayant une dégénérescence maculaire liée à l'âge,"                 $17,500","                      $0","1 yr 0 mth "
