Name,Institution_Paid,Program_Name,Competition_CD,PRC_Name,Project_Title,CIHR_Contribution,CIHR_Equipment,Term_Years_Months
"Kennedy, Christopher R",Ottawa Hospital Research Institute,Operating Grant,200809MOP,Experimental Medicine,Prostanoid Signaling in Diabetic Nephropathy,"                $333,582","                      $0","3 yrs 0 mth "
"Kennedy, Erin",University Health Network (Toronto),Operating Grant: Priority Announcement (IHSPR),200809IHP,Knowledge Translation & Exchange,Using patient and physician perspectives to develop treatment decision making tools that support patient-centred care for colorectal cancer,"                 $99,124","                      $0","1 yr 0 mth "
"Kermode, Allison R","Simon Fraser University (Burnaby, B.C.)",Collaborative Health Research Projects (NSERC partnered),200812CPG,Special Cases,Formulation and trials of a corn-derived phenylalanine ammonia-lyase for the treatment of phenylketonuria (PKU) and hyperphenylalaninemias,"                $100,000","                      $0","1 yr 0 mth "
"Keshavjee, Shaf",University Health Network (Toronto),Operating Grant,200809MOP,Respiratory System,Molecular Therapeutic Strategies for Ex-vivo Repair of Lungs for Transplantation,"                $774,344","                      $0","5 yrs 0 mth "
"Khan, Waliul I",McMaster University,Operating Grant,200809MOP,Experimental Medicine,Immuno-endocrine interaction in gut: role in inflammation and host defense,"                $607,095","                      $0","5 yrs 0 mth "
"Khoury, Samar",CIUSSS du Nord-de-l'Ile-de Montr&eacute;al - H&ocirc;pital Sacr&eacute; Coeur,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,Genetic risk factors identification in Mild Traumatic Brain Injury patients who develop chronic pain and poor sleep: A prospective study,"                $105,000","                      $0","3 yrs 0 mth "
"Kilfoil, Maria L; Vogel, Jackie",McGill University,Operating Grant,200809MOP,Biochemistry & Molecular Biology - B,High-resolution measurements of mitotic spindle dynamics during the cell cycle,"                $253,596","                      $0","3 yrs 0 mth "
"Kim, Sung O",University of Western Ontario,Operating Grant,200809MOP,Microbiology & Infectious Diseases,Investigating the mechanisms of Nod-like receptor-induced cytokine release and cell death in macrophages,"                $640,450","                      $0","5 yrs 0 mth "
"Kim, Young-In J",University of Toronto,Operating Grant,200809MOP,"Nutrition, Food & Health","Epigenetic, molecular and cellular effects of folic acid supplementation: In vitro and preclinical studies to elucidate potential adverse effects of folic acid supplementation on human health and disease","                $751,090","                      $0","5 yrs 0 mth "
"King, Emily C",Toronto Rehabilitation Institute-UHN,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,Reducing winter slips and trips through improved footwear design,"                $105,000","                      $0","3 yrs 0 mth "
"King, Gillian A",Holland Bloorview Kids Rehabilitation Hospital (Toronto),Emerging Team Grant: Children with Disabilities (Bright Futures for Kids with...,200810TWC,Emerging Team Grant: Children with Disabilities,Severe childhood disability: Optimizing settings for participation  and inclusion,"                $810,983","                  $9,400","3 yrs 0 mth "
"King-Jones, Kirst",University of Alberta,Operating Grant,200809MOP,Genetics,Analysis of regulatory networks controlling cholesterol and lipid metabolism in Drosophila,"                $868,128","                      $0","5 yrs 0 mth "
"King-Jones, Kirst",University of Alberta,CIHR New Investigator,200809MSH,New Investigators C,Analysis of regulatory pathways controlling cholesterol and lipid metabolism in Drosophila,"                $300,000","                      $0","5 yrs 0 mth "
"King, Malcolm",University of Alberta,Collaborative Health Research Projects (NSERC partnered),200812CPG,Special Cases,"Integrated assessment of the role of mucus, a non-Newtonian fluid, in management strategies of epidemic-prone, infectious respiratory diseases","                $100,000","                      $0","1 yr 0 mth "
"King, Suzanne",CIUSSS de l'Ouest-de-l'Ile-de-Montr&eacute;al-Douglas Hospital,Operating Grant,200809MOP,Social & Developmental Aspects of Children's & Youth's Health,The Iowa Flood Project: Effects of prenatal maternal stress on pregnancy outcomes and infant development.,"              $1,833,269","                      $0","5 yrs 0 mth "
"Kislinger, Thomas; Medin, Jeffrey A",University Health Network (Toronto),Operating Grant,200809MOP,Cancer Progression & Therapeutics,Molecular dynamics of the cell-surface proteome in primary prostate cancer cells: Towards a community resource for therapeutic intervention and biomarker discovery,"                $383,699","                      $0","3 yrs 0 mth "
"Knauer, Michael",University of Western Ontario,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,The Role of Skeletal Muscle Transporters in Statin-Induced Myopathy,"                $105,000","                      $0","3 yrs 0 mth "
"Knight, Darryl A",Direct Payment,Canada Research Chairs - CIHR Funded,200811CRC,Special Cases - Awards Programs,CANADA RESEARCH CHAIRHOLDER / TITULAIRE DE CHAIRE DE RECHERCHE DU CANADA,"                $500,000","                      $0","5 yrs 0 mth "
"Knight, James D",Ottawa Hospital Research Institute,Doctoral: Vanier Canada Graduate Scholarships,200811CGV,Doctoral Research Awards - A,A whole-cell lysate kinase assay to identify substrates of the p38 mitogen-activated protein kinase in differentiating myocytes,"                $100,000","                      $0","2 yrs 4 mths "
"Knight, Julia A; Lee, Tim K",Sinai Health System (Toronto),Operating Grant: Priority Announcement (IPPH),200809IPA,"Public, Community & Population Health - A",Determinants of 25-hydroxyvitamin D over the seasons in Canada,"                $100,000","                      $0","1 yr 0 mth "
"Knoppers, Bartha M",Universit&eacute; de Montr&eacute;al,"Operating Grant: Genetics (Ethics, Law and Society)",200803FFO,"Operating Grant: Genetics (Ethics, Law and Society)",Defining Stakeholders Rights and Obligations in Population Biobanks Through Material Transfer Agreements (MTAs),"                 $18,930","                  $1,500","1 yr 0 mth "
"Kobayashi, Eliane",McGill University,Operating Grant,200809MOP,Systems & Circuits Neurosciences - A,How focal is focal epilepsy?,"                $334,395","                      $0","3 yrs 0 mth "
"Koch, Anne",University Health Network (Toronto),Operating Grant - PA: Cancer Research (bridge funding),200809IC1,Cancer Biology & Therapeutics,Characterization of APLF (C2orf13) in DNA double-strand break repair and in the maintenance of genome stability,"                $100,000","                      $0","1 yr 0 mth "
"Ko, Dennis","Sunnybrook Research Institute (Toronto, Ontario)",CIHR New Investigator,200809MSH,Health Research Salary A,Evaluating and Improving the Quality of Care and Outcomes of Percutaneous Coronary Interventions in Canada,"                $300,000","                      $0","5 yrs 0 mth "
"Kofler, Michael M",Sinai Health System (Toronto),CIHR Fellowship,200810MFE,Fellowships - Post-PhD,Regulation of the Fes tyrosine kinase by intra- and intermolecular interactions,"                $101,250","                      $0","2 yrs 3 mths "
"Kohler, Stefan",University of Western Ontario,Operating Grant,200809MOP,"Behavioural Sciences - C: Behavioural Studies, Neuroscience and Cognition",Neural mechanisms of familiarity assessment,"                $424,175","                      $0","5 yrs 0 mth "
"Kohn, Melanie K",Unity Health Toronto,Doctoral Research Award - Priority Announcement: Knowledge Translation,200810KDR,Doctoral Research Awards - B,"Evidence based management in acute hospital settings: uncovering theoretical underpinnings, definitions and practices of senior executives in strategic decision making","                 $66,000","                      $0","3 yrs 0 mth "
"Korah, Juliana K",McGill University,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,Role of the E2F transcription factors in TGFbeta-mediated tumor suppression,"                $105,000","                      $0","3 yrs 0 mth "
"Korneluk, Robert G",Children's Hospital of Eastern Ontario Research Institute Inc,Operating Grant,200809MOP,Genetics,Role of cellular Inhibitors of Apoptosis (cIAPs) in muscle,"                $374,661","                      $0","3 yrs 0 mth "
"Korner-Bitensky, Nicol A; Straus, Sharon E",McGill University,Operating Grant: Knowledge to Action,200810KAL,Operating Grant: Knowledge to Action,BENEFITS OF AN E-LEARNING RESOURCE FOR IMPLEMENTING STROKE REHABILITATION BEST PRACTICES: A collaborative effort by researchers and knowledge users to move evidence into practice,"                $141,440","                      $0","2 yrs 0 mth "
"Koropatnick, James",University of Western Ontario,Training Grant,200811TGF,"CIHR Training Program Grants ""B""",CIHR Training Grant in Cancer Research and Technology Transfer (CaRTT),"              $1,950,000","                      $0","6 yrs 0 mth "
"Kothari, Anita R",University of Western Ontario,CIHR New Investigator,200809MSH,Health Research Salary A,Advancing Knowledge Translation: Using Networks to Stimulate Interactions for Public Health Advocacy,"                $300,000","                      $0","5 yrs 0 mth "
"Kovalchuk, Olga",University of Lethbridge (Alberta),Operating Grant,200809MOP,"Gender, Sex & Health",Molecular mechanisms of the sex differences in radiation responses,"                $698,884","                      $0","5 yrs 0 mth "
"Kowal, John",Ottawa Hospital Research Institute,Operating Grant,200809MOP,"Psychosocial, Sociocultural & Behavioural Determinants of Health - A","Attachment Theory, Chronic Pain, and Treatment Outcomes: A Longitudinal Investigation","                $180,842","                      $0","3 yrs 0 mth "
"Kozyrskyj, Anita L; Scott, James A",University of Alberta,Catalyst Grant: Human Microbiome,200808CHM,Catalyst Grant: Human Microbiome,The impact of antibiotics on intestinal microbiota of infants,"                 $86,030","                  $4,800","1 yr 0 mth "
"Krausz, Reinhard M; Oviedo-Joekes, Eugenia",University of British Columbia,Randomized Controlled Trials,200809MCT,Randomized Controlled Trials - B (RSB),"Study to Assess Longer-term Opioid Medication Effectiveness (SALOME): Multi-centre, double blind Randomized Controlled  Trial comparing the efficacy of Diacetylmorphine vs. Hydromorphone for the treatment of long-term Injection Opiate Users who do not benefit from available therapies","                $999,997","                      $0","3 yrs 0 mth "
"Kremer, Richard B",McGill University,Operating Grant,200809MOP,"Clinical Investigation - B: Arthritis, Bone, Skin and Cartilage","Effect of 1,25 dihydroxyvitamin D on control of cell growth and differentiation","                $569,552","                      $0","4 yrs 0 mth "
"Kreso, Antonija",University Health Network (Toronto),Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,Modeling the developmental program of neoplastic human colon cells,"                $105,000","                      $0","3 yrs 0 mth "
"Kriz, Jasna",Universit&eacute; Laval,Operating Grant,200809MOP,Pharmacology & Toxicology,The role of inflammation in the brain response to ischemic injury,"                $631,930","                      $0","5 yrs 0 mth "
"Kronstad, James W",University of British Columbia,Operating Grant,200809MOP,Microbiology & Infectious Diseases,Pathogen adaptation and AIDS-associated Cryptococcosis,"                $586,484","                      $0","4 yrs 0 mth "
"Kruit, Janine K",University of British Columbia,CIHR Fellowship,200810MFE,Fellowships - Post-PhD,Cholesterol in islet dysfunction and type 2 diabetes,"                $105,000","                      $0","2 yrs 4 mths "
"Krüsi, Andrea B","Simon Fraser University (Burnaby, B.C.)",Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - B,"A qualitative investigation of the social, structural and environmental determinants of highly active antiretroviral therapy access, discontinuation and adherence among injection drug users.","                $105,000","                      $0","3 yrs 0 mth "
"Kuebler, Wolfgang M",Unity Health Toronto,Operating Grant,200809MOP,Respiratory System,New concept of hypoxic pulmonary vasoconstriction: Conducted response via connexin 40,"                $333,308","                      $0","3 yrs 0 mth "
"Kugel, Sita",Direct Payment,CIHR Doctoral Research Award,200810MDR,Doctoral Research Awards - A,The Potential of the Human Proton Coupled Folate Transporter as a Novel Approach for Therapeutic Targeting of Solid Tumors,"                 $81,000","                      $0","3 yrs 0 mth "
"Kulig, Judith C",University of Lethbridge (Alberta),Operating Grant,200809MOP,Palliative & End of Life Care,The  Discovery of Death and Dying Beliefs and Practices among Low German Speaking Mennonites: Application to Best Practice Guidelines,"                $187,388","                      $0","3 yrs 0 mth "
"Kunjachen, Jobby M","Queen's University (Kingston, Ontario)",CIHR Fellowship,200810MFE,Fellowships - Post-PhD,Structural and Functional Analysis of virulence-associated Clostridium perfringens enzymes: Insights into bacterial pathogenesis,"                $135,000","                      $0","3 yrs 0 mth "
"Kuper, Ayelet",University Health Network (Toronto),Operating Grant: Priority Announcement (IHSPR),200809IHP,Knowledge Translation & Exchange,Factors Enabling and Hindering Interdisciplinary Research: A Case Study of the field of Medical Education Research,"                 $38,463","                      $0","1 yr 0 mth "
"Kwon, Brian K",University of British Columbia,Operating Grant,200809MOP,Systems & Circuits Neurosciences - A,A Translational Approach to Neuro-Inflammation and Functional Outcomes After Human Spinal Cord Injury,"                $351,444","                      $0","3 yrs 0 mth "
"Kwon, Brian K",University of British Columbia,CIHR New Investigator,200809MSH,Health Professional Awards - New Investigators,A Translational Approach to Neuro-Inflammation and Behavioral Outcomes After Spinal Cord Injury,"                $300,000","                      $0","5 yrs 0 mth "
"Labbe, Aurelie",McGill University,Operating Grant,200809MOP,Genetics,Redefining the phenotype in complex diseases through latent classes to model intra- and inter-family heterogeneity: application to genetic linkage and association analysis.,"                $185,358","                      $0","3 yrs 0 mth "
"Labbé, Katherine",McGill University,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,The role of inflamatory caspases in malaria onset and pathogenesis,"                $105,000","                      $0","3 yrs 0 mth "
"Labelle, Hubert B","Centre hospitalier universitaire Sainte-Justine (Montr&eacute;al, Qu&eacute;bec)",Training Grant,200811TGF,"CIHR Training Program Grants ""C""",Subvention de formation des IRSC en évaluation et traitement des troubles de la mobilité et de la posture (Programme MENTOR),"              $1,050,000","                      $0","6 yrs 0 mth "
"Labonté, Benoit",CIUSSS de l'Ouest-de-l'Ile-de-Montr&eacute;al-Douglas Hospital,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - B,Translational studies of environmental stressors and epigenetic effects in major depression and suicide,"                $105,000","                      $0","3 yrs 0 mth "
"Labuda, Damian","Centre hospitalier universitaire Sainte-Justine (Montr&eacute;al, Qu&eacute;bec)",Operating Grant - PA: Institute of Genetics (Bridge Funding),200809IG1,Genetics,Variability in genomic sequences: Patterns of genetic events in the human population.,"                $100,000","                      $0","1 yr 0 mth "
"Lacaille, Jean-Claude",Direct Payment,Canada Research Chairs - CIHR Funded,200811CRC,Special Cases - Awards Programs,CANADA RESEARCH CHAIRHOLDER / TITULAIRE DE CHAIRE DE RECHERCHE DU CANADA,"              $1,400,000","                      $0","7 yrs 0 mth "
"Lachance, Pier-Anne",Direct Payment,CIHR Doctoral Research Award,200810MDR,Doctoral Research Awards - A,Development of a Peptide Imaging Agent for Optical Imaging of Lymphangiogenesis In Vivo,"                 $81,000","                      $0","3 yrs 0 mth "
"Lacombe, Andrée-Anne",Institut de recherches cliniques de Montr&eacute;al,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,Étude de la fonction de la protéine RPAP4 et de son association avec l'ARN polymérase II,"                $105,000","                      $0","3 yrs 0 mth "
"Lacroix-Labonté, Julie",Universit&eacute; de Montr&eacute;al,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,Études d'ingénierie du ribozyme VS,"                $105,000","                      $0","3 yrs 0 mth "
"Ladbon Bernasconi, Neda",McGill University,Operating Grant,200809MOP,Medical Physics & Imaging,High field imaging of focal epilepsy,"                $393,809","                      $0","4 yrs 0 mth "
"Laferrière-Simard, Marie-Christine",Universit&eacute; de Montr&eacute;al,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - B,Validation des critères diagnostiques de la schizophrénie dissociative,"                $105,000","                      $0","3 yrs 0 mth "
"Laflamme, Carl",Universit&eacute; de Montr&eacute;al,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,Rôle et régulation du trafic vésiculaire par les endosomes de recyclage dans les cellules polarisée des cellules précurseures d'organes sensoriels (SOP) de Drosophila melanogaster,"                $105,000","                      $0","3 yrs 0 mth "
"Laforest, Sophie",Universit&eacute; de Montr&eacute;al,Operating Grant - Priority Announcement: Aging (Bridge Funding),200809IAO,Social Dimensions in Aging,Évaluation d'un programme communautaire de promotion de la vitalité cognitive pour les aînés,"                 $83,079","                      $0","1 yr 0 mth "
"Lafortune, Denis; Dubreucq, Jean-Luc",CIUSSS de l'Est-de-l'lle-de-Montr&eacute;al-Sant&eacute; Mentale,Knowledge Synthesis Grant,200810KRS,Knowledge Synthesis Grant,Examen de l'étendue des connaissances sur l'usage optimal des médicaments psychotropes en milieu carcéral,"                 $80,925","                  $2,250","1 yr 0 mth "
"Lafrance-Vanasse, Julien",Universit&eacute; de Montr&eacute;al,Doctoral: Vanier Canada Graduate Scholarships,200811CGV,Doctoral Research Awards - A,Structure and functional studies of protein interactions implicated in transcriptional regulation and transcription-coupled repair,"                $100,000","                      $0","2 yrs 0 mth "
"Lai, Andrea",McGill University,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,Mechanisms of Met Receptor Tyrosine Kinase Crosstalk in Tumourigenesis,"                $105,000","                      $0","3 yrs 0 mth "
"Laird, Dale W; Bai, Donglin; Kidder, Gerald M",University of Western Ontario,Operating Grant,200809MOP,Cell Biology & Mechanisms of Disease,Cx43 mutations linked to human disease,"                $820,325","                      $0","5 yrs 0 mth "
"Lajoie, Julie",University of Manitoba,Fellowship - PA: Biomedical / Clinical HIV/AIDS Research,200810HFE,Fellowships - Post-PhD,Elite controllers: A natural model of a controlled HIV infection?,"                $135,000","                      $0","3 yrs 0 mth "
"Lake, Jennifer",Universit&eacute; Laval,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,Contrôle de l'expression du gène de l'intégrine alpha5 par les composantes de la matrice extracellulaire dans les cellules épithéliales de la cornée,"                $105,000","                      $0","3 yrs 0 mth "
"Lalancette-Fortin, Jean-Simon",Universit&eacute; de Montr&eacute;al,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - B,"La gouvernance de l'innovation médicale - la rencontre des standards, des normes et des connaissances comme lieu d'une démarche éthique.","                $105,000","                      $0","3 yrs 0 mth "
"Lamarre, Simon G",Memorial University of Newfoundland,Regional Partnership Program Fellowship,200810RFE,Fellowships - Post-PhD,The origin of creatine in milk and the regulation of its synthesis during lactation,"                 $45,000","                      $0","2 yrs 0 mth "
"Lambert, Marie","Centre hospitalier universitaire Sainte-Justine (Montr&eacute;al, Qu&eacute;bec)","Operating Grant - PA: Inst of Nutrition, Metabolism and Diabetes -Bridge Funding",200809NMD,Social & Developmental Aspects of Children's & Youth's Health,Predictors and modifiers of the cardiometabolic risk profile in children,"                $100,000","                      $0","1 yr 0 mth "
"Lam, Carol K",University Health Network (Toronto),Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,"CNS Nutrient Sensing, Energy and Glucose Homeostasis","                $105,000","                      $0","3 yrs 0 mth "
"Lam, Mark M",University of British Columbia,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - B,Spouse depression and disease course among persons with Rheumatoid Arthritis:  Examining the pathways.,"                $105,000","                      $0","3 yrs 0 mth "
"Lam, Raymond W",University of British Columbia,Catalyst Grant: Planning & Develop. in Mental Hlth & Addiction in the Workplace,200807CMH,Catalyst Grant: Planning and Development in Mental Health and Addiction in the Workplace,FIRST for Depression in an EAP: Feasibility of Intervention Research on Stepped-care Treatment for Depression in an Employee Assistance Program.,"                 $66,361","                      $0","1 yr 0 mth "
"Lam, Raymond W",University of British Columbia,Randomized Controlled Trials,200809MCT,Randomized Controlled Trials - B (RSB),Light and Ion Treatment to Enhance Medication Efficacy in Depression (LITE+MED): A Randomized Controlled Trial of Light and Fluoxetine in Nonseasonal Major Depression,"                $866,760","                  $8,000","4 yrs 0 mth "
"Lam, Tania",University of British Columbia,Operating Grant Priority Announcement: Mobility in Aging,200809MOB,Movement & Exercise,Neural and Biomechanical Control of Turning in People with Stroke,"                $235,759","                      $0","3 yrs 0 mth "
"Lam, Tania",University of British Columbia,CIHR New Investigator,200809MSH,Allied Health Professionals - New Investigators,Neural and Biomechanical Control of Turning in People with Stroke,"                $300,000","                      $0","5 yrs 0 mth "
"Lam, Wan L",University of British Columbia,Operating Grant,200810MOP,Cancer Progression & Therapeutics,Molecular mechanisms of lung cancer development in former smokers,"                $100,000","                      $0","1 yr 0 mth "
"Land, Allison M",Direct Payment,Fellowship - PA: Biomedical / Clinical HIV/AIDS Research,200810HFE,Fellowships - Post-PhD,Will increasing APOBEC3G activity in the host cure HIV or cause cancer?,"                $150,000","                      $0","3 yrs 0 mth "
"Lander, Bryn",University of British Columbia,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - B,Understanding the role of the medico-scientific community in translational biomedical research,"                $105,000","                      $0","3 yrs 0 mth "
"Landry, Christian",Universit&eacute; Laval,CIHR New Investigator,200809MSH,New Investigators A,Defining functional relationships in eukaryotic cellular signaling networks using evolutionary comparative systems biology,"                $300,000","                      $0","5 yrs 0 mth "
"Landry, Christian",Universit&eacute; Laval,Operating Grant,200809MOP,Genomics: Systems and computational biology,Defining functional relationships in eukaryotic cellular signaling networks using evolutionary comparative systems biology,"                $563,475","                      $0","5 yrs 0 mth "
"Langlois-Klassen, Deanne L",University of Alberta,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - B,"Defining the epidemiological and clinical characteristics of Mycobacterium tuberculosis Beijing/W family strains in a major immigrant-receiving province of Canada, 1990 to 2007","                 $70,000","                      $0","2 yrs 0 mth "
"Langlois, Marc-Andre",Universit&eacute; Laval,Catalyst Grant: HIV/AIDS Vaccine Discovery Research (Can HIV Vaccine Initiative),200811CHV,HIV Vaccine Discovery,Promoting innate immunity to HIV infection by vaccine delivery of third generation RNA analogs,"                $100,000","                      $0","1 yr 0 mth "
"Langlois, Marc-Andre",Universit&eacute; Laval,New Investigator Award - PA: HIV/AIDS Biomedical/Clinical Research,200809HSH,New Investigators A,Molecular and cellular mechanisms involved in APOBEC3G-mediated innate immunity to HIV infection,"                $300,000","                      $0","5 yrs 0 mth "
"Lanius, Ruth A",University of Western Ontario,Operating Grant - Priority Announcement: Institute of Gender and Health,200809IGO,"Gender, Sex & Health",Neural Correlates of Social and Nonsocial Emotion Processing In Women with Childhood Interpersonal Violence,"                $100,000","                      $0","1 yr 0 mth "
"Lapointe, Julie",Universit&eacute; Laval,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - B,Communication de l'information génétique entre les membres de familles à haut risque de cancer du sein héréditaire,"                $105,000","                      $0","3 yrs 0 mth "
"Laporte, Stéphane A",Research Institute of the McGill University Health Centre,Operating Grant,200809MOP,Pharmacology & Toxicology,Molecular basis of GPCR internalization and trafficking,"                $666,970","                      $0","5 yrs 0 mth "
"Laposa, Rebecca R",University of Toronto,Operating Grant - PA: Reproductive and Child Heath (start-up grants),200809IHD,Pharmaceutical Sciences,Protecting Neural Precursor Cells from DNA damage,"                $100,000","                      $0","1 yr 0 mth "
"Laprise, Claudie",Universit&eacute; de Montr&eacute;al,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - B,Étude sur la relation entre les lésions intraépithéliales de haut-grade (VIN) et le cancer de vulve: virus du papillome humain (VPH) et cofacteurs,"                $105,000","                      $0","3 yrs 0 mth "
"Larjava, Hannu S",University of British Columbia,Operating Grant: Fall 2008 Priority Announcement (IMHA),200809MUS,Dental Sciences,Critical role for alpha-v-beta-6 integrin in enamel biomineralization,"                $100,000","                      $0","1 yr 0 mth "
"Larochette, Anne-Claire","Queen's University (Kingston, Ontario)",Doctoral: Vanier Canada Graduate Scholarships,200811CGV,Doctoral Research Awards - B,Bullying and immigrant children: Interpersonal and regional effects on physical and mental health outcomes,"                $150,000","                      $0","3 yrs 0 mth "
"Larouche, Richard",Children's Hospital of Eastern Ontario Research Institute Inc,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,"Impact of daily active commuting on non-exercise activity thermogenesis (NEAT), daily physical activity levels, fitness and obesity: A randomized controlled trial.","                $105,000","                      $0","3 yrs 0 mth "
"Lassonde, Maryse; Lepore, Franco","Centre hospitalier universitaire Sainte-Justine (Montr&eacute;al, Qu&eacute;bec)","Operating Grant - Priority Announ - Institute of Human Dev, Child & Youth Health",200809IHO,Social & Developmental Aspects of Children's & Youth's Health,Visual and cognitive development in premature and full term children,"                $100,000","                      $0","1 yr 0 mth "
"Lassonde, Maryse; Theoret, Hugo",Universit&eacute; de Montr&eacute;al,Operating Grant,200809MOP,Biological and Clinical Aspects of Aging,Short and longterm effects of sports concussions in athletes,"                $527,659","                      $0","5 yrs 0 mth "
"Lau, Annette",University of Toronto,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,Investigating the role of the F-box protein FBX045 in DNA damage-induced apoptosis in tumor cells,"                $105,000","                      $0","3 yrs 0 mth "
"Lauck, Sandra B",University of British Columbia,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,Predictors and trajectory of depression in individuals diagnosed with metabolic syndrome,"                $105,000","                      $0","3 yrs 0 mth "
"Lau, Mark A",University of British Columbia,Catalyst Grant: Planning & Develop. in Mental Hlth & Addiction in the Workplace,200807CMH,Catalyst Grant: Planning and Development in Mental Health and Addiction in the Workplace,Mindfulness-based Cognitive Therapy for the prevention of depressive relapse in the workplace,"                 $73,340","                  $1,660","1 yr 0 mth "
"Lau, Mark A",University of British Columbia,Operating Grant,200809MOP,"Psychosocial, Sociocultural & Behavioural Determinants of Health - A",Evaluating cognitive reactivity as a causal risk factor of depressive relapse,"                $323,985","                      $0","4 yrs 0 mth "
"Lautt, W. Wayne",University of Manitoba,CIHR/Regional Partnership Program/Operating Grants,200809ROP,Cardiovascular System - C: Vascular System,Mechanism of loss of vasodilation response to insulin in type 2 diabetes,"                 $91,029","                      $0","2 yrs 0 mth "
"Lauzon, Anne-Marie",McGill University,Operating Grant -PA: Inst of Circulatory and Respiratory Health - Bridge Funding,200809CRH,Respiratory System,Smooth Muscle Mechanics in Airway Hyperresponsiveness and Asthma,"                $100,000","                      $0","1 yr 0 mth "
"Lavertu, Guillaume",Universit&eacute; Laval,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,Rôles des voies spinales de la nociception dans les douleurs chroniques,"                $105,000","                      $0","3 yrs 0 mth "
"Lavoie, Jean-Pierre",Universit&eacute; de Montr&eacute;al,Operating Grant,200810MOP,Respiratory System,Study of the pathogenesis and reversibility of airway damage and repair (remodeling) during chronic mucosal immune response to environmental allergens in a large animal model of asthma.,"                $100,000","                      $0","1 yr 0 mth "
"Lavoie, Pascal",University of British Columbia,Operating Grant: SickKids-CIHR-IHDCYH New Investigator Grants,200809SKF,Special Cases,Innate immune defences in neonates born early in gestation,"                 $64,920","                      $0","2 yrs 0 mth "
"Lawo, Steffen M",Sinai Health System (Toronto),Doctoral: Vanier Canada Graduate Scholarships,200811CGV,Doctoral Research Awards - A,Characterization of a novel multi-subunit complex required for mitotic spindle assembly in mammalian cells,"                $150,000","                      $0","3 yrs 0 mth "
"Lawson, Christine",Direct Payment,CIHR Fellowship,200810MFE,Fellowships - Post-PhD,Molecular connections of FAK to ovarian cancer cell survival and tumor progression,"                $150,000","                      $0","3 yrs 0 mth "
"Leadbeater, Bonnie J",University of Victoria (British Columbia),Operating Grant,200809MOP,"Psychosocial, Sociocultural & Behavioural Determinants of Health - A",The implications of adolescent health and health risk behaviors for  health in early adulthood: Sources of continuities and discontinuities in developmental trajectories over 10 years,"                $668,379","                      $0","5 yrs 0 mth "
"Lear, Scott A","Simon Fraser University (Burnaby, B.C.)",Operating Grant,200809MOP,"Nutrition, Food & Health",Environmental determinants of obesity and related metabolic risk factors in urban and rural communities across Canada,"                $577,327","                      $0","3 yrs 0 mth "
