Name,Institution_Paid,Program_Name,Competition_CD,PRC_Name,Project_Title,CIHR_Contribution,CIHR_Equipment,Term_Years_Months
"Lamarre, Daniel",Universit&eacute; de Montr&eacute;al,Operating Grant,201103MOP,Virology & Viral Pathogenesis,Molecular dissection of HCV life cycle through the study of virus/host interactome.,"                $388,840","                      $0","3 yrs 0 mth "
"Lambe, Evelyn K",Direct Payment,Canada Research Chairs - CIHR Funded,201110CRC,Special Cases - Awards Programs,CANADA RESEARCH CHAIRHOLDER / TITULAIRE DE CHAIRE DE RECHERCHE DU CANADA,"                $500,000","                      $0","5 yrs 0 mth "
"Lambert, Marie; Paradis, Gilles","Centre hospitalier universitaire Sainte-Justine (Montr&eacute;al, Qu&eacute;bec)",Operating Grant,201109MOP,"Clinical Investigation - C: Digestive, Endocrine and Excretory Systems",Towards the prevention of type 2 diabetes: improving our understanding of longitudinal changes in glucose homeostatis in youth,"              $1,292,501","                      $0","5 yrs 0 mth "
"Lamers, Yvonne",University of British Columbia,Operating Grant,201103MOP,"Nutrition, Food & Health",Metabolic Consequences of High-Dose Folic Acid Supplementation on Kinetics of 1-Carbon Metabolism,"                $371,512","                      $0","3 yrs 0 mth "
"Lam, June",University of Toronto,Doctoral Research Award: Canada Graduate Scholarships,202011FBD,Doctoral Research Awards - B,Access to post-discharge mental health care for transgender people in Ontario: a mixed methods study,"                $105,000","                      $0","3 yrs 0 mth "
"Lamolet, Bruno",Universit&eacute; du Qu&eacute;bec &agrave; Montr&eacute;al,Science to Business Program,201102SB2,Science to Business,Des sciences aux affaires 2010-2011 (201102SB2),"                 $35,000","                      $0","2 yrs 0 mth "
"Lampi, Yulia",Direct Payment,Doctoral Award - Doctoral Foreign Study Award (DFSA),201110DFS,Doctoral Research Awards - A,The Role of Antigen Presentation by Colonic Epithelial Cells in IBD,"                $105,000","                      $0","3 yrs 0 mth "
"Lanctôt, Krista L; Herrmann, Nathan","Sunnybrook Research Institute (Toronto, Ontario)",Operating Grant,201103MOP,"Behavioural Sciences - C: Behavioural Studies, Neuroscience and Cognition",The Heart-Mind Connection: Evaluating the Association between Ceramides and Cognitive Decline in Coronary Artery Disease,"                $394,841","                      $0","3 yrs 0 mth "
"Landry, Breanne",University of Alberta,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201110GSD,Doctoral Research Awards - A,A New Approach for Acute Myeloid Leukemia Treatment: siRNA Nanoparticles to Turn-Off Infinite Proliferation and Evasion of Apoptosis,"                $105,000","                      $0","3 yrs 0 mth "
"Landry, Jacques",Universit&eacute; Laval,Operating Grant,201103MOP,Cell Biology & Mechanisms of Disease,Regulatory mechanisms of the cell response to proteotoxic stress,"                $986,212","                      $0","5 yrs 0 mth "
"Langevin, Lisa Marie",Direct Payment,Travel Awards - Institute Community Support,201109ISU,"Institute of Human Development, Child and Youth Health",Examining common structural alterations of cortical white matter in motor and attention,"                  $1,000","                      $0","0 yr 1 mth "
"Langille, Morgan G",Dalhousie University (Nova Scotia),CIHR Fellowship,201110MFE,Fellowships - Post-PhD,Predicting function from taxonomy to reveal insights into the human microbiome,"                $101,250","                      $0","2 yrs 3 mths "
"Langille, Morgan G",Direct Payment,Canada Research Chairs - CIHR Funded,202011CRC,Special Cases - Awards Programs,Canada Research Chair - Tier 2,"                $500,000","                      $0","5 yrs 0 mth "
"Langlois-Klassen, Deanne L",University of Alberta,CIHR Fellowship,201110MFE,Health Research Training B - HP,Hitting the target: the estimated prevention of foreign-born tuberculosis through evidence-based screening in Canada,"                 $90,000","                      $0","2 yrs 0 mth "
"Lanphear, Bruce P","Simon Fraser University (Burnaby, B.C.)",Knowledge Translation Supplement,201110KTB,"Meetings, Planning and Dissemination Grant: End of Grant Knowledge Supplement",Knowledge Translation Tools for Capacity-Building in Canadian Environmental Health Atlas,"                 $98,974","                      $0","1 yr 0 mth "
"Laperrière, Hélène; Blanchard, Michèle; Legaré, Hélène; Richer, Thérèse",University of Ottawa,Catalyst Grant: HIV/AIDS CBR Program - General Stream,201104CDE,HIV/AIDS Community-Based Research - General Stream (Merged),"Chez nous, c'est chez toi : une étude exploratoire sur le logement et le VIH au Québec","                 $31,530","                      $0","1 yr 0 mth "
"Laplante, Mariline",Universit&eacute; de Montr&eacute;al,Master's Award: Canada Graduate Scholarships,201102GSM,Canada Graduate Scholarships Master's Awards A,Caractérisation de la collaboration entre NUP98-HOXA9 et Hth en utilisant la drosophile comme modèle,"                 $17,500","                      $0","1 yr 0 mth "
"Lapointe, Jean-Yves; Bowie, Derek",Universit&eacute; de Montr&eacute;al,"Meetings, Planning and Dissemination Grant: INMHA",201102MNM,"Meetings, Planning and Dissemination Grant: Neurosciences, Mental Health and Addiction",Ligand-Gated Ion-Channels: From Genes to Behaviour,"                 $10,000","                      $0","1 yr 0 mth "
"Lapointe, Réjean",Centre hospitalier de l'Universit&eacute; de Montr&eacute;al (CHUM),Dissemination Events,201110KDE,Dissemination Events Grants,Canadian Cancer Immunotherapy Consortium Symposium 2012,"                 $15,000","                      $0","1 yr 0 mth "
"Laporte, Geneviève",Universit&eacute; de Montr&eacute;al,Doctoral Research Award: Canada Graduate Scholarships,202011FBD,Doctoral Research Awards - B,"Traduction, adaptation et validation d'un instrument de mesure de la résilience familiale auprès de parents de nouveau-nés prématurés francophones","                $105,000","                      $0","3 yrs 0 mth "
"Laprairie, Robert B",Dalhousie University (Nova Scotia),Master's Award: Canada Graduate Scholarships,201102GSM,Canada Graduate Scholarships Master's Awards A,Regulation of type 1 cannabinoid receptor expression in Huntington's disease.,"                 $17,500","                      $0","1 yr 0 mth "
"Larios, Oscar E",University of Saskatchewan,CIHR Caf&eacute; Scientifique Program,201106SCI,CIHR Caf&eacute; Scientifique Program,Human Immunodeficiency Virus (HIV) and Acquired Immunodeficiency Syndrome (AIDS) in Saskatchewan- Where are we now and what does the future hold?,"                  $3,000","                      $0","1 yr 0 mth "
"Larjava, Hannu S",University of British Columbia,Operating Grant,201103MOP,"Clinical Investigation - B: Arthritis, Bone, Skin and Cartilage",Regulation of hair cycle and wound healing by alpha-v-beta-6 integrin,"                $564,090","                      $0","5 yrs 0 mth "
"Larney, Sarah",Centre hospitalier de l'Universit&eacute; de Montr&eacute;al (CHUM),Op Gr: Eval of Harm Reduct. Appro. Address the Opioid Crisis -SCS Eval QC-Atlan.,202011EV6,Op. Grant: Evaluation of Harm Reduction Approaches to Address the Opioid Crisis,Evaluation of supervised consumption services in Montreal in the context of COVID-19,"                      $0","                      $0","1 yr 0 mth "
"Larose, Louise",McGill University,Operating Grant,201103MOP,"Diabetes, Obesity, Lipid & Lipoprotein Disorders",Role of the Adaptor Protein Nck in the Pathogenesis of Insulin Resistance and Type 2 Diabetes,"                $703,064","                      $0","5 yrs 0 mth "
"Larsen, Kristian R",University of Toronto,CIHR Fellowship,201110MFE,Health Research Training A - Post-PhD (HTA),School level prevalence of smoking and binge drinking: What role does the school neighbourhood play in Ontario high schools?,"                 $90,000","                      $0","2 yrs 0 mth "
"Laschinger, Heather; Foster, Barbara J; Cummings, Greta; Leiter, Michael",University of Western Ontario,Partnerships for Health System Improvement (PHSI),201111PHE,Partnerships for Health System Improvement,New Graduate Nurse Retention: A National Study of Factors Influencing New Graduate Nurses' Job and Career Transition in the First Two Years of Practice,"                $349,000","                  $1,000","3 yrs 0 mth "
"Lassonde, Maryse",Universit&eacute; de Montr&eacute;al,CIHR Caf&eacute; Scientifique Program,201106SCI,CIHR Caf&eacute; Scientifique Program,Longterm effects of sports concussions: myth or reality?,"                  $3,000","                      $0","1 yr 0 mth "
"Lathrop, Mark; Meaney, Michael J; Pastinen, Tomi",McGill University,CEEHRC Epigenomics Platform - Epigenomic Mapping Centres (EMC),201111EP1,CEEHRC Epigenomics Platform,Multidimensional Epigenomics Mapping Centre (EMC) at McGill,"              $5,665,000","                      $0","5 yrs 0 mth "
"Lau, Francis",University of Victoria (British Columbia),Knowledge Translation Supplement,201110KTB,"Meetings, Planning and Dissemination Grant: End of Grant Knowledge Supplement",Increasing Capacity in eHealth Benefits Evaluation,"                 $90,000","                      $0","1 yr 0 mth "
"Laupacis, Andreas",Unity Health Toronto,Evidence on Tap - Expedited Knowledge Synthesis,201101ETP,Evidence On Tap - Expedited Knowledge Synthesis,"Systematic reviews of the evidence that tests for chronic cerebrospinal venous insufficiency (CCSVI) are valid and reproducible, that CCSVI is associated with multiple sclerosis, and of the benefits and harms of endovascular therapy for multiple sclerosis","                 $99,300","                      $0","1 yr 0 mth "
"Laupacis, Andreas",Unity Health Toronto,CIHR Caf&eacute; Scientifique Program,201106SCI,CIHR Caf&eacute; Scientifique Program,People Power: Harnessing Public Wisdom to Improve Health Care,"                  $3,000","                      $0","1 yr 0 mth "
"Laupacis, Andreas",Unity Health Toronto,Knowledge Translation Supplement,201106KTB,"Meetings, Planning and Dissemination Grant: End of Grant Knowledge Supplement","healthydebate.ca:  Increasing public knowledge about, and participation in, health care policy","                 $95,186","                      $0","1 yr 0 mth "
"Laupacis, Andreas",Direct Payment,Canada Research Chairs - CIHR Funded,201104T1C,Special Cases - Awards Programs,CRC Tier 1,"              $1,400,000","                      $0","7 yrs 0 mth "
"Lau, Stephanie",CIUSSS de Centre-Ouest-de-l'Ile-de-Montr&eacute;al-Jewish General,Master's Award: Canada Graduate Scholarships,201102GSM,Canada Graduate Scholarships Master's Awards B,The study of Shamanism and Traditional Healing Methods as an Alternative Form of Psychotherapy in Southeast Asia.,"                 $17,500","                      $0","1 yr 0 mth "
"Lavasanifar, Afsaneh",University of Alberta,Operating Grant - PA: Alberta Cancer Foundation - Research (bridge funding),201103OAC,Pharmaceutical Sciences,Nano-delivery systems for cancer immunotherapy: Modulation of the anticancer immunity at the induction and effector phases,"                      $0","                      $0","1 yr 0 mth "
"Lavasanifar, Afsaneh",University of Alberta,Operating Grant - PA: Alberta Cancer Foundation - Research (bridge funding),201103OAC,Biomedical Engineering,Ligand guided polymeric nano-carriers for tumor targeted drug and oncogene silencing therapy: A strategy for chemosensitization of resistant cancers,"                      $0","                      $0","1 yr 0 mth "
"Laverdiere, Isabelle",Universit&eacute; Laval,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201110GSD,Doctoral Research Awards - A,Optimisation du traitement immunosuppresseur en transplantation de cellules souches hématopoïétiques chez les patients cancéreux.,"                $105,000","                      $0","3 yrs 0 mth "
"Lavergne, Miriam R",Direct Payment,Canada Research Chairs - CIHR Funded,202011CRC,Special Cases - Awards Programs,Canada Research Chair - Tier 2,"                $600,000","                      $0","5 yrs 0 mth "
"Laviolette, Steven R",University of Western Ontario,Operating Grant,201103MOP,Behavioural Sciences - A: Neurobiological Basis of Behavioural Processes,Cannabinoid and Dopamine Modulation of Emotional Memory Plasticity in the Amygdala-Prefrontal Cortical Circuit,"                $584,270","                      $0","5 yrs 0 mth "
"Lavis, John N; Grimshaw, Jeremy M; Santesso, Nancy A; Tricco, Andrea C",McMaster University,Operating Grant: COVID-19 Knowledge Synthesis Network,202011CKS,COVID-19 Knowledge Synthesis Network,COVID-19 Evidence Network to support Decision-making (COVID-END),"              $1,000,000","                      $0","1 yr 0 mth "
"Lavoie, Audrey",Universit&eacute; de Montr&eacute;al,Doctoral Research Award: Canada Graduate Scholarships,202011FBD,Doctoral Research Awards - B,Ch@ngeons Ensemble : Développement et évaluation d'une intervention infirmière Web pour accompagner les personnes âgées vivant avec la maladie coronarienne à adopter de saines habitudes de vie,"                $105,000","                      $0","3 yrs 0 mth "
"Lavoie, Hugo",Universit&eacute; de Montr&eacute;al,Banting Postdoctoral Fellowship Program,201111BPF,Banting Postdoctoral Fellowships Program,A systems-level study of the mechanisms leading to RAF dimerization and activation,"                $140,000","                      $0","2 yrs 0 mth "
"Lavoie, Jean-Claude","Centre hospitalier universitaire Sainte-Justine (Montr&eacute;al, Qu&eacute;bec)",Operating Grant,201103MOP,Respiratory System,Impact de l'ascorbylperoxyde sur le développement pulmonaire du nouveau-né,"                $397,630","                      $0","3 yrs 0 mth "
"Lavoie, Kim",Universit&eacute; du Qu&eacute;bec &agrave; Montr&eacute;al,CIHR New Investigator,201109MSH,Allied Health Professionals - New Investigators,The impact of a brief motivational intervention on adherence behavior in asthmatics: A randomized controlled trial,"                $300,000","                      $0","5 yrs 0 mth "
"Lavoie, Kim; Bacon, Simon L",Universit&eacute; du Qu&eacute;bec &agrave; Montr&eacute;al,Operating Grant: COVID-19 - Project Grant,202011MM1,Special Cases,"The association between COVID-19-related attitudes, concerns and behaviours in relation to public health policies: A behavioural science approach to optimising policy strategies to improve health, economic and quality of life outcomes (the iCARE Study).","                $638,775","                      $0","2 yrs 0 mth "
"Lavoie-Tremblay, Mélanie; Richer, Marie-Claire; Aubry, Monique",McGill University,Partnerships for Health System Improvement (PHSI),201111PHE,Partnerships for Health System Improvement,La contribution des bureaux de projet à la gestion du changement et à la performance organisationnelle dans le secteur de la santé,"                $342,427","                  $5,000","3 yrs 0 mth "
"Law, Mary C",McMaster University,Knowledge Translation Supplement,201106KTB,"Meetings, Planning and Dissemination Grant: End of Grant Knowledge Supplement",The Participation & Environment Knowledge Hub: Translating evidence about children with disabilities,"                 $93,367","                      $0","1 yr 0 mth "
"Lawson, Margaret L; Elliott-Miller, Patricia C",Children's Hospital of Eastern Ontario Research Institute Inc,Operating Grant: Knowledge to Action,201110KAL,Operating Grant: Knowledge to Action,Implementation and Evaluation of a Pediatric Hospital-Based Family Decision Service,"                $197,579","                      $0","2 yrs 0 mth "
"Law, Susan K",McGill University,CIHR Caf&eacute; Scientifique Program,201106SCI,CIHR Caf&eacute; Scientifique Program,A public dialogue about the science and politics of access to family doctors in Montreal,"                  $3,000","                      $0","1 yr 0 mth "
"Layden, Brianne K","Simon Fraser University (Burnaby, B.C.)",Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201110GSD,Doctoral Research Awards - B,The Influence of Custodial Environments on Non-Suicidal Self-Injury,"                $105,000","                      $0","3 yrs 0 mth "
"Leadbeater, Bonnie J",University of Victoria (British Columbia),"Dissemination Events - PA: Gender, Sex and Health Research",201106DGE,Dissemination Events Grants,Towards the National Dissemination of Mental Health Promotion Programs for Children,"                 $23,000","                      $0","1 yr 0 mth "
"Leader, Arthur",Ottawa Hospital Research Institute,CIHR Caf&eacute; Scientifique Program,201106SCI,CIHR Caf&eacute; Scientifique Program,Who will be the steward of my bio-identity?,"                  $3,000","                      $0","1 yr 0 mth "
"Leary, Scot",University of Saskatchewan,Operating Grant - PA: Regional Partnership Program - Saskatchewan,201103RSN,Cell Biology & Mechanisms of Disease,"Genetic and functional characterization of SCO-dependent, mitochondrial regulation of cellular copper homeostasis","                $111,971","                      $0","2 yrs 0 mth "
"Leary, Scot",University of Saskatchewan,New Investigator Salary Award - PA: Regional Partnerships Program - Saskatchewan,201109NSA,New Investigators C,"Genetic and functional characterization of SCO-dependent, mitochondrial regulation of cellular copper homeostasis","                $150,000","                      $0","5 yrs 0 mth "
"Leask, Andrew C",University of Western Ontario,"Meetings, Planning and Dissemination Grant: Musculoskeletal Health and Arthritis",201102MHA,"Meetings, Planning and Dissemination Grant: Musculoskeletal Health and Arthritis",Interntl. Congress on Matricellular Proteins: New Targets for Cancer and Connective Tissue Disease,"                  $5,000","                      $0","1 yr 0 mth "
"Leask, Andrew C",University of Western Ontario,Operating Grant,201109MOP,Cell Biology & Mechanisms of Disease,TAK1: A novel fibrogenic regulator?,"                $273,429","                      $0","3 yrs 0 mth "
"Leask, Richard L",McGill University,Operating Grant,201109MOP,Biomedical Engineering,Endothelial Cell Biomechanics: The mechanotransduction of wall shear stress gradients,"                $433,200","                      $0","4 yrs 0 mth "
"Leason, Jennifer L",University of British Columbia,Doctoral Research Award - PA: IAPH Quantitative Research,201110DQU,Doctoral Research Awards - B,"Indigenous (First Nations, Métis & Inuit) Women's Maternal Health: Exploring interrelated health determinant through an Indigenous Women's Maternity Experiences Survey in the Okanagan, British Columbia (BC) Canada.","                $105,000","                      $0","3 yrs 0 mth "
"Leatherdale, Scott",University of Waterloo (Ontario),Operating Grant,201103MOP,"Psychosocial, Sociocultural & Behavioural Determinants of Health 2","Shaping the direction of youth health by evaluating how Changes in policies, programs and resources in the school environment impact Obesity, Marijuana use, Physical activity, Alcohol use, Smoking and Sedentary behaviour of students over time: The COMPASS Study","              $1,466,219","                      $0","5 yrs 0 mth "
"Lebel, Michel",Universit&eacute; Laval,Operating Grant,201109MOP,Biological and Clinical Aspects of Aging,Molecular aging: Mouse molecular models for Werner syndrome.,"                $760,795","                      $0","5 yrs 0 mth "
"Leblanc, Andréa C",CIUSSS de Centre-Ouest-de-l'Ile-de-Montr&eacute;al-Jewish General,Operating Grant,201103MOP,Biological and Clinical Aspects of Aging,Role of caspases in human neuronal cell death and in Alzheimer's disease.,"                $781,294","                      $0","5 yrs 0 mth "
"LeBlanc, Emmanuelle","Queen's University (Kingston, Ontario)",Doctoral: Vanier Canada Graduate Scholarships,202011CGV,Vanier Canada Graduate Scholarships CIHR,Developing Glycan-Based Antiviral Prophylactics to Prevent the Spread of COVID-19 and Other Respiratory Infections,"                $150,000","                      $0","3 yrs 0 mth "
"LeBlanc, Emmanuelle","Queen's University (Kingston, Ontario)",Doctoral Research Award: Canada Graduate Scholarships,202011FBD,Doctoral Research Awards - A,Developing Glycan-Based Antiviral Prophylactics to Prevent Infection by COVID-19 and Other Respiratory Viruses,"                $105,000","                      $0","3 yrs 0 mth "
"Lebrun, Jean-Jacques",McGill University,Operating Grant,201103MOP,Endocrinology,Role of the E2F1 transcription factor in TGFß-mediated signal transduction,"                $661,545","                      $0","5 yrs 0 mth "
"Lechelt, Leah A",University of Alberta,Master's Award: Canada Graduate Scholarships,201102GSM,Canada Graduate Scholarships Master's Awards B,Seniors' Health Literacy and Information-Seeking Experiences in a New Era of Online Media: Lessons from the H1N1 Influenza Pandemic,"                 $17,500","                      $0","1 yr 0 mth "
"Leclerc, Nicole",Universit&eacute; de Montr&eacute;al,Operating Grant,201103MOP,Biological and Clinical Aspects of Aging,The contribution of extracellular tau to the propagation of neurodegeneration in Alzheimer disease,"                $589,457","                      $0","5 yrs 0 mth "
"Lee, Douglas S",University Health Network (Toronto),Operating Grant,201103MOP,Health Services Evaluation & Interventions Research,ACUTE Study: Acute Congestive Heart Failure Urgent and Transitional Care Evaluation,"                $518,688","                      $0","4 yrs 0 mth "
"Lee, Eun Young",University of Toronto,Doctoral Research Award: Canada Graduate Scholarships,202011FBD,Doctoral Research Awards - B,Quantitative magnetic resonance imaging biomarkers of disease progression in multiple sclerosis,"                $105,000","                      $0","3 yrs 0 mth "
"Lee, Jeffrey E",University of Toronto,Operating Grant,201103MOP,Virology & Viral Pathogenesis,Viral fusion glycoproteins: Structure-driven analysis and discovery of broad-spectrum antiviral fusion inhibitors,"                $655,714","                      $0","5 yrs 0 mth "
"Lee, Jennifer J",University of Toronto,Doctoral Research Award: Canada Graduate Scholarships,202011FBD,Doctoral Research Awards - B,Improving Food Purchasing Behaviours of Canadians at-risk for Type 2 Diabetes Using Front-of-Pack 'High-in' Warning Labels and the FoodFlip© Smartphone Application,"                $105,000","                      $0","3 yrs 0 mth "
"Lee, Jooho",University of Western Ontario,Master's Award: Canada Graduate Scholarships,201102GSM,Canada Graduate Scholarships Master's Awards A,Structural Basis for the Mechanism of HIV fusion with CD4+ T-cells,"                 $17,500","                      $0","1 yr 0 mth "
"Lee, JungRyun",University of Calgary,Fellowship - Priority Announcement: Dystonia (SHOPP),201110DFF,Fellowships - Post-PhD,"Pallidal deep brain stimulation for dystonia: neuronal activity, stimulus parameters, and motor output","                 $37,500","                      $0","1 yr 8 mths "
"Lee, Linda",McMaster University,Knowledge Translation Supplement,201110KTB,"Meetings, Planning and Dissemination Grant: End of Grant Knowledge Supplement",Enhancing Dementia Care with Improved Family Physician Training and Comprehensive Practice Tools,"                 $61,469","                      $0","1 yr 0 mth "
"Leenen, Frans H; Van Huysse, James W",Ottawa Heart Institute Research Corporation (Ontario),Operating Grant,201109MOP,Cardiovascular System - B: Heart and Circulation,Molecular Dissection of Brain Mechanisms Contributing to HF post MI.,"                $366,978","                      $0","3 yrs 0 mth "
"Lee, Ping I",University of Toronto,Operating Grant,201103MOP,Biomedical Engineering,Novel Nitric Oxide Delivery System for Wound Healing,"                $276,484","                      $0","3 yrs 0 mth "
"Lee, Robin E",Direct Payment,CIHR Fellowship,201102MFE,Fellowships - Post-PhD,Tumor necrosis factor receptor mediated signaling dynamics and the determination of cancer cell fate,"                $150,000","                      $0","3 yrs 0 mth "
"Lee, Shoo K; Srinivasan, Vasanthi; O'Brien, Karel",Sinai Health System (Toronto),Partnerships for Health System Improvement (PHSI),201111PHE,Partnerships for Health System Improvement,A Family Integrated Care Model for the Neonatal Intensive Care Unit,"                $349,982","                      $0","2 yrs 0 mth "
"Lee, Timothy D; Thompson, John E",Dalhousie University (Nova Scotia),Knowledge Synthesis Grant,201104KRS,Knowledge Synthesis Grant,Examining the Current Status of the Psychosocial Assessment of Living Kidney Donor Candidates in Canada:  A Systematic Literature Review and Survey of Living Donor Programs,"                 $50,890","                      $0","1 yr 0 mth "
"Lee, Ting-Yim",London Health Sciences Centre Res. Inc. (Ont.),Operating Grant,201103MOP,Medical Physics & Imaging,Quantitative CT Myocardial Perfusion Imaging,"                $456,711","                      $0","4 yrs 0 mth "
"Lee, Warren L",Direct Payment,Canada Research Chairs - CIHR Funded,202011CRC,Special Cases - Awards Programs,Canada Research Chair - Tier 2,"                $500,000","                      $0","5 yrs 0 mth "
"Lee, Whiwon",Hospital for Sick Children (Toronto),Doctoral Research Award: Canada Graduate Scholarships,202011FBD,Doctoral Research Awards - B,Barriers and enablers to quality implementation of clinical genome sequencing in Canada: A comparative case study,"                $105,000","                      $0","3 yrs 0 mth "
"Lee, Xavier A",Unity Health Toronto,Doctoral Research Award: Canada Graduate Scholarships,202011FBD,Doctoral Research Awards - A,The role of the alpha-11 integrin in pressure overload-induced right ventricular remodeling,"                $105,000","                      $0","3 yrs 0 mth "
"Lee, Yu-Hui",Direct Payment,Travel Awards - Institute Community Support,201109ISU,"Institute of Human Development, Child and Youth Health",Mechanical stretch induces the myometrial release of multiple pro-inflammatory cytokines which activate the expressions of VCAM1 and ICAM1.,"                  $1,000","                      $0","0 yr 1 mth "
"Lee, Yunjin",University of Toronto,Doctoral Research Award: Canada Graduate Scholarships,202011FBD,Doctoral Research Awards - A,Functional Genomic Analysis of Protein Kinases in the Human Fungal Pathogen Candida albicans,"                $105,000","                      $0","3 yrs 0 mth "
"Lefebvre, Helene",Universit&eacute; de Montr&eacute;al,Operating Grant,201103MOP,Health Services Evaluation & Interventions Research,Évaluation d'une intervention d'accompagnement personnalisé en intégration dans la communauté pour les personnes ayant un traumatisme craniocérébral,"                $156,429","                      $0","2 yrs 0 mth "
"Lefebvre, Louis",University of British Columbia,Operating Grant,201109MOP,Developmental Biology,Developmental regulation of genomic imprinting in the mouse,"                $641,851","                      $0","5 yrs 0 mth "
"Le Foll, Bernard",Centre for Addiction and Mental Health (Toronto),Catalyst Grant: Prevention and Treatment of Illicit Substance Use,201101CSU,Catalyst Grant: Prevention and Treatment of Illicit Substance Use,Effects of Fixed or Self-Titrated dosages of Sativex® on Cannabis Users,"                $100,000","                      $0","1 yr 0 mth "
"Le Foll, Bernard; Hendershot, Christian S; Kloiber, Stefan M",Centre for Addiction and Mental Health (Toronto),Catalyst Grant: Cannabis and Mental Health - Priority populations,202011CB1,Catalyst Grant: Cannabis and Mental Health,Understanding Cannabis Use and Perceptions in Patients with Substance Use Disorders and Concurrent Disorders,"                      $0","                      $0","1 yr 0 mth "
"Légaré, France; Brière, Nathalie; Dumont, Serge; Godwin, Marshall S; Katz, Alan; Loignon, Christine; Pluye, Pierre",Universit&eacute; Laval,Planning Grants - PA: Community-based Primary Healthcare,201106MCO,Planning Grants,Moving knowledge into primary care MOVE! /BOUGE!,"                 $25,000","                      $0","1 yr 0 mth "
"Légaré, France",Universit&eacute; Laval,Knowledge Translation Supplement - PA: Rx&D Collaborative Research,201102KRD,"Meetings, Planning and Dissemination Grant: End of Grant Knowledge Supplement",Scaling up implementation of evidence-based SDM training programs for health professionals,"                 $49,990","                      $0","1 yr 0 mth "
"Leger, Pierre-Thomas",Direct Payment,Best Brains Exchange Travel Award,201104BBR,Special Cases - Awards Programs,Physician Compensation Mechanisms,"                  $2,175","                      $0","1 yr 0 mth "
"Legge McMullan, Janet E",Direct Payment,"Dissemination Events - PA: Musculoskeletal Hlth, Arthritis, Skin & Oral Health",201106DMH,Dissemination Events Grants,National Hip Fracture Model of Care and Toolkit:  Returning People Home,"                 $19,667","                      $0","1 yr 0 mth "
"Legros, Alexandre G",London Health Sciences Centre Res. Inc. (Ont.),Operating Grant: Industry-partnered Collaborative Research - Other Partner,201103ISO,Industry Partnered Collaborative Research,Impact of an Extremely Low Frequency Magnetic Stimulus Between 5 and 50 mT on Human Neurophysiological Function: a Multidimensional Approach at 60 Hz,"                $428,010","                      $0","3 yrs 0 mth "
"Lehman, Allen J",Arthritis Research Centre Society of Canada (British Columbia),"Dissemination Events - PA: Musculoskeletal Hlth, Arthritis, Skin & Oral Health",201106DMH,Dissemination Events Grants,Roundtable On Arthritis Research: Empowering people to take control of their arthritis,"                 $25,000","                      $0","1 yr 0 mth "
"Lehnertz, Bernhard",Universit&eacute; de Montr&eacute;al,Banting Postdoctoral Fellowship Program,201111BPF,Banting Postdoctoral Fellowships Program,The Polycomb Repressive Complex 2 (PRC2): a mechanistic investigation of its role in normal and leukemia stem cells.,"                $140,000","                      $0","2 yrs 0 mth "
"Lehnertz, Bernhard",Universit&eacute; de Montr&eacute;al,CIHR Fellowship,201110MFE,Fellowships - Post-PhD,The Polycomb Repressive Complex 2 (PRC2): A mechanistic investigation of its function in normal and leukemia stem cells.,"                $120,000","                      $0","2 yrs 8 mths "
"Lehoux, Pascale N",Universit&eacute; de Montr&eacute;al,Operating Grant,201109MOP,"Humanities, Social Sciences, Law & Ethics in Health",Examining the normativity of health innovation design through the public appraisal of prospective sociotechnical scenarios,"                $705,948","                      $0","3 yrs 0 mth "
"Lehoux, Pascale N",Universit&eacute; de Montr&eacute;al,Knowledge Translation Supplement,201102KTB,"Meetings, Planning and Dissemination Grant: End of Grant Knowledge Supplement",A deliberative KTE platform for designers and users of medical devices,"                 $99,941","                      $0","1 yr 0 mth "
"Lemaire, Maryse",CIUSSS de Centre-Ouest-de-l'Ile-de-Montr&eacute;al-Jewish General,CIHR Fellowship,201110MFE,Fellowships - Post-PhD,Mechanisms of arsenic-induced atherosclerosis,"                $101,250","                      $0","2 yrs 3 mths "
"Lemiere, Catherine",CIUSSS du Nord-de-l'Ile-de Montr&eacute;al - H&ocirc;pital Sacr&eacute; Coeur,Team Grant: Chronic Disease Risk and Intervention Strategies - LOI,201103TCL,Team Grant: Chronic Disease Risk and Intervention Strategies - LOI,Impact of Work-Related Asthma on Healthcare Utilization in Canada,"                 $10,000","                      $0","1 yr 0 mth "
"Lemire, Mélanie",Universit&eacute; Laval,Banting Postdoctoral Fellowship Program,201111BPF,Banting Postdoctoral Fellowships Program,"Country foods and cardiovascular health in Nunavik, northern Quebec:  studying the complex balance between nutrients and environmental contaminants","                $140,000","                      $0","2 yrs 0 mth "
"Lemoine, Émile",Polytechnique Montr&eacute;al,Doctoral Research Award: Canada Graduate Scholarships,202011FBD,Doctoral Research Awards - A,Improving epilepsy diagnosis through machine learning-based interpretation of routine electroencephalography recordings,"                $105,000","                      $0","3 yrs 0 mth "
"Leng, Roger P",University of Alberta,Operating Grant,201103MOP,Molecular & Cellular Biology of Cancer,Molecular Characterization of UBE4B and Its Role in Cancer.,"                $379,379","                      $0","3 yrs 0 mth "
