Name,Institution_Paid,Program_Name,Competition_CD,PRC_Name,Project_Title,CIHR_Contribution,CIHR_Equipment,Term_Years_Months
"Levy, Andrew S",Direct Payment,Travel Awards - Institute Community Support,201201ISU,Institute of Circulatory and Respiratory Health,Translating microvascular research from rodents to humans - an infrastructure for the routine functional assessment of human resistance arteries,"                    $800","                      $0","0 yr 1 mth "
"Levy, Emile; Ahmad, Ali; Amre, Devendra; Prakash, Satya","Centre hospitalier universitaire Sainte-Justine (Montr&eacute;al, Qu&eacute;bec)",Operating Grant: Programmatic Grants in Food and Health - LOI,201205FHL,Operating Grant: Programmatic Grants in Food and Health - LOI,Mechanisms in the pathogenesis of chronic inflammatory bowel diseases involving interactions between diet and gut microbial flora,"                  $8,000","                      $0","1 yr 0 mth "
"Lewinson, Ryan",University of Calgary,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201210GSD,Doctoral Research Awards - A,Orthotic prescription for knee osteoarthritis using a biomechanical personalized-medicine approach,"                $105,000","                      $0","3 yrs 0 mth "
"Lewinson, Ryan",University of Calgary,Doctoral: Vanier Canada Graduate Scholarships,201211CGV,Vanier Canada Graduate Scholarships CIHR,Orthotic prescription for knee osteoarthritis using a biomechanical personalized-medicine approach,"                $150,000","                      $0","3 yrs 0 mth "
"Lewinson, Ryan",Direct Payment,Travel Awards - Institute Community Support,201201ISU,Institute of Musculoskeletal Health and Arthritis,Altering knee abduction angular impulse as a treatment for patellofemoral pain: a 6-week study,"                  $1,000","                      $0","0 yr 1 mth "
"Lewis, Diana M",Dalhousie University (Nova Scotia),Doctoral Research Award - PA: IAPH Quantitative Research,201210DQU,Doctoral Research Awards - B,"Integrating Aboriginal, Quantitative, and Qualitative Methodologies to Develop Appropriate Determinants of Health in a Mi'kmaq First Nation Community.","                $108,000","                      $0","3 yrs 0 mth "
"Lewis, Stephen P",University of Guelph,Dissemination Events,201210KDE,Dissemination Events Grants,e-Training for Self-injury: An online knowledge dissemination initiative for school mental health professionals,"                 $24,826","                      $0","1 yr 0 mth "
"Le, Xiaochun C",University of Alberta,Operating Grant - PA: Alberta Cancer Foundation - Research (bridge funding),201203OAC,Cancer Biology & Therapeutics,Mechanisms of arsenic carcinogenesis,"                      $0","                      $0","1 yr 0 mth "
"Ley, Sylvia H",Direct Payment,CIHR Fellowship,201202MFE,Allied Health Professionals - Fellowships,Impact of lifestyle and genetics on the progression of type 2 diabetes among women and children exposed to gestational diabetes,"                $180,000","                      $0","3 yrs 0 mth "
"Li, Carmen H",University of Toronto,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Immunological profiling of multi-food allergen immunotherapy assessing humoral and cellular activation profiles,"                 $17,500","                      $0","1 yr 0 mth "
"Li, Conglei",University of Toronto,Fellowship - PA: Biomedical / Clinical HIV/AIDS Research,201210HFE,Fellowships - Post-PhD,Exploring B cells as key cellular players in controlling HIV propagation within mucosal tissues,"                $135,000","                      $0","3 yrs 0 mth "
"Li, Conglei",University of Toronto,CIHR Fellowship,201210MFE,Fellowships - Post-PhD,Exploring B cells as key cellular players in controlling HIV propagation within mucosal tissues,"                $135,000","                      $0","3 yrs 0 mth "
"Li, Fang Fang",University of British Columbia,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Effects of Previous Coronavirus Infections on the Immune Response to SARS-CoV-2 Infection,"                 $17,500","                      $0","1 yr 0 mth "
"Light, Peter E",University of Alberta,Operating Grant,201209MOP,Cardiovascular System - A: Cells and Tissues,Novel protective roles for ATP-sensitive potassium channels in the heart,"                $665,800","                      $0","5 yrs 0 mth "
"Li, Karen Zown-Hua","Concordia University (Montreal, Quebec)",Operating Grant,201203MOP,Social Dimensions in Aging,The impact of hearing impairment on mobility in older adults: Moving from lab to life,"                $307,978","                      $0","3 yrs 0 mth "
"Li, Kathy K",Direct Payment,Travel Awards - Institute Community Support,201201ISU,Institute of Health Services and Policy Research,Are citizens heard?  An examination of the internal dynamics of how public involvement is used in health systems decision-making,"                  $1,500","                      $0","0 yr 1 mth "
"Li, Lin",University of Calgary,CIHR Fellowship,202012MFE,Fellowships - Post-PhD,A systematic approach to understand the mechanism of immune cell infiltration and to enhance efficacy of immunotherapy in solid tumors,"                $135,000","                      $0","3 yrs 0 mth "
"Li, Linda C; Sherwin, Pam M",University of British Columbia,CIHR Caf&eacute; Scientifique Program,201205SCI,CIHR Caf&eacute; Scientifique Program,From face-to-face to cyber space: Managing arthritis in the digital age,"                  $3,000","                      $0","1 yr 0 mth "
"Li, Linda C",University of British Columbia,Catalyst Grant: eHealth Innovations,201210CEH,e-Health Innovation Partnership Program (eHIPP),ANSWER-2: A biologic decision aid for patients with rheumatoid arthritis,"                 $96,661","                      $0","1 yr 0 mth "
"Li, Linda C",Direct Payment,Canada Research Chairs - CIHR Funded,201210CRC,Special Cases - Awards Programs,CANADA RESEARCH CHAIRHOLDER - Tier 2 / TITULAIRE DE CHAIRE DE RECHERCHE DU CANADA - Niveau 2,"                $500,000","                      $0","5 yrs 0 mth "
"Lillicrap, David P","Queen's University (Kingston, Ontario)",Operating Grant,201203MOP,"Hematology, Digestive Disease & Kidney",Study of the factor VIII life cycle and its implications for factor VIII immunogenicity.,"                $835,789","                      $0","5 yrs 0 mth "
"Lim, Andrew S","Sunnybrook Research Institute (Toronto, Ontario)",Operating Grant,201209MOP,Behavioural Sciences - B: Clinical Behavioural Sciences,Identifying Genetic Determinants of Human Sleep and Circadian Rhythms,"                $446,488","                      $0","4 yrs 0 mth "
"Lima, Viviane D",University of British Columbia,New Investigator Award - PA: HIV/AIDS Services/Population Health Research,201209HNI,Health Research Salary A,Operations research applied to assess different strategies to reduce the individual and public health burdens of HIV and HCV in British Columbia,"                $300,000","                      $0","5 yrs 0 mth "
"Lima, Viviane D",University of British Columbia,Operating Grant,201209MOP,Health Services Evaluation & Interventions Research,HCV Treatment as Prevention among HIV Co-Infected Individuals: Great Promise and Big Challenges,"                $278,088","                      $0","3 yrs 0 mth "
"Lim, Chinten J",University of British Columbia,Operating Grant - PA: Cancer Research (bridge funding),201209IC1,Cell Biology & Mechanisms of Disease,Integrin alpha4 cytoplasmic domain signaling in cell adhesion and chemoresistance.,"                $100,000","                      $0","1 yr 0 mth "
"Lindo, Lorenzo",University of British Columbia,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Engineering MicroMod CAR T-Cells To Overcome the Immunosuppressive Microenvironment in Myeloma,"                 $17,500","                      $0","1 yr 0 mth "
"Linehan, Victoria",Memorial University of Newfoundland,Doctoral Research Award - PA: RPP - Newfoundland and Labrador,201210RLA,Doctoral Research Awards - A,The role of synaptic plasticity in the lateral hypothalamus: implications for energy homeostasis and obesity,"                 $52,500","                      $0","3 yrs 0 mth "
"Lingard, Lorelei A",University of Western Ontario,Operating Grant,201203MOP,Palliative & End of Life Care,Palliative care on the heart failure care team: mapping patient and provider experiences and expectations,"                $179,837","                      $0","2 yrs 0 mth "
"Ling, Christopher W",University of Toronto,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Photochemically-activated Protein Signaling in a Hydrogel,"                 $17,500","                      $0","1 yr 0 mth "
"Lin, Gloria Hoi Ying",University Health Network (Toronto),CIHR Fellowship,201202MFE,Fellowships - Post-PhD,Identification and cloning of the biological receptors for B7-H3 and B7-H4,"                $135,000","                      $0","3 yrs 0 mth "
"Lin, Hanbin",Direct Payment,Travel Awards - Institute Community Support,201201ISU,Institute of Circulatory and Respiratory Health,MMP-2 small interfering RNA protects against contractile dysfunction in isolated cardiomyocytes subjected to ischemia/reperfusion.,"                  $1,200","                      $0","0 yr 1 mth "
"Lin, Kuo-Shyan; Benard, Francois",University of British Columbia,Operating Grant,201209MOP,Pharmaceutical Sciences,PET tracers for imaging bradykinin B1 receptor expression in cancer,"                $392,372","                      $0","3 yrs 0 mth "
"Linte, Cristian A",Direct Payment,Travel Awards - Institute Community Support,201201ISU,Institute of Circulatory and Respiratory Health,"Real-time modeling, visualization and monitoring of radio-frequency ablation lesions for image-gyuided left atrial fibrillation therapy","                    $800","                      $0","0 yr 1 mth "
"Lin, Zheng Sonia",University of British Columbia,Doctoral Research Award - PA: Biomedical/Clinical HIV/AIDS Research,201210IDB,Doctoral Research Awards - A,Development of Specific Inhibitors of Alternative Splicing Events Crucial to HIV Replication: A New Anti-HIV/AIDS Strategy,"                $105,000","                      $0","3 yrs 0 mth "
"Li, Patricia T; Auger, Jeannine; Piedboeuf, Bruno",Research Institute of the McGill University Health Centre,Partnerships for Health System Improvement (PHSI),201211PHE,Partnerships for Health System Improvement,"A population-based study on the effect of primary care reforms on health services utilization and quality of care outcomes among vulnerable children in Quebec, Canada","                $341,044","                      $0","3 yrs 0 mth "
"Lipscombe, Lorraine",Women's College Hospital (Toronto),Operating Grant,201203MOP,Health Services Evaluation & Interventions Research 2,The Influence of Diabetes on Cancer Screening and Prognosis,"                $215,140","                      $0","3 yrs 0 mth "
"Li, Ren-Ke",Direct Payment,Canada Research Chairs - CIHR Funded,201204T1C,Special Cases - Awards Programs,CRC Tier 1,"              $1,400,000","                      $0","7 yrs 0 mth "
"Li, Shanshan",CIUSSS de Centre-Ouest-de-l'Ile-de-Montr&eacute;al-Jewish General,Fellowship - Priority Announcement: Drug Safety and Effectiveness,201210FDS,Health Research Training B - HP,Comparative safety and effectiveness of medication use among patients with coronary heart disease,"                 $90,000","                      $0","2 yrs 0 mth "
"Li, Shyh-Dar","Ontario Institute for Cancer Research (Toronto, Ontario)",Proof of Principle Program - Phase I,201202PPP,Proof of Principle,"Benchmark Cellax, a proprietary nanoparticle formulation for docetaxel, against Taxotere to treat metastatic castration resistant prostate cancer","                $160,000","                      $0","1 yr 0 mth "
"Li, Shyh-Dar","Ontario Institute for Cancer Research (Toronto, Ontario)",CIHR New Investigator,201209MSH,New Investigators C,Targeted Cancer Chemotherapy by Nanoparticle-based Drug Delivery,"                $300,000","                      $0","5 yrs 0 mth "
"Li, Si Yang",University of Toronto,Master's Award: Canada Graduate Scholarships,201202GSM,Canada Graduate Scholarships Master's Awards A,In vivo characterization of the molecular mechanisms and chemotherapeutic potentials of platinum-acridine hybrid drugs,"                 $17,500","                      $0","1 yr 0 mth "
"Lisovsky, Irene",Research Institute of the McGill University Health Centre,Doctoral Research Award - PA: Biomedical/Clinical HIV/AIDS Research,201210IDB,Doctoral Research Awards - A,The effect of HIV infection status and carriage of HIV protective/non-protective KIR/HLA genotypes on induction of Natural Killer cell subset responses.,"                $105,000","                      $0","3 yrs 0 mth "
"Lissemore, Jennifer I",Direct Payment,CIHR Fellowship,202012MFE,Fellowships - Post-PhD,Identifying cortical network properties that underpin obsessive-compulsive disorder symptoms and brain stimulation treatment outcomes,"                $150,000","                      $0","3 yrs 0 mth "
"Little, Dustin J",Hospital for Sick Children (Toronto),Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201210GSD,Doctoral Research Awards - A,"Mechanism of de-N-acetylation of the biofilm polysaccharide poly-ß-1,6-N-acetylglucosamine","                $105,000","                      $0","3 yrs 0 mth "
"Liu-Ambrose, Teresa Y",University of British Columbia,Operating Grant,201209MOP,Social Dimensions in Aging,Complex Mental and Social Activities to Promote Cognitive Function in Older Adults with Chronic Stroke,"                $467,602","                      $0","4 yrs 0 mth "
"Liu, Chao",Direct Payment,Travel Awards - Institute Community Support,201209ISU,Institute of Musculoskeletal Health and Arthritis,Altered Osteocyte Mechanosensitivity in Response to Elevated Extracellular Glucose Levels,"                  $1,000","                      $0","0 yr 3 mths "
"Liu, Fang",Centre for Addiction and Mental Health (Toronto),Operating Grant,201209MOP,Pharmacology & Toxicology,The role of disrupted-in-schizophrenia-1 in the regulation of dopamine D2 receptor signalling,"                $820,800","                      $0","5 yrs 0 mth "
"Liu, Fei-Fei",University Health Network (Toronto),Operating Grant,201209MOP,Cancer Progression & Therapeutics 2,Discovery and Characterization of UROD Inhibitors for Cancer Therapy,"                $457,488","                      $0","3 yrs 0 mth "
"Liu, Geoffrey",University Health Network (Toronto),Operating Grant,201203MOP,Cancer Progression & Therapeutics 2,"The Pharmacogenetics of Bevacizumab: A Companion Correlative Study of the Ovarian Cancer Clinical Trial, ICON7","                $390,342","                      $0","3 yrs 0 mth "
"Liu, Jianghai",University of Saskatchewan,CIHR Fellowship,201210MFE,Fellowships - Post-PhD,Antibodies Targeting the ErbB2/ErbB3/IGF-1R Complex as Therapeutics for ErbB2 Positive Breast Cancer,"                $135,000","                      $0","3 yrs 0 mth "
"Liu, Jing Wen J",University of Toronto,CIHR Fellowship,202012MFE,Health Research Training B - HP,"INSPIRE: INcreasing Students' Pathways to Information, Resilience, and Empowerment","                 $90,000","                      $0","2 yrs 0 mth "
"Liu, Jun",University of Toronto,Operating Grant,201203MOP,Microbiology & Infectious Diseases,Role of Lsr2 in Mtb persistence and drug tolerance,"                $864,170","                      $0","5 yrs 0 mth "
"Liu, Jun; Zhang, Xuelian",University of Toronto,China-Canada Joint Health Research Initiative,201205CCI,China-Canada Joint Health Research Initiative - Grants Program,Role of protein acetylation in Mtb metabolism and virulence,"                $198,423","                      $0","3 yrs 0 mth "
"Liu, Nancy",University of Western Ontario,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Towards understanding the role of Tmem65 in cardiomyocytes,"                 $17,500","                      $0","1 yr 0 mth "
"Liu, Shirley",University of Western Ontario,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Evaluating the effects of tumor discordance on metastatic lesion formation in a model of synchronous bilateral breast cancer using molecular imaging,"                 $17,500","                      $0","1 yr 0 mth "
"Livingston, Bryn",University of Toronto,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Investigating CYM as a target for the treatment of MYC-driven group 3 medulloblastoma,"                 $17,500","                      $0","1 yr 0 mth "
"Liwak, Urszula",Direct Payment,Travel Awards - Institute Community Support,201209ISU,Institute of Cancer Research,Loss of PDCD4 in Glioblastoma Multiforme contributes to enhanced chemo-resistance through derepression of XIAP and Bclx-xL expression,"                  $1,000","                      $0","0 yr 3 mths "
"Li, Xin-Min",University of Manitoba,Operating Grant - PA: Regional Partnership Program : Manitoba,201203RPA,Behavioural Sciences - A: Neurobiological Basis of Behavioural Processes,Oligodendrocyte dysfunction in schizophrenia: mechanism and target of treatment,"                $100,000","                      $0","2 yrs 0 mth "
"Lix, Lisa M",University of Saskatchewan,Operating Grant,201203MOP,"Public, Community & Population Health",Completeness of Physician Billing Claims Administrative Health Databases in Canada,"                $251,558","                      $0","3 yrs 0 mth "
"Lloyd, Stephanie",CIUSSS de l'Ouest-de-l'Ile-de-Montr&eacute;al-Douglas Hospital,Operating Grant,201203MOP,"Humanities, Social Sciences, Law & Ethics in Health",Neurosciences and the Afterlife of Death: Re-imagining Notions of Suicidal Risk,"                $159,046","                      $0","3 yrs 0 mth "
"L.Normandin, Eve",Direct Payment,Travel Awards - Institute Community Support,201201ISU,Institute of Aging,Is body mass index associated with 3-yr changes in physical capacity in well-functioning older individuals: nutrition as a determinant of successful aging (nuage)-the quebec longitudinal study.,"                  $1,000","                      $0","0 yr 1 mth "
"Lobchuk, Michelle M",University of Manitoba,Planning Grants - PA: Health Services and Systems for an Aging Population,201202HLA,Planning Grants,Family Caregiver Communication Think Tank,"                 $24,421","                      $0","1 yr 0 mth "
"Lodygensky, Gregory A","Centre hospitalier universitaire Sainte-Justine (Montr&eacute;al, Qu&eacute;bec)",Operating Grant - PA: Reproductive and Child Heath (start-up grants),201209IHD,"Clinical Investigation - A: Reproduction, Maternal, Child and Youth Health",Non-invasive monitoring and quantification of lesion load in the immature animal exposed to an acute inflammatory brain injury.,"                $100,000","                      $0","1 yr 0 mth "
"Loeb, Mark B",McMaster University,Operating Grant,201203MOP,Randomized Controlled Trials,A Randomized Controlled Trial of Live Attenuated Vaccine versus Trivalent Inactivated Vaccine in Hutterite Children,"              $2,864,660","                      $0","3 yrs 0 mth "
"Logie, Carmen; Newman, Peter A",University of Calgary,Operating Grant,201209MOP,"Psychosocial, Sociocultural & Behavioural Determinants of Health 2","Towards an understanding of structural drivers of HIV/STI and protective factors among sexual and gender minority youth in Kingston, Jamaica","                $339,447","                      $0","3 yrs 0 mth "
"Long, Dong",University of Toronto,CIHR Fellowship,201210MFE,Fellowships - Post-PhD,Atomic-Resolution Dynamics of GTP-Bound Ras Proteins Probed by NMR Spectroscopy,"                $120,000","                      $0","2 yrs 8 mths "
"Long, Micheal A",University of Toronto,CIHR Fellowship,201202MFE,Fellowships - Post-PhD,A zebrafish-based screening strategy for the identification of tissue-selective PPARgamma agonists.,"                $135,000","                      $0","3 yrs 0 mth "
"Longmuir, Patricia E",Direct Payment,Travel Awards - Institute Community Support,201201ISU,Institute of Circulatory and Respiratory Health,"Physical Activity, Fitness, Motor Skill and Activity Beliefs of Children with Simple and Complex Heart Defects","                    $800","                      $0","0 yr 1 mth "
"Long, Richard",University of Alberta,Operating Grant: Population Health Intervention Research,201212GIR,Operating Grant: Population Health Intervention Research,"Informing the ""Strategy against Tuberculosis for First Nations on-Reserve"": Evidence from the ""Determinants of TB Transmission Project","                $200,000","                      $0","0 yr 1 mth "
"Long, Richard",University of Alberta,Operating Grant,201209MOP,"Public, Community & Population Health","Reducing the burden of tuberculosis in the foreign-born through an expanded program of post-landing Immigration Medical Surveillance: a nation-wide study in Canada, 2003-2010.","                $247,925","                      $0","3 yrs 0 mth "
"Loomis, Christopher W",Memorial University of Newfoundland,CIHR Health Professional Student Research Award,201202CHP,Special Cases - Awards Programs,Three (3) CIHR Health Professional Student Research Award vouchers.,"                 $12,753","                      $0","1 yr 0 mth "
"Lopaschuk, Gary D",University of Alberta,Operating Grant,201203MOP,Cardiovascular System - B: Heart and Circulation,Energy metabolism in the newborn heart.,"                $622,806","                      $0","5 yrs 0 mth "
"Lorbergs, Amanda",Direct Payment,Travel Awards - Institute Community Support,201205ISU,Institute of Musculoskeletal Health and Arthritis,Site-specific associations between BMI and bone content and density in healthy adults: A pQCT study,"                  $1,000","                      $0","0 yr 1 mth "
"Lordkipanidzé, Marie",Direct Payment,Travel Awards - Institute Community Support,201201ISU,Institute of Circulatory and Respiratory Health,Platelet function testing in the clinic - Is the 96-well plate-based aggregometry (Optimul) the optimal assay?,"                  $1,400","                      $0","0 yr 1 mth "
"Lorzadeh, Alireza",Direct Payment,CIHR Fellowship,202012MFE,Fellowships - Post-PhD,Evolution of colorectal cancer epigenome and the role of Polycomb-repressive complexes,"                $150,000","                      $0","3 yrs 0 mth "
"Loucks, Catrina M","Simon Fraser University (Burnaby, B.C.)",Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201210GSD,Doctoral Research Awards - A,Dissection of signaling roles of motility-associated ciliary genes in Caenorhabditis elegans,"                $105,000","                      $0","3 yrs 0 mth "
"Loutfy, Mona R; Ringlein, Maureen",Women's College Hospital (Toronto),Knowledge Synthesis Grant - Priority Announcement: HIV/AIDS,201210KRR,Knowledge Synthesis Grant,Systematic review of perinatal HIV transmission from exclusive breastfeeding for over one month when the mother has full viral suppression with antiretroviral therapy,"                 $99,492","                      $0","1 yr 0 mth "
"Lovato, Amanda",McGill University,Master's Award: Canada Graduate Scholarships,201202GSM,Canada Graduate Scholarships Master's Awards A,Overexpression of PARG deregulates epigenetic modifications in breast cancer,"                 $17,500","                      $0","1 yr 0 mth "
"Loves, Robyn",University of Toronto,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Gene Therapy as Treatment for Purine Nucleoside Phosphorylase Primary Immune Deficiency,"                 $17,500","                      $0","1 yr 0 mth "
"Lowe, Christopher F",University of Toronto,Master's Award: Canada Graduate Scholarships,201202GSM,Canada Graduate Scholarships Master's Awards A,The utility of admission screening for extended-spectrum beta-lactamases in preventing nosocomial transmission in acute care hospitals,"                 $17,500","                      $0","1 yr 0 mth "
"Lucas, Michel; Dewailly, Éric",Universit&eacute; Laval,Operating Grant: Population Health Intervention Research,201212GIR,Operating Grant: Population Health Intervention Research,Monitoring & supporting Arctic Char distribution program for pregnant women in Nunavik to improve maternal & child nutrition.,"                $199,951","                      $0","0 yr 1 mth "
"Luciani, Karling R",University of British Columbia,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Investigating the Neural Correlates of Reward Processing in Children of Parents with Cannabis Use Disorder,"                 $17,500","                      $0","1 yr 0 mth "
"Ludlow, Katherine A",University of Saskatchewan,Master's Award: Canada Graduate Scholarships,201202GSM,Canada Graduate Scholarships Master's Awards A,Effects of oxygen concentration gradient on HIF activity in neural projenitor and stem cells.,"                 $17,500","                      $0","1 yr 0 mth "
"Luheshi, Giamal N",CIUSSS de l'Ouest-de-l'Ile-de-Montr&eacute;al-Douglas Hospital,Team Grant: Health Challenges in Chronic Inflammation Initiative (LOI),201211THL,Team Grant: Health Challenges in Chronic Inflammation Initiative (LOI),Chronic inflammation and stress interact to increase vulnerability to depression in obesity,"                      $0","                      $0","1 yr 0 mth "
"Lukewich, Julia",Direct Payment,Travel Awards - Institute Community Support,201201ISU,Institute of Health Services and Policy Research,Describing Nursing Contribution to Chronic Disease Management in  Primary Care Practices in Ontario,"                  $1,500","                      $0","0 yr 1 mth "
"Lunsky, Yona J; Carlucci, Rosa; Gonzales, Angela N; Neitzert, Monica C; Balogh, Robert S; Cobigo, Virginie; Isaacs, Barry J; Lin, Elizabeth; Ouellette-Kuntz, Hélène",Centre for Addiction and Mental Health (Toronto),Partnerships for Health System Improvement (PHSI),201211PHE,Partnerships for Health System Improvement,Health Care Access Research in Developmental Disabilities,"                $600,000","                      $0","3 yrs 0 mth "
"Luo, Honglin; Li, Xiaotao",University of British Columbia,China-Canada Joint Health Research Initiative,201205CCI,China-Canada Joint Health Research Initiative - Grants Program,Interaction between REGgamma and p53 in heart infectious disease,"                $225,000","                      $0","3 yrs 0 mth "
"Lupien, Mathieu",University Health Network (Toronto),CIHR New Investigator,201209MSH,New Investigators C,The epigenetics of genetics in cancer,"                $300,000","                      $0","5 yrs 0 mth "
"Lurie, Antony",University of Western Ontario,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Inhibitors of the Nef–Src Family Kinase Interaction: Small Molecules to Enable an HIV-1 Cure,"                 $17,500","                      $0","1 yr 0 mth "
"Luth, Westerly",University of Alberta,Master's Award: Canada Graduate Scholarships,201202GSM,Canada Graduate Scholarships Master's Awards B,Video games for obesity interventions: A new generation of health messaging for adolescents,"                 $17,500","                      $0","1 yr 0 mth "
"Lu, Yan",Direct Payment,Travel Awards - Institute Community Support,201201ISU,Institute of Circulatory and Respiratory Health,Suppression of Cardiac Myocyte Hypertrophy by CB2 Cannabinoid Receptors: Role of AMP-activated Kinase (AMPK),"                  $1,000","                      $0","0 yr 1 mth "
"Luyt, Leonard G",University of Western Ontario,Operating Grant,201203MOP,Pharmaceutical Sciences,The development of radiolabelled ghrelin analogues for the molecular imaging of prostate cancer through targeting the growth hormone secretagogue receptor.,"                $392,782","                      $0","3 yrs 0 mth "
"Maalaoui, Hana",Universit&eacute; de Montr&eacute;al,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Application for the Canada Graduate Scholarships - Master's Program,"                 $17,500","                      $0","1 yr 0 mth "
"Maani, Nika",Ottawa Heart Institute Research Corporation (Ontario),"Undergraduate: Mobility, musculoskeletal health and arthritis - ICS",201201SMA,"Undergraduate: Mobility, musculoskeletal health & arthritis - IMHA",Molecular role of MLIP in myoblast differentiation and regeneration.,"                  $4,950","                      $0","0 yr 3 mths "
"Mabbott, Donald J",Hospital for Sick Children (Toronto),Operating Grant,201203MOP,Behavioural Sciences - B: Clinical Behavioural Sciences,Examining the Relationship between White Matter Integrity and the Speed of Neuronal Processing in Children with Brain Tumours,"                $640,915","                      $0","5 yrs 0 mth "
"Macaulay, Ann C",McGill University,Dissemination Events - Priority Announcement: Ethics,201210MET,Dissemination Events Grants,"A Realist Review of Participatory Research: Disseminating the results to knowledge users in community-engaged scholarship, public health, health funding, and ethics review.","                 $24,970","                      $0","1 yr 0 mth "
"MacCharles, Katja R","Simon Fraser University (Burnaby, B.C.)",Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Modeling Human Robinow Syndrome Mutations in Drosophila,"                 $17,500","                      $0","1 yr 0 mth "
"MacDermid, Joy C; Law, Mary C",McMaster University,Operating Grant,201203MOP,Knowledge Translation Research,"A randomized trial comparing ""Push"" versus ""Pull"" technology for mobilizing pain evidence into practice across different health professions","                $255,735","                      $0","2 yrs 0 mth "
"MacDermid, Joy C",McMaster University,"Chair: Gender, Work and Health - Muscle and bone",201210CG2,"Chair: Gender, Work and Health",Gender in Measurement and Rehabilitation of Musculoskeletal Work Disability,"                $795,000","                      $0","5 yrs 0 mth "
"MacDermid, Joy C",London Health Sciences Centre Res. Inc. (Ont.),"Dissemination Events - PA: Musculoskeletal Hlth, Arthritis, Skin & Oral Health",201210DMH,Dissemination Events Grants,Bone and Joint Injury and Repair,"                 $25,000","                      $0","1 yr 0 mth "
"MacDermid, Joy C",McMaster University,Team Grant: Bone Health,201201TBO,Team Grant: Bone Health,"Evidence-based fracture management supports to optimize fracture recovery, future bone health and optimal physical activity after distal radius fracture.","              $2,423,442","                 $37,757","5 yrs 0 mth "
"MacDonald, Alanna M",Dalhousie University (Nova Scotia),Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Sex differences in opioid prescribing practices: Do differences exist in therapeutic treatment between male and female patients presenting to the Emergency Department with low back pain.,"                 $17,500","                      $0","1 yr 0 mth "
"MacDonald, Danielle",Ryerson University (Toronto),Doctoral Research Award - Priority Announcement: Patient-Oriented Research,201210DPO,Doctoral Research Awards - B,"Cognitive impairments in anorexia nervosa and bulimia nervosa, and the relationship to day hospital treatment outcomes","                 $70,000","                      $0","2 yrs 0 mth "
"Macdonald, Heather L",University of New Brunswick (Fredericton),Operating Grant,201203MOP,"Psychosocial, Sociocultural & Behavioural Determinants of Health 2",Returning to Work after Depression: Implications for Women's Health,"                $113,466","                      $0","2 yrs 0 mth "
"Macdonald, Ian",Direct Payment,Travel Awards - Institute Community Support,201205ISU,Institute of Aging,PET imaging and brain pathology in the 5X familial Alzheimer's disease mouse model,"                  $1,000","                      $0","0 yr 1 mth "
"MacDonald, Jennifer K",Direct Payment,Travel Awards - Institute Community Support,201201ISU,Institute of Gender and Health,"Cardiac contractile function, calcium homeostasis, and myofilament calcium sensitivity fluctuate with the estrus cycle in isolated mouse ventricular myocytes.","                  $2,500","                      $0","0 yr 1 mth "
"MacDonald, Kyle",University of Western Ontario,Master's Award: Canada Graduate Scholarships,201202GSM,Canada Graduate Scholarships Master's Awards A,Proteus mirabilis colonization and virulence factor expression on urinary devices,"                 $17,500","                      $0","1 yr 0 mth "
"Macdonald, Mary E; Dery, Serge; Lameboy, George",McGill University,"Planning Grants - PA: First Nations, Inuit or M&eacute;tis Planning Activities",201210PME,Planning Grants,Collaborative community-based research in Northern Quebec: intersectoral planning for healthy communities,"                 $22,500","                      $0","1 yr 0 mth "
"MacDonald, Patrick E; Bruin, Jennifer E; Johnson, James D; Xia, Jianguo",University of Alberta,Team Grant: DM/TS - CIHR-JDRF - ß-cell and Pancreatic Islet Physiology - LOI,202012DL1,Team Grant: Diabetes Mechanisms and Translational Solutions - LOI,A deep phenotyping network for understanding human islet variation in health and diabetes,"                 $10,000","                      $0","1 yr 0 mth "
"MacDonnell, Judith; Tharao, Wangari E; Dastjerdi, Mahdieh (Fay)","York University (Toronto, Ontario)",Dissemination Events,201210KDE,Dissemination Events Grants,Finding a Space for Me Outside of the Stereotypes: Creating an Action Plan to Promote the Wellbeing of Immigrant Women Through Activism,"                 $24,947","                      $0","1 yr 0 mth "
