Name,Institution_Paid,Program_Name,Competition_CD,PRC_Name,Project_Title,CIHR_Contribution,CIHR_Equipment,Term_Years_Months
"Costello, Allison; Hunter, Paulette V; Neves, Paula A; Sussman, Tamara; Thompson, Genevieve N; Venturato, Lorraine; Kaasalainen, Sharon J",McMaster University,Partnerships for Health System Improvement (PHSI),201410PHE,Partnerships for Health System Improvement,Partnering Together to Improve Palliative Care in Long Term Care Homes,"                $400,000","                      $0","3 yrs 0 mth "
"Kachuri, Mirlinda",Direct Payment,Travel Awards - Institute Community Support,201405ISU,Institute of Cancer Research,Fine mapping of chromosome 5p15.33 based on a targeted re-sequencing to identify novel lung cancer susceptibility loci,"                  $1,000","                      $0","0 yr 3 mths "
"Kaczorowski, Janusz A; Dolovich, Lisa R; Lussier, Marie-Thérèse",Centre hospitalier de l'Universit&eacute; de Montr&eacute;al (CHUM),Operating Grant,201405MOP,Randomized Controlled Trials 2,Implementation and Evaluation of the Cardiovascular Health Awareness Program in Québec (CHAP-Qc),"                $100,000","                      $0","1 yr 0 mth "
"Geerts, William H; Kahn, Susan R",CIUSSS de Centre-Ouest-de-l'Ile-de-Montr&eacute;al-Jewish General,Knowledge Synthesis Grant,201411KRS,Knowledge Synthesis Grant,Effectiveness of interventions for implementation of thromboprophylaxis in hospitalized patients at risk for venous thromboembolism: An updated systematic review and metaanalysis,"                $100,000","                      $0","1 yr 0 mth "
"Kahn, Susan R",CIUSSS de Centre-Ouest-de-l'Ile-de-Montr&eacute;al-Jewish General,Foundation Grant,201409FDN,Foundation Grant,Improving long term outcomes after venous thromboembolism (VTE),"              $2,050,824","                      $0","7 yrs 0 mth "
"Kahn, Susan R",Direct Payment,Canada Research Chairs - CIHR Funded,201404T1C,Special Cases - Awards Programs,Canada Research Chair Tier 1,"              $1,400,000","                      $0","7 yrs 0 mth "
"Kain, Kevin C",University Health Network (Toronto),Operating Grant,201403MOP,Microbiology & Infectious Diseases,PPAR-gamma agonists as novel interventions for severe malaria,"                $607,830","                      $0","4 yrs 0 mth "
"Kalia, Lorraine V",University of Toronto,CIHR Clinician Scientist - Phase 2,201410MC2,Clinician Scientist,Molecular mechanisms of neurodegeneration in Parkinson's disease,"                $300,000","                      $0","3 yrs 0 mth "
"Kalkat, Manpreet",Direct Payment,Travel Awards - Institute Community Support,201409ISU,Institute of Cancer Research,Identification of c-Myc SUMOylation,"                  $1,000","                      $0","1 yr 0 mth "
"Kalliomaki, Tuula",University of Toronto,Science to Business Program,201402SB2,Science to Business,Science to Business 2014 CIHR-MBA Application to Rotman,"                 $60,000","                      $0","2 yrs 0 mth "
"Kalogeropoulos, Christopher",McGill University,Master's Award: Canada Graduate Scholarships,201412GSM,Special Cases - Awards Programs,Combined Use of Intranasal Oxytocin and Interpersonal Psychotherapy for the Treatment of Major Depressive Disorder (MDD): A Randomized Controlled Trial,"                 $17,500","                      $0","1 yr 0 mth "
"Kaminska, Marta",Research Institute of the McGill University Health Centre,Operating Grant,201403MOP,Behavioural Sciences - B-2,"Cognition and Obstructive Sleep Apnea in Parkinson's Disease, Effect of Positive Airway Pressure Therapy (COPE-PAP Trial)","                $462,131","                      $0","4 yrs 0 mth "
"Kanda, Pushpinder",Ottawa Heart Institute Research Corporation (Ontario),Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201410GSD,Doctoral Research Awards - A,Autologous stem cells for advanced ischemic cardiomyopathy,"                $105,000","                      $0","3 yrs 0 mth "
"Kaneb, Hannah M",McGill University,CIHR Fellowship,201411MFE,Fellowships - Post-PhD,Characterising the cellular role of C9ORF72 in health and ALS/FTLD Pathology,"                $127,500","                      $0","2 yrs 10 mths "
"Karakochuk, Crystal D",University of British Columbia,Canada Graduate Scholarships - Michael Smith Foreign Study Supplements,201406FSS,Special Cases - Awards Programs,Investigating iron deficiency and the causes of anemia in Cambodian women: a randomized control trial of iron supplementation,"                  $6,000","                      $0","0 yr 4 mths "
"Karanicolas, Paul J","Sunnybrook Research Institute (Toronto, Ontario)",CIHR New Investigator,201412MSH,Health Professional Awards - New Investigators,HPB CONCEPT:  An Integrated Program to Improve Outcomes Following Liver and Pancreas Surgery,"                $300,000","                      $0","5 yrs 0 mth "
"Karmazyn, Morris",University of Western Ontario,Operating Grant,201403MOP,Cardiovascular System - A: Cells and Tissues,Marked cardiac dysfunction and mortality associated with cardiac specific deletion of JAK2,"                $686,220","                      $0","5 yrs 0 mth "
"Karniychuk, Uladzimir",University Health Network (Toronto),CIHR Fellowship,201411MFE,Fellowships - Post-PhD,Targeted intrapulmonary delivery of antiviral and immunomodulatory therapeutics to alleviate severe experimental H7N9 influenza-induced pneumonia,"                $116,250","                      $0","2 yrs 7 mths "
"Karsan, Aly",University of British Columbia,Operating Grant,201403MOP,Cardiovascular System - C: Vascular System,Toll-like receptor signaling in vasculature,"                $774,943","                      $0","5 yrs 0 mth "
"Karthikeyan, Sai Sudarshan",University of Ottawa,Master's Award: Canada Graduate Scholarships,201412GSM,Special Cases - Awards Programs,Improving post-stroke recovery: Investigating possible synergistic effects between fluoxetine and enriched rehabilitation,"                 $17,500","                      $0","1 yr 0 mth "
"Kasaian, Katayoon",Direct Payment,CIHR Fellowship,201411MFE,Fellowships - Post-PhD,Application of Genomic Information for Clinical Cancer Care,"                $150,000","                      $0","3 yrs 0 mth "
"Kastrup, Christian J",University of British Columbia,Proof of Principle Program - Phase I,201402PPP,Proof of Principle,Self-Propelling Hemostatic Particles that Treat Severe Bleeding,"                $159,788","                      $0","1 yr 0 mth "
"Katapally, Tarun Reddy",Direct Payment,Travel Awards - Institute Community Support,201401ISU,Institute of Population and Public Health - Travel Awards,From evidence to evaluation: Combining WHO physical activity guidelines with Canadian active living research to develop age-appropriate activity profiles,"                  $1,493","                      $0","0 yr 3 mths "
"Katyal, Sachin",University of Manitoba,Operating Grant,201403MOP,Cancer Biology & Therapeutics,ATM and TDP1 coordinate neurodevelopment and modulate Top1-mediated anti-cancer therapeutic outcome,"                $817,320","                      $0","5 yrs 0 mth "
"Katyal, Sachin",University of Manitoba,CIHR New Investigator,201412MSH,New Investigators A,Modulation of the DNA damage repair (DDR) response in the treatment of brain tumours,"                $300,000","                      $0","5 yrs 0 mth "
"Katz, Alan; Buchel, Tamara; Thomson, Marcia",University of Manitoba,SPOR Network in Primary and Integrated Health Care Innovations - Manitoba,201401SN7,SPOR Network in Primary & Integrated Health Care Innovations,Manitoba SPOR Network in Primary and Integrated Health Care Innovations-Development Funds Proposal,"                 $75,000","                      $0","1 yr 0 mth "
"Kaufmann, Daniel E",Centre hospitalier de l'Universit&eacute; de Montr&eacute;al (CHUM),Operating Grant - PA: HIV/AIDS Research Initiative - Biomedical/Clinical Stream,201403HOP,Virology & Viral Pathogenesis,CD4 T cell plasticity and residual immune dysregulation syndrome in the new ART era,"                $375,000","                      $0","3 yrs 0 mth "
"Kaul, Rupert",University of Toronto,Operating Grant - PA: HIV/AIDS Bridge Funding - Biomedical/Clinical Stream,201403HBF,Virology & Viral Pathogenesis,Applying novel ex vivo and in vitro assays to define mechanisms of HIV protection in the foreskin.,"                $100,000","                      $0","1 yr 0 mth "
"Kaul, Rupert",University of Toronto,Team Grant: Mucosal Immunology for HIV Vaccine Development,201406TMI,Mucosal Immunology for HIV Vaccine Development,"Understanding mucosal protection against HIV: delineating interactions between the immune system, microbiome and mucus.","                $180,000","                      $0","3 yrs 0 mth "
"Kaur, Manraj",McMaster University,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201410GSD,Doctoral Research Awards - B,Incorporating patient preferences into health outcome assessment and economic evaluation for breast cancer: The BREAST-Q Utility Index,"                $105,000","                      $0","3 yrs 0 mth "
"Kaushic, Charu; Tharao, Wangari E; Ashkar, Ali A; Fowke, Keith R; Smaill, Fiona M; Surette, Michael G",McMaster University,Team Grant: Mucosal Immunology for HIV Vaccine Development,201406TMI,Mucosal Immunology for HIV Vaccine Development,"Interaction between sex hormones, microbiome and innate immunity in the female reproductive tract: Impact mucosal immunity and HIV susceptibility","                $180,000","                      $0","3 yrs 0 mth "
"Kazak, Lawrence",Direct Payment,Travel Awards - Institute Community Support,201409ISU,"Institute of Nutrition, Metabolism and Diabetes",Creatine synthesis in beige adipose tissue mitochondria stimulates respiration.,"                  $1,500","                      $0","1 yr 0 mth "
"Kearns, Mark J",University of British Columbia,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201410GSD,Doctoral Research Awards - A,"A Novel Laboratory Model of Organ Donation After Circulatory Death (DCD): Investigating Cardiac Injury Associated With the DCD Process, Viability of DCD Hearts, and the Impact of Pre-Treatment Strategies.","                $105,000","                      $0","3 yrs 0 mth "
"Keefe, Janice M",Mount Saint Vincent University (Halifax),Planning and Dissemination Grant - Institute Community Support,201402PCS,Planning and Dissemination - IA,Building Capacity for Research on Chronic Care Home and Community Supports,"                 $20,000","                      $0","1 yr 0 mth "
"Kehler, Dustin S",University of Manitoba,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201410GSD,Doctoral Research Awards - B,The PREHAB Study - PRE-habilitation for reduction of Hospitalization After elective coronary artery Bypass and valvular surgery.,"                $105,000","                      $0","3 yrs 0 mth "
"Kehler, Dustin S",Direct Payment,Travel Awards - Institute Community Support,201401ISU,Institute of Circulatory and Respiratory Health,Impact of Physical Activity on Depression after Cardiac Surgery - (IPAD-CS),"                    $800","                      $0","0 yr 3 mths "
"Kehler, Michael D",University of Western Ontario,Team Grant: Boys' and Men's Health  - LOI,201402TEI,Team Grant: Boy's and Men's Health,Seamless lines that bind: Examining adolescent masculine bodied boundaries in a glocalized context in PE,"                  $9,981","                      $0","1 yr 0 mth "
"Keller, Heather H; Carrier, Natalie; Duizer, Lisa M; Lengyel, Christina O; Slaughter, Susan E; Steele, Catriona M",University of Waterloo (Ontario),Operating Grant,201403MOP,"Nutrition, Food & Health",Making the Most of Mealtimes (M3): Determinants of food intake in long term care.,"                $979,160","                      $0","2 yrs 0 mth "
"Kelley, Shana O",University of Toronto,Proof of Principle Program - Phase I,201402PPP,Proof of Principle,The xViva CTC capture chip: a device for tumor cell sorting and classification,"                $160,000","                      $0","1 yr 0 mth "
"Kelly, Melanie E",Dalhousie University (Nova Scotia),Operating Grant,201403MOP,Pharmacology & Toxicology,The ocular endocannabinoid system: Pharmacology of an endogenous lipid signaling system.,"                $689,578","                      $0","5 yrs 0 mth "
"Kendall, Claire",Bruy&egrave;re Research Institute,New Investigator Award-PA:Ontario HIV Treatment Network-Health Serv/ Pop Health,201412NEP,Health Research Salary A,Advancing primary care for people with and at risk for HIV,"                      $0","                      $0","5 yrs 0 mth "
"Kennedy, James L",Direct Payment,Best Brains Exchange Travel Award,201404BBR,Special Cases - Awards Programs,"Best Brains Exchange: ''Canada as a Leader in the Development and Deployment of Precision/Personalized Medicine'' March 23, 2015 in Ottawa, ON.","                  $1,143","                      $0","1 yr 0 mth "
"Kent, Alexandra",University of Victoria (British Columbia),Master's Award: Canada Graduate Scholarships,201412GSM,Special Cases - Awards Programs,First Nations Health Governance: Parallel Paths Towards a Shared Vision for Health Equity,"                 $17,500","                      $0","1 yr 0 mth "
"Kerr, Thomas H; Small, William G",University of British Columbia,Operating Grant,201403MOP,"Humanities, Social Sciences, Law & Ethics in Health",A social scientific investigation of randomized controlled trial participation in addictions research,"                $207,609","                      $0","3 yrs 0 mth "
"Kerr, Thomas H",University of British Columbia,Operating Grant,201403MOP,Health Services Evaluation & Interventions Research,The impact of alternative social assistance disbursement on drug-related harm: A randomized controlled trial,"                $366,212","                      $0","3 yrs 0 mth "
"Kesner, Philip M",McGill University,Doctoral: Vanier Canada Graduate Scholarships,201411CGV,Vanier Canada Graduate Scholarships CIHR,The Role of Presynaptic NMDARs in Neuronal Circuit Development and Synaptic Plasticity,"                $150,000","                      $0","3 yrs 0 mth "
"Kestens, Yan",Universit&eacute; de Montr&eacute;al,Applied Public Health Chair,201405CPP,IPPH / PHAC Applied Public Health Chair,Interventions urbaines et santé des populations,"                $671,875","                      $0","5 yrs 0 mth "
"Khan, Amanda F",University of Toronto,Doctoral: Vanier Canada Graduate Scholarships,201411CGV,Vanier Canada Graduate Scholarships CIHR,"The Development of Anthropomorphic Realistic Model ""Phantoms"" for Surgical and Medical Education","                $150,000","                      $0","3 yrs 0 mth "
"Khanassov, Vladimir",Direct Payment,Travel Awards - Institute Community Support,201405ISU,Institute of Health Services and Policy Research,Care transition for patients with congestive heart failure: a systematic review and meta-analysis,"                  $1,500","                      $0","0 yr 3 mths "
"Khan, Wahab A",Direct Payment,Travel Awards - Institute Community Support,201405ISU,Institute of Cancer Research,Relating epigenetic modifications implicated as targets for cancer chemotherapy to differences in chromatin accessibility between homologous metaphase chromosomes,"                  $1,000","                      $0","0 yr 3 mths "
"Kharazmi, Pegah",University of British Columbia,Travel Awards - Institute Community Support,201409ISU,Institute of Cancer Research,Automatic Detection and Segmentation of Vascular Structures in Dermoscopy Images Using a Novel Vesselness Measure based on Pixel Redness and Tubularness,"                  $1,000","                      $0","1 yr 0 mth "
"Khetani, Aneesh M",University of Calgary,Master's Award: Canada Graduate Scholarships,201412GSM,Special Cases - Awards Programs,Examining the functional impairment and recovery of paediatric traumatic brain injuries using functional magnetic resonance imaging,"                 $17,500","                      $0","1 yr 0 mth "
"Khilji, Saadia",University of Ottawa,Master's Award: Canada Graduate Scholarships,201412GSM,Special Cases - Awards Programs,Regulation of Myogenin by acetyltransferase p300 during myogenic differentiation,"                 $17,500","                      $0","1 yr 0 mth "
"Khokhar, Jibran Y",Direct Payment,CIHR Fellowship,201411MFE,Fellowships - Post-PhD,Toward a valid rat model of alcohol use disorder in schizophrenia: Brain reward circuit dysfunction and effects of alcohol and clozapine,"                $108,333","                      $0","2 yrs 2 mths "
"Khowaja, Asif R",University of British Columbia,Doctoral: Vanier Canada Graduate Scholarships,201411CGV,Vanier Canada Graduate Scholarships CIHR,Cost-effectiveness of CLIP (Community Level Interventions for Pre-eclampsia) Trial in Pakistan.,"                $150,000","                      $0","3 yrs 0 mth "
"Khurana, Sandhya",Direct Payment,Travel Awards - Institute Community Support,201401ISU,Institute of Circulatory and Respiratory Health,Regulation of Adrenaline Synthesis by Intermittent Hypoxia,"                    $900","                      $0","0 yr 3 mths "
"Kia, Hannah",University of Toronto,Doctoral Research Award - Priority Announcement: HIV/AIDS - Social Science,201410HIS,Doctoral Research Awards - B,"Psychosocial needs of older lesbian, gay, bisexual, transgender, and queer (LGBTQ) adults living with HIV/AIDS on accessing health care services.","                      $0","                      $0","3 yrs 0 mth "
"Kieffer, Timothy J",University of British Columbia,Foundation Grant,201409FDN,Foundation Grant,Hormonal Regulation of Glucose Homeostasis,"              $2,296,305","                      $0","7 yrs 0 mth "
"Kim, Denise",Direct Payment,Travel Awards - Institute Community Support,201401ISU,"Institute of Human Development, Child and Youth Health",Gestational effects of maternal folic acid supplementation on DNA methylation in newborn rat pups,"                  $1,000","                      $0","0 yr 3 mths "
"Kim, Hosung",Direct Payment,Banting Postdoctoral Fellowship Program,201409BPF,Banting Postdoctoral Fellowships Program,Assessment of brain structural development and prediction of neurological outcome in preterm neonates with brain injuries using surface-based statistical modeling of multicontrast MRI.,"                $140,000","                      $0","2 yrs 0 mth "
"Kim, Hugh",University of British Columbia,Operating Grant - PA: IMHA - New Investigator - Oral Health Bridge Funding,201403ONO,"Clinical Investigation - B: Arthritis, Bone, Skin and Cartilage",Regulation of periodontal inflammation by the platelet cytoskeleton,"                $100,000","                      $0","1 yr 0 mth "
"Kim, Hyunhee",Direct Payment,Travel Awards - Institute Community Support,201401ISU,Institute of Circulatory and Respiratory Health,"Protein kinase C delta mediates inflammatory response, unfolded protein response and necrotic cell death during pulmonary ischemia-reperfusion","                    $900","                      $0","0 yr 3 mths "
"Kim, Joo Wan",University of Toronto,"Undergraduate: Mobility, musculoskeletal health and arthritis - ICS",201401SMA,"Undergraduate: Mobility, musculoskeletal health & arthritis - IMHA",Screening for V-ATPase inhibitors to identify therapeutics to prevent bone loss in inflammatory arthritis.,"                  $5,000","                      $0","0 yr 3 mths "
"Kimmins, Sarah",McGill University,Operating Grant,201405MOP,Endocrinology,Obesity and nutritional programming of the paternal sperm epigenome: effects on offspring development and health,"                $100,000","                      $0","1 yr 0 mth "
"Kim, Richard B; Carleton, Bruce C; Ross, Colin J; Tirona, Rommel G",London Health Sciences Centre Res. Inc. (Ont.),Team Grant: DSEN Collab Ctre Prospective Studies -Pharmacogenomics of Adverse...,201405TD2,DSEN Collaborating Centres,DSEN Pharmacogenomics of Adverse Reaction Events National Team (DSEN-PREVENT),"                $750,000","                      $0","3 yrs 0 mth "
"Kim, Richard B",Direct Payment,Best Brains Exchange Travel Award,201404BBR,Special Cases - Awards Programs,"Best Brains Exchange: ''Canada as a Leader in the Development and Deployment of Precision/Personalized Medicine'' March 23, 2015 in Ottawa, ON.","                  $2,052","                      $0","1 yr 0 mth "
"Kim, Robin Y",University of British Columbia,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201410GSD,Doctoral Research Awards - A,Molecular Mechanisms of KCNQ Channel Modulation by Retigabine,"                $105,000","                      $0","3 yrs 0 mth "
"Kim, Sungyoon",University of British Columbia,"Undergraduate: Mobility, musculoskeletal health and arthritis - ICS",201401SMA,"Undergraduate: Mobility, musculoskeletal health & arthritis - IMHA",The role of Peptidase Inhibitor 15 (PI15) in limb skeletal patterning,"                  $5,000","                      $0","0 yr 3 mths "
"Kim, Youra",Dalhousie University (Nova Scotia),Master's Award: Canada Graduate Scholarships,201412GSM,Special Cases - Awards Programs,Selective inhibition of anti-viral immune response to enhance the efficacy of oncolytic virotherapy,"                 $17,500","                      $0","1 yr 0 mth "
"Kingdom, John C",Sinai Health System (Toronto),Operating Grant,201403MOP,"Clinical Investigation - A: Reproduction, Maternal, Child and Youth Health",Villous Trophoblast Turnover,"                $719,234","                      $0","5 yrs 0 mth "
"Kingdon, Danielle K",Direct Payment,Travel Awards - Institute Community Support,201401ISU,Institute of Gender and Health,Sex Differences in the Co-development of Children's Internalizing and Externalizing Problem Behaviors,"                  $2,500","                      $0","0 yr 3 mths "
"King-Dowling, Sara M",Direct Payment,Travel Awards - Institute Community Support,201401ISU,"Institute of Human Development, Child and Youth Health",Relationship between temperament and physical activity in preschoolers,"                  $1,000","                      $0","0 yr 3 mths "
"Kirby, Miranda A",University of British Columbia,Banting Postdoctoral Fellowship Program,201409BPF,Banting Postdoctoral Fellowships Program,Developing Novel Computed Tomography Imaging Measurements for Predicting Accelerated Lung Function Decline in Individuals at Risk of Chronic Obstructive Pulmonary Disease,"                $140,000","                      $0","2 yrs 0 mth "
"Kirkham, Amy A",University of Alberta,CIHR Fellowship,201411MFE,Fellowships - Post-PhD,Magnetic Resonance Imaging Quantification of the Toxic Effects of Chemotherapy and Protective Effects of Lifestyle Intervention on Cardiovascular and Skeletal Muscle Function in Breast Cancer,"                $135,000","                      $0","3 yrs 0 mth "
"Kirkham, Amy A",University of British Columbia,Canada Graduate Scholarships - Michael Smith Foreign Study Supplements,201406FSS,Special Cases - Awards Programs,Echocardiography Apprenticeship with Dr. Rob Shave,"                  $6,000","                      $0","0 yr 4 mths "
"Kirkland, Susan A; Dingwell, Julie A",Dalhousie University (Nova Scotia),Planning and Dissemination Grant - Institute Community Support,201402PCS,Planning and Dissemination - HIV/AIDS and/or STBBIs,Surging ahead in community-based research in HIV/AIDS: Building on our collective knowledge to reduce harms and understand the impact of addiction on people at risk or living with HIV/AIDS in Atlantic Canada,"                 $10,000","                      $0","1 yr 0 mth "
"Kirkpatrick, Sharon",University of Waterloo (Ontario),Planning and Dissemination Grant - Institute Community Support,201402PCS,Planning and Dissemination - INMD,Scoping Review and Environmental Scan to Support Nutritional and Dietary Assessment in Canada,"                  $8,500","                      $0","1 yr 0 mth "
"Kirk, Sara F; McIsaac, Jessie-Lee D",Dalhousie University (Nova Scotia),Operating Grant: Population Health Intervention Research,201409GIR,Operating Grant: Population Health Intervention Research,Building on successes and learning from challenges: A comprehensive evaluation of the school food and nutrition policy in Nova Scotia,"                 $98,080","                      $0","1 yr 0 mth "
"Kirmayer, Laurence J; Tierney, Jenny",CIUSSS de Centre-Ouest-de-l'Ile-de-Montr&eacute;al-Jewish General,Operating Grant: Pathways Implementation Research Team - Component 1,201410OPA,Pathways Implementation Research Team - Component 1,Suicide Prevention for Inuit Youth,"                 $49,940","                      $0","1 yr 0 mth "
"Kirmayer, Laurence J; Copenace, Sherry",CIUSSS de Centre-Ouest-de-l'Ile-de-Montr&eacute;al-Jewish General,Team Grant: Pathways IRT - Component 2 - LOI- Suicide Prevention,201411PR2,Pathways Implementation Research Team - Component 2 - LOI,Culturally-Based Suicide Prevention and Mental Health Promotion for Indigenous Youth,"                 $12,500","                      $0","0 yr 8 mths "
"Kirton, Adam",University of Calgary,Foundation Grant,201409FDN,Foundation Grant,The Alberta Perinatal Stroke Program: Neuromodulation to Optimize Outcomes,"              $2,823,523","                      $0","7 yrs 0 mth "
"Kirychuk, Shelley",University of Saskatchewan,Planning and Dissemination Grant - Institute Community Support,201402PCS,Planning and Dissemination - IIPH,The Built Environment and First Nations Health:  Addressing & Redressing the Issues.  Establishing a Blueprint for Canada,"                 $11,000","                      $0","1 yr 0 mth "
"Kiss, Douglas",University of Lethbridge (Alberta),Master's Award: Canada Graduate Scholarships,201412GSM,Special Cases - Awards Programs,Biomarker Discovery for Stress Related Diseases Using Nuclear Magnetic Resonance Spectroscopy,"                 $17,500","                      $0","1 yr 0 mth "
"Kitson, Alexander P",University of Toronto,CIHR Fellowship,201411MFE,Fellowships - Post-PhD,"Can maternal docosahexaenoic acid (DHA) synthesis provide sufficient DHA for fetal development and maintain maternal DHA stores, or is dietary DHA required?","                 $90,000","                      $0","2 yrs 0 mth "
"Kizhakkedathu, Jayachandran N; Du, Caigan; Liggins, Richard T",University of British Columbia,Proof of Principle Program - Phase II,201402PP2,Proof of Principle,Preclinical Development of a Glucose-Free Peritoneal Dialysis Solution,"                $289,799","                  $5,000","1 yr 0 mth "
"Kizhakkedathu, Jayachandran N",University of British Columbia,Operating Grant,201403MOP,Biomedical Engineering,Novel Cell Surface Engineering Approaches for Cell-based Therapies,"                $731,651","                      $0","5 yrs 0 mth "
"Kleiber, Morgan L",Direct Payment,CIHR Fellowship,201411MFE,Fellowships - Post-PhD,The Role of the Ankyrin 3 Bipolar Risk Gene in Stress Reactivity,"                $150,000","                      $0","3 yrs 0 mth "
"Kleiman, Lawrence",CIUSSS de Centre-Ouest-de-l'Ile-de-Montr&eacute;al-Jewish General,Operating Grant - PA: HIV/AIDS Bridge Funding - Biomedical/Clinical Stream,201403HBF,Virology & Viral Pathogenesis,Regulation of primer tRNALys3 annealing to HIV-1 genomic RNA during HIV-1 replication.,"                $100,000","                      $0","1 yr 0 mth "
"Klein, Marina B",Research Institute of the McGill University Health Centre,Foundation Grant,201409FDN,Foundation Grant,Tracking a revolution: Evaluating the impact of modern HCV therapy on HIV-HCV coinfection,"              $4,835,202","                      $0","7 yrs 0 mth "
"Klein, Marina B",Research Institute of the McGill University Health Centre,Operating Grant - Priority Announcement : Hepatitis C (bridge),201403HEB,"Public, Community & Population Health 2",The Coming Revolution in HCV Therapy: Will HIV-HCV co-infected patients really benefit?,"                      $0","                      $0","1 yr 0 mth "
"Klip, Amira",Hospital for Sick Children (Toronto),Foundation Grant,201409FDN,Foundation Grant,"Cell biology and physiology of muscle insulin delivery, insulin action and insulin resistance leading to diabetes","              $2,311,753","                      $0","7 yrs 0 mth "
"Knight, Rodney E",Direct Payment,Travel Awards - Institute Community Support,201405ISU,ASPHER Annual Young Researcher's Forum - IPPH,"Context, Heterogeneity and Large-Scale Interventions: Scaling up Antiretroviral HIV Treatment as Prevention in Canada, France and Brazil","                  $2,500","                      $0","0 yr 3 mths "
"Knoll, Gregory",Ottawa Hospital Research Institute,Foundation Grant,201409FDN,Foundation Grant,A Research Program to Improve Patient Outcomes in Kidney Transplantation,"              $3,871,800","                      $0","7 yrs 0 mth "
"Koeberle, Paulo D",University of Toronto,Proof of Principle Program - Phase I,201409PPP,Proof of Principle,Peptide therapeutics for preventing retinal ganglion cell apoptosis,"                $149,949","                      $0","1 yr 0 mth "
"Koenig, Joshua F",McMaster University,Master's Award: Canada Graduate Scholarships,201412GSM,Special Cases - Awards Programs,Elucidating the role of IL-33 and eosinophil peroxidase in peanut allergic sensitization,"                 $17,500","                      $0","1 yr 0 mth "
"Kokokyi, Seint",University of Regina (Saskatchewan),Master's Award: Canada Graduate Scholarships,201412GSM,Special Cases - Awards Programs,Exploring doctor-patient relationships between victims of interpersonal trauma and primary healthcare providers,"                 $17,500","                      $0","1 yr 0 mth "
"Ko, Kristin Robin",Dalhousie University (Nova Scotia),Master's Award: Canada Graduate Scholarships,201412GSM,Special Cases - Awards Programs,Investigating the Pathophysiology and Treatment of Parkinson's Disease using 3D Cell Co-Cultures,"                 $17,500","                      $0","1 yr 0 mth "
"Kolb, Martin R",McMaster University,Operating Grant,201403MOP,Respiratory System,The role of abnormal matrix in the progression of Pulmonary Fibrosis,"                $700,909","                      $0","5 yrs 0 mth "
"Komarova, Svetlana V; Reinhardt, Dieter P",McGill University,Operating Grant,201403MOP,"Clinical Investigation - B: Arthritis, Bone, Skin and Cartilage",Osteoclast regulation by fibrillins: mechanisms and therapeutic implications,"                $673,210","                      $0","5 yrs 0 mth "
"Korner, Annett C",McGill University,Operating Grant,201403MOP,"Psychosocial, Sociocultural & Behavioural Determinants of Health 2",Secondary prevention of melanoma through early detection via skin self-examination: A mixed-methods study of psychosocial barriers and facilitators of long-term adherence to medical advice,"                 $92,477","                      $0","2 yrs 0 mth "
"Koromilas, Antonis E",CIUSSS de Centre-Ouest-de-l'Ile-de-Montr&eacute;al-Jewish General,Operating Grant,201403MOP,Molecular & Cellular Biology of Cancer,The function of eIF2alpha phosphorylation in Ras signaling and lung tumorigenesis.,"                $769,031","                      $0","5 yrs 0 mth "
"Ko, Sugn Eun M",University of British Columbia,Undergraduate: Summer Studentship Award - Institute Community Support,201402SIP,Undergraduate Studentship - IG,ICS IG 2014 Computational Biology Undergraduate Summer Student Health Research award - Framework for reporting analysis results from a clinical bioinformatics pipeline.,"                  $5,000","                      $0","0 yr 4 mths "
"Kothary, Rashmi K",Ottawa Hospital Research Institute,Operating Grant - E-Rare-2: Innovative Therapeutic Approaches,201405ERL,Special Cases,Common Pathogenic Pathways and Therapeutics for SMA and ALS motoneuron diseases,"                $390,150","                      $0","3 yrs 0 mth "
"Kotra, Lakshmi P",University Health Network (Toronto),Proof of Principle Program - Phase I,201402PPP,Proof of Principle,In vivo efficacy studies on KP-218 as a potential MS therapeutic agent,"                $160,000","                      $0","1 yr 0 mth "
"Koumbadinga, Geremy A",Direct Payment,Travel Awards - Institute Community Support,201401ISU,Institute of Circulatory and Respiratory Health,Role of Estrogens in HSP27-mediated Augmentation of Vascular Healing Through Beta-catenin Stability And Nucleus Translocation in Endothelial Progenitor Cells,"                    $500","                      $0","0 yr 3 mths "
"Kozloff, Nicole",Unity Health Toronto,CIHR Fellowship,201411MFE,Health Research Training B - HP,The individual and societal impact of Housing First for homeless youth with mental illness: Mixed-methods analysis of the At Home/Chez Soi field trial,"                $110,000","                      $0","2 yrs 0 mth "
"Kozyrskyj, Anita L",University of Alberta,Operating Grant - PA: Existing and Emerging Threats & Chronic Disease,201403EET,"Clinical Investigation - A: Reproduction, Maternal, Child and Youth Health","Cesarean section: impact on infant gut microbiota, childhood obesity and allergic disease","                $100,000","                      $0","1 yr 0 mth "
