Name,Institution_Paid,Program_Name,Competition_CD,PRC_Name,Project_Title,CIHR_Contribution,CIHR_Equipment,Term_Years_Months
"McNagny, Kelly M",University of British Columbia,Operating Grant,201309MOP,Immunology & Transplantation,The role of CD34 in inflammatory cell migration and disease,"                $726,075","                      $0","5 yrs 0 mth "
"Mcneil, Jessica N",Direct Payment,Travel Awards - Institute Community Support,201301ISU,"Institute of Nutrition, Metabolism and Diabetes",Short sleep duration is associated with a lower satiety quotient in overweight men,"                  $1,500","                      $0","0 yr 3 mths "
"Mcpherson, Amy; Hamilton, Jill K",Holland Bloorview Kids Rehabilitation Hospital (Toronto),Knowledge Synthesis Grant,201304KRS,Knowledge Synthesis Grant,Talking with children and families about weight-related issues: A scoping review of best practices,"                 $47,628","                      $0","1 yr 0 mth "
"Mcpherson, Amy; Krog, Kim E",Holland Bloorview Kids Rehabilitation Hospital (Toronto),"Planning Grants - Priority Announcement: Nutrition, Metabolism & Diabetes",201310KTM,Planning Grants,Setting the research agenda for addressing weight-related issues in children with physical disabilities: a consensus building workshop.,"                 $21,671","                      $0","1 yr 0 mth "
"McPherson, Ruth; Harper, Mary-Ellen; Rayner, Katey",Ottawa Heart Institute Research Corporation (Ontario),Operating Grant - Priority Announcement: Bariatric Care (Bridge Funding),201309OPB,"Diabetes, Obesity, Lipid & Lipoprotein Disorders",Molecular Basis of Weight Loss Variability in Response to Energy Restriction,"                $100,000","                      $0","1 yr 0 mth "
"McQuaid, Cara A","Queen's University (Kingston, Ontario)",Master's Award: Canada Graduate Scholarships,201312GSM,Special Cases - Awards Programs,Impact of Obesity on Exercise Performance in Chronic Obstructive Pulmonary Disease,"                 $17,500","                      $0","1 yr 0 mth "
"Mcquibban, George A",University of Toronto,Operating Grant,201303MOP,Cell Physiology,The Role of Deubiquitination Enzymes in Mitochondrial Quality Control,"                $715,476","                      $0","5 yrs 0 mth "
"Mcquinn, heather L",Direct Payment,Travel Awards - Institute Community Support,201305ISU,Institute of Indigenous Peoples' Health,The Role of Spirituality in Recovery from Drug and Alcohol Addiction Among First Nation Individuals,"                  $1,000","                      $0","0 yr 3 mths "
"McRae, Andrew D",University of Calgary,Operating Grant,201303MOP,Clinical Investigation - D: Cardiovascular Systems,High-sensitivity troponin T: Associations with mortality and optimal assay utilization in emergency department patients,"                $169,530","                      $0","2 yrs 0 mth "
"McRae, Andrew D",University of Calgary,Operating Grant,201309MOP,Health Services Evaluation & Interventions Research,Empirical Validation of Emergency Department Crowding Metrics,"                $197,073","                      $0","2 yrs 0 mth "
"Mcvey Neufeld, Karen-Anne",McMaster University,Fellowship - Priority Announcement: Gastroenterology,201311FGA,Fellowships - Post-PhD,Do stress effects on gut neurophysiology depend upon an intact immune system?,"                 $71,250","                      $0","2 yrs 0 mth "
"Measday, Vivien R",University of British Columbia,Operating Grant - PA: HIV/AIDS Research Initiative - Biomedical/Clinical Stream,201303HOP,Genetics,The role of separase and cohesin in Ty1 transposition,"                $393,942","                      $0","3 yrs 0 mth "
"Meconi, Alicia L",University of Victoria (British Columbia),Master's Award: Canada Graduate Scholarships,201312GSM,Special Cases - Awards Programs,Biochemical processes underlying learning and memory deficits after mild traumatic brain injury in juvenile rats,"                 $17,500","                      $0","1 yr 0 mth "
"Medeiros, Priscilla",McMaster University,Doctoral Research Award - Priority Announcement: HIV/AIDS - Social Science,201310HIS,Doctoral Research Awards - B,The Shifting Paradigm of HIV/AIDS: Perspectives of Community-based Organizations and Women Living with HIV in Atlantic Canada,"                      $0","                      $0","3 yrs 0 mth "
"Meek, Robert N",University of British Columbia,Proof of Principle Program - Phase II,201302PP2,Proof of Principle,Minimally Invasive Curved Intramedullary Fixation (MICIF) for pelvic bone fractures,"                $300,000","                      $0","1 yr 0 mth "
"Megeney, Lynn A",Ottawa Hospital Research Institute,Operating Grant,201303MOP,Cardiovascular System - A: Cells and Tissues,Defining the role of caspase activity in cardiac hypertrophy,"                $545,224","                      $0","5 yrs 0 mth "
"Meguerditchian, Ari N",McGill University,Catalyst Grant: eHealth Innovations - Aging,201310CEA,e-Health Innovation Partnership Program (eHIPP),Adjuvant Endocrine Therapy in Breast Cancer: A Novel E-health Approach in Optimizing Treatment Adherence in Seniors,"                 $76,336","                      $0","1 yr 0 mth "
"Mehrabadi, Azar",McGill University,CIHR Fellowship,201311MFE,Health Research Training A - Post-PhD (HTA),Anti-hypertensive treatment in pregnancy and the risk of acute kidney injury,"                $135,000","                      $0","3 yrs 0 mth "
"Mehta, Swati",University of Western Ontario,Doctoral Research Award - Prize: Knowledge Translation Supplement,201310KDS,Doctoral Research Awards - B,A Decision Tree Model for Predicting Successful Trigger Point Injection Treatment of Chronic Neck Pain: A Tool for Clinicians,"                  $5,000","                      $0","1 yr 0 mth "
"Mehta, Swati",University of Western Ontario,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201310GSD,Doctoral Research Awards - B,A Decision Tree Model for Predicting Successful Trigger Point Injection Treatment of Chronic Neck Pain: A Tool for Clinicians,"                $110,000","                      $0","3 yrs 0 mth "
"Mekhail, Karim",University of Toronto,Operating Grant,201303MOP,Genetics,Interactions between Pbp1/ATXN2 and repetitive DNA in cellular lifespan control,"                $739,900","                      $0","5 yrs 0 mth "
"Mekhail, Karim",University of Toronto,Maud Menten New Principal Investigator Prize - Biomedical,201303MMB,Genetics,Interactions between Pbp1/ATXN2 and repetitive DNA in cellular lifespan control,"                 $30,000","                      $0","1 yr 0 mth "
"Melnychuk, Luca",CIUSSS de Centre-Ouest-de-l'Ile-de-Montr&eacute;al-Jewish General,Master's Award: Canada Graduate Scholarships,201302GSM,Canada Graduate Scholarships Master's Awards A,Highly stable trimerization of HIV-1 envelope based antigens will improve their immunogenicity and capacity to elicit a neutralizing antibody responses,"                 $17,500","                      $0","1 yr 0 mth "
"Mendonca, Cassandra T",Direct Payment,Travel Awards - Institute Community Support,201301ISU,Institute of Circulatory and Respiratory Health,Physiological mechanisms of dyspnea during exercise in the presence of external thoracic restriction: role of increased neural respiratory motor drive,"                    $650","                      $0","0 yr 3 mths "
"Menear, Matthew",Universit&eacute; Laval,CIHR Fellowship,201311MFE,Health Research Training A - Post-PhD (HTA),Identifying strategies to enhance patient engagement in collaborative mental health care: a realist review and mixed-methods study,"                $135,000","                      $0","3 yrs 0 mth "
"Meneghini, Marc D",University of Toronto,Operating Grant,201303MOP,Biochemistry & Molecular Biology - B,Genetic and epigenetic control of cell physiology and metabolism during development,"                $756,240","                      $0","5 yrs 0 mth "
"Menon, Bijoy K; Goyal, Mayank",University of Calgary,Operating Grant,201309MOP,Clinical Investigation - D: Cardiovascular Systems,Precise and Rapid assessment of collaterals using multi-phase CTA in the triage of patients with acute ischemic stroke for IV or IA Therapy (PRoVe-IT),"                $272,271","                      $0","3 yrs 0 mth "
"Menon, Carlo; Lam, Stephen","Simon Fraser University (Burnaby, B.C.)",Collaborative Health Research Projects (NSERC partnered),201310CPG,Collaborative Health Research Projects - NSERC Partnered,Scanning micro-cantilever based catheter for in vivo imaging,"                $358,351","                      $0","3 yrs 0 mth "
"Menon, Kusum",Children's Hospital of Eastern Ontario Research Institute Inc,Operating Grant,201309MOP,Randomized Controlled Trials,Steroid Use in Pediatric Fluid and Vasoactive Infusion Dependent Shock (STRIPES),"                $597,372","                      $0","2 yrs 6 mths "
"Mercer, Gareth D",University of British Columbia,"Dissemination Events - PA: Gender, Sex and Health Research",201302DGE,Dissemination Events Grants,Community forum on fathers' involvement in caring for children in South Africa,"                 $25,000","                      $0","1 yr 0 mth "
"Mercier, François",Direct Payment,CIHR Clinician Scientist - Phase 1,201301MC1,Clinician Scientist,Identification of signaling pathways driving leukemic stem cell fitness in murine models of leukemia development,"                $187,500","                      $0","3 yrs 0 mth "
"Meredith, Anna J",Direct Payment,Travel Awards - Institute Community Support,201301ISU,Institute of Circulatory and Respiratory Health,Extracellular Matrix Remodeling Following Mechanical Circulatory Support in Heart Failure Patients,"                  $1,230","                      $0","0 yr 3 mths "
"Merindol, Natacha K",Universit&eacute; du Qu&eacute;bec &agrave; Trois-Rivi&egrave;res,CIHR Fellowship,201311MFE,Fellowships - Post-PhD,Role of the interplay between the CTL pressure and HIV-1 restriction by TRIM5alpha in slow-progressor AIDS patients.,"                $123,750","                      $0","2 yrs 9 mths "
"Merino, Diana M",University of Toronto,Canada Graduate Scholarships - Michael Smith Foreign Study Supplements,201310FSS,Special Cases - Awards Programs,Investigating the role of aneuploidy in the CPC mouse model,"                  $6,000","                      $0","0 yr 5 mths "
"Merrick, Cathy A",Direct Payment,Pathways PEKEs,201312PAK,Pathways PEKEs,PEKE: First Nations Health and Social Secretariat of Manitoba,"                $988,757","                      $0","5 yrs 0 mth "
"Merry, Lisa A",Direct Payment,Travel Awards - Institute Community Support,201309ISU,Institute of Gender and Health,A Framework for Understanding Emergency Caesarean Birth in Migrants,"                  $2,500","                      $0","0 yr 3 mths "
"Messerlian, Carmen M",Direct Payment,CIHR Fellowship,201311MFE,Allied Health Professionals - Fellowships,"The effects of male and female exposure to mixtures of endocrine disrupting compounds in fertility, pregnancy and infant development","                $130,000","                      $0","2 yrs 0 mth "
"Messerlian, Carmen M",Direct Payment,Fellowship: Bisby (Prize),201311BFE,Allied Health Professionals - Fellowships,"The effects of male and female exposure to mixtures of endocrine disrupting compounds in fertility, pregnancy and infant development","                 $10,000","                      $0","2 yrs 0 mth "
"Messier, Vincent",University of Toronto,CIHR Fellowship,201311MFE,Fellowships - Post-PhD,Exploration of conditional genetic interaction reveals unforeseen link between DNA damage repair and cell polarization,"                $135,000","                      $0","3 yrs 0 mth "
"Meston, Christine N",Direct Payment,Travel Awards - Institute Community Support,201309ISU,"Institute of Human Development, Child and Youth Health",A grounded theory of the process of transition for adolescents toward the self-management of their hearing health care,"                  $1,000","                      $0","0 yr 3 mths "
"Meunier, Isabelle",Universit&eacute; de Sherbrooke,CIHR Fellowship,201302MFE,Fellowships - Post-PhD,The Sequential Response of Innate Lymphoid Cells Governs the Switch from Inflammation to Tissue Repair During Influenza A Virus Infection,"                $135,000","                      $0","3 yrs 0 mth "
"Meyer, Jeffrey H",Centre for Addiction and Mental Health (Toronto),Operating Grant,201303MOP,Behavioural Sciences - B: Clinical Behavioural Sciences,PET Imaging Monoamine Oxidase-A in Borderline and Antisocial Personality Disorder,"                $328,764","                      $0","3 yrs 0 mth "
"Michael, Iacovos P",Direct Payment,CIHR Fellowship,201302MFE,Fellowships - Post-PhD,Role of microRNAs in pancreatic cancer metastasis,"                $120,833","                      $0","2 yrs 5 mths "
"Michalak, Marek S",University of Alberta,Operating Grant,201309MOP,Cardiovascular System - A: Cells and Tissues,Endoplasmic reticulum protein quality control in cardiac physiology and pathology,"                $879,890","                      $0","5 yrs 0 mth "
"Michaud, Véronique",Centre hospitalier de l'Universit&eacute; de Montr&eacute;al (CHUM),Operating Grant,201303MOP,Pharmaceutical Sciences,Effects of Type 2 Diabetes (T2D) on drug disposition and CYP450 activities; a special look at extra-hepatic metabolism.,"                $507,268","                      $0","4 yrs 0 mth "
"Michel, Laure",Centre hospitalier de l'Universit&eacute; de Montr&eacute;al (CHUM),CIHR Fellowship,201311MFE,Fellowships - Post-PhD,Interactions of different subsets of B cells with the distinct Central Nervous System barriers in Multiple Sclerosis.,"                 $90,000","                      $0","2 yrs 0 mth "
"Michels, Alison","Queen's University (Kingston, Ontario)",Master's Award: Canada Graduate Scholarships,201312GSM,Special Cases - Awards Programs,Canada Graduate Scholarships-Master's Program,"                 $17,500","                      $0","1 yr 0 mth "
"Michnick, Stephen W",Universit&eacute; de Montr&eacute;al,Operating Grant,201309MOP,Genomics: Systems and computational biology,"Structure, dynamics and contingency in signaling regulatory networks","                $896,920","                      $0","5 yrs 0 mth "
"Michnick, Stephen W",Direct Payment,Canada Research Chairs - CIHR Funded,201304T1C,Special Cases - Awards Programs,CANADA RESEARCH CHAIRHOLDER - Tier 1 / TITULAIRE DE CHAIRE DE RECHERCHE DU CANADA - Niveau 1,"              $1,400,000","                      $0","7 yrs 0 mth "
"Michou, Laetitia N; Jean, Sonia",Universit&eacute; Laval,"Catalyst Grant: Environments, Genes and Chronic Disease",201304CEN,"Catalyst Grant: Environments, Genes and Chronic Disease",Gene-environment interactions in a chronic bone disease,"                $100,000","                      $0","1 yr 0 mth "
"Michou, Laetitia N",Universit&eacute; Laval,Operating Grant,201303MOP,"Clinical Investigation - B: Arthritis, Bone, Skin and Cartilage",Clinical and molecular heterogeneity of Paget's disease of Bone,"                $607,390","                      $0","5 yrs 0 mth "
"Midavaine, Elora",Direct Payment,Travel Awards - Institute Community Support,201305ISU,Institute of Cancer Research,Inhibition pharmacologique du système chimiokinergique CCL2/CCR2 réduit les comportements douloureux associés au cancer osseux,"                    $998","                      $0","0 yr 3 mths "
"Miedema, Baukje",Dalhousie University (Nova Scotia),CIHR Caf&eacute; Scientifique Program,201305SCI,CIHR Caf&eacute; Scientifique Program,Does A Community Based Program to Improve Health for People who are Obese Work?,"                  $2,213","                      $0","1 yr 0 mth "
"Mifflin, Katherine A",University of Alberta,Master's Award: Canada Graduate Scholarships,201302GSM,Canada Graduate Scholarships Master's Awards A,"An examination of the relative contribution of GABA, 5-HT and NE towards neuropathic pain behaviours in male and female mice","                 $17,500","                      $0","1 yr 0 mth "
"Mignacca, Lian",Direct Payment,Travel Awards - Institute Community Support,201301ISU,Institute of Cancer Research,Le rôle de miR19 et de miR155 dans le contournement de la sénescence induite par des oncogènes dans les leucémies,"                  $1,000","                      $0","0 yr 3 mths "
"Mihailidis, Alex; Sixsmith, Andrew",University of Toronto,Planning Grants - Priority Announcement: Aging,201302MAG,Planning Grants,CLSA-TECH:  Extending the Canadian Longitudinal Study on Aging Platform Through Environmental and Person-based Technologies,"                 $24,500","                      $0","1 yr 0 mth "
"Mihailidis, Alex; Miller, William C; Viswanathan, Pooja; Wang, Rosalie H",University of Toronto,Planning Grants,201310KPE,Planning Grants,SWAT: Smart Wheelchairs for Assessment and Training of Older Adults,"                 $22,500","                      $0","1 yr 0 mth "
"Mihailidis, Alex; Chessex, Caroline; Grace, Sherry L",University Health Network (Toronto),Operating Grant,201303MOP,Biological and Clinical Aspects of Aging,Autonomous and unobtrusive monitoring of the physiology and physical activity of seniors within the smart home environment.,"                $144,960","                      $0","2 yrs 0 mth "
"Mihailidis, Alex",Direct Payment,Best Brains Exchange Travel Award,201304BBR,Special Cases - Awards Programs,Transforming Community Care for Effective Interventions for Seniors with Dementia,"                  $2,135","                      $0","1 yr 0 mth "
"Mikulis, David J; Black, Sandra E",University Health Network (Toronto),Operating Grant,201303MOP,Medical Physics & Imaging,A potential biomarker for vascular dementia,"                $324,598","                      $0","4 yrs 0 mth "
"Milburn, Amanda G",University of Waterloo (Ontario),Master's Award: Canada Graduate Scholarships,201312GSM,Special Cases - Awards Programs,Evaluation of glucose metabolism and dyslipidemia in breast cancer patients following exercise intervention,"                 $17,500","                      $0","1 yr 0 mth "
"Mildon, Alison",University of Toronto,Master's Award: Canada Graduate Scholarships,201312GSM,Special Cases - Awards Programs,Designing a Cell Phone Communication Strategy to Improve Child Feeding Practices,"                 $17,500","                      $0","1 yr 0 mth "
"Millan, Braden T",University of Alberta,Master's Award: Canada Graduate Scholarships,201312GSM,Special Cases - Awards Programs,An Immunological and Microbial Analysis of Crohn’s Disease Patients after Repeated Fecal Microbial Transplants,"                 $17,500","                      $0","1 yr 0 mth "
"Miller, Donald W",University of Manitoba,Operating Grant - PA: Regional Partnership Program : Manitoba,201303RPA,Pharmaceutical Sciences,Phospholipid Receptors as Targets for Enhancing Drug Permeability to the Brain,"                 $94,376","                      $0","2 yrs 0 mth "
"Miller, Fiona A",University of Toronto,Operating Grant,201309MOP,Health Policy & Systems Management Research,"Pathways to procurement: Processes, rationales and options for investing in health technology innovation","                $354,718","                      $0","3 yrs 6 mths "
"Miller, Jillian V",Direct Payment,Travel Awards - Institute Community Support,201301ISU,"Institute of Human Development, Child and Youth Health",Neonatal pain in relation to brain microstructure and IQ at age 7.5 in preterm children,"                  $1,000","                      $0","0 yr 3 mths "
"Miller, William C",University of British Columbia,Operating Grant,201303MOP,Social Dimensions in Aging,Evaluation of the WiiFit to enhance walking in older adults with Lower Limb Amputation,"                $531,519","                      $0","3 yrs 0 mth "
"Mills, Edward J; Ford, Nathan",University of Ottawa,Knowledge Synthesis Grant,201310KRS,Knowledge Synthesis Grant,Comparative Effectiveness of Second-Line Antiretroviral Therapies for the Treatment of Drug Experienced HIV Infection: A Bayesian Network Meta-Analysis,"                $100,000","                      $0","1 yr 0 mth "
"Mills, Edward J",University of Ottawa,"Dissemination Events - PA: First Nations, Inuit and M&eacute;tis Health",201306DFN,Dissemination Events Grants,Alarming Rates of Incarceration among Canadian Aboriginals: Sharing findings and taking action,"                 $22,313","                      $0","1 yr 0 mth "
"Mills, Edward J",University of Ottawa,Operating Grant - PA: HIV/AIDS Bridge Funding - Health Services/Pop Hlth Stream,201309HIB,Health Policy & Systems Management Research,Nation-wide evaluation of HIV/AIDS prevention strategies in Rwanda: a time-trend analysis,"                $100,000","                      $0","1 yr 0 mth "
"Mills, Edward J; Lester, Richard T",University of Ottawa,Operating Grant - PA: HIV/AIDS Bridge Funding - Health Services/Pop Hlth Stream,201309HIB,Health Services Evaluation & Interventions Research 2,Mobile health technology to improve retention and adherence to care for prevention of mother to child transmission of HIV,"                      $0","                      $0","1 yr 0 mth "
"Mills, Edward J",University of Ottawa,Operating Grant - PA: HIV/AIDS Bridge Funding - Biomedical/Clinical Stream,201309HBF,"Public, Community & Population Health",A pilot randomized trial of a polypill to prevent cardiovascular disease and cancer among people living with HIV,"                $100,000","                      $0","1 yr 0 mth "
"Milosevich, Natalia H",University of Victoria (British Columbia),Master's Award: Canada Graduate Scholarships,201312GSM,Special Cases - Awards Programs,Design and Synthesis of Novel Cyclic Inhibitors for a Polycomb Group Protein Up-regulated in Castrate Resistant Prostate Cancer,"                 $17,500","                      $0","1 yr 0 mth "
"Milot, Eric",CIUSSS Est-de-l'Ile-de- Montr&eacute;al-Maisonneuve Rosemont,Operating Grant,201309MOP,Genetics,Ikaros regulation of transcription elongation and its importance during hematopoiesis,"                $746,605","                      $0","5 yrs 0 mth "
"Minaker, Leia",Direct Payment,Travel Awards - Institute Community Support,201301ISU,Institute of Population and Public Health - Travel Awards,"The food environment in Canada: the problem, solutions, and the battle ahead","                  $1,500","                      $0","0 yr 3 mths "
"Minchinton, Andrew I",University of British Columbia,Operating Grant,201309MOP,Cancer Biology & Therapeutics,Metabolic manipulation of hypoxia and radiotherapy response,"                $727,090","                      $0","5 yrs 0 mth "
"Min, Cynthia S",University of British Columbia,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201310GSD,Doctoral Research Awards - B,Enhancing Patient Care through Assessment of Healthcare Providers,"                $105,000","                      $0","3 yrs 0 mth "
"Miotto, Paula M",Brock University (Ontario),Master's Award: Canada Graduate Scholarships,201302GSM,Canada Graduate Scholarships Master's Awards A,Effects of maternal high fat feeding on skeletal muscle development and body composition in first generation rat offspring,"                 $17,500","                      $0","1 yr 0 mth "
"Mishra, Sharmistha",Unity Health Toronto,New Investigator Award-PA:Ontario HIV Treatment Network-Health Serv/ Pop Health,201312NEP,Health Research Salary A,Mathematical Modelling and Epidemiology of HIV/STIs for Program Science,"                      $0","                      $0","5 yrs 0 mth "
"Mitrovic, Natasa",Acadia University (Nova Scotia),Master's Award: Canada Graduate Scholarships,201312GSM,Special Cases - Awards Programs,The Effects of Probiotics and Omega-3 Supplements on Symptoms of Depression and Anxiety,"                 $17,500","                      $0","1 yr 0 mth "
"Mizrahi, Romina",Centre for Addiction and Mental Health (Toronto),Operating Grant,201303MOP,Behavioural Sciences - B: Clinical Behavioural Sciences,Stress-induced dopamine release in subjects at clinical high risk for psychosis: a [11C]-FLB457 PET study,"                $551,243","                      $0","4 yrs 0 mth "
"Modis, Katalin","Lakehead University (Thunder Bay, Ontario)",CIHR Fellowship,201302MFE,Fellowships - Post-PhD,Regulation of vascular endothelial cell  bioenergetics by H2S in health and under oxidative stress,"                 $90,000","                      $0","2 yrs 0 mth "
"Moffatt, Pierre",McGill University,"Operating Grant - PA: Musculoskeletal Health, Arthritis, Skin and Oral Health",201309IMH,"Clinical Investigation - B: Arthritis, Bone, Skin and Cartilage",The role of BRIL in the pathogenesis of osteogenesis imperfecta type V.,"                $100,000","                      $0","1 yr 0 mth "
"Mohamed, Tarek",Direct Payment,Travel Awards - Institute Community Support,201309ISU,Institute of Aging,Rational-based design of small-molecule modulators of amyloidogenic proteins for the treatment of Alzheimer's disease,"                  $1,000","                      $0","0 yr 3 mths "
"Mohammad, Amro H",McGill University,Doctoral: Vanier Canada Graduate Scholarships,201311CGV,Vanier Canada Graduate Scholarships CIHR,Assessment of Soluble Prorenin Receptor as a Prostate Cancer Biomarker,"                $150,000","                      $0","3 yrs 0 mth "
"Moher, David; Sharma, Arya M; Tremblay, Mark S",Ottawa Hospital Research Institute,Knowledge Synthesis Grant,201304KRS,Knowledge Synthesis Grant,Do sugar-sweetened beverages cause adverse health outcomes in children? A systematic review,"                 $96,895","                      $0","1 yr 0 mth "
"Moher, David; Mills, Edward J",Ottawa Hospital Research Institute,Rapid Funding for DSEN Targeted Research,201301DES,Rapid Funding for DSEN Targeted Research,The risk of elevated prolactin levels in pediatric patients exposed to risperidone and other antipsychotics for the treatment of schizophrenia and other schizophrenia spectrum disorders: a network meta-analysis,"                 $96,943","                      $0","1 yr 0 mth "
"Moher, David; Sharma, Arya M; Tremblay, Mark S",Ottawa Hospital Research Institute,Knowledge Synthesis Grant,201304KRS,Knowledge Synthesis Grant,Do sugar-sweetened beverages cause adverse health outcomes in adults? A systematic review,"                 $99,693","                      $0","1 yr 0 mth "
"Mojiri, Anahita",Direct Payment,Travel Awards - Institute Community Support,201301ISU,Institute of Circulatory and Respiratory Health,Alteration of VWF expression in response to hypoxia as a model of pulmonary hypertension.,"                    $850","                      $0","0 yr 3 mths "
"Mok, Calvin",Direct Payment,CIHR Fellowship,201311MFE,Fellowships - Post-PhD,Developing a High-Throughput Approach to Identify Genetic Interactions in the nematode C. elegans,"                $150,000","                      $0","3 yrs 0 mth "
"Molgat, Andre S",Direct Payment,Travel Awards - Institute Community Support,201301ISU,Institute of Circulatory and Respiratory Health,High glucose conditions impair the ability of cardiac stem cell therapy to repair ischemic myocardium by limiting the paracrine signature,"                    $600","                      $0","0 yr 3 mths "
"Molinaro, Alyssa M",University of Toronto,Master's Award: Canada Graduate Scholarships,201312GSM,Special Cases - Awards Programs,Pancreatic stem cells from the gut: a potential source of beta cells for regenerative treatments for Type 1 diabetes,"                 $17,500","                      $0","1 yr 0 mth "
"Monnier, Philippe P",University Health Network (Toronto),Operating Grant,201303MOP,Molecular & Cellular Neurosciences - B,Modifying membrane structure to promote neuronal survival and regeneration,"                $744,032","                      $0","5 yrs 0 mth "
"Montaner, Julio S",University of British Columbia,Dissemination Events - Priority Announcement: HIV/AIDS,201310MHI,Dissemination Events Grants,The 4th International Scientific Workshop on Antiretroviral Treatment as Prevention of HIV Infection (TasP),"                 $23,500","                      $0","1 yr 0 mth "
"Monteith, Kenneth M; Otis, Joanne","COCQ-Sida (Montr&eacute;al, Qu&eacute;bec)",Operating Grant - HIV/AIDS CBR Program - General,201311CBR,HIV/AIDS Community-Based Research (merged),La mobilisation communautaire des hommes ayant des relations sexuelles avec d'autres hommes à Montréal : vers l'implantation de stratégies en prévention combinée du VIH.,"                $434,804","                      $0","3 yrs 0 mth "
"Montgomery, Logan",McGill University,Master's Award: Canada Graduate Scholarships,201312GSM,Special Cases - Awards Programs,Modeling Treatment Outcomes Using Monte Carlo,"                 $17,500","                      $0","1 yr 0 mth "
"Montpetit, Benjamen",University of Alberta,Operating Grant,201303MOP,Cell Physiology,Mechanism and dynamics of mRNA export from the nucleus.,"                $701,875","                      $0","5 yrs 0 mth "
"Moodie, Erica E",McGill University,Operating Grant,201303MOP,"Public, Community & Population Health",Assessing Time-Varying Drug Exposures in the Canadian Co-infection Cohort: Methodological Tools to Address Missing Data and Measurement Error,"                $263,950","                      $0","4 yrs 0 mth "
"Mookherjee, Neeloffer",University of Manitoba,Operating Grant,201309MOP,"Clinical Investigation - B: Arthritis, Bone, Skin and Cartilage",Mechanisms of IDR peptide mediated regulation of inflammatory arthritis,"                $567,162","                      $0","5 yrs 0 mth "
"Mookherjee, Neeloffer",University of Manitoba,Operating Grant - PA: Regional Partnership Program : Manitoba,201303RPA,"Clinical Investigation - B: Arthritis, Bone, Skin and Cartilage",Inhibitory effects and mechanisms of innate defence regulator peptides in inflammatory arthritis,"                $100,000","                      $0","2 yrs 0 mth "
"Moore, Linn E",Direct Payment,Travel Awards - Institute Community Support,201301ISU,Institute of Circulatory and Respiratory Health,Impact of outpatient pulmonary rehabilitation on arterial stiffness in patients with chronic obstructive pulmonary disease,"                    $800","                      $0","0 yr 3 mths "
"Moquin-Beaudry, Gaël",Universit&eacute; de Montr&eacute;al,Master's Award: Canada Graduate Scholarships,201312GSM,Special Cases - Awards Programs,Evaluation de l'impact des cellules de type MSC sur la tumorigénèse dans un modèle autologue de souris humanisées,"                 $17,500","                      $0","1 yr 0 mth "
"Moradi, Mehdi; Black, Peter C",University of British Columbia,Operating Grant - PA: Cancer Research (bridge funding),201309IC1,Medical Physics & Imaging,Computational multimodal radiologic profiling as a prognostic biomarker for individualized prostate cancer therapy,"                $100,000","                      $0","1 yr 0 mth "
"Morais, José A; Tanon, Affaud A",CIUSSS de Centre-Ouest-de-l'Ile-de-Montr&eacute;al-Jewish General,Planning Grants - Priority Announcement: Aging,201302MAG,Planning Grants,Les maladies chroniques chez les aînés: un portrait du domaine scientifique au Québec pour la planification stratégique du Centre d'Excellence sur le Vieillissement et les Maladies Chroniques du RUIS McGill (Réseau Universitaire Intégré de Santé McGill).,"                 $23,000","                      $0","1 yr 0 mth "
"Moreau, Elizabeth",Direct Payment,Dissemination Events,201310KDE,Dissemination Events Grants,"Caring for Kids New to Canada: A webinar series to improve health care for immigrant and refugee children, youth and families","                 $24,010","                      $0","1 yr 0 mth "
"Moreau, Jason M",Direct Payment,Travel Awards - Institute Community Support,201301ISU,Institute of Circulatory and Respiratory Health,Acute and chronic intermittent hypoxia alter neuroplasticity markers in the carotid chemoreceptor reflex neural circuit: Association with hypertension.,"                    $500","                      $0","0 yr 3 mths "
"Morin, Gregg B; Huntsman, David G",University of British Columbia,Operating Grant,201303MOP,Molecular & Cellular Biology of Cancer,Recurrent Somatic DICER1 Mutations:  Functional Implication and Role in Oncogenesis,"                $763,807","                      $0","4 yrs 0 mth "
"Morin, Ryan D","Simon Fraser University (Burnaby, B.C.)",Operating Grant,201303MOP,Cancer Biology & Therapeutics,Investigating the mutations driving non Hodgkin lymphomas and developing plasma-based assays for tumour detection and monitoring,"                $612,722","                      $0","5 yrs 0 mth "
"Morin, Ryan D","Simon Fraser University (Burnaby, B.C.)",CIHR New Investigator,201312MSH,New Investigators A,Development and application of new tools and assays to enhance discovery and translation in cancer genomics,"                $300,000","                      $0","5 yrs 0 mth "
"Morin, Ryan D","Simon Fraser University (Burnaby, B.C.)",Maud Menten New Principal Investigator Prize - Clinical,201303MMC,Cancer Biology & Therapeutics,Investigating the mutations driving non Hodgkin lymphomas and developing plasma-based assays for tumour detection and monitoring,"                  $1,000","                      $0","1 yr 0 mth "
"Morin, Suzanne N; Daskalopoulou, Styliani",Research Institute of the McGill University Health Centre,Operating Grant,201303MOP,"Nutrition, Food & Health",The effect of dietary calcium intake as compared to calcium supplementation on vascular and bone health in postmenopausal women,"                $483,340","                      $0","3 yrs 0 mth "
