Name,Institution_Paid,Program_Name,Competition_CD,PRC_Name,Project_Title,CIHR_Contribution,CIHR_Equipment,Term_Years_Months
"Kokoeva, Maia",Research Institute of the McGill University Health Centre,Project Grant,202010PJT,Systems & Circuits Neurosciences - A,Could mitotic senescence in NG2-glia explain the remyelination deficit in MS?,"                $837,675","                      $0","5 yrs 0 mth "
"Kolic, Jelena",University of Alberta,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201010GSD,Doctoral Research Awards - A,The Molecular Control of Actin Remodeling in PI3K-gamma Mediated Regulation of Insulin Secretion,"                $105,000","                      $0","3 yrs 0 mth "
"Kolla, Gillian",University of Toronto,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201010GSD,Doctoral Research Awards - B,How do peer workers modify HIV risk environments?,"                $105,000","                      $0","3 yrs 0 mth "
"Kolla, Gillian",University of Victoria (British Columbia),Banting Postdoctoral Fellowship Program,202010BPF,Banting Postdoctoral Fellowships Program,A comparative analysis of Safer Supply interventions to address the dual public health crises of overdose and COVID-19 in BC and Ontario,"                $140,000","                      $0","2 yrs 0 mth "
"Kolla, Nathan J",Centre for Addiction and Mental Health (Toronto),CIHR Clinician Scientist - Phase 1,201009MC1,Clinician Scientist,Monoamine Oxidase A Binding in Impulsive Aggressive Individuals with Borderline Personality Disorder and Antisocial Personality Disorder: A Carbon 11-labeled Harmine PET Study,"                $172,500","                      $0","3 yrs 0 mth "
"Kolta, Arlette",Universit&eacute; de Montr&eacute;al,Operating Grant,201009MOP,Movement & Exercise,Sensori-motor integration in neural circuits responsible for masticatory movements,"                $924,128","                      $0","5 yrs 0 mth "
"Komarova, Svetlana V",Direct Payment,Canada Research Chairs - CIHR Funded,201004CRC,Special Cases - Awards Programs,CANADA RESEARCH CHAIRHOLDER / TITULAIRE DE CHAIRE DE RECHERCHE DU CANADA,"                $500,000","                      $0","5 yrs 0 mth "
"Konecny, Elaine",University of British Columbia,CIHR Health Professional Student Research Award,201004CHP,Special Cases - Awards Programs,15.73 CIHR Health Professional Student Research Award vouchers.,"                 $66,872","                      $0","1 yr 0 mth "
"Kontos, Pia C; Brassolotto, Julia M; Grigorovich, Alisa; Poole, Lisa",University Health Network (Toronto),Project Grant,202010PJT,Social Dimensions in Aging,Supporting safe and healthy sexual expression for people living with dementia in urban and rural long-term care settings,"                $325,124","                      $0","3 yrs 0 mth "
"Kontos, Pia C",University Health Network (Toronto),PRIZE - Project Grant - PA: Mid Career Investigator Prize in Research in Aging,202010PFF,Special Cases,Mid Career Investigator Prize in Research in Aging: Supporting safe and healthy sexual expression for people living with dementia in urban and rural long-term care settings,"                 $50,000","                      $0","1 yr 0 mth "
"Koop, Ben F",Direct Payment,Canada Research Chairs - CIHR Funded,201004T1C,Special Cases - Awards Programs,CANADA RESEARCH CHAIRHOLDER / TITULAIRE DE CHAIRE DE RECHERCHE DU CANADA,"              $1,400,000","                      $0","7 yrs 0 mth "
"Koorn, Keehan",University of Guelph,Master's Award: Canada Graduate Scholarships,201002GSM,Canada Graduate Scholarships Master's Awards B,Gambling Among Intergenerational and Multi-Ethnic Families,"                 $17,500","                      $0","1 yr 0 mth "
"Kopciuk, Karen A; Bartel, Reagan M; Letendre, Angeline D; Yang, Huiming",University of Calgary,"Project Grant - PA: Research in First Nations, Inuit or M&eacute;tis health",202010PGG,Indigenous Health Research,"Nishtohtamihk li kaansyr (Understanding Cancer): Cancer Screening, Outcomes and Experiences among Métis People in Alberta","                $100,000","                      $0","1 yr 0 mth "
"Ko, Rebecca W",University of British Columbia,Master's Award: Canada Graduate Scholarships,201002GSM,Canada Graduate Scholarships Master's Awards A,Regulator of calcineurin 1 (RCAN1) and neuronal apoptosis,"                 $17,500","                      $0","1 yr 0 mth "
"Kornelsen, Jude A",University of British Columbia,Meetings Planning & Dissemination Grant: Reproductive and Child Health,201010MHD,Meetings Planning & Dissemination Grant: Human Development Child & Youth Hlth,Interdisciplinary Care in Rural Environments: Towards a Sustainable Model of Care,"                 $10,000","                      $0","1 yr 0 mth "
"Kornelsen, Jude A; Bartlett, Karen H",University of British Columbia,Planning Grants - Priority Announcement: Infection and Immunity,201002MPI,"Meetings, Planning and Dissemination Grant: III",The Challenge of Low Prevalence Infectious Diseases: Towards a National Research Agenda,"                 $20,000","                      $0","1 yr 0 mth "
"Korneluk, Robert G",Children's Hospital of Eastern Ontario Research Institute Inc,Operating Grant,201009MOP,Molecular & Cellular Biology of Cancer,The role of the Inhibitors of Apoptosis (IAPs) in cancer,"                $860,078","                      $0","5 yrs 0 mth "
"Koromilas, Antonis E",CIUSSS de Centre-Ouest-de-l'Ile-de-Montr&eacute;al-Jewish General,Operating Grant,201009MOP,Biochemistry & Molecular Biology - B,Functional interactions between PI3K-Akt and eIF2alpha phosphorylation pathways: Implications in cell signaling and tumor treatment.,"                $658,895","                      $0","5 yrs 0 mth "
"Kothary, Rashmi K",Ottawa Hospital Research Institute,"Dissemination Events - PA: Musculoskeletal Hlth, Arthritis, Skin & Oral Health",201002DMH,Dissemination Events Grants,The Ottawa Conference on New Directions in Biology & Disease of Skeletal Muscle,"                 $20,000","                      $0","1 yr 0 mth "
"Kouassi, Edouard",CIUSSS Est-de-l'Ile-de- Montr&eacute;al-Maisonneuve Rosemont,Proof of Principle Program - Phase I,201003PPP,Proof of Principle,Novel methods and compounds for increasing red blood cell survival,"                $160,000","                      $0","1 yr 0 mth "
"Koushik, Anita",Centre hospitalier de l'Universit&eacute; de Montr&eacute;al (CHUM),Project Grant,202010PJT,"Gender, Sex & Health","Life course body fatness and physical activity, and ovarian cancer etiology","                $294,526","                      $0","3 yrs 0 mth "
"Kovacs, Christopher S",Memorial University of Newfoundland,Operating Grant,201003MOP,Endocrinology,"Regulation of murine calcium and bone metabolism during pregnancy, lactation and post-weaning","                $463,273","                      $0","3 yrs 0 mth "
"Kowalec, Kaarina A",University of British Columbia,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201010GSD,Doctoral Research Awards - A,Genotype specific approaches to beta-interferon therapy in Multiple Sclerosis,"                $105,000","                      $0","3 yrs 0 mth "
"Kozyrskyj, Anita L; Becker, Allan B; Guttman, David S; Hayglass, Kent T; Mandhane, Piush; Scott, James A",University of Alberta,Emerging Team Grant: Canadian Microbiome Initiative - Full Application,201005CMF,Emerging Team Grant: Canadian Microbiome Initiative,Synergy in Microbiota Research (SyMBIOTA),"              $2,485,422","                  $3,800","5 yrs 0 mth "
"Kozyrskyj, Anita L; Scott, James A",University of Alberta,Planning Grants - Priority Announcement: Infection and Immunity,201006MPI,Planning Grants,Harmonizing methods for studying the infant gut: An international effort,"                 $22,756","                      $0","1 yr 0 mth "
"Krahn, Murray D; Bauch, Christopher T; Moghadas, Seyed M",University Health Network (Toronto),Operating Grant: Health Systems Research on H1N1,201001H1N,Operating Grant: Health Systems Research on H1N1,Assessing interventions for protecting vulnerable populations during the 2009 H1N1 pandemic,"                 $99,839","                      $0","1 yr 0 mth "
"Krajinovic, Maja","Centre hospitalier universitaire Sainte-Justine (Montr&eacute;al, Qu&eacute;bec)",Operating Grant,201003MOP,Cancer Progression & Therapeutics 2,"Genetic determinants of the resistance to corticosteroids, vincristine and asparaginase in childhood acute lymphoblastic leukemia","                $295,728","                      $0","3 yrs 0 mth "
"Kramer, Desre M",University of Waterloo (Ontario),"Dissemination Events - PA: Musculoskeletal Hlth, Arthritis, Skin & Oral Health",201002DMH,Dissemination Events Grants,A collaborative workshop on workplaces interventions to reduce MSDs,"                 $24,991","                      $0","1 yr 0 mth "
"Kramer, Desre M; Loisel, Patrick; Wells, Richard P",University of Waterloo (Ontario),"Dissemination Events - PA: Musculoskeletal Hlth, Arthritis, Skin & Oral Health",201006DMH,Dissemination Events Grants,Return to work workshop: workplace factors and creating a researcher network,"                 $22,039","                      $0","1 yr 0 mth "
"Kramer, Michael S",Research Institute of the McGill University Health Centre,Operating Grant,201009MOP,"Psychosocial, Sociocultural & Behavioural Determinants of Health 2","Socioeconomic Position, Ethnocultural Background, and Perinatal Outcome in Canada","                $705,355","                      $0","5 yrs 0 mth "
"Krewski, Daniel R",University of Ottawa,Operating Grant: Industry-partnered Collaborative Research - Other Partner,201009ISO,Industry Partnered Collaborative Research,Risk of brain cancer from exposure to radiofrequency fields from wireless telecommunication devices in childhood and adolescence,"                $419,601","                      $0","5 yrs 0 mth "
"Krishnan, Sridhar",Ryerson University (Toronto),Collaborative Health Research Projects (NSERC partnered),201010CPG,Collaborative Health Research Projects - NSERC Partnered,Signal analysis of T-wave alternans for predicting sudden cardiac deaths,"                $311,988","                      $0","3 yrs 0 mth "
"Krishnan, Vimal",McGill University,Master's Award: Canada Graduate Scholarships,201002GSM,Canada Graduate Scholarships Master's Awards A,The use of the GATA3 transcription factor in improving Prostate Cancer prognosis and detection.,"                 $17,500","                      $0","1 yr 0 mth "
"Kristjansson, Elizabeth A; Andrew, Caroline P; Kneen, Cathleen",University of Ottawa,Knowledge Translation Supplement,201010KTB,"Meetings, Planning and Dissemination Grant: End of Grant Knowledge Supplement","Sharing evidence and knowledge from Food for All to facilitate policy, planning, and action","                 $96,000","                      $0","1 yr 0 mth "
"Kryski, Katie R",University of Western Ontario,Doctoral: Vanier Canada Graduate Scholarships,201010CGV,Vanier Canada Graduate Scholarships CIHR,Exploring the gene-environment interaction in temperamental vulnerability to depression: The role of psychophysiological reactivity to stress.,"                $150,000","                      $0","3 yrs 0 mth "
"Kubes, Paul",University of Calgary,Operating Grant,201003MOP,Experimental Medicine,Molecular mechanisms of leukocyte recruitment in liver microcirculation compared to other vascular beds,"                $967,036","                      $0","5 yrs 0 mth "
"Kucyi, Aaron",University of Toronto,Master's Award: Canada Graduate Scholarships,201002GSM,Canada Graduate Scholarships Master's Awards A,The effect of high-impact exercise on cognitive function and affective symptoms in bipolar disorder,"                 $17,500","                      $0","1 yr 0 mth "
"Kukaswadia, Atif","Queen's University (Kingston, Ontario)",Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201010GSD,Doctoral Research Awards - B,Ethnicity as a determinant of sentinel health outcomes among young Canadians,"                $105,000","                      $0","3 yrs 0 mth "
"Kumar, Ashok",Children's Hospital of Eastern Ontario Research Institute Inc,Operating Grant - PA: HIV/AIDS Research Initiative - Biomedical/Clinical Stream,201003HOP,Virology & Viral Pathogenesis,Molecular mechanisms underlying the development of resistance to apoptosis in response to HIV-Vpr protein and HIV infection in monocytic cells,"                $377,685","                      $0","3 yrs 0 mth "
"Kumar, Rakesh",University of Alberta,Operating Grant,201003MOP,Pharmaceutical Sciences,Studies on novel anti-tuberculosis agents,"                $691,444","                      $0","5 yrs 0 mth "
"Kung, Sam Kam-Pun",University of Manitoba,Operating Grant - PA: Regional Partnership Program : Manitoba,201003RPA,Immunology & Transplantation,"CD40 signaling and the role of a scaffold protein, JLP in DC maturation and functions","                $100,000","                      $0","2 yrs 0 mth "
"Kuraitis, Drew",University of Ottawa,Canada Graduate Scholarships - Michael Smith Foreign Study Supplements,201010FSS,Special Cases - Awards Programs,Matrix-Enhanced Muscle Regeneration,"                  $6,000","                      $0","0 yr 3 mths "
"Kurilova, Jana",University of Calgary,Master's Award: Canada Graduate Scholarships,201002GSM,Canada Graduate Scholarships Master's Awards B,"Investigation of the effects of Mindfulness-Based Stress Reduction in the treatment of eating disorders - Impact on eating disorder symptoms, body image disturbance, overall psychological distress, depression, anxiety, coping styles, and mindfulness","                 $17,500","                      $0","1 yr 0 mth "
"Kuriya, Bindee",University Health Network (Toronto),Fellowship - PA: Clinical Research,201010CFE,Health Research Training B - HP,Pregnancy Outcomes and Patterns of DMARD Use Longitudinally Among Rheumatoid Arthritis Subjects (POPULAR) Study,"                $165,000","                      $0","3 yrs 0 mth "
"Kutcher, Josh",University of Calgary,Master's Award: Canada Graduate Scholarships,201002GSM,Canada Graduate Scholarships Master's Awards A,"Characterization of Mesenchymal Stem Cells in Knee Synovial Fluid in a Porcine Model: Precursor frequency for chondrogenic, osteogenic, and adipogenic lineages.","                 $17,500","                      $0","1 yr 0 mth "
"Kwan, David H",University of British Columbia,Fellowship - Priority Announcement: Fanconi Anemia (SHOPP),201010JFA,Fellowships - Post-PhD,Improving Enzymatic Removal of Major Blood Antigens,"                 $67,500","                      $0","3 yrs 0 mth "
"Kwok, Benjamin H",Universit&eacute; de Montr&eacute;al,CIHR New Investigator,201009MSH,New Investigators A,Regulation and Dynamics of Mitotic Spindle Assembly,"                $300,000","                      $0","5 yrs 0 mth "
"Kwong, Lorie M",University of Calgary,Master's Award: Canada Graduate Scholarships,201002GSM,Canada Graduate Scholarships Master's Awards A,The Role of MicroRNAs in Cutaneous Squamous Cell Carcinomas.,"                 $17,500","                      $0","1 yr 0 mth "
"Kwon, SoHyea",University of Alberta,"Undergraduate: Mobility, musculoskeletal health and arthritis - ICS",201003SMA,"Undergraduate: Mobility, musculoskeletal health & arthritis - IMHA",Urine-Based Biomarkers of Bone Metabolism as Measures of Osteoporosis Drug Regimen Adherence,"                  $4,950","                      $0","0 yr 3 mths "
"Labbe, Jean-Claude",Universit&eacute; de Montr&eacute;al,Operating Grant,201009MOP,Genetics,The role of the tumour suppressor PAR-4/LKB1 in cell polarity and asymmetric cell division,"                $747,951","                      $0","5 yrs 0 mth "
"Labbe, Jean-Claude",Direct Payment,Canada Research Chairs - CIHR Funded,201010CRC,Special Cases - Awards Programs,CANADA RESEARCH CHAIRHOLDER - TITULAIRE DE CHAIRE DE RECHERCHE DU CANADA,"                $500,000","                      $0","5 yrs 0 mth "
"Labelle, Hubert B","Centre hospitalier universitaire Sainte-Justine (Montr&eacute;al, Qu&eacute;bec)",Operating Grant,201003MOP,Biomedical Engineering,Towards a 3-D classification of adolescent idiopathic scoliosis,"                $184,598","                      $0","3 yrs 0 mth "
"Laberge, Anne-Marie","Centre hospitalier universitaire Sainte-Justine (Montr&eacute;al, Qu&eacute;bec)",Operating Grant - Priority Announcement: Knowledge Translation,201009KTE,Knowledge Translation Research,The role of genetic tests in the evaluation of children with developmental delay and their impact on patient management.,"                 $60,000","                      $0","1 yr 0 mth "
"Labonté, Benoit",Universit&eacute; Laval,Project Grant,202010PJT,Systems & Circuits Neurosciences - A,Dissecting the cortico-striatal and tegmental pathways' contribution to stress response,"                $986,850","                      $0","5 yrs 0 mth "
"Labonté, Benoit",Universit&eacute; Laval,Project Grant,202010PJT,Molecular & Cellular Neurosciences - B,The molecular and functional impact of stress in the medial prefrontal cortex,"              $1,051,875","                      $0","5 yrs 0 mth "
"Labonté, Ronald",University of Ottawa,Dissemination Events,201010KDE,Dissemination Events Grants,Symposium on Comprehensive Primary Health Care: From Evidence to Action,"                 $24,854","                      $0","1 yr 0 mth "
"Labonté, Ronald",University of Ottawa,Planning Grants - Priority Announcement: Health Services and Policy Research,201006PLH,Planning Grants,Symposium on Cross-border Health Care Funded by Provincial/ Territorial Health Insurance Plans,"                 $19,255","                      $0","1 yr 0 mth "
"Labonté, Ronald",University of Ottawa,Operating Grant: Programmatic Grants to tackle health and health equity - LOI,201007ROG,Programmatic Grant in Health & Health Equity (LOI),"Globalization, Urbanization and the Social Determinants of Health: Pathways and Solutions","                 $15,000","                      $0","0 yr 5 mths "
"Lachance, Chantelle C",University of Windsor (Ontario),Master's Award: Canada Graduate Scholarships,201002GSM,Canada Graduate Scholarships Master's Awards A,Effect of Attentional Focus with Seniors who have a Fear of Falling,"                 $17,500","                      $0","1 yr 0 mth "
"Lachance, Kim",Montreal Heart Institute,Master's Award: Canada Graduate Scholarships,201002GSM,Canada Graduate Scholarships Master's Awards A,Identification de facteurs génétiques et non génétiques associés à l'insuffisance rénale chez les greffés cardiaques,"                 $17,500","                      $0","1 yr 0 mth "
"Lachowsky, Nathan J",University of Guelph,Master's Award: Canada Graduate Scholarships,201002GSM,Canada Graduate Scholarships Master's Awards B,"Understanding HIV testing, status, condom use and other risky behaviours of First Nations Two-Spirited Men and Women from a sociobehavioural perspective using sexual attitudes and sexual scripts","                 $17,500","                      $0","1 yr 0 mth "
"Lachowsky, Nathan J",University of Guelph,Doctoral: Vanier Canada Graduate Scholarships,201010CGV,Vanier Canada Graduate Scholarships CIHR,"Community-based mixed method study of the association between HIV status and Aboriginal self-identification, men who have sex with other men (MSM) behaviour, and sexual scripts within and between Canada and New Zealand","                $150,000","                      $0","3 yrs 0 mth "
"Lachowsky, Nathan J",University of Guelph,Canada Graduate Scholarships - Michael Smith Foreign Study Supplements,201010FSS,Special Cases - Awards Programs,Sociobehavioural factors related to the HIV and AIDS epidemic within the men who have sex with other men population,"                  $6,000","                      $0","0 yr 3 mths "
"Lacroix, Benoît",Universit&eacute; Laval,Health Research Communications Award,201004KSW,CIHR Health Research Communications Award,Health Research Communications Award,"                 $42,000","                      $0","2 yrs 0 mth "
"La Delfa, Nicholas J",McMaster University,Master's Award: Canada Graduate Scholarships,201002GSM,Canada Graduate Scholarships Master's Awards B,Towards a Safer Automotive Workplace: Improving the Validity of Proactive Ergonomic Assessments using Virtual Reality and Digital Human Modeling,"                 $17,500","                      $0","1 yr 0 mth "
"Lafleur, Marie-Judith",Universit&eacute; du Qu&eacute;bec &agrave; Trois-Rivi&egrave;res,Master's Award: Canada Graduate Scholarships,201002GSM,Canada Graduate Scholarships Master's Awards A,"Le chemin de survie cellulaire de PI3-K/Akt au niveau de l'endomètre de la rate gestante, pseudogestante et non-gestante.","                 $17,500","                      $0","1 yr 0 mth "
"Lafleur, Véronique N",Universit&eacute; Laval,Master's Award: Canada Graduate Scholarships,201002GSM,Canada Graduate Scholarships Master's Awards A,Régulation de l'activité du facteur de transcription Hypoxia-Inducible Factor-1 par la méthylation d'arginines,"                 $17,500","                      $0","1 yr 0 mth "
"Lafleur, Véronique N",Universit&eacute; Laval,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201010GSD,Doctoral Research Awards - A,Régulation du facteur de transcription hypoxia-inducible factor-1 par la méthylation des arginines,"                $105,000","                      $0","3 yrs 0 mth "
"Lafontaine, Daniel",Universit&eacute; de Sherbrooke,"Meetings, Planning and Dissemination Grant: Genetics",201006MPG,"Meetings, Planning and Dissemination Grant:  Genetics",11th Symposium on the Molecular Biology of RNA,"                  $7,500","                      $0","1 yr 0 mth "
"Lafrance, Mylène",Universit&eacute; de Sherbrooke,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201010GSD,Doctoral Research Awards - A,Rôle des récepteurs à la neurotensine dans la douleur chronique cancéreuse,"                $105,000","                      $0","3 yrs 0 mth "
"Lagace, Thomas A",Ottawa Heart Institute Research Corporation (Ontario),Operating Grant,201003MOP,"Diabetes, Obesity, Lipid & Lipoprotein Disorders",Mechanism of LDL Receptor Degradation by PCSK9,"                $282,011","                      $0","3 yrs 0 mth "
"Lai, Charles P",Direct Payment,CIHR Fellowship,201010MFE,Fellowships - Post-PhD,Therapeutic Manipulation of Glioblastoma Microenvironments using Tumor-derived Exosomes,"                $150,000","                      $0","3 yrs 0 mth "
"Lai, Clara",University of Toronto,"Undergraduate: Mobility, musculoskeletal health and arthritis - ICS",201003SMA,"Undergraduate: Mobility, musculoskeletal health & arthritis - IMHA",Understanding the role of assistive devices in the recovery of ambulatory function in individuals with age related neuromusculoskeletal conditions,"                  $4,950","                      $0","0 yr 3 mths "
"Lai, Courteney",University of British Columbia,Master's Award: Canada Graduate Scholarships,201002GSM,Canada Graduate Scholarships Master's Awards A,Investigating the Effects of MLL5 on Primitive Cells in Hematopoietic Malignancies,"                 $17,500","                      $0","1 yr 0 mth "
"Lai, Jonathan",McMaster University,Doctoral: Vanier Canada Graduate Scholarships,201010CGV,Vanier Canada Graduate Scholarships CIHR,The Shared Neurobiology of Autism and Fragile X Syndrome through the Neuroligin Gene Family,"                $150,000","                      $0","3 yrs 0 mth "
"Laing, Andrew C",University of Waterloo (Ontario),Catalyst Grant: Pilot Projects in Aging,201003IAP,Institute of Aging Pilot Projects,Novel compliant floors aimed at reducing fall-related injury risk - a biomechanical assessment of their influence on balance in older adults living in residential care settings,"                 $49,922","                      $0","1 yr 0 mth "
"Lai, Raymond K",University of Alberta,Operating Grant,201009MOP,Genetics,Suppression of DNA mismatch repair by the oncoprotein NPM-ALK,"                $515,419","                      $0","4 yrs 0 mth "
"Laird, Dale W",Direct Payment,Canada Research Chairs - CIHR Funded,201004T1C,Special Cases - Awards Programs,CANADA RESEARCH CHAIRHOLDER / TITULAIRE DE CHAIRE DE RECHERCHE DU CANADA,"              $1,400,000","                      $0","7 yrs 0 mth "
"Laird, Gordon",Direct Payment,CIHR Journalism Award,201010JOU,Journalism Awards,Stem Cells and the Future of Medicine,"                 $20,000","                      $0","1 yr 0 mth "
"Lakowski, Ted M",University of Manitoba,Project Grant,202010PJT,Pharmaceutical Sciences,Oligonucleotide-bioconjugate mediated repression of the HOXA9 gene to treat mixed-lineage leukemia,"                $699,975","                      $0","5 yrs 0 mth "
"Lalonde, Emilie R",McGill University,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201010GSD,Doctoral Research Awards - A,Genome-wide discovery of the causative mutations in hereditary cancers using next-generation RNA and exomic sequencing of human tumour samples.,"                $105,000","                      $0","3 yrs 0 mth "
"Lalonde, Emilie R",McGill University,Master's Award: Canada Graduate Scholarships,201002GSM,Canada Graduate Scholarships Master's Awards A,Detecting novel splice variants contributing to breast cancer using next-generation mRNA sequencing.,"                 $17,500","                      $0","1 yr 0 mth "
"Lalonde, Lyne",Universit&eacute; de Montr&eacute;al,Operating Grant,201009MOP,Health Services Evaluation & Interventions Research,Evaluating the impact of a training and communication network program in nephrology to facilitate the detection and management of drug-related problems by community pharmacists: A multicentre cluster randomized controlled trial,"                $431,705","                      $0","3 yrs 0 mth "
"Lal, Shalini; Alvarez-Jimenez, Mario; Lepage, Martin",Centre hospitalier de l'Universit&eacute; de Montr&eacute;al (CHUM),Project Grant,202010PJT,Health Services Evaluation & Interventions Research 2,A novel web-based mental health intervention integrating peer support and clinical moderation to enhance recovery and prevent relapse in adults diagnosed with psychotic disorders: A pragmatic feasibility study of Horyzons-Canada,"                $481,950","                      $0","3 yrs 0 mth "
"Lamarre, Alain","INRS - (Qu&eacute;bec, QC)",Dissemination Events - Priority Announcement: Infection and Immunity,201006MII,Dissemination Events Grants,Immunity to hepatitis C virus: Recent advances,"                  $9,000","                      $0","1 yr 0 mth "
"Lam, Jeffrey C",University of British Columbia,Master's Award: Canada Graduate Scholarships,201002GSM,Canada Graduate Scholarships Master's Awards A,"The Role of Myosin VI as a Common Target of miR-143, miR-145, and miR-146 in del(5q) MDS/AML","                 $17,500","                      $0","1 yr 0 mth "
"Lam, Joseph S",University of Guelph,Operating Grant,201009MOP,Microbiology & Infectious Diseases,"Proteins that are important for the biosynthesis of lipopolysaccharide, capsules, and other glycoconjugates in pathogenic bacteria","                $667,285","                      $0","5 yrs 0 mth "
"Lam, Michael C",University of Alberta,Master's Award: Canada Graduate Scholarships,201002GSM,Canada Graduate Scholarships Master's Awards A,Pharmacokinetics and Biodistribution Study of Novel Antibody-based Biologic Drugs,"                 $17,500","                      $0","1 yr 0 mth "
"Lamontagne, Francois",Universit&eacute; de Sherbrooke,Randomized Controlled Trials: Mentoring,201002MTP,Randomized Controlled Trials,Steroids in ARDS (SINARDS),"                $140,000","                      $0","2 yrs 0 mth "
"Lamothe, Simon","Centre hospitalier universitaire Sainte-Justine (Montr&eacute;al, Qu&eacute;bec)",Master's Award: Canada Graduate Scholarships,201002GSM,Canada Graduate Scholarships Master's Awards A,Functional interactions of CXCR4 and CXCR7,"                 $17,500","                      $0","1 yr 0 mth "
"Lamoureux, Francois",University of British Columbia,CIHR Fellowship,201002MFE,Fellowships - Post-PhD,Targeting HSP90 in prostate cancer bone microenvironment by using a novel inhibitor: SNX-5422,"                 $45,000","                      $0","1 yr 0 mth "
"Lam, Po-Po",Sinai Health System (Toronto),Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201010GSD,Doctoral Research Awards - B,Development and evaluation of a knowledge translation strategy to improve influenza immunization rates among pregnant women,"                $105,000","                      $0","3 yrs 0 mth "
"Lam, Stephen",University of British Columbia,Proof of Principle Program - Phase I,201003PPP,Proof of Principle,CTAP III for detection of early lung cancer and monitoring treatment outcome,"                $160,000","                      $0","1 yr 0 mth "
"Lam, Wan L",University of British Columbia,Operating Grant,201009MOP,Respiratory System,Epigenetic disruptions in chronic obstructive pulmonary disease pathogenesis,"                $556,800","                      $0","4 yrs 0 mth "
"Lam, Wan L",University of British Columbia,Operating Grant -PA: Inst of Circulatory and Respiratory Health - Bridge Funding,201003CRH,Respiratory System,Epigenetic disruptions in chronic obstructive pulmonary disease pathogenesis,"                $100,000","                      $0","1 yr 0 mth "
"Lamy, André",McMaster University,Project Grant,202010PJT,Randomized Controlled Trials,Decreasing Postoperative Blood Loss by Topical vs. Intravenous Tranexamic Acid in Open Cardiac Surgery (DEPOSITION) Trial,"              $1,212,526","                      $0","3 yrs 0 mth "
"Landry, Josette-Renée",Universit&eacute; de Montr&eacute;al,Science to Business Program,201003SB2,Science to Business,CIHR S2B program - HEC Montréal - MBA,"                 $35,000","                      $0","1 yr 11 mths "
"Lane, Pierre",University of British Columbia,Operating Grant,201009MOP,Medical Physics & Imaging,High-Resolution OCT Imaging of Bronchial Epithelium,"                $266,164","                      $0","3 yrs 0 mth "
"Lang, Andrew S",Memorial University of Newfoundland,Dissemination Events,201010KDE,Dissemination Events Grants,61st Annual Meeting of the Canadian Society of Microbiologists,"                 $15,725","                      $0","1 yr 0 mth "
"Lang, Ariella",Victorian Order of Nurses for Canada (Ottawa),CIHR Caf&eacute; Scientifique Program,201006SCI,Special Cases,Home is where the heart is: Family members and caregivers are the heart of home care,"                  $3,000","                      $0","1 yr 0 mth "
"Lang, Ariella; Goodwin, Sharon; Bassett, Beverley R",Victorian Order of Nurses for Canada (Ottawa),Operating Grant: Knowledge to Action,201010KAL,Operating Grant: Knowledge to Action,Evidence-Informed Primary Bereavement Care:  A Knowledge-To-Action Approach,"                $199,443","                      $0","2 yrs 0 mth "
"Lang, Bernd F",Direct Payment,Canada Research Chairs - CIHR Funded,201004T1C,Special Cases - Awards Programs,CANADA RESEARCH CHAIRHOLDER / DETENTEUR DE CHAIRE DE RECHERCHE DU CANADA,"              $1,400,000","                      $0","7 yrs 0 mth "
"Lang, Donna J",University of British Columbia,Operating Grant - Priority Announcement: Obesity,201009OOP,Behavioural Sciences - B: Clinical Behavioural Sciences,Brain health: Effects of exercise on hippocampal volume and memory deficits in schizophrenia and bipolar disorder,"                $100,000","                      $0","1 yr 0 mth "
"Langford, Dale J",Direct Payment,CIHR Fellowship,201002MFE,Fellowships - Post-PhD,Molecular and psychological mechanisms of pain and associated symptoms,"                $150,000","                      $0","3 yrs 0 mth "
"Langlais, David",McGill University,Team Grant: Canada-Japan CEEHRC Teams in Advancing Epigenetic Technologies,202010CJP,Special Cases,Single-cell probing of epigenetic memory in immunity,"                $300,000","                      $0","3 yrs 0 mth "
"Langlois, Marie-France",Universit&eacute; de Sherbrooke,Planning Grants - Priority Announcement: Health Services and Policy Research,201010PLH,Planning Grants,Prévention et gestion intégrée du diabète et de l'obésité CSSS-CHUS,"                 $11,645","                      $0","1 yr 0 mth "
"Lanteigne, Dianna M","Queen's University (Kingston, Ontario)",Doctoral: Vanier Canada Graduate Scholarships,201010CGV,Vanier Canada Graduate Scholarships CIHR,Emotion Regulation in Adolescence and the Development of Depression and Anxiety,"                $150,000","                      $0","3 yrs 0 mth "
"Lapalme, Josée",Dalhousie University (Nova Scotia),Master's Award: Canada Graduate Scholarships,201002GSM,Canada Graduate Scholarships Master's Awards B,Exploring How Young Women From Low-Income Neighbourhoods Perceive Their Emotional Health,"                 $17,500","                      $0","1 yr 0 mth "
