Name,Institution_Paid,Program_Name,Competition_CD,PRC_Name,Project_Title,CIHR_Contribution,CIHR_Equipment,Term_Years_Months
"Jessri, Mahsa",Direct Payment,Canada Research Chairs - CIHR Funded,202004CRC,Special Cases - Awards Programs,Canada Research Chairs - Tier 2,"                $600,000","                      $0","5 yrs 0 mth "
"Jewett, Gordon",University of Calgary,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Predicting disease progression in amyotrophic lateral sclerosis with machine learning using wearable sensor measurements,"                 $17,500","                      $0","1 yr 0 mth "
"Jha, Prabhat; Ansumana, Rashid; Dikshit, Rajesh; Leung, Gabriel M; Marsh, Ronald; Mekonnen, Wubegzier; Qiu, Haibo; Satav, Ashish R",Unity Health Toronto,Operating Grant: COVID-19 - Clinical management,202002OV2,Canadian 2019 Novel Coronavirus (2019-nCoV) Rapid Research,Acute Respiratory Mortality Surveillance (ARMS) for Coronavirus Infection (COVID-19): A globally relevant technology to strengthen mortality surveillance for acute respiratory deaths in many countries lacking complete medical certification of death,"                      $0","                      $0","2 yrs 0 mth "
"Jha, Prabhat",Direct Payment,Canada Research Chairs - CIHR Funded,202004T1C,Special Cases - Awards Programs,Canada Research Chairs - Tier 1,"              $1,400,000","                      $0","7 yrs 0 mth "
"Jin, Jonathan",University of Alberta,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Evaluating the Role of Parents/Guardians as a Determinant of Treatment Outcomes in Children and Adolescents with a History of Sexual Abuse,"                 $17,500","                      $0","1 yr 0 mth "
"Jirik, Frank R",University of Calgary,Project Grant,202010PJT,Genetics,Phenotypic analysis of a putative mouse model for 'STING-associated vasculopathy with onset in infancy' (SAVI): an autosomal dominant auto-inflammatory interferonopathy,"                $921,825","                      $0","5 yrs 0 mth "
"Johal, Parveen",University of British Columbia,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,"Investigating the interplay between endometriosis, polycystic ovarian syndrome, infertility, gynaecological cancer, and their shared risk factors.","                 $17,500","                      $0","1 yr 0 mth "
"Johnson, Dylan",University of Toronto,Doctoral Research Award: Canada Graduate Scholarships,202011FBD,Doctoral Research Awards - B,"The mental health consequences of COVID-19 stress on children and parents: A multinational, longitudinal cohort study","                $105,000","                      $0","3 yrs 0 mth "
"Johnson, James D; Luciani, Dan S; Rideout, Elizabeth J; Thompson, Peter; Verchere, Bruce C",University of British Columbia,Team Grant: DM/TS - CIHR-JDRF - ß-cell and Pancreatic Islet Physiology - LOI,202012DL1,Team Grant: Diabetes Mechanisms and Translational Solutions - LOI,Beta-cell resilience to insulin-driven stress in type 1 diabetes: Lessons from both sexes,"                 $10,000","                      $0","1 yr 0 mth "
"Johri, Amer; Feinstein, Steven; Mulvagh, Sharon","Queen's University (Kingston, Ontario)",Project Grant,202010PJT,Clinical Investigation - D: Cardiovascular Systems,Intraplaque Composition Combined with Stress Echo for Cardiac Risk Stratification,"                $918,000","                      $0","5 yrs 0 mth "
"Jolly, Sanjit S",McMaster University,Project Grant,202010PJT,Randomized Controlled Trials 2,CLEAR trial: A 2 x 2 factorial randomized trial of CoLchicine and spironolactonE in patients with myocARdial infarction.,"              $2,754,000","                      $0","5 yrs 0 mth "
"Jones, Courtney L",University Health Network (Toronto),Project Grant,202010PJT,Cancer Biology & Therapeutics 2,Characterization and Targeting of SIRT3 in Acute Myeloid Leukemia Stem Cells,"                $921,825","                      $0","5 yrs 0 mth "
"Jones, Nicola L",Hospital for Sick Children (Toronto),Project Grant,202003PJT,"Hematology, Digestive Disease & Kidney",The role of TRPML1 in Helicobacter pylori infection and disease,"                $956,250","                      $0","5 yrs 0 mth "
"Joseph, K. S; Razaz, Neda",University of British Columbia,Project Grant,202003PJT,"Clinical Investigation - A: Reproduction, Maternal, Child and Youth Health 2",Chronic diseases in mothers and risks of neuro-developmental disorders in offspring: an international comparison,"                $355,725","                      $0","4 yrs 0 mth "
"Journault, Audrey-Ann",Universit&eacute; de Montr&eacute;al,Doctoral Research Award: Canada Graduate Scholarships,202011FBD,Doctoral Research Awards - B,"Mon anxiété ou ton anxiété ? Association entre les marqueurs psychologiques et biologiques de stress et d'anxiété chez les jeunes, leurs parents et leur enseignant","                $105,000","                      $0","3 yrs 0 mth "
"Jovel, Eduardo M",University of British Columbia,Project Grant,202010PJT,Indigenous Health Research,Using Indigenous Land-Based Education And Practices To Improve The Health And Wellness Among Vancouver Urban Indigenous Population.,"                $252,450","                      $0","3 yrs 0 mth "
"Joy, Jeffrey",University of British Columbia,Operating Grant: COVID-19 - Transmission dynamics/animal host/modeling,202002OV4,Canadian 2019 Novel Coronavirus (2019-nCoV) Rapid Research,Genomic epidemiology and evolutionary dynamics of COVID-19 and other emerging corona viruses,"                $315,000","                      $0","2 yrs 0 mth "
"Julian, Lisa M",Direct Payment,Canada Research Chairs - CIHR Funded,202004CRC,Special Cases - Awards Programs,Canada Research Chairs - Tier 2,"                $600,000","                      $0","5 yrs 0 mth "
"Ju, MyeongJin",University of British Columbia,Operating Grant: Alzheimer Society Research Program - NI Grants,202011ASR,Special Cases,Hyperspectral Intracellular Dynamic Retinal Imaging for Alzheimer's Disease Pathophysiology,"                $100,000","                      $0","4 yrs 0 mth "
"Juvet, Stephen C; Martinu, Tereza",University Health Network (Toronto),Project Grant,202003PJT,Immunology & Transplantation,Interrogation of novel B cell pathways in chronic lung allograft rejection,"                $914,176","                      $0","5 yrs 0 mth "
"Ju, Zhaoping",McGill University,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Role of the Hippo signalling effector Yap in the metaplastic response and regeneration of the gastric epithelium.,"                 $17,500","                      $0","1 yr 0 mth "
"Kaasalainen, Sharon J; Baxter, Sharon; McCloskey, Rose M; Wickson-Griffiths, Abigail L",McMaster University,Operating Grant: Strengthening Pandemic Preparedness in Long-Term Care(COVID-19),202009SPP,Special Cases,Implementing & Scaling Up the LTC Palliative Toolkit During COVID,"                $107,498","                      $0","1 yr 0 mth "
"Kadoury, Samuel; Soulez, Gilles",Polytechnique Montr&eacute;al,Project Grant,202010PJT,Medical Physics & Imaging,Multimodal Sensing Guidewire with Random Optical Gratings by Ultraviolet laser Exposure for Peripheral Vascular Interventions,"                $543,150","                      $0","5 yrs 0 mth "
"Kahn, Susan R",Direct Payment,Canada Research Chairs - CIHR Funded,202011T1C,Special Cases - Awards Programs,Canada Research Chair - Tier 1,"              $1,400,000","                      $0","7 yrs 0 mth "
"Kahn, Susan R; Rodger, Marc A",CIUSSS de Centre-Ouest-de-l'Ile-de-Montr&eacute;al-Jewish General,Operating Grant: Clinical Research Infrastructure Support for COVID-19,202005CIN,Special Cases,CanVECTOR (Canadian Venous Thromboembolism Clinical Trials and Outcomes Research) Network,"                $150,000","                      $0","0 yr 6 mths "
"Kain, Kevin C; Dholakia, Yatin; Fawzi, Wafaie W",University Health Network (Toronto),Operating Grant: COVID-19 Rapid Research Funding Opportunity - Therapeutics,202005VR3,COVID-19 Rapid Research - Therapeutics,"A Randomized trial to determine the effect of vitamin D and zinc supplementation for improving treatment outcomes among COVID-19 patients in Mumbai, India","                $887,006","                      $0","1 yr 0 mth "
"Kakkar, Fatima; Read, Stanley E","Centre hospitalier universitaire Sainte-Justine (Montr&eacute;al, Qu&eacute;bec)",Project Grant,202003PJT,"Clinical Investigation - A: Reproduction, Maternal, Child and Youth Health",Human Cytomegalovirus as a Driver of Adverse Health Outcomes among Children Exposed to HIV in Utero,"                $612,000","                      $0","3 yrs 0 mth "
"Kalisvaart, Anna C",University of Alberta,Doctoral Research Award: Canada Graduate Scholarships,202011FBD,Doctoral Research Awards - A,Helpful or Harmful? Consequences of Cellular Volume Changes following Stroke,"                $105,000","                      $0","3 yrs 0 mth "
"Kamath, Binita M",Hospital for Sick Children (Toronto),Project Grant,202010PJT,"Hematology, Digestive Disease & Kidney",Unraveling Roles for Bile Acids in Health and Disease Using Human Stem Cell Derived Cholangiocytes,"                $833,850","                      $0","5 yrs 0 mth "
"Kamran, Hamza",University of Calgary,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,L-asparaginase-induced apoptotic pathway in acute lymphoblastic leukemia (aLL),"                 $17,500","                      $0","1 yr 0 mth "
"Kant, Tuana",University of Toronto,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Gene-Environment Interaction Underlying Childhood Aggression: The Effects of Monoamine Oxidase A Genotype and Methylation,"                 $17,500","                      $0","1 yr 0 mth "
"Kapcan, Eden",McMaster University,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Development of “Covalent Antibody Recruiting Molecules” Tumor Immunotherapeutics,"                 $17,500","                      $0","1 yr 0 mth "
"Kaplan, David R",Hospital for Sick Children (Toronto),Project Grant,202010PJT,Molecular & Cellular Neurosciences - B,Acting at a distance: How pediatric brain tumors perturb neural stem cell function,"              $1,009,800","                      $0","5 yrs 0 mth "
"Kaplan, Gilaad G; Mawani, Mina; Morrin, Louise; Benchimol, Eric I; Tipples, Graham A; Zelinsky, Sandra",University of Calgary,Op Grant: COVID-19 Rapid Research FO - Social Policy and Public Health Responses,202005VR5,COVID-19 Rapid Research - Social Policy and Public Health Responses,Serological Testing to Outline Protocols for COVID19 in Inflammatory Bowel Disease: STOP COVID-19 in IBD,"                $636,750","                      $0","1 yr 0 mth "
"Kapoor, Mohit",University Health Network (Toronto),Project Grant,202003PJT,"Clinical Investigation - B: Arthritis, Bone, Skin and Cartilage",Role and therapeutic potential of MicroRNA-34a-5p in knee osteoarthritis,"                $409,275","                      $0","4 yrs 0 mth "
"Karamouzian, Mohammad",Direct Payment,CIHR Fellowship,202012MFE,Health Research Training B - HP,Identifying spatial patterns and neighborhood-level risks of opioid-related overdoses to guide implementation of overdose prevention interventions,"                $150,000","                      $0","3 yrs 0 mth "
"Karamouzian, Mohammad",Direct Payment,Banting Postdoctoral Fellowship Program,202010BPF,Banting Postdoctoral Fellowships Program,Identifying spatial patterns and neighborhood-level risks of opioid-related overdoses to guide implementation of overdose prevention interventions,"                $140,000","                      $0","2 yrs 0 mth "
"Karaplis, Andrew C",CIUSSS de Centre-Ouest-de-l'Ile-de-Montr&eacute;al-Jewish General,Project Grant,202003PJT,"Clinical Investigation - B: Arthritis, Bone, Skin and Cartilage",Targeting Vitamin D Metabolism in Osteoarthritis,"                $430,314","                      $0","3 yrs 0 mth "
"Karimzadeh Reghbati, Mehran",University Health Network (Toronto),CIHR Fellowship,202012MFE,Fellowships - Post-PhD,Deconvolving the cistrome of colon cancer metastasis using deep learning to integrate multi-modal single-cell genomics data,"                $135,000","                      $0","3 yrs 0 mth "
"Karniychuk, Uladzimir",University of Saskatchewan,PRIZE - Pro. - PA: The Bhagirath Singh Early Career Award in Infection and Immu.,202010PJL,Special Cases,The Bhagirath Singh Early Career Prize in Infection and Immunity: Hematopoietic stem cell sequelae in fetuses and offspring exposed to in utero Zika infection,"                 $12,500","                      $0","1 yr 0 mth "
"Karniychuk, Uladzimir",University of Saskatchewan,Project Grant,202010PJT,Virology & Viral Pathogenesis,Hematopoietic stem cell sequelae in fetuses and offspring exposed to in utero Zika infection,"                $581,400","                      $0","5 yrs 0 mth "
"Kassam, Jalisa",University of Alberta,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Inhibition of SARS-CoV-2 Polymerase,"                 $17,500","                      $0","1 yr 0 mth "
"Kassam, Rosemin; Soofi, Sajid B",University of British Columbia,Project Grant,202010PJT,"Public, Community & Population Health","Women supporting women using local solutions to improve infant and young child feeding and care practices in Punjab, Pakistan","                $799,425","                      $0","5 yrs 0 mth "
"Kassee, Caroline",University of Toronto,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Cumulative impact of social and health disparities on pregnancy outcomes in women with disabilities,"                 $17,500","                      $0","1 yr 0 mth "
"Kassner, Andrea; Mabbott, Donald J",Hospital for Sick Children (Toronto),Project Grant,202010PJT,Social & Developmental Aspects of Children's & Youth's Health,Understanding cognitive impairment in children with sickle cell anemia: Linking cerebrovascular impairment to brain activation,"              $1,032,750","                      $0","6 yrs 0 mth "
"Kastner, Monika; Holroyd-Leduc, Jayna M",North York General Hospital (Toronto),Project Grant,202003PJT,Health Services Evaluation & Interventions Research 3,Understanding the effectiveness and underlying mechanisms of interventions for socially frailty older adults: A systematic review alongside a realist review,"                $162,945","                      $0","2 yrs 0 mth "
"Kastner, Monika; Holroyd-Leduc, Jayna M",North York General Hospital (Toronto),Op Grant: COVID-19 Rapid Research FO - Social Policy and Public Health Responses,202005VR5,COVID-19 Rapid Research - Social Policy and Public Health Responses,Social frailty interventions that can best support vulnerable older adults during the COVID-19 pandemic: A rapid review,"                $100,000","                      $0","1 yr 0 mth "
"Kastrup, Christian J",University of British Columbia,Project Grant,202010PJT,Biomedical Engineering,Minimally-invasive device and bioabsorbable hemostatic powder for managing non-compressible torso hemorrhage,"                $455,176","                      $0","4 yrs 0 mth "
"Katapally, Tarun Reddy; King, Malcolm; Skinner, Kelly",University of Regina (Saskatchewan),Operating Grant: COVID-19 - Project Grant,202011MM1,Special Cases,"CO-Away: Implementation and Evaluation of Digital Health Solutions for Indigenous Self-Determination, Governance, and Data Sovereignty","                $554,434","                      $0","3 yrs 0 mth "
"Katapally, Tarun Reddy; Favel, Duane; Green, Brenda L; King, Malcolm; Skinner, Kelly",University of Regina (Saskatchewan),Indigenous COVID-19 Rapid Research Funding Opportunity - Evaluation/Assessment,202012ID2,Indigenous COVID-19 Rapid Research Funding Opportunity,"CO-Away: Evaluation of a digital platform for Indigenous self-governance, determination, and data sovereignty","                $200,000","                      $0","1 yr 0 mth "
"Kates, Meghan",University of Toronto,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Investigating the role of glutamate in mitogen-activated protein kinase inhibitor-resistant melanoma and its effects on CD8+ T cell subsets and response to anti-PD1 immunotherapy,"                 $17,500","                      $0","1 yr 0 mth "
"Kaufmann, Daniel E; Finzi, Andrés",Centre hospitalier de l'Universit&eacute; de Montr&eacute;al (CHUM),Operating Grant: COVID-19 Rapid Research Funding Opportunity - Diagnostics,202005VR2,COVID-19 Rapid Research - Diagnostics,Early immune predictors of sustained SARS-CoV-2 antibody responses after COVID-19 disease,"                      $0","                      $0","1 yr 0 mth "
"Kaul, Rupert",University of Toronto,Operating Grant: COVID-19 - Project Grant,202011MM1,Special Cases,Defining the impact of pre-existing host immunity on SARS-CoV-2 incidence and COVID-19 clinical outcome,"                $489,600","                      $0","3 yrs 0 mth "
"Kay, Ailsa",Direct Payment,Chair: Equity Diversity and Inclusion Stipend,202005EDI,Special Cases - Awards Programs,EDI Stipend,"                 $19,500","                      $0","1 yr 0 mth "
"Kazazian, Karnig",University of Western Ontario,Doctoral Research Award: Canada Graduate Scholarships,202011FBD,Doctoral Research Awards - A,Cortical responses to median nerve stimulation as a prognostic tool in acute severe brain injury: a functional neuroimaging study,"                $105,000","                      $0","3 yrs 0 mth "
"Kazemi, Maryam",Direct Payment,CIHR Fellowship,202012MFE,Fellowships - Post-PhD,Disparities in Reproductive Health Profiles between Black and White Women with Polycystic Ovary Syndrome: Discovering Novel Roles for Nutritional and Genetic Factors,"                $100,000","                      $0","2 yrs 0 mth "
"Kebbe, Maryam",Direct Payment,CIHR Fellowship,202012MFE,Health Research Training A - Post-PhD (HTA),"A randomized controlled trial to test the effects of a maternal high-fat diet in pregnancy on the infant gut, inflammatory milieu, and adiposity","                $150,000","                      $0","3 yrs 0 mth "
"Ke, Danny (Yu Jia)",University of Toronto,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Use of sildenafil to manage preeclampsia: effect on fetal blood flow and fetal weight,"                 $17,500","                      $0","1 yr 0 mth "
"Keefe, Janice M; Andrew, Melissa K; Chamberlain, Stephanie A",Mount Saint Vincent University (Halifax),Operating Grant: Strengthening Pandemic Preparedness in Long-Term Care - Eastern,202009SL1,Special Cases,Presence of Family,"                $149,984","                      $0","1 yr 0 mth "
"Kelloway, E. K",Saint Mary's University (Nova Scotia),Operating Grant: COVID-19 - Public health response and its impact,202002OV7,Canadian 2019 Novel Coronavirus (2019-nCoV) Rapid Research,Organizational response to disease,"                $308,300","                      $0","2 yrs 0 mth "
"Kelly, Margaret M; Anselmo, Mark A; Amrein, Matthias W; Gillrie, Mark R; Proud, David",University of Calgary,Catalyst Grant: Health Effects of Vaping,202006HEV,Catalyst Grant : Health Effects of Vaping,The pathogenesis of vaping-associated lung injury: interactions between the alveolar epithelium and the immune system,"                 $99,280","                      $0","1 yr 0 mth "
"Kelvin, David J; Andrew, Melissa K; Kelvin, Alyson A; Marshall, Jean S; McNeil, Shelly A",Dalhousie University (Nova Scotia),Operating Grant: COVID-19 - Clinical management,202002OV2,Canadian 2019 Novel Coronavirus (2019-nCoV) Rapid Research,Identification of biomarkers that predict severity of COVID-19 patients,"              $1,000,000","                      $0","2 yrs 0 mth "
"Kelvin, David J; Andrew, Melissa K; Kelvin, Alyson A; Marshall, Jean S; McNeil, Shelly A",Dalhousie University (Nova Scotia),Op Grant: Sex as a Biological Variable Supplement: COVID-19 Rapid Research FO,202004SBC,Special Cases,Sex as a Biological Variable Supplement - Identification of biomarkers that predict severity of COVID-19 patients,"                 $50,000","                      $0","1 yr 0 mth "
"Kennedy, Eric B","York University (Toronto, Ontario)",Operating Grant: COVID-19 - Public health response and its impact,202002OV7,Canadian 2019 Novel Coronavirus (2019-nCoV) Rapid Research,"Understanding Social Perceptions of Risk, Information Sources, Trust, and Public Engagement Related to the COVID-19 Outbreak","                      $0","                      $0","2 yrs 0 mth "
"Kennedy, Timothy E",McGill University,Project Grant,202010PJT,Developmental Biology,Axon Guidance by Extracellular Gradients: Mechanisms Regulating Neural Circuit Formation,"                $776,475","                      $0","5 yrs 0 mth "
"Kent, Brianne A",Direct Payment,Canada Research Chairs - CIHR Funded,202011CRC,Special Cases - Awards Programs,Canada Research Chair - Tier 2,"                $600,000","                      $0","5 yrs 0 mth "
"Kepler, Lexis",University of British Columbia,Doctoral Research Award: Canada Graduate Scholarships,202011FBD,Doctoral Research Awards - A,Investigation into molecular pathway dynamics underlying sensory processing and habituation learning impairments in Autism Spectrum Disorders using C. elegans,"                $105,000","                      $0","3 yrs 0 mth "
"Kerfoot, Steven",University of Western Ontario,Project Grant,202010PJT,Immunology & Transplantation,"Defining novel, non-classical roles for tissue-infiltrating B cells in chronic CNS autoimmunity","                $856,800","                      $0","5 yrs 0 mth "
"Kerr, Thomas H; Kennedy, Mary Clare",University of British Columbia,Op Gr: Eval of Harm Reduct. Appro. Address the Opioid Crisis - SCS Evaluation BC,202011EV3,Op. Grant: Evaluation of Harm Reduction Approaches to Address the Opioid Crisis,Investigating access to and outcomes from supervised drug consumption services in British Columbia before and during the COVID-19 pandemic,"                      $0","                      $0","1 yr 0 mth "
"Kervin, Lucy M","Simon Fraser University (Burnaby, B.C.)",Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Health Inequity and Late-Life Orphancy,"                 $17,500","                      $0","1 yr 0 mth "
"Keshani, Fatemeh",McGill University,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Randomized Controlled Trial on the Effect of Palatal Brushing in Patients with the Denture Stomatitis,"                 $17,500","                      $0","1 yr 0 mth "
"Keshavjee, Shaf",University Health Network (Toronto),Operating Grant: COVID-19 - Diagnostics,202002OV1,Canadian 2019 Novel Coronavirus (2019-nCoV) Rapid Research,Reducing the Health Care Resource Burden from COVID-19 (SARS-CoV-2): Rapid Diagnostics to Risk-Stratify for Severity of Illness,"                $970,702","                      $0","2 yrs 0 mth "
"Keshavjee, Shaf",University Health Network (Toronto),Project Grant,202003PJT,Respiratory System,Development and Translation of Novel Donor Lung Gene Regulation Strategies for Lung Transplantation,"                $956,250","                      $0","5 yrs 0 mth "
"Keshavjee, Shaf",University Health Network (Toronto),Op Grant: Sex as a Biological Variable Supplement: COVID-19 Rapid Research FO,202004SBC,Special Cases,Sex as a Biological Variable Supplement - Reducing the Health Care Resource Burden from COVID-19 (SARS-CoV-2): Rapid Diagnostics to Risk-Stratify for Severity of Illness,"                 $50,000","                      $0","1 yr 0 mth "
"Kessler Borges, Flavia; Feibel, Robert J",McMaster University,Project Grant,202003PJT,Randomized Controlled Trials,HIP fracture Accelerated surgical TreaTment And Care tracK (HIP ATTACK) trial - 2,"              $1,992,824","                      $0","4 yrs 0 mth "
"Ketter, Nicole I",University of British Columbia,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,"Self-management, lifestyle and cardiovascular risk in First Nations with cardiometabolic multimorbidity","                 $17,500","                      $0","1 yr 0 mth "
"Khacho, Mireille",University of Ottawa,Project Grant,202003PJT,Movement & Exercise,Mitochondrial dynamics and metabolism in muscle stem cell maintenance and muscle regeneration,"                $722,926","                      $0","5 yrs 0 mth "
"Khalaj, Kasra",Hospital for Sick Children (Toronto),CIHR Fellowship,202012MFE,Fellowships - Post-PhD,Extracellular vesicles derived from amniotic fluid stem cells as a novel therapy for lung underdevelopment,"                $135,000","                      $0","3 yrs 0 mth "
"Khalil, Marianne",McGill University,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Probing multimodal hippocampal connectivity and memory in psychosis using ultra-high-field neuroimaging,"                 $17,500","                      $0","1 yr 0 mth "
"Khan, James S; Gilron, Ian",University Health Network (Toronto),Project Grant,202003PJT,Randomized Controlled Trials,Prevention of persistent pain with LidocAine iNfusions in breast cancer surgery (PLAN): a multicentre randomized controlled trial,"              $1,285,200","                      $0","4 yrs 0 mth "
"Khanlou, Nazilla; Ssawe, Andrew","York University (Toronto, Ontario)",Operating Grant: Knowledge Synthesis: COVID-19 in Mental Health & Substance Use,202005CMS,Mental Health and Substance Use Responses to COVID-19,COVID-19 pandemic guidelines for mental health support of racialized women at risk of gender-based violence,"                 $46,570","                      $0","0 yr 6 mths "
"Khan, Michaela C",University of British Columbia,Doctoral Research Award: Canada Graduate Scholarships,202011FBD,Doctoral Research Awards - A,The effects of running on arthritic knee cartilage: A biomechanical and imaging analysis,"                $105,000","                      $0","3 yrs 0 mth "
"Khan, Selim M",University of Calgary,Fellowship - PA - Research & Knowledge Translation on Urban Housing and Health,202012RAT,Health Research Training B - HP,"""Application of Artificial Intelligence in Evaluation of Radon Health Risk in Urban vs Rural houses of Canada and Sweden."" This interdisciplinary research will apply predictive machine learning algorithms and geospatial intelligence to assess, predict and conduct time-series (1940-2020) analyses of public health risk from exposure to indoor radon, map out the causative patterns as the functions of built structural, environmental and human behavioural factors in urban vs rural houses in Canada and Sweden and generate evidence to support a healthy housing design.","                 $45,000","                      $0","2 yrs 0 mth "
"Khan, Waliul I",McMaster University,"Project Grant - PA: Nutrition, Metabolism and Diabetes",202010PJ9,"Hematology, Digestive Disease & Kidney",Defining how a common food dye affects microbiota and serotonin signalling to promote colitis,"                $100,000","                      $0","1 yr 0 mth "
"Khaperskyy, Denys",Dalhousie University (Nova Scotia),Project Grant,202010PJT,Virology & Viral Pathogenesis 2,Molecular mechanisms of host shutoff by respiratory viruses and their contribution to viral pathogenesis,"                $573,750","                      $0","5 yrs 0 mth "
"Khokhar, Jibran Y",University of Guelph,Project Grant,202003PJT,Behavioural Sciences - A: Neurobiological Basis of Behavioural Processes,A Translational Investigation of the Neurobiology of Alcohol Use Disorder in Schizophrenia: Toward Treatment Development,"                $807,076","                      $0","5 yrs 0 mth "
"Khokhar, Jibran Y",University of Guelph,Catalyst Grant: Health Effects of Vaping,202006HEV,Catalyst Grant : Health Effects of Vaping,"Rewarding Effects of ""JUUL"" E-cigarette Vapour: Impact of Age and Neural Correlates","                 $99,990","                      $0","1 yr 0 mth "
"Khosraviani, Negin",University of Toronto,Doctoral: Vanier Canada Graduate Scholarships,202011CGV,Vanier Canada Graduate Scholarships CIHR,Exploiting a novel role for BRCA1 in the regulation of Pol II-dependent ribosome biogenesis,"                $150,000","                      $0","3 yrs 0 mth "
"Khosraviani, Negin",University of Toronto,Doctoral Research Award: Canada Graduate Scholarships,202011FBD,Doctoral Research Awards - A,Exploiting a novel role for BRCA1 in the regulation of Pol II-dependent ribosome biogenesis,"                $105,000","                      $0","3 yrs 0 mth "
"Kidd, Sean A",Centre for Addiction and Mental Health (Toronto),Project Grant,202003PJT,"Psychosocial, Sociocultural & Behavioural Determinants of Health 2",Examining the Effectiveness of a Critical Time Intervention to Stabilize Trajectories out of Homelessness for Youth,"                $925,650","                      $0","5 yrs 0 mth "
"Kieffer, Timothy J; Hoesli, Corinne; Rideout, Elizabeth J; Shakiba, Nika",University of British Columbia,Team Grant: DM/TS - CIHR-JDRF - ß-cell and Pancreatic Islet Physiology - LOI,202012DL1,Team Grant: Diabetes Mechanisms and Translational Solutions - LOI,Designing Stem Cell Derived Islets for Diabetes Therapy,"                 $10,000","                      $0","1 yr 0 mth "
"Killackey, Tieghan",Hospital for Sick Children (Toronto),CIHR Fellowship,202012MFE,Allied Health Professionals - Fellowships,Virtual peer-to-peer (VP2P) mentoring for adolescents with congenital heart disease: A needs assessment and pilot randomized controlled trial,"                $165,000","                      $0","3 yrs 0 mth "
"Kim, Anne",McGill University,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Role of CD13 in the context of breast cancer,"                 $17,500","                      $0","1 yr 0 mth "
"Kimber, Melissa S; Harms, Sheila C; Soreni, Noam",McMaster University,Op Grant: COVID-19 Rapid Research FO - Social Policy and Public Health Responses,202005VR5,COVID-19 Rapid Research - Social Policy and Public Health Responses,Psychological First Aid Training to Address COVID-19 Related Stressors,"                $143,204","                      $0","1 yr 0 mth "
"Kim, John",University of British Columbia,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Consequences and repair of mitochondrial protein import defects in mammals,"                 $17,500","                      $0","1 yr 0 mth "
"Kim, John J",University of Waterloo (Ontario),Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Comparative Health and Economic Effects of Universal Hepatitis B Vaccination in Infants Versus Adolescents in Canada: A Cost-Effectiveness Analysis,"                 $17,500","                      $0","1 yr 0 mth "
"Kim, Kyoung Han",Ottawa Heart Institute Research Corporation (Ontario),Project Grant,202003PJT,Cardiovascular System - A: Cells and Tissues,The novel combinatorial role of Irx3 and Irx4 in ventricular non-compaction cardiomyopathy,"                $742,050","                      $0","5 yrs 0 mth "
"Kimmelman, Jonathan",McGill University,Project Grant,202010PJT,"Humanities, Social Sciences, Law & Ethics in Health",Navigating the Valley of Death: How Evidence is Evaluated in Phase 2 Trial Initiation,"                $390,152","                      $0","4 yrs 0 mth "
"Kim, Paul Y; Yeh, Calvin H",McMaster University,Operating Grant: COVID-19 Rapid Research Funding Opportunity - Diagnostics,202005VR2,COVID-19 Rapid Research - Diagnostics,COVID-19: Comprehensive biomarker analysis for prediction of clinical course and patient treatment outcomes (COVID-BEACONS),"              $1,173,325","                      $0","1 yr 0 mth "
"Kim, Richard B; Barrett, David R; Bauman, Glenn S; Choi, Yun-Hee; Garg, Amit; Grof-Iannelli, Martie N; Levine, Mark N; Morgan, Bronagh J; Sarma, Sisira K; Schwarz, Ute I; Tirona, Rommel G; Welch, Stephen A; Winquist, Eric",London Health Sciences Centre Res. Inc. (Ont.),Team Grant: Personalized Health,202012PHT,Team Grant : Personalized Health,Integrated Precision Medicine Technology and Approach for Optimal Drug Therapy for Canadians,"              $1,995,001","                      $0","4 yrs 0 mth "
"Kim, Stephanie M",University of Western Ontario,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Population-based analysis of major lower extremity trauma in Ontario: the role of interdisciplinary management in outcomes,"                 $17,500","                      $0","1 yr 0 mth "
