Name,Institution_Paid,Program_Name,Competition_CD,PRC_Name,Project_Title,CIHR_Contribution,CIHR_Equipment,Term_Years_Months
"Lazarte, Julieta",University of Western Ontario,Doctoral Research Award: Canada Graduate Scholarships,201911FBD,Doctoral Research Awards - A,Genetic Determinants of Atrial Fibrillation,"                $105,000","                      $0","3 yrs 0 mth "
"Leason, Jennifer L",Direct Payment,Canada Research Chairs - CIHR Funded,201910CRC,Special Cases - Awards Programs,Canada Research Chair - Tier 2,"                $600,000","                      $0","5 yrs 0 mth "
"Leatherdale, Scott; De Groh, Margaret; Laxer, Rachel E",University of Waterloo (Ontario),Partnerships for Cannabis Policy Evaluation,201910CPV,Team Grant: Partnerships for Cannabis Policy Evaluation,"Evaluating the impact of local, provincial, and national cannabis policies among youth in the COMPASS system","                      $0","                      $0","3 yrs 0 mth "
"Lebel, Catherine A",University of Calgary,"Op Grant: Data Analysis - Reproductive, Maternal, Child and Youth Health",201910DA5,Data Analysis Using Existing Databases and Cohorts,Prenatal maternal physical activity and brain structure and function in young children,"                 $75,000","                      $0","1 yr 0 mth "
"Leblanc, Annie; Black, Agnes; Fernandez, Nicolas; Garg, Amit; Mccormick, Roderick M; Poitras, Marie-Eve; Robinson-Settee, Helen E; Goldowitz, Daniel; King, Malcolm",Universit&eacute; Laval,Training Grant: SPOR National Training Entity - LOI,201912SNL,Special Cases,Innovative National Strategies for Patient-Oriented Research Education / Stratégies Nationales Innovantes pour l'Éducation en Recherche axée sur le Patient (INSPIRE),"                  $7,419","                      $0","0 yr 4 mths "
"Leblanc, Caroline",Universit&eacute; de Sherbrooke,Doctoral: Vanier Canada Graduate Scholarships,201911CGV,Vanier Canada Graduate Scholarships CIHR,Recours aux ressources d'hébergement d'urgence en période hivernale : une recherche qualitative et participative pour mieux répondre aux besoins de santé des personnes itinérantes.,"                $150,000","                      $0","3 yrs 0 mth "
"Leblanc, Dominic",Direct Payment,Operating Grant: Secretariat for the responsible conduct of Research,201904PRE,Special Cases,Introduction à l’éthique de la recherche des êtres humaines.,"                  $9,200","                      $0","1 yr 0 mth "
"Leblanc, Sebastien",Universit&eacute; de Sherbrooke,Master's Award: Canada Graduate Scholarships,201912GSM,Special Cases - Awards Programs,The impact of genetic variation on novel proteins and functional insight from their physical interaction network,"                 $17,500","                      $0","1 yr 0 mth "
"Leclair, Marichelle C",Universit&eacute; de Montr&eacute;al,Doctoral Research Award: Canada Graduate Scholarships,201911FBD,Doctoral Research Awards - B,Trajectoires d'utilisation de services de santé mentale et physique dans la communauté par les personnes déclarées non criminellement responsables pour cause de troubles mentaux,"                $105,000","                      $0","3 yrs 0 mth "
"Leclair, Marichelle C",Universit&eacute; de Montr&eacute;al,Doctoral: Vanier Canada Graduate Scholarships,201911CGV,Vanier Canada Graduate Scholarships CIHR,Trajectoires d'utilisation de services de santé mentale et physique dans la communauté par les personnes déclarées non criminellement responsables pour cause de troubles mentaux,"                $150,000","                      $0","3 yrs 0 mth "
"Leclerc, Anne-Marie",Universit&eacute; du Qu&eacute;bec &agrave; Trois-Rivi&egrave;res,Indigenous Gender and Wellness Development Grants,201910IWD,Indigenous Gender and Wellness Development Grants,Développement de pratiques sensibles aux traumas auprès de femmes autochtones transigeant vers la parentalité,"                      $0","                      $0","1 yr 0 mth "
"Leclerc-Loiselle, Jérôme",Universit&eacute; de Montr&eacute;al,Travel Awards - Institute Community Support,201901ISU,Institute of Health Services and Policy Research,La santé en fin de vie : Théoriser les pratiques par l'approche des capabilités,"                  $1,500","                      $0","1 yr 0 mth "
"Lecomte, Tania; Abdel-Baki, Amal M; Lang, Donna J; Potvin, Stéphane",CIUSSS de l'Est-de-l'lle-de-Montr&eacute;al-Sant&eacute; Mentale,Operating Grant: Methamphetamine and related psychostimulant use,201909MPU,Methamphetamine and related psychostimulant use,Predicting future primary psychotic disorders in youth with methamphetamine-psychosis disorder.,"                $100,000","                      $0","1 yr 0 mth "
"Le Duc, Willem",University of Toronto,Master's Award: Canada Graduate Scholarships,201912GSM,Special Cases - Awards Programs,Approach-Avoidance Conflict Processing in Hippocampal Lesion Patients,"                 $17,500","                      $0","1 yr 0 mth "
"Lee, Bonnie",University of British Columbia,Travel Awards - Institute Community Support,201901ISU,Institute of Aging,The impact of motherhood and APOE genotype on the aging brain,"                  $1,000","                      $0","1 yr 0 mth "
"Lee, Derrick G",St. Francis Xavier University (Nova Scotia),Op Gr: Data Analysis Using Existing Databases n Cohorts-Cancer Prevention n Ctrl,201910DA1,Data Analysis Using Existing Databases and Cohorts,"Interactions between environmental factors, low-penetrant genetic susceptibilities, and colorectal cancer risk in Atlantic Canada","                 $99,450","                      $0","1 yr 0 mth "
"Lee, HanHee",University of Toronto,Travel Awards - Institute Community Support,201901ISU,Canadian Sleep Society,The role of GABA releasing neurons in the SLD in regulating rapid eye movement sleep,"                    $500","                      $0","1 yr 0 mth "
"Lee, Juyeon",University of Toronto,Doctoral: Vanier Canada Graduate Scholarships,201911CGV,Vanier Canada Graduate Scholarships CIHR,Deregulation of Workplace Health and Safety: The Case of Occupational Health and Safety Law Reform in South Korea,"                $150,000","                      $0","3 yrs 0 mth "
"Lee, Kelley; Freudenberg, Nicholas","Simon Fraser University (Burnaby, B.C.)",Planning and Dissemination Grant - Institute Community Support,201909PCS,Global Health,Defining and measuring the commercial determinants of health as risk factors for non-communicable diseases:  Advancing a new framework for addressing the global epidemiological transition,"                 $20,000","                      $0","1 yr 0 mth "
"Lee, Laura J",University of Alberta,Canada Graduate Scholarships - Michael Smith Foreign Study Supplements,201906FSS,Special Cases - Awards Programs,Epigenetic Modulation in the Acquisition of Cancer Cell Plasticity,"                  $6,000","                      $0","0 yr 4 mths "
"Lee, Nana",University of Toronto,Planning and Dissemination Grant - Institute Community Support,201909PCS,Planning and Dissemination - Institute of Genetics,Life Science 2020 Career Expo: Educating the Next Generation of Scientists,"                 $20,000","                      $0","1 yr 0 mth "
"Lee, Seojin",University of Toronto,Master's Award: Canada Graduate Scholarships,201912GSM,Special Cases - Awards Programs,The Role of Iron Homeostasis in Selective Vulnerability Patterns in Progressive Supranuclear Palsy,"                 $17,500","                      $0","1 yr 0 mth "
"Lee, Seung Yup",University of Calgary,Travel Awards - Institute Community Support,201901ISU,Institute of Health Services and Policy Research,Impact of Patient Complexity on Patient Flow in Emergency Departments,"                  $1,438","                      $0","1 yr 0 mth "
"Lee, Sukyoung",University of Calgary,Master's Award: Canada Graduate Scholarships,201912GSM,Special Cases - Awards Programs,The gut-brain axis in a mouse model of amyotrophic lateral sclerosis-frontotemporal dementia (ALS-FTD),"                 $17,500","                      $0","1 yr 0 mth "
"Lee, Sun-Ho",Sinai Health System (Toronto),Fellowship - Priority Announcement: Gastroenterology,201910FGA,Health Professional Awards - Fellowships,"Defining the pre-inflammatory changes of gut microbiome, metabolome, and host proteome associated with the development of Crohn's disease in healthy first-degree relatives of Crohn's disease patients","                 $55,000","                      $0","3 yrs 0 mth "
"Lee, Ting-Yim",London Health Sciences Centre Res. Inc. (Ont.),Project Grant,201909PJT,Medical Physics & Imaging,Selective Brain Hypothermia via Intranasal Cooling to Limit Brain Injury Post Cardiac Arrest,"                $543,152","                      $0","4 yrs 0 mth "
"Lee, Warren L",Unity Health Toronto,Project Grant,201909PJT,Cardiovascular System - C: Vascular System,Inflammation and LDL transcytosis - implications for early atherosclerosis,"                $810,900","                      $0","5 yrs 0 mth "
"Lefebvre-Demers, Mathilde",Universit&eacute; Laval,Canada Graduate Scholarships - Michael Smith Foreign Study Supplements,201906FSS,Special Cases - Awards Programs,"The effects of non-invasive neuromodulation on tinnitus","                  $6,000","                      $0","0 yr 2 mths "
"Lefebvre, Julie L",Direct Payment,Canada Research Chairs - CIHR Funded,201904CRC,Special Cases - Awards Programs,Canada Research Chair - Tier 2,"                $500,000","                      $0","5 yrs 0 mth "
"Lefebvre, Louis",University of British Columbia,Project Grant,201903PJT,Genetics,Epigenetic regulation and function of species-specific imprinted genes: testing a new hypothesis for the evolution of imprinting,"                $956,250","                      $0","5 yrs 0 mth "
"Le Foll, Bernard; Boileau, Isabelle",Centre for Addiction and Mental Health (Toronto),Project Grant,201909PJT,Behavioural Sciences - B-2,Probing endocannabinoid tone in chronic pain patients with problematic opioid use: A PET study with [11C]CURB,"                $359,550","                      $0","2 yrs 0 mth "
"Le Gal, Grégoire",Ottawa Hospital Research Institute,Project Grant,201903PJT,Clinical Investigation - D: Cardiovascular Systems,Establishing an International Core Outcome Set for Clinical Trials of Interventions for Venous Thromboembolism in Adults (VTE-COS),"                $263,926","                      $0","3 yrs 0 mth "
"Légaré, France; Beleno, Ron",Universit&eacute; Laval,Catalyst Grant: Patient-Oriented Research,201909PAO,Catalyst Grant : Patient-Oriented Research,Patient-oriented scale up and spread for enhanced patient-centred care,"                 $99,974","                      $0","1 yr 0 mth "
"Légaré, France; Laliberté, Jacques",Universit&eacute; Laval,Catalyst Gr: Addres. Musculoskeletal Cond./Arthritis in Cnds - Back/Neck pain,201910AD3,Catalyst Grant: Addressing Musculoskeletal Conditions and Arthritis in Canadians,Primary care shared decision making for addressing painful chronic musculoskeletal conditions.,"                 $99,901","                      $0","1 yr 0 mth "
"Légaré, France; Thibodeau, Guy",Universit&eacute; Laval,Operating Grant: Spread and Scale of Existing CBPHC and eHealth Innovations,201910SSI,Spread and Scale of Existing CBPHC and eHealth Innovations,évaluatioN de l'implAntation d'une interVention Interprofessionnelle de la prise de décision partaGée sur la locAlisaTion de sOins avec les aîNés (NAVIGATION),"                 $70,000","                      $0","1 yr 0 mth "
"Legault, Emilie",Universit&eacute; de Montr&eacute;al,Master's Award: Canada Graduate Scholarships,201912GSM,Special Cases - Awards Programs,Mitochondrial dysfunction and vulnerability to oxidative stress in induced dopaminergic neurons (PD-iDANs) derived from sporadic Parkinson's disease patients,"                 $17,500","                      $0","1 yr 0 mth "
"Lehmann, Ordan J",University of Alberta,Project Grant,201903PJT,Cell Biology - Disease,Ciliary Pathways in Neurogenetic Disease,"                $849,150","                      $0","5 yrs 0 mth "
"Lehnert, Jonas",McGill University,Doctoral Research Award: Canada Graduate Scholarships,201911FBD,Doctoral Research Awards - A,Using ASD models to gain insight into serotonergic feedback during perceptual decsion making in mice,"                $105,000","                      $0","3 yrs 0 mth "
"Leitao Filho, Fernando Sergio S",University of British Columbia,Travel Awards - Institute Community Support,201901ISU,Institute of Circulatory and Respiratory Health,Hypogammaglobulinemia as a predictor of hospitalizations in COPD: a meta-analysis,"                  $1,000","                      $0","1 yr 0 mth "
"Lencucha, Raphael A; Drope, Jeffrey; Labonté, Ronald",McGill University,Project Grant,201903PJT,Health Policy & Systems Management Research,The Political Economy of Tobacco Production and Control in Mozambique and Zimbabwe,"                $749,701","                      $0","4 yrs 0 mth "
"Le-Nguyen, Annie",Universit&eacute; de Montr&eacute;al,Master's Award: Canada Graduate Scholarships,201912GSM,Special Cases - Awards Programs,La faisabilit‚ de l?angiographie au vert d?indocyanine pour les r‚sections intestinales en chirurgie p‚diatrique,"                 $17,500","                      $0","1 yr 0 mth "
"Lepore, Franco",Universit&eacute; de Montr&eacute;al,Project Grant,201909PJT,"Behavioural Sciences - C: Behavioural Studies, Neuroscience and Cognition",Deafness Induced Brain Reorganization: a research program to examine how deafness modifies cortical functions and affects compensatory vision and auditory performance following cochlear implantation,"                $650,250","                      $0","5 yrs 0 mth "
"Lepore, Franco",Universit&eacute; de Montr&eacute;al,Project Grant,201904PJT,"Behavioural Sciences - C: Behavioural Studies, Neuroscience and Cognition",Deafness Induced Brain Reorganization: Impacts on Rehabilitation with Cochlear Implants,"                $100,000","                      $0","1 yr 0 mth "
"Lesage, Sylvie",CIUSSS Est-de-l'Ile-de- Montr&eacute;al-Maisonneuve Rosemont,Team Grant: UK-Canada Diabetes Research Team Grants,201909UCD,UK-Canada Diabetes Research Team Grant,Systematic analysis of the molecular mechanisms of leukocyte entry into the pancreas. MRC NPA Adrian Liston,"                $450,000","                      $0","3 yrs 0 mth "
"Lessard-Wajcer, Justin",McGill University,Doctoral: Vanier Canada Graduate Scholarships,201911CGV,Vanier Canada Graduate Scholarships CIHR,Electrophysiological alarm signals of neurodevelopmental disorders.,"                $150,000","                      $0","3 yrs 0 mth "
"Le, Toby",University of Manitoba,Master's Award: Canada Graduate Scholarships,201912GSM,Special Cases - Awards Programs,"""Effects of Depo-Medroxyprogesterone Acetate(DMPA) on peripheral blood natural killer cells in sex workers from Nairobi, Kenya""","                 $17,500","                      $0","1 yr 0 mth "
"Letourneau, Nicole L; Collier, Carrie L; Lalonde, Simone; Pliszka, Harold; Varro, Suzanna; Ross, Kharah M",University of Calgary,Operating Grant: SPOR Innovative Clinical Trial Multi-Year Grant,201911MYG,Operating Grant: SPOR Innovative Clinical Trial Multi-Year Grant,Attachment & Child Health (ATTACH) Program: Promoting Vulnerable Children's Health At Scale,"                $523,992","                      $0","3 yrs 0 mth "
"Letourneau, Nicole L; Bell, Rhonda C; Dewey, Deborah M; Field, Catherine J; Giesbrecht, Gerald F; Leung, Brenda M; Mcmorris, Carly A; Ross, Kharah M",University of Calgary,Planning and Dissemination Grant - Institute Community Support,201903PCS,Planning and Dissemination - IHDCYH,Celebrating Ten Years: APrON Achievements and Evolution,"                  $9,998","                      $0","1 yr 0 mth "
"Lettre, Guillaume",Montreal Heart Institute,Project Grant,201909PJT,Genetics,Endothelial cell genetics and blood pressure regulation,"                $940,950","                      $0","5 yrs 0 mth "
"Le, Tuyen",McMaster University,Travel Awards - Institute Community Support,201901ISU,"Institute of Human Development, Child and Youth Health","Investigating the Effects of Interpersonal Feedback on Relation-inferred Self-efficacy, Self-efficacy and Exercise Performance in Young Children with Developmental Coordination Disorder","                  $1,000","                      $0","1 yr 0 mth "
"Leung, Janice; Sin, Donald",University of British Columbia,Team Grant: Cannabis Research in Priority Areas - Cardio-Respiratory/Sleep,201910CA2,Team Grant: Cannabis Research in Priority Areas,"Canadian Users of Cannabis Smoke Study (CANUCKs): Impact on Lung Health via Clinical, Imaging, and Biologic Measures","              $1,499,546","                      $0","5 yrs 0 mth "
"Leung, Jerry",University of British Columbia,Doctoral Research Award: Canada Graduate Scholarships,201911FBD,Doctoral Research Awards - A,Enhancing Transfusable Platelets Using mRNA Therapy to Produce Exogenous Proteins,"                $105,000","                      $0","3 yrs 0 mth "
"Lévesque, Marie-Hélène",Universit&eacute; de Sherbrooke,Travel Awards - Institute Community Support,201901ISU,Institute of Aging,Préimplantation du Lifestyle Redesign® : qu'en pensent les partenaires-experts?,"                  $1,000","                      $0","1 yr 0 mth "
"Lévesque, Martin",Universit&eacute; Laval,Project Grant,201903PJT,Systems & Circuits Neurosciences - A,Rewiring the brain efficiently with cell transplantation in a pre-clinical model of Parkinson's disease,"                $883,576","                      $0","5 yrs 0 mth "
"Levesque, Roger C",Universit&eacute; Laval,Operating Grant: Joint Programming Initiative on Antimicrobial Resistance,201906AMR,Special Cases,SAMPAN: A Smart Surveillance Strategy for Carbapenem-resistant Pseudomonas aeruginosa,"                $367,000","                      $0","3 yrs 0 mth "
"Levine, Brian T",Baycrest Centre for Geriatric Care (Toronto),Planning and Dissemination Grant - Institute Community Support,201903PCS,Planning and Dissemination - INMHA,5th Annual Toronto Area Memory Group (TAMeG) Conference,"                 $13,864","                      $0","1 yr 0 mth "
"Levings, Megan K",University of British Columbia,Team Grant: Human Immunology Initiative: Research Teams - CIHR-JDRF Pool,201906HH3,Team Grant : Human Immunology Initiative: Research Teams,Innate and adaptive immune regulation in human type 1 diabetes,"                $800,000","                      $0","4 yrs 0 mth "
"Levinson, Anthony J; Bauer, Sheila; Sztramko, Richard W",McMaster University,Operating Grant: Spread and Scale of Existing CBPHC and eHealth Innovations,201910SSI,Spread and Scale of Existing CBPHC and eHealth Innovations,"French translation of the iGeriCare web-based dementia caregiver educational program, with dissemination to organizations and francophone caregivers in the Champlain region of Ontario.","                 $20,000","                      $0","1 yr 0 mth "
"Levitt, Anthony J; Charles, Jocelyn; Kodeeswaran, Sugy; Sur, Deepy; Addison, Tracey; Kron, Amie; Markoulakis, Roula; Walsh, Cathy","Sunnybrook Research Institute (Toronto, Ontario)",Operating Grant: Transitions in Care - Evaluation Grants,201902TEG,Operating Grant: Transitions in Care - Evaluation Grants,Evaluating the Impact of a Navigation Service for Transitional-Aged Youth with Mental Health and/or Addictions Concerns and their Families,"                $194,000","                      $0","2 yrs 0 mth "
"Levy, Adrian R; Dysart, Laura",Dalhousie University (Nova Scotia),Planning and Dissemination Grant - Institute Community Support,201909PCS,Planning and Dissemination - Strategy for Patient-Oriented Research,"Establishing Consensus on Needs, Competencies, and Learning Goals for a Curriculum in Health Technology Assessment","                 $19,990","                      $0","1 yr 0 mth "
"Lewis, Gary F",University Health Network (Toronto),Netherlands-Canada Type 2 Diabetes Consortium - Travel Award - General,201909NT1,Netherland-Canada Type 2 Diabetes Consortium - Travel Award,The Netherlands-Canada Type 2 Diabetes Research Consortium: The Right Timing to Prevent and Treat Type 2 Diabetes,"                  $3,000","                      $0","1 yr 0 mth "
"Liang, Chen; Finzi, Andrés",CIUSSS de Centre-Ouest-de-l'Ile-de-Montr&eacute;al-Jewish General,Project Grant,201903PJT,Virology & Viral Pathogenesis,Study IFITM restriction of HIV-1 entry: cross-talk with adaptive immunity,"                $979,200","                      $0","5 yrs 0 mth "
"Liang, Man Qing",Universit&eacute; de Montr&eacute;al,Master's Award: Canada Graduate Scholarships,201912GSM,Special Cases - Awards Programs,Impact of the implementation of a computerized provider order entry on prescribing errors and pharmacist interventions in a pediatric hospital,"                 $17,500","                      $0","1 yr 0 mth "
"Liang, Yi Chu",University of Ottawa,Master's Award: Canada Graduate Scholarships,201912GSM,Special Cases - Awards Programs,Identification of Phosphatase Inhibitors for Host-Directed Tuberculosis Therapy,"                 $17,500","                      $0","1 yr 0 mth "
"Liang, Yingke",University of Toronto,Master's Award: Canada Graduate Scholarships,201912GSM,Special Cases - Awards Programs,The molecular mechanisms bacterial transferrin-binding proteins: towards the development of wide-range therapies,"                 $17,500","                      $0","1 yr 0 mth "
"Liao, Calwing",McGill University,Doctoral Research Award: Canada Graduate Scholarships,201911FBD,Doctoral Research Awards - A,"Identifying the differences in single-cell transcriptomes between schizophrenia, bipolar disorder, and healthy individuals in the anterior cingulate cortex","                $105,000","                      $0","3 yrs 0 mth "
"Liao, Calwing",McGill University,Doctoral: Vanier Canada Graduate Scholarships,201911CGV,Vanier Canada Graduate Scholarships CIHR,"Identifying the differences in single-cell transcriptomes between schizophrenia, bipolar disorder, and healthy individuals in the anterior cingulate cortex","                $150,000","                      $0","3 yrs 0 mth "
"Liard Aboriginal Women's Society (LAWS), .",Direct Payment,Indigenous Gender and Wellness Development Grants,201910IWD,Indigenous Gender and Wellness Development Grants,"Indigenous Youth Empowerment Handbook, Curriculum and Training Series: Mobilizing Youth to Address Gender-Based Violence and Interconnected Health Issues in Northern Indigenous Communities.   Research to Determine and Need and Viability of an Indigenous Youth Empowerment Handbook, Curriculum and Training Series, with a focus on Indigenous Youth living in the north","                 $67,514","                      $0","1 yr 0 mth "
"Libertucci, Josie",McMaster University,Fellowship - Priority Announcement: Gastroenterology,201910FGA,Fellowships - Post-PhD,The role of mucosa-associated proteolytic bacteria in Crohn's disease,"                 $45,000","                      $0","3 yrs 0 mth "
"Li, David J",University of Alberta,Master's Award: Canada Graduate Scholarships,201912GSM,Special Cases - Awards Programs,Assessment of Novel Risk Factors for Chronic Lung Allograft Dysfunction after Lung Transplantation,"                 $17,500","                      $0","1 yr 0 mth "
"Li, Edmond",University of British Columbia,Master's Award: Canada Graduate Scholarships,201912GSM,Special Cases - Awards Programs,Saving Young Lives: Derivation and implementation of the Pediatric Rapid Sepsis Trigger clinical model to improve pediatric sepsis treatment in low-resource settings.,"                 $17,500","                      $0","1 yr 0 mth "
"Li, Jianyu",McGill University,Project Grant,201903PJT,Biomedical Engineering,Mechanically and Biologically Functional Adhesives for Intervertebral Disc Repair and Regeneration,"                $520,200","                      $0","4 yrs 0 mth "
"Li, Jianyu",Direct Payment,Canada Research Chairs - CIHR Funded,201910CRC,Special Cases - Awards Programs,Canada Research Chair - Tier 2,"                $600,000","                      $0","5 yrs 0 mth "
"Li, Karen Zown-Hua","Concordia University (Montreal, Quebec)",Project Grant,201903PJT,Social Dimensions in Aging,Training cognition to improve mobility and listening in older adults with hearing loss: Moving from lab to life,"                $451,352","                      $0","4 yrs 0 mth "
"li, lingyi",University of British Columbia,Doctoral Research Award: Canada Graduate Scholarships,201911FBD,Doctoral Research Awards - B,The risk of multiple sclerosis among users of tumor necrosis factor inhibitors: A Canadian population-based study,"                $105,000","                      $0","3 yrs 0 mth "
"Lim, Gareth E",Centre hospitalier de l'Universit&eacute; de Montr&eacute;al (CHUM),"Project Grant - PA: Nutrition, Metabolism and Diabetes",201909PJ9,"Diabetes, Obesity, Lipid & Lipoprotein Disorders",Targeting 14-3-3zeta to promote human pancreatic beta-cell proliferation,"                $100,000","                      $0","1 yr 0 mth "
"Lim, Morgan E; Martel, Sara","Trillium Health Partners (Mississauga, ON)",Planning and Dissemination Grant - Institute Community Support,201903PCS,Planning and Dissemination - IPPH Artificial Intelligence,Planning a Case Study to Develop a Community-Based Participatory Approach to Artificial Intelligence Application in Population Health Research,"                 $25,000","                      $0","1 yr 0 mth "
"Lim, Shannon",University of British Columbia,CIHR Fellowship,201910MFE,Allied Health Professionals - Fellowships,Functional Brain Activation during Simple and Complex Walking After Stroke,"                 $55,000","                      $0","1 yr 0 mth "
"Lim, Shannon",University of British Columbia,Travel Awards - Institute Community Support,201901ISU,Institute of Circulatory and Respiratory Health,Brain activation during real-time walking post-stroke: systematic review,"                  $1,000","                      $0","1 yr 0 mth "
"Lim, Siok Hoon Lily; Pullenayegum, Eleanor M",University of Manitoba,Project Grant,201909PJT,"Clinical Investigation - B: Arthritis, Bone, Skin and Cartilage",Accelerating Discoveries: The Employment Trajectory of Young Adults with Systemic Lupus Erythematosus,"                $321,300","                      $0","2 yrs 6 mths "
"Lindsay-Mosher, Nicole R",Hospital for Sick Children (Toronto),Doctoral Research Award: Canada Graduate Scholarships,201911FBD,Doctoral Research Awards - A,Investigating the roles of cell clearance and phagocytosis in planarian regeneration,"                $105,000","                      $0","3 yrs 0 mth "
"Lines, Laurie-Ann",University of Alberta,Canada Graduate Scholarships - Michael Smith Foreign Study Supplements,201906FSS,Special Cases - Awards Programs,Yellowknives Dene First nations Youth-Led Health Messaging Program in a Community Context,"                  $6,000","                      $0","0 yr 3 mths "
"Line, Stacey B",University of Manitoba,Master's Award: Canada Graduate Scholarships,201912GSM,Special Cases - Awards Programs,"""Development and validation of a dynamic, microfluidic, blood brain barrier-brain tumor co-culture model for examining regulation of the tumor microenvironment""","                 $17,500","                      $0","1 yr 0 mth "
"Lin, Iris",University of British Columbia,Doctoral Research Award: Canada Graduate Scholarships,201911FBD,Doctoral Research Awards - A,Oral Dysplasia and Immune Cell Spatial Relationships: Potential Indicators of Malignant Progression,"                $105,000","                      $0","3 yrs 0 mth "
"Linkiewich, Delane",University of Guelph,Master's Award: Canada Graduate Scholarships,201912GSM,Special Cases - Awards Programs,Peer Support Intervention for Adolescents with Chronic Pain,"                 $17,500","                      $0","1 yr 0 mth "
"Linnaranta, Outi",CIUSSS de l'Ouest-de-l'Ile-de-Montr&eacute;al-Douglas Hospital,Project Grant,201909PJT,Indigenous Health Research,Growth and empowerment measure adapted for the Indigenous in Quebec - utility evaluation for psychiatric measurement and intervention,"                 $76,500","                      $0","1 yr 0 mth "
"Lin, Qi Feng",University of Alberta,Master's Award: Canada Graduate Scholarships,201912GSM,Special Cases - Awards Programs,Effect of amino acid polymorphisms in Zika virus non-structural protein 5 on interference of type I interferon.,"                 $17,500","                      $0","1 yr 0 mth "
"Lin, Rongtuan",CIUSSS de Centre-Ouest-de-l'Ile-de-Montr&eacute;al-Jewish General,Project Grant - Priority Announcement: Infection and Immunity,201909PJ4,Virology & Viral Pathogenesis,Investigating the role of TRAF7 in regulating antiviral immune response,"                $100,000","                      $0","1 yr 0 mth "
"Lin, Yeu-Farn",McGill University,Master's Award: Canada Graduate Scholarships,201912GSM,Special Cases - Awards Programs,Transcriptional regulation of the inhibin B co-receptor by steroidogenic factor 1,"                 $17,500","                      $0","1 yr 0 mth "
"Li, Shyh-Dar; Cairns, Brian E; Malone, Amanda",University of British Columbia,Project Grant,201909PJT,Commercialization,Validation and commercialization of an innovative analgesic for chronic pain,"                $524,026","                      $0","3 yrs 0 mth "
"Lismer, Ariane",McGill University,Doctoral Research Award: Canada Graduate Scholarships,201911FBD,Doctoral Research Awards - A,Deciphering the molecular routes by which an altered sperm epigenome elicits birth defects in the offspring,"                $105,000","                      $0","3 yrs 0 mth "
"Lisonkova, Sarka",University of British Columbia,"Op Grant: Data Analysis - Reproductive, Maternal, Child and Youth Health",201910DA5,Data Analysis Using Existing Databases and Cohorts,Health and developmental trajectories of infants born with Neonatal Abstinence Syndrome: sex differences and implications for harm reduction,"                 $75,000","                      $0","1 yr 0 mth "
"Little, Jonathan P",University of British Columbia,"Project Grant - PA: Nutrition, Metabolism and Diabetes",201903PJ9,"Nutrition, Food & Health",The effect of exogenous beta-hydroxybutyrate supplementation on glucose control in type 2 diabetes,"                $100,000","                      $0","1 yr 0 mth "
"Little, Jonathan P",University of British Columbia,Project Grant,201909PJT,"Nutrition, Food & Health",The effect of exogenous beta-hydroxybutyrate supplementation on glucose control in type 2 diabetes,"                $436,050","                      $0","3 yrs 0 mth "
"Little, Matthew R; Dodd, Warren H; Lau, Lincoln",University of Victoria (British Columbia),Planning and Dissemination Grant - Institute Community Support,201909PCS,Global Health,Evaluating protocols for treating moderate acute malnutrition in the Philippines: Knowledge synthesis and agenda setting,"                 $20,000","                      $0","1 yr 0 mth "
"Litvinov, Ivan V; Andrews-Clay, Kathryn",Research Institute of the McGill University Health Centre,Cat Gr: Disease Prev./Risk Factor Mod.- Non-communicable diseases for Indigenous,201909UD3,Catalyst Grants: Understanding Disease Prevention and Risk Factor Modification,Studying risk factors and striving to increase the efficacy of prevention programs for cutaneous melanoma in Canada.,"                 $93,900","                      $0","1 yr 0 mth "
"Litvinov, Ivan V",Research Institute of the McGill University Health Centre,PRIZE - Project Grant - PA: Prize: Early Career Investigator in Cancer,201909PJF,Cancer Biology & Therapeutics 2,"Ectopic reactivation of normally silenced germ cell programs contributes to genomic instability, carcinogenesis and cancer progression in Cutaneous T-Cell Lymphomas (CTCL).","                 $25,000","                      $0","1 yr 0 mth "
"Litvinov, Ivan V",Research Institute of the McGill University Health Centre,Project Grant,201909PJT,Cancer Biology & Therapeutics 2,"Ectopic reactivation of normally silenced germ cell programs contributes to genomic instability, carcinogenesis and cancer progression in Cutaneous T-Cell Lymphomas (CTCL).","                $573,750","                      $0","5 yrs 0 mth "
"Liu-Ambrose, Teresa Y; Galea, Liisa A",University of British Columbia,Project Grant,201909PJT,"Gender, Sex & Health",Sex Matters: Understanding Sex Differences in Exercise Efficacy on Brain Health in Mild Cognitive Impairment,"                $661,724","                      $0","4 yrs 6 mths "
"Liu, Celina S","Sunnybrook Research Institute (Toronto, Ontario)",Travel Awards - Institute Community Support,201909ISU,Institute of Aging,Exercise as a primer for excitatory stimulation study (EXPRESS): A combined exercise and transcranial direct current stimulation intervention for cognition,"                  $1,000","                      $0","1 yr 0 mth "
"Liu, Chao Chun",University of British Columbia,Master's Award: Canada Graduate Scholarships,201912GSM,Special Cases - Awards Programs,Characterizing genetic signatures and evolutionary patterns associated with Salmonella persistence in British Columbia,"                 $17,500","                      $0","1 yr 0 mth "
"Liu, Cindy",Direct Payment,Doctoral Award: Doctoral Foreign Study Award (DFSA),201910DFD,Doctoral Research Awards - A,Brain imaging as a preclinical biomarker of chronic pain,"                $105,000","                      $0","3 yrs 0 mth "
