"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"846","All India Council for Technical Education","Design & development of a comprehensive bamboo processing machine for optimal performance","M.P. Singh","Priyadarshini College of Engineering & Archietecture","Department of Mechanical Engineering",500000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_33"
"847","All India Council for Technical Education","Design & implementation of a S/W package for efficient data mining in high dimensional data sets using attribute (Coloumn) based storage representation","J.D. Pawar","Goa University","Dept. of Computer Science & Technology",570000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_34"
"848","All India Council for Technical Education","Design & implementation of optimal puls shapers for UWB receivers on FPGA","M.N.S. Swamy","Sri Jayachamarajendra College of Engineering","Department of E.C.E.",824000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_35"
"849","All India Council for Technical Education","Design & modelling of nanosale SOI MOSFETs","M.S. Alam","Z.H. College of Engineering & Technology","Department of Electronics Engineering",800000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_36"
"850","All India Council for Technical Education","Design of sillicon carbide based hard - switched DC - AC power converter","B.L. Mathur","Sri Sivasubramaniya Nadar College of Engineering","Department of Electrical Engineering",500000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_37"
"851","All India Council for Technical Education","Design, development & performance investigation of DSP based vector controlled AC drives","K.B. Khanchandani","Shri Sant Gajanan Maharaj College of Engineering","Department of E.T.E.",1059000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_38"
"852","All India Council for Technical Education","Designer food development using extrusion technology","K. Waghray","Osmania University","University College of Technology",1288000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_39"
"853","All India Council for Technical Education","Developing research facilities for micro electronics lab.","R.B. Lohani","College of Engineering","Department of Electrical Engineering",1200000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_40"
"854","All India Council for Technical Education","Developing technology for communication between blind & deaf","K. Mahesh","P.E.S. Institute of Technology","Dept. of Computer Science & Engg.",525000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_41"
"855","All India Council for Technical Education","Development a pilot scale sensor network for monitoring water quality variations","C. Thangaraj","Arulmighu Kalasalingam College of Engineering","Department of Civil Engineering",600000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_42"
"856","All India Council for Technical Education","Development of a high performance non-edible vegetable oil (Rubber Seed Oil) - Hydrogen dural fuel engine","V.E. Geo","K.C.G. College of Technology","Department of Mechanical Engineering",700000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_43"
"857","All India Council for Technical Education","Development of a PKM based machie tool","A.B.K. Rao","Gayatri Vidya Parishad College of Engineering","Department of Mechanical Engineering",900000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_44"
"858","All India Council for Technical Education","Development of a real time, process control method based on neural network model using feed back of weld pool geometric parameters measured by visior based technique & experimental verification for automated ARC welding processes","R. Sellamuthu","Amrita Vishwa Vidyapeetham","Department of Mechanical Engineering",800000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_45"
"859","All India Council for Technical Education","Development of a Trigeneration System using a Micro Gas Turbine & Producer Gas Gasifier","D.N. Reddy","Osmania University","University College of Technology",1300000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_46"
"860","All India Council for Technical Education","Development of an automatic grading system for programming courses adopting suitable techniques from software testing, measurement & architecture","S. Kanmani","Pondicherry Engineering College","Dept. of Computer Science & Engg.",230000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_47"
"861","All India Council for Technical Education","Development of an improved foundation system for rural houses on black - cotton soils, using horizontal geo - foam layers","P.B. Daigavane","Government College of Engineering","Department of Civil Engineering",300000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_48"
"862","All India Council for Technical Education","Development of asic fuzzy processor for Diabetic Epilepsy risk level classification","A. Shanmugham","Bannari Amman Institute of Technology","Department of E.C.E.",823000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_49"
"863","All India Council for Technical Education","Development of computer based diagnostics for multi - lead ECG using various techniques & their comparative study","S.S. Mehta","Jai Narain Vyas University","Department of Electrical Engineering",800000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_50"
"864","All India Council for Technical Education","Development of corrosion inhibitors for ferocement","M.A. Quarishi","Banaras Hindu University","Institute of Technology",1000000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_51"
"865","All India Council for Technical Education","Development of dispersion reinforced Aluminium composite material","V.J. Rao","M.S. University of Baroda","Deparment of Metallurgical Engineering",400000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_52"
"866","All India Council for Technical Education","Development of efficient tool for accurate digital image registration","B.S. Mahaanad","Sri Jayachamarajendra College of Engineering","Dept. of Information Science & Engg.",575000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_53"
"867","All India Council for Technical Education","Development of fast, accurate & efficient Alogorithm for reverse engineering","K. Chockalingam","Thiagarajar College of Engineering","Department of Mechanical Engineering",900000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_54"
"868","All India Council for Technical Education","Development of full duplex intelligent communication system for blind & deaf persons","D.D. Doye","Sri Guru Govind Singhji Institute of Engineering & Technology","Department of E.T.E.",882000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_55"
"869","All India Council for Technical Education","Development of gas sensors based on nanocrystalline tin oxide thin films","G.L. Sharma","N.C. College of Engineering","Department of E.C.E.",1000000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_56"
"870","All India Council for Technical Education","Development of high performance condition monitoring system for power transmission line","S. Chandrasekar","Sona College of Technology","Department of E.C.E.",823000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_57"
"871","All India Council for Technical Education","Development of Ice Slurry Production Technology","S.S. Kachhwaha","Delhi College of Engineering","Department of Mechanical Engineering",1000000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_58"
"872","All India Council for Technical Education","Development of indigenous assistive devices for differently able persons","V. Chatpalli","P.E.S. Institute of Technology","Department of Mechanical Engineering",700000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_59"
"873","All India Council for Technical Education","Development of intelligent protection schemes for power transmission system","M. Jamil","Jamia Millia Islamia","Department of Electrical Engineering",824000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_60"
"874","All India Council for Technical Education","Development of intelligent wireless sensor network for substation automation","M.S. Thomas","Jamia Millia Islamia","Department of Electrical Engineering",1059000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_61"
"875","All India Council for Technical Education","Development of low cost deburring setup with feedback capability","A.V. Kale","Yeshwantrao Chauvan College of Engineering","Department of Mechanical Engineering",1200000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_62"
"876","All India Council for Technical Education","Development of new Algorithms for improving the power efficiency through optimization of gates in VLSI","D.S. Murty","Gayatri Vidya Parishad College of Engineering","Department of E.C.E.",1300000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_63"
"877","All India Council for Technical Education","Development of Polyelectrolyte membrane for fuel cell applications","G.M. Shashidhara","Sri Jayachamarajendra College of Engineering","Dept. of Polymer Science & Tech.",400000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_64"
"878","All India Council for Technical Education","Development of software based mechatronics system using virtual instrumentation & its reliability analysis","R. Amuthakkannan","Coimbatore Institute of Technology","Department of Mechanical Engineering",800000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_65"
"879","All India Council for Technical Education","Development of telemedicine link for rural healthcare & healthcare for the aged","K.S. Verma","Sree Nidhi Institute of Science & Technology","Department of E.C.E.",1176000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_66"
"880","All India Council for Technical Education","Development of testing standard & characterization of advanced glazing system for windows for energy efficient buildings","S. Neogi","Jadavpur University","Department of School of Energy Studies",1300000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_67"
"881","All India Council for Technical Education","Effect of gradation, viscosity & compaction on bituminous mixes","B.V.K. Kumar","Dayananda  Sagar College of Engineering","Department of Civil Engineering",626000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_68"
"882","All India Council for Technical Education","Enhancement of energy efficiency & microclimate in public buildings","C. Sharmila","School of Planning & Architecture","Architecture & Town Planning",275000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_69"
"883","All India Council for Technical Education","Environmentally benign photodegradion of pesticides using nanotech","J.M. Nagarkar","University Institute of Chemical Technology","Department of Chemical  Engineering",1100000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_70"
"884","All India Council for Technical Education","Erogonomic analysis of manual lifting tasks for calculating the maximum recommended weight limit for specified two - handed, asymmetrical lifting taks carried out by Indian male operators","A. Batish","Thapar Institute of Engineering & Technology","Department of Mechanical Engineering",800000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_71"
"885","All India Council for Technical Education","Establsihing a mobile ad-hoc network & testing it for various applicaion","V. Srinivasan","Easwari Engineering College for Women","Department of E.C.E.",1200000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_72"
"886","All India Council for Technical Education","Estimation of optical properties in cold injuries using Monte Carlo simulation","G. Jagajothi","Periyar Maniammai College of Technology for Women","Department of E.C.E.",600000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_73"
"887","All India Council for Technical Education","Experimental investigation on the strength & durabiligy characteristics of concrete with metakaolin & red mud","E.B.P. Pillai","Coimbatore Institute of Technology","Department of Civil Engineering",275000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_74"
"888","All India Council for Technical Education","Finite element modeling & analysis of the IC Engine to study the effect of piston Geometry on the engine noise & its experimental validation","S.N. Kurbet","Basaveshwar Engineering College","Department of Mechanical Engineering",800000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_75"
"889","All India Council for Technical Education","Grouting: An economical method for effective utilization of water resources & for improvement of foundation soils","B.M. Abraham","Cochin University of Science & Technology","School of Engineering",705000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_76"
"890","All India Council for Technical Education","Heat transfer augmentation of a Solar Air Heater by using turbulent promoting metal grits on collector surface","S.V. Karmare","Government College of Engineering","Department of Mechanical Engineering",650000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_77"
"891","All India Council for Technical Education","Heritage of architecture - Documentation of traditional & vernacular Architecture of Hyderabad region","M.V. Ganesh","School of Planning & Architecture","Department of Architecture",275000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_78"
"892","All India Council for Technical Education","Image enhancement for compressed vido in MPEG Domain","K.S. Sundari","P.S.N.A. College of Engineering & Technology"," ",460000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_79"
"893","All India Council for Technical Education","Implementation of smart machine - vision module with self configurable intellience","R.A. Natarajan","Pondicherry Engineering College","Department of E.I.E.",500000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_80"
"894","All India Council for Technical Education","Improved silver-graphite electrical contact materials through nano synthesis route","P.B. Joshi","M.S. University of Baroda","Deparment of Metallurgical Engineering",500000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_81"
"895","All India Council for Technical Education","Innovation of tech, for the manufacture of redispersible natural rubber","T. Kurian","Cochin University of Science & Technology","Polymer Science & Rubber Technology",1270000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_82"
"896","All India Council for Technical Education","Integration of CAD, CAM & CNS system using step tools","V. Dhanalakshmi","Thiagarajar College of Engineering","Department of Mechanical Engineering",800000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_83"
"897","All India Council for Technical Education","Investigation of intelligent security & privacy protocols for smart card applications","G.A. Vijaylakshmi","P.S.G. College of Engineering","Dept. of Computer Science & Engg.",500000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_84"
"898","All India Council for Technical Education","Investigations on the bulk growth of unidirectional single crystals of Benzophenone derivatives","P. Rasmasamy","Sri Sivasubramaniya Nadar College of Engineering","Department of E.E.E.",1100000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_85"
"899","All India Council for Technical Education","Investigations on the design of high performing bituminous road pavements","V.L. Narashimha","Pondicherry Engineering College","Department of Civil Engineering",675000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_86"
"900","All India Council for Technical Education","Isolation, production, characterization of a novel Xylanase & its application in food processing","G. Ghoshal","Panjab University","Department of Chemical Engineering",598000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_87"
"901","All India Council for Technical Education","Knowledge & agent based model for data mining in knowledge discovery for E - Commerce","R.B. Mishra","Banaras Hindu University","Institute of Technology",550000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_88"
"902","All India Council for Technical Education","Laser processing for industrial applications","M.J. Rathod","College of Engineering","Department of Metallurgical Engineering",1800000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_89"
"903","All India Council for Technical Education","Location based performance study of HPC highway riding quality towards safety","A.M. Potdar","Basaveshwar Engineering College","Department of Civil Engineering",850000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_90"
"904","All India Council for Technical Education","Low power testing of VLSI circuits","A.N. Kumar","Bannari Amman Institute of Technology","Department of E.E.E.",765000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_91"
"905","All India Council for Technical Education","Mathematical modeling on air-borne dust quality in opencast Coal Mine in India","N.C. Dey","Bengal Engineering & Science University","Department of Mining Engineering",375000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_92"
"906","All India Council for Technical Education","Micro finishing of internal primitive through Extrusion Honing Process","H.P. Raju","P.E.S. College of Engineering","Department of Mechanical Engineering",1100000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_93"
"907","All India Council for Technical Education","Micro fracture toughness of Alumina - Silica - Metal - WC Nano -composites","R. Dey","Jadavpur University","Dept. of Materials Science & Tech.",675000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_94"
"908","All India Council for Technical Education","Modeling & optimization of process parameters of wire EDM based on robust design for improved surface finish","R. Sivasubramanian","Coimbatore Institute of Technology","Department of Mechanical Engineering",1000000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_95"
"909","All India Council for Technical Education","Morphological behavior of Meander river","M.S. Gadagi","Basaveshwar Engineering College","Department of Civil Engineering",375000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_96"
"910","All India Council for Technical Education","Multimedia transmission through mobile in","R.K. Sharma","Institute of Engineering & Technology","Department of E.C.E.",500000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_97"
"911","All India Council for Technical Education","Multispectral image registration & fusion","U.V. Bhosle","Ramrao Adik Institute of Technology","Department of Electronics Engineering",824000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_98"
"912","All India Council for Technical Education","Nature inspired optical computing with nano biophotonic plant photo receptors","S. Roy","Dayal Bagh Educational Institute","Dept. of  Physics & Computer Science",1000000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_99"
"913","All India Council for Technical Education","Neural network & fuzzy logic for pattern recognition","D.H. Rao","K.L.S. Gogte Institute of Technology","Department of E.C.E.",800000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_100"
"914","All India Council for Technical Education","Numerical modeling simulation & characterisation of OEIC lightwave receivers","V. Rajamani","P.S.N.A. College of Engineering & Technology","Department of E.C.E.",471000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_101"
"915","All India Council for Technical Education","Optimal design, flexibility analysis & dynamic simulation of multi - stream cross - flow (compact) heat exchanger vehicles/military tankers & determination of engine performance characteristics using both diesel & bio-diesel (Karanja) as engine fuel","N.M. Rao","Dr. Babasaheb Ambedkar Technological University","Department of Mechanical Engineering",1000000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_102"
"916","All India Council for Technical Education","Optimum utilization & economic sustainability of water & sewerage network system is high density infill areas: A case of Hyderabad","M.S. Rmalakshmi","School of Planning & Architecture","Architecture & Town Planning",275000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_103"
"917","All India Council for Technical Education","Performance assessment of air conditioner with CO2 as refrigerant","A.S. Padalkar","Singhad College of Engineering","Singhad Technical Education Society",1200000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_104"
"918","All India Council for Technical Education","Permeable Reactive Barrier (PRB) technology for institute rememdiation of contaminated groundwater plume using","P.K. Pandey","Bhilai Institute of Technology","Department of Env. Science & Engg.",1765000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_105"
"919","All India Council for Technical Education","Photocatalytic treatment of Textile effluent","H. Bhunia","Thapar Institute of Engineering & Technology","Department of Chemical Engineering",1150000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_106"
"920","All India Council for Technical Education","Preparation & thermal, electrical & mechanical property characterization of Epoxy/MWCNT/Carbon Nanopowder composites","H.N.N. Murthy","R.V. College of Engineering","Department of Mechanical Engineering",700000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_107"
"921","All India Council for Technical Education","Preparation of fine particles using an emulsion liquid membrane system","B. Sengupta","M.S. University of Baroda","Department of Chemical Engineering",1400000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_108"
"922","All India Council for Technical Education","Process intensification in waste water treatments","A. Bhowal","Jadavpur University","Department of Chemical Engineering",620000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_109"
"923","All India Council for Technical Education","Production & purification of esterases from microorganisms","B.S. Gowrishankar","Siddaganga Institute of Technology","Department of Chemical Engineering",1292000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_110"
"924","All India Council for Technical Education","QoS support for multimedia traffic over MANETs","A. Kavitha","Jawaharlal Nehru Technological University","College of Engineering",690000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_111"
"925","All India Council for Technical Education","Radome design","P. Siddaiah","Koneru Lakshmaiah College of Engineering","Department of E.E.E.",582000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_112"
"926","All India Council for Technical Education","Rapid detection & enumeration approach of pathogenic bacteria using  solid phase in food & water industries","M. Debnath","Banaras Hindu University","Institute of Technology",1340000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_113"
"927","All India Council for Technical Education","Real - time human activity recognition system","V. Gomathi","National Engineering College","Dept. of Computer Science & Engg.",370000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_114"
"928","All India Council for Technical Education","Real time adaptive controller implementation for electric vehicles for energy conservation","R.A. Natarajan","Pondicherry Engineering College","Department of E.I.E.",500000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_115"
"929","All India Council for Technical Education","Reconfigurable wavelength selective filter based on one dimensional photonic bandgap structures in silicon for roadm applications","P. Nair","Sri Sivasubramaniya Nadar College of Engineering","Department of E.E.E.",1500000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_116"
"930","All India Council for Technical Education","Reliability analysis of RC beams retrofitted using bonded laminates","M. Kumar","Thapar Institute of Engineering & Technology","Department of Civil Engineering",200000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_117"
"931","All India Council for Technical Education","Remote patient monitoring system using wireless sensor newtwork","M.P. Rajasekaran","Arulmighu Kalasalingam College of Engineering","Dept. of Computer Science & Engg.",350000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_118"
"932","All India Council for Technical Education","Reservoir management using artificial neural network","H.J.S. Prasad","G.B. Pant University of Agriculture & Technology","College of Technology",600000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_119"
"933","All India Council for Technical Education","Rheology of self compacting concrete","R.V. Ranganath","B.M.S. College of Engineering","Department of Civil Engineering",715000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_120"
"934","All India Council for Technical Education","Risk assessment of occupational injuries through epidemiological approaches in underground coal mines","A.K. Ghosh","Bengal Engineering & Science University","Department of Mining Engineering",600000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_121"
"935","All India Council for Technical Education","Simulation & optimization of surface roughness in turbine blade cooling channel","P.B. Sharma","Rajiv Gandhi Proudyogiki Vishwavidyalaya","School of Energy & Env. Management",1900000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_122"
"936","All India Council for Technical Education","Soft computing techniq use for congestion management in restructured power system scenario","L. Srivastava","Madhav Institute of Technology & Science","Department of Electrical Engineering",1088000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_123"
"937","All India Council for Technical Education","Software reliability models & their estimations","R.K. Tuteja","N.C. College of Engineering","Department of MCA & Computer Science",500000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_124"
"938","All India Council for Technical Education","Solving simultaneous localization & mapping problems of mobile robots by adaptive extended Kalman Filtering","A. Chatterjee","Jadavpur University","Department of Electrical Engineering",823000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_125"
"939","All India Council for Technical Education","Stabilization of grid connected wind generator by Statcom","V.K. Chandrakar","G.H. Raisoni College of Engineering","Department of Electrical Engineering",1059000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_126"
"940","All India Council for Technical Education","Strategic innovation in Indian organization","A. Bhandarkar","Management Development Institute","Department of Management",1980000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_127"
"941","All India Council for Technical Education","Studies in reactive separations","K.D. Patil","Maharashtra Institute of Technology","Dept. of Petrochemical & Petroleum Engg.",430000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_128"
"942","All India Council for Technical Education","Studies of modern control techniques & their utilities in electrical power systems","S. Behera","University College of Engineering","Department of Electrical Engineering",588000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_129"
"943","All India Council for Technical Education","Studies on biopolymers based drug delivery systems","Siddaramaiah","Sri Jayachamarajendra College of Engineering","Dept. of Polymer Science & Tech.",1150000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_130"
"944","All India Council for Technical Education","Studies on chemical durability & volume stability of high performance concrete incorporating different supplementary cementing materials","M. Nazeer","T.K.M. College of Engineering","Department of Civil Engineering",450000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_131"
"945","All India Council for Technical Education","Studies on continuous fixed bed absorption column for the removal of fluoride & trace organics from ground water","S.J. Attar","Bharati Vidyapeeth","College of Engineering",575000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_132"
"946","All India Council for Technical Education","Studies on strategy to develop manufacturing competitiveness","G.D. Sardana","Institute of Management Technology","Department of Management",1500000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_133"
"947","All India Council for Technical Education","Studies on the pulse plating of silver for the jewellery industry","R.M. Arunachalam","Sona College of Technology","Department of Mechanical Engineering",750000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_134"
"948","All India Council for Technical Education","Studies on use of fly ash from biomass power plants, in construction","G.V.K.S.V. Prasad","V.R. Siddharth Engineering College","Department of Civil Engineering",288000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_135"
"949","All India Council for Technical Education","Study of behaviour of reinforced coal asha","S.S. Pusadkar","Government College of Engineering","Department of Civil Engineering",400000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_136"
"950","All India Council for Technical Education","Study of noise suppressions for three wheeler with diesel engines using anechoic chambers","P. Sadagopan","P.S.G. College of Technology","Department of Mechanical Engineering",1000000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_137"
"951","All India Council for Technical Education","Study of some performance parameters of a bubbling fluidiesed bed sompustor using rice straw/rice husk","S.K. Mohapatra","Thapar Institute of Engineering & Technology","Department of Mechanical Engineering",1100000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_138"
"952","All India Council for Technical Education","Sustainable urban growth using poverty mapping techniques & system analysis","R.K. Pandit","Madhav Institute of Technology & Science","Department of Architecture",725000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_139"
"953","All India Council for Technical Education","Sustainable urban growth with intelligent urban transport models & systems - case study of small & medium size cities in India","D. Chaurasia","Madhav Institute of Technology & Science","Department of Architecture",550000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_140"
"954","All India Council for Technical Education","Switching control strategies for direct torque control of indiction motor drives","K.S. Rao","Koneru Lakshmaiah College of Engineering","Department of E.E.E.",500000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_141"
"955","All India Council for Technical Education","Synthesis, characterization & photochemical studies of some novel polymethine cyanine dyes","S. Dash","University College of Engineering","Department of Materials & Metallurgy",750000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_142"
"956","All India Council for Technical Education","Testing of nonwoven for product development","N.B. Timble","D.K.T.E.S's Textile & Engineering Institute","Dept. of Man-made Textile Technology",800000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_143"
"957","All India Council for Technical Education","Texture studies on mechanically formed nitrogen alloyed duplex stainless steels","P. Chandramohan","Sri Krishna College of Engineering & Technology","Department of Mechanical Engineering",900000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_144"
"958","All India Council for Technical Education","The production of Biodiesel from Acid Oil (Cheap Renewable Source) & performance studies of a Disel Engine using Biodiesel","S. Kumarappa","Bapuji Institute of Engineering & Technology","Department of Mechanical Engineering",500000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_145"
"959","All India Council for Technical Education","Treatment of industrial waste & process streams by nanofiltration","K.V. Marathe","University Institute of Chemical Technology","Department of Chemical Engineering",1020000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_146"
"960","All India Council for Technical Education","Tribological study of metal matrix composite materials","S.L.A. Prasad","P.E.S. College of Engineering","Department of Mechanical Engineering",800000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_147"
"961","All India Council for Technical Education","Uncertain reasoning framework for data mining","K. Saxena","Samrat Ashok Technological Institute","Engineering College",510000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_148"
"962","All India Council for Technical Education","Utilization of coal ashes in geotechnical engineering applications","K. Prakash","Sri Jayachamarajendra College of Engineering","Department of Civil Engineering",550000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_149"
"963","All India Council for Technical Education","Wear Control Tech.","P. Kuppahalli","Dayananda  Sagar College of Engineering","Department of Mechanical Engineering",600000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_150"
"964","All India Council for Technical Education","Analysis of food constitutents & contaminants by liquid Chromatography - Mass Spectrocopy & Atomic Asorption Spectroscopy","S.N. Meyyanathan","J.S.S. College of Pharmacy","Rocklands Bombay Castle",1599000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_151"
"965","All India Council for Technical Education","Antibacterial activity of certain medicinal plants with special reference to antiupotic activity","R. Mazumdar","Birla Institute of Technology","Department of Pharmacy, Mesra",978000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_152"
