"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"1251","Defence Research and Development Organisation","Investigation of structural magnetic & transport properties of doped nano magnetics & multiferroic materials","R.K. Singh","Institute of Technology & Management University"," ",1488000,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_61"
"1252","Defence Research and Development Organisation","Chemical synthesis of Cobalt & Cobalt Oxide nanoparticles & its investigative studies towards application in chemical (Catalysis, Defence, Nano-Hybrid Materials & Devices) bio-logical & opto electronic devices","M. Khagga","Jawaharlal Nehru Technological University","Department of Chemistry, Centre for Environment Institute of Science & Technology",1478000,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_62"
"1253","Defence Research and Development Organisation","Magneto caloric effect in nano structures & thin films of Gds (SiX Ge1x) for magnetic refrigeration","N. Ponpandian","Bharathiar University","Department of Nano Technology & Technology",2180000,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_63"
"1254","Defence Research and Development Organisation","Design & development of monodispersed metal chalcogenides nanomaterials via single source molecular precursors for opteoelectronic applications","V.K. Verma","Disha Institute of Management & Technology","Department of Chemistry",4975000,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_64"
"1255","Defence Research and Development Organisation","Development of nano metal oxide complexes for high temperature sorption of carbon dioxide","G.M. Madhu","M.S. Ramaiah Institute of Technology","Department of Chemical Engineering",1470000,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_65"
"1256","Defence Research and Development Organisation","Design of ultralow sidelobe level microstrip antenna array in X-band","S.K. Khan","Jaypee University of Information Technology","Department of Physics",1900000,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_66"
"1257","Defence Research and Development Organisation","Phase field modeling of micro structural evolution in magnetic thin films","M.P. Gururanjan","Indian Institute of Technology (B)","Department of Metallurgical & Materials Engineering, Powai",1443000,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_67"
"1258","Defence Research and Development Organisation","Synthesis & characterization of Zeolites & their characterization","R. Tomar","Jiwaji University","Department of Chemical & Materials Engineering, School of Studies in Chemistry",1495000,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_68"
"1259","Defence Research and Development Organisation","Strategy to improve the growth & yield of maize crop employing nano silica powders","N. Kannan","K.S. Rangasamy College of Technology","Department of Biotechnology",1465000,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_69"
"1260","Defence Research and Development Organisation","Development of Radar absorbing materials based on carbon nanotubes/nano fibres & composites","O.N. Srivastava","Banaras Hindu University","Department of Physics",46000,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_70"
"1261","Defence Research and Development Organisation","Development of new & efficient photosensitizers for nano crystalline TiO2 based dye sensitized solar cells","D. Kumaresan","Amrita Vishwa Vidyapeetham","Department of Chemical & Materials Engineering, Ettimadai",4565000,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_71"
"1262","Defence Research and Development Organisation","Modification of low modulus efficient photosensitizers for nano crystalline TiO2 based dye sensitized solar cells","M. Chakraborty","Indian Institute of Technology (Bh)","Department of Mechanical Sciences",1496000,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_72"
"1263","Defence Research and Development Organisation","Development of wavelet based wavefront sensing & characterization for adaptive optics imaging","A.R. Ganesan","Indian Institute of Technology (M)"," ",4022000,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_73"
"1264","Defence Research and Development Organisation","Nano porous polymer membranes for controlled relase of fertilizer","A.M. Isloor","National Institute of Technology (Karnataka)","Department of Chemistry",1476000,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_74"
"1265","Defence Research and Development Organisation","Development of in-situ AI-6061-TiB2p composites for Aerospace applications","C.S. Ramesh","P.E.S. Institute of Technology"," ",1574000,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_75"
"1266","Defence Research and Development Organisation","Upgrading of the Associate Node for CFD at IIT, Kharagpur","K.P. Sinhamahapatra","Indian Institute of Technology (Kh)"," ",4089000,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_76"
"1267","Defence Research and Development Organisation","Bi-Global instability modes in Wall Jet","A. Sameen","Indian Institute of Technology (M)"," ",1196850,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_77"
"1268","Defence Research and Development Organisation","Analysis & resolution of the 'Carbuncle' phenomenon","B. Srinivasan","Indian Institute of Technology (D)"," ",687600,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_78"
"1269","Defence Research and Development Organisation","Development of an Associate Node for computational fluid dynamics at IIIT, Delhi","S.N. Singh","Indian Institute of Technology (D)"," ",4207000,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_79"
"1270","Defence Research and Development Organisation","Shock-wav boundary-layer interaction study on a 20 degree compression corner using PSP & Kulites","S.B. Verma","National Aeronautical Laboratory"," ",999900,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_80"
"1271","Defence Research and Development Organisation","Augmentation of supersonic wind tunnel","J.K. Prasad","Birla Institute of Technology","Mesra",1938500,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_81"
"1272","Defence Research and Development Organisation","Investigation of Novel Drag Reduction Strategies","M.R. Cholemari","Indian Institute of Technology (D)"," ",1534000,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_82"
"1273","Defence Research and Development Organisation","Large Eddy simulation of transonic & supersonic cavity flow fields","K.P. Sinhamahapatra","Indian Institute of Technology (Kh)"," ",842600,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_83"
"1274","Defence Research and Development Organisation","Experimental investigation of Drag reduction by magnetic field interaction for Large Angle Blunt Cone","K.P.J. Reddy","Indian Institute of Science"," ",1833000,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_84"
"1275","Defence Research and Development Organisation","Video segmentation for vision-based surveilllance with MICAVs for 'Situation Awareness' & 'Activity Tacking""","S. Murali","P.E.S. Institute of Technology"," ",371000,"6","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_85"
"1276","Defence Research and Development Organisation","Development of an immersed boundary Navier-Stokes Solver for simulating insect flight dynamics","K.A. Prakash","Indian Institute of Technology (M)"," ",1058000,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_86"
"1277","Defence Research and Development Organisation","Static & falling weight impact characteristics of Honey Comb Sandwitch panels for Aerospace applications","R.R. Sharma","P.E.S. Institute of Technology"," ",840000,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_87"
"1278","Defence Research and Development Organisation","Active twist control of a composite helicopter rotor balde","P.M. Pawar","College of Engineering","Pandharpur",788000,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_88"
"1279","Defence Research and Development Organisation","Study of inherent stability of flappers","S.P. Sane","National Centre for Biological Sciences","GKVK Campus, Bellary Road",1908200,"12","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_89"
"1280","Defence Research and Development Organisation","Inter diffusion studies in Ni-Pt-Al system relevant to gas tubine applications","A. Paul","Indian Institute of Science"," ",3347800,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_90"
"1281","Defence Research and Development Organisation","An investigation into the creation of nano-crystalline Titanium Tl-6AL-4V-Alloy with superior properties","B.C. Rao","Indian Institute of Technology (M)"," ",1580000,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_91"
"1282","Defence Research and Development Organisation","Experimental studies on complex swept rotor blades","S.C. Gupta","M.V.J. College of Engineering"," ",1200000,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_92"
"1283","Defence Research and Development Organisation","Development of Robust Damage Diagnostic Technique for engineering structures","A.R.M. Rao","Structural Engineering Research Centre"," ",1840000,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_93"
"1284","Defence Research and Development Organisation","Design & development of an air bearing for high speed micro gas turbine applications","M. Muruganandam","SASTRA University"," ",1109000,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_94"
"1285","Defence Research and Development Organisation","Design & development of database of electronic information sources & web based information services in aeronautics","Ramesh","University of Jnana Bharathi"," ",660000,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_95"
"1286","Defence Research and Development Organisation","Hard Chromiun Planting on internal surface of Hollow cylinder (open at one end & with restricted opening at the other end) with L/D ratio of 4 to 6","S.S. Avadhani","Central Manufacturing Technology Institute","Tumkur Road",2962000,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_96"
"1287","Defence Research and Development Organisation","Studies on nozzle guide vane temperature measurements through thin film thermo couples","T. Kannadasan","Anna University"," ",1781800,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_97"
"1288","Defence Research and Development Organisation","Conical foil bearing-feasibility study for low load & high speed applications","S.S. Kulkarni","National Aeronautical Laboratory"," ",940600,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_98"
"1289","Defence Research and Development Organisation","Design & development of an autonomous vertical takeoff & landing MICAV with launcher","K. Gopalakrishnan","Anna University"," ",1913300,"12","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_99"
"1290","Defence Research and Development Organisation","Development of a Liquid Fuel based combustor operating in flameless combustion mode","S. Kumar","Indian Institute of Technology (B)"," ",1778800,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_100"
"1291","Defence Research and Development Organisation","Investigation of mixing in gas turbine cooling rings with porous medium modeling","A. Narasimhan","Indian Institute of Technology (M)"," ",1728900,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_101"
"1292","Defence Research and Development Organisation","Stall control in Axial compressors through end wall recirculation","Q.H. Nagpurwala","M.S. Ramaiah School of Advanced Studies"," ",922500,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_102"
"1293","Defence Research and Development Organisation","Development of software modules for aerial video surveillance using parallel processing","S.R. Sathe","Visvesvaraya National Institute of Technology","Department of Electronics & Computer Science",1050000,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_103"
"1294","Defence Research and Development Organisation","Simulation & generation of W-Band micro-machined filter design data for aerospace applications","S. Raju","Thiagarajar College of Engineering"," ",1056200,"12","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_104"
"1295","Defence Research and Development Organisation","Hypersonic flow over compression corners","B. Vasudevan","Indian Institute of Science"," ",1984900,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_105"
"1296","Defence Research and Development Organisation","Development of digital holographic interferometry technique for hypersonic flow studies","G.M. Hedge","Indian Institute of Science"," ",1967650,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_106"
"1297","Defence Research and Development Organisation","Aircraft maneuver design by using Bifurcation analysis & nonlinear control techniques","N.K. Sinha","Indian Institute of Technology (M)"," ",1177500,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_107"
"1298","Defence Research and Development Organisation","Measurement of the three dimensional density field around & Elliptic cone at Mach 2.0 using the BOS technique","L. Venkatakrishnan","National Aerospace Laboratories"," ",1162600,"18","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_108"
"1299","Defence Research and Development Organisation","Analytical & experimental investigations on remaining life & residual strength assessment of stiffened panel under constant & variable amplitude loading","G.S. Palani","Structural Engineering Research Centre"," ",1687000,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_109"
"1300","Defence Research and Development Organisation","Damage assessment of aricraft structures from limited vibration data","D. Maity","Indian Institute of Technology (Kh)"," ",845200,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_110"
"1301","Defence Research and Development Organisation","Prediction of 2D & 3D Aerodynamic characteristics for unsteady post-stall flow","R. Mukherjee","Indian Institute of Technology (M)"," ",817800,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_111"
"1302","Defence Research and Development Organisation","Estimation of angle of attack in Mini Aerial Vehicle","H. Arya","Indian Institute of Technology (B)"," ",1255000,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_112"
"1303","Defence Research and Development Organisation","Effects of Radiation dose & microenvironment on Fluorescence characteristics of fluorophers of interest & its applications as an Optrode (Fluorescence Sensor)","S. Pant","Kumaun University","Department of Physics",3414488,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_113"
"1304","Defence Research and Development Organisation","Modulating cognitive performance through nutritional or/and psychological interventions in the population with pre-disposition to cognitive impairment","D.P. Attrey","Amity Institute for Herbal Research & Studies","E-2 Block, 4th Floor, Express Way, Sector 125",2400000,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_114"
"1305","Defence Research and Development Organisation","Effectiveness of Cognitive intervention on cognitive functioning, affect & self regulatory skills: Implications for Defence Forces","A. Gupta","Delhi University","Department of Psychology",969320,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_115"
"1306","Defence Research and Development Organisation","Study on Ecotoxicological impact of engineered Nanoparticles used in Defence Applications","A. Mukherjee","Vellore Institute of Technology","School of Biotechnology, Chemical & Biomedical Engineering",1491600,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_116"
"1307","Defence Research and Development Organisation","Bacteriophage - A  novel vehile for delivering HIV CTL epitopes","K. Sundar","Kalasalingam University","Department of Biotechnology",1498200,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_117"
"1308","Defence Research and Development Organisation","Bio-survey, inventorization & conservation of endangered, threatened & rare medicinal & Aromatic Plants (MAPs) & Associated Indigenous Traditional Knowledge (ITK) in Tribal Region of Jharkhand","J.B. Tomar","National Bureau of Plant Genetic Resources","Regional Station (ICAR) Plandu, Namkum",2474800,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_118"
"1309","Defence Research and Development Organisation","Screening DNA markers for the development of Sequence Characterized Amplified Region (SCAR) markers linked to male & female sex in dioecious Himalayan Seaduckthom (Hippophae L.) taxa","S.N. Raina","Amity Institute of Biotechnology","Sector 125",3489400,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_119"
"1310","Defence Research and Development Organisation","Characterization of Aluminium resistant genes & their responses to elevated levels of other metals (Cu, Cd) in crops (Wheat & Chickpea)","B.N. Tripathi","Banasthali Vidhyapeeth","Department of Bioscience & Biotechnology",2496000,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_120"
"1311","Defence Research and Development Organisation","EpidemiologicaL study of CV risk factor & CVD & Pulmonary function in natives of high altitude & in low Landers working at high altitude in Himalayan region of HP","P.C. Negi","Indira Gandhi Medical College","Department of Cardiology",4840000,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_121"
"1312","Defence Research and Development Organisation","Studies on proliferation & differetiation of stem cells & Cancer cells under Microgravity","R.S. Verma","Indian Institute of Technology (M)","Department of Biotechnology",2500000,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_122"
"1313","Defence Research and Development Organisation","Development of nodal platform for quantitative methods for MRI & MR Spectroscopy for the study of human brain","R.K.S. Rathore","Indian Institute of Technology (K)","Department of Mathematics & Statistics",3500000,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_123"
"1314","Defence Research and Development Organisation","Design & analysis of microbial fuel Cell (MFC) for sustanability","R.H.S. Patil","G.M. Institute of Technology","P.B. No. 4, P.B. Road",1239000,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_124"
"1315","Defence Research and Development Organisation","Screening of in vivo Heat Shock Proteins (HSPs) as a health index in subjects exposed to mobile phone induced electromagnetic radiation & its association with HLA genes","K. Balakrishnan","Bharathidasan University","Department of Biotechnology",1598300,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_125"
"1316","Defence Research and Development Organisation","Isolation & characterization of antiplasmodial compound from traditionally used medicinal plants","V. Venkatesalu","Annamalai University","Department of Botany",2469340,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_126"
"1317","Defence Research and Development Organisation","Development of therapeutic module for Jatropha Curcas toxicity in domestic animals","S.P. Singh","G.B. Pant University of Agriculture & Technology","Department of Pharmacology & Taxicology, College of Veterinary & Animal Sciences, U.S. Nagar",1496900,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_127"
"1318","Defence Research and Development Organisation","Modulation of radiation induced injury to gastro intestinal system by a prebiotic of Hippophae rhamnoides lead extract or their combination, in experimental system","H.C. Goel","Amity Institute of Nuclear Science & Technology","Sector 125, Gautam Budha Nagar",4724500,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_128"
"1319","Defence Research and Development Organisation","Identification & functional characterization of regulatory elements in the mouse Hspa1a gene","N.R. Mahapatra","Indian Institute of Technology (M)","Department of Biotechnology",4096000,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_129"
"1320","Defence Research and Development Organisation","Investigation of the potential role in gene regulation of a prophage - encoded DNA methyltransferase of Bacillius anthracis","R. Sitaraman","TERI University","Department of Natural Resources, 10, Institutional Area, Vasant Kunj",2000000,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_130"
"1321","Defence Research and Development Organisation","Development of Plasmodium falciparum specific UvrD helicase as a drug target for control of Malaria","R. Tuteja","International Centre for Genetic Engineering  & Biotechnology","P.O. Box 10504, Aruna Asaf Ali Road",2499580,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_131"
"1322","Defence Research and Development Organisation","Comparative studies on Eco-biology of fish: Labeo dero & Labeo dyochellius in Kali & Western Ram Ganga river of Central Himalaya, Uttarakhand with special reference to culture, conservation & training to Army personnels/Villages","K. Shah","L.S.M. Government (P.G.) College"," ",1200000,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_132"
"1323","Defence Research and Development Organisation","Functional role of  heat stock proteins & Ubiquitin E 3 Ligase under hypoxic stress condtions","P. Kumar","Vellore Institute of Technology","Room No 206, Centre for Biomedical Research, School of Biotechnology, Chemical & Biomedical Engineering",1500000,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_133"
"1324","Defence Research and Development Organisation","Sensitive multiplexed biosensing using thin film interferometric sensors","M. Varma","Indian Institute of Science","Department of Electrical Communication Engineering",3600000,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_134"
"1325","Defence Research and Development Organisation","Development of remote bio-survelliance system for water bodies based on electro chemical & optical measurement techniques","N.S. Dinesh","Indian Institute of Science","Centre for Electronics Design & Technology",4984800,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_135"
"1326","Defence Research and Development Organisation","Foe tums to friend: Isolation of commercially useful organic compounds from water hyacinth","P. Lalitha","Avinashilingam University for Women","Department of Chemistry",1544640,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_136"
"1327","Defence Research and Development Organisation","Cloning & functional analysis of Fructan-Frutosyl transferease for the production of Fructans: Prebiotic health-improving compounds","T. Prasad","Agricultural Sciences University","Department of Biotechnology, GKVK",2526480,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_137"
"1328","Defence Research and Development Organisation","Inhibition of Leishmania propagation by targeting its replication & cell-cycle proteins","S. Saxena","National Institute of Immunology","Aruna Asaf Ali Road",4395600,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_138"
"1329","Defence Research and Development Organisation","Tracking & recognition of ship targets in SAR data fo coastal maritime survillence system","P. Subhashni","Avinashilingam University for Women","Department of Computer Science",1932000,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_139"
"1330","Defence Research and Development Organisation","Conceptualization of an integrated positioning & time synchronization system for GPS/INS  using VHDL/FPGA tools for marine applications","R. Nagaraj","The Oxford College of Engineering","Department of ECE, 10th Milestone, Bommanhalli, Hour Road",2846000,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_140"
"1331","Defence Research and Development Organisation","Power optimization of underwater adhoc sensor networks","A. Dharani","R.V. College of Engineering","Department of MCA",1095000,"18","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_141"
"1332","Defence Research and Development Organisation","High performance computing using GPU FPGA & Multicore processors","S.B. Pathkar","Indian Institute of Technology (B)","Department of EE, Powai",3414400,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_142"
"1333","Defence Research and Development Organisation","Design of predictive controller for ship navigation","Hariprasad","R.V. College of Engineering","Department of Electronics & Communication",2050000,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_143"
"1334","Defence Research and Development Organisation","Collaborative context senstive information processing model for target tracking","B. Kalpana","Avinashilingam University for Women","Department of Computer Science",1360000,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_144"
"1335","Defence Research and Development Organisation","Design & implementation of Software Technology to improve SNR for high dynamic range images","N. Krishnan","Manonmaniam Sundaranar University","Centre for Information Technology & Engineering, Abishekapatti",3988000,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_145"
"1336","Defence Research and Development Organisation","Friction stir welding of Aluminum Metal Matrix Composites (AL-MMCs)","T.V. Christy","C.S.I. College of Engineering","Department of Mechanical Engineering, The Nilgiris",6250000,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_146"
"1337","Defence Research and Development Organisation","Development of thermally sprayable anticorrosive coating based on polymer nano-composites","K. Palanivelu","Central Institute of Plastics Engineering & Technology","T.V.K. Industrial Estate, Guindy",5170000," ","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_147"
"1338","Defence Research and Development Organisation","Development of cast in-situ CU based composites for Naval Applications","O.P. Modi","Council of Scientific & Industrial Research","Advanced Materials & Processes Research Institute, Hoshangabad Road, Near Habibganj Naka",3400000,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_148"
"1339","Defence Research and Development Organisation","Developmentof Carbon Nanotube reinforced polymer composites for Naval Applications","S. Bal","National Institute of Technology (Silchar)","Department of Physics",1938000,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_149"
"1340","Defence Research and Development Organisation","Development of FRP-Nano composite for Marine Structural Application","S. Neogi","Indian Institute of Technology (Kh)","Department of Chemical Engineering",4296000,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_150"
"1341","Defence Research and Development Organisation","Friction stir processing of steels for surface alloying & wear resistance","U. Bhatt","National Institute of Technology (Karnataka)","Department of Metallurgical & Materials Engineering, Surathkal",795800,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_151"
"1342","Defence Research and Development Organisation","Improving erosion-corrosion resistance of Naval Grade Alloys using HV sprayed coating","V. Balasubramanian","Annamalai University","Department of Manufacturing Engineering, Parangipettai",4508000,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_152"
"1343","Defence Research and Development Organisation","Synthesis & characterization of Luminescent Chemo-Sensors","J. Jayabharti","Annamalai University","Department of Chemistry, Parangipettai",4996200,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_153"
"1344","Defence Research and Development Organisation","Friction surfacing for enhanced surface protection & repair of defects","G.D.J. Ram","Indian Institute of Technology (M)","Department of MME",4952000,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_154"
"1345","Defence Research and Development Organisation","Study of erosion effect of seawater on Marine pipe work materials","M. Agarwal","Malwa Institute of Technology & Management","Department of Mechanical Engineering, Sikroda-Badori, Jhansi Road",980000,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_155"
"1346","Defence Research and Development Organisation","Development characterization & testing of MW-CNT-Polymer composites for fused deposition process","K.M.S. Shankara","R.V. College of Engineering","R.V. Vidyaniketan, P.O. Mysore Road",4197000,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_156"
"1347","Defence Research and Development Organisation","Development of transition metal iron doped CeO2 thin films for possible thermal sensors & anti-fouling coatings","H. Nagabhushana","University College of Science","Department of PG Studies in Physics & Research, Tumkur University",909000,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_157"
"1348","Defence Research and Development Organisation","Development of high strength & Ductile Al alloy based composite in solid state by Friction Stir Processing (FSP)","R. Bauri","Indian Institute of Technology (M)","Department of MME",2726400,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_158"
"1349","Defence Research and Development Organisation","Numerical study of unsteady wake characterisatics for flow past single & multiple vibrating bluff bodies","S. Tiwari","Indian Institute of Technology (M)","Department of Mechanical Enginering",1094400,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_159"
"1350","Defence Research and Development Organisation","Hydrodynamics response of perforated cylinders & their application in offshore structures","S. Chandrasekaran","Indian Institute of Technology (M)","Department of Ocean Engineering",3102000,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_160"
"1351","Defence Research and Development Organisation","Study on propulsion from flexible 3D foils: Fish-Like Propulsion","R.N. Govardhan","Indian Institute of Science","Department of Mechanical Engineering",2415000,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_161"
"1352","Defence Research and Development Organisation","Modeling & simulation of transitional flows","S. Mazumdar","Nitte Meenakshi Institute of Technology","Department of Mechanical Engineering, Yelahaka",2115000,"24","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_162"
"1353","Defence Research and Development Organisation","Drag reduction by gas lubrication","J.H. Arakeri","Indian Institute of Science","Department of Mechanical Engineering",5273000,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_163"
"1354","Defence Research and Development Organisation","Experimental & numerical investigation of bubble motion under combined hydrodynamic & acoustic field","D. Chatterjee","Indian Institute of Technology (M)","Department of Mechanical Engineering",7200400,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_164"
"1355","Defence Research and Development Organisation","Particle image velocimetry based measurements around multiple bodies in Row & V-Configurations","A. Agrawal","Indian Institute of Technology (B)","Department of Mechanical Engineering",5760000,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_165"
"1356","Defence Research and Development Organisation","Underwater non-contact explosive resplosive respons of marine grade sandwich composite panels","N. Mitra","Indian Institute of Technology (Kh)","Department of Civil Engineering",7248000,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_166"
"1357","Defence Research and Development Organisation","Experimental validation of sediment setting velocity & suspended sediment concentration using Oceansat data","P.K. Bhaskaran","Indian Institute of Technology (Kh)","Department of OE & NA",956800,"2","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_167"
"1358","Defence Research and Development Organisation","Variability of colour components in Estuarite & Coastal Regions of Eastern Arabian Sea & its predictive potential to Naval Applications","H.B. Menon","Goa University","Department of Marine Science",6147000,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_168"
"1359","Defence Research and Development Organisation","HMM based target classifier with improved success rates","M.H. Supriya","Cochin University of Science & Technology","Department of Electronics",4355000,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_169"
"1360","Defence Research and Development Organisation","Measurements & monitoring of three-dimensional character of underwater light fields in coastal waters","P. Shanmugam","Indian Institute of Technology (M)","Department of OE",10510000,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_170"
"1361","Defence Research and Development Organisation","Studies & modelling on occurrence of bioluminescence off Cuddalore & Portonovo coastal waters & its features & causes","Jayalakshmi","Annamalai University","CASMB",9888000,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_171"
"1362","Defence Research and Development Organisation","A comprehensive study on internal waves from observations & non-hydrstatic modelling","A.D. Rao","Indian Institute of Technology (D)","Centre for Atmospheric Science, Hauz Khas",2830000,"36","2009-10","DRDO","Indian Rupees","Months","DRDO_2009-10_172"
