"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"841","Department of Atomic Energy","Integrated lithofacies & biofacies analysis of cretaccous sediments, South Shillong plateau, Meghalaya","P. Phukon","Gauhati University","Department of Geological Sciences",1165200,36,"2008-09","DAE","Indian Rupees","Months","DAE_2008-09_34"
"842","Department of Atomic Energy","Lithostructural studies of the uraniferous metasomatities of Delhi supergroup rocks, Haryana & Rajasthan utilizing aerospace data on the GIS platforms","A.M. Bhola","Delhi University","Department of Geology",1577650,36,"2008-09","DAE","Indian Rupees","Months","DAE_2008-09_35"
"843","Department of Atomic Energy","Modeling of sediment transport along Kalpakkam coast & its applications on sand bar dynamics & thermal dispersion","U. Natesan","Anna University","Centre for Environmental Studies",5281000,36,"2008-09","DAE","Indian Rupees","Months","DAE_2008-09_36"
"844","Department of Atomic Energy","Pressure temperature fluid evolution in parts of SPSZ: Implication for boron metasomatism & U-Fe-Cu-P mineralization","P. Sengupta","Jadavpur University","Department of Geological Sciences",1752400,36,"2008-09","DAE","Indian Rupees","Months","DAE_2008-09_37"
"845","Department of Atomic Energy","Sedimentological & geochemical charatcerization of Gondwana sediments & basement rocks in Betul district Madhya Pradesh, for their uranium potential","A.M. Pophare","R.T.M. Nagpur University","Department of Geology",1885500,36,"2008-09","DAE","Indian Rupees","Months","DAE_2008-09_38"
"846","Department of Atomic Energy","Sedimentological & structural studies of Badami sediments of Kaladgi supergroup in & around Deshnur area. Belgaum district, Karnataka to explore unconformity related uranium mineralization","S. Ramaswamy","Madras University","Department of Geology",1852500,36,"2008-09","DAE","Indian Rupees","Months","DAE_2008-09_39"
"847","Department of Atomic Energy","Sedimentological controls of QPC hosted uranium mineralization in the Mahagiri quartzite, Southern part of Daitari-Tomka basin, Jajpur, Orissa","J. Mukhopadhyay","Presidency College","Department of Geology",1915150,36,"2008-09","DAE","Indian Rupees","Months","DAE_2008-09_40"
"848","Department of Atomic Energy","Application of advanced signal analysis approaches for enhanced detectability of defects in thick walled weldments by Time of Flight, Diffraction (ToFD) & correlation with high sensitivity radiography & with other advanced NDE techniques","N. Manoharan","Sathyabama University"," ",2109350,24,"2008-09","DAE","Indian Rupees","Months","DAE_2008-09_41"
"849","Department of Atomic Energy","Characterization of A1 foam using impact tester at different strain rates","A. Deb","Indian Institute of Science","Centre for Product Design & Manufacturing",8152000,36,"2008-09","DAE","Indian Rupees","Months","DAE_2008-09_42"
"850","Department of Atomic Energy","Design & characterization of thermomagnetic pump for microfluidic applications","R. Ganguly","Jadavpur University","Department of Power Engineering",874200,24,"2008-09","DAE","Indian Rupees","Months","DAE_2008-09_43"
"851","Department of Atomic Energy","Design earthquake ground motion using recorded time histories estimation using neutral network","A. Kumar","Indian Institute of Technology (R )","Department of Earthquake Engineering",1586900,36,"2008-09","DAE","Indian Rupees","Months","DAE_2008-09_44"
"852","Department of Atomic Energy","Desing simulation & characterization of pneumatic spray nozzle","D.P. Mishra","Indian Institute of Technology (K)","Department of Mechanical Engineering",3198200,36,"2008-09","DAE","Indian Rupees","Months","DAE_2008-09_45"
"853","Department of Atomic Energy","Development & implementation of Simultaneous Localization & Mapping (SLAM) algorithms for truly autonomous mobile robotics","K.M. Krishna","International Institute of Information Technology"," ",2816450,36,"2008-09","DAE","Indian Rupees","Months","DAE_2008-09_46"
"854","Department of Atomic Energy","Development of corrosion resistant glass contact Al203-Cr203 refractories suitable for the vitrification of high level nuclear waste","H.S. Tripathi","Central Glass & Ceramic Research Institute"," ",4337000,36,"2008-09","DAE","Indian Rupees","Months","DAE_2008-09_47"
"855","Department of Atomic Energy","Development of RS-GIS based database for Uranium Mining & Milling in the West Khasi Hills District, Meghalaya","K. Pathak","Indian Institute of Technology (Kh)","Department of Mining Engineering",3197400,36,"2008-09","DAE","Indian Rupees","Months","DAE_2008-09_48"
"856","Department of Atomic Energy","Development of tool for formal verification of VHDL based data & control dominated designs used in safety critical systems","S. Chakraborty","Indian Institute of Technology (B)","CFDVS & Department of Computer Science & Engineering",2965900,36,"2008-09","DAE","Indian Rupees","Months","DAE_2008-09_49"
"857","Department of Atomic Energy","Development, modeling & simulation of metal hydride based displacement chromatograhics systems for hydrogen isotope separation","S.M. Mahajani","Indian Institute of Technology (B)","Department of Chemical Engineering",2315400,36,"2008-09","DAE","Indian Rupees","Months","DAE_2008-09_50"
"858","Department of Atomic Energy","Evaluation of polymeric surfactants for emulsification & demulsification for value recovery from dilute nuclear streams using liquid emulsion membrane technique","V.A. Juvekar","Indian Institute of Technology (B)","Department of Chemical Engineering",2273400,36,"2008-09","DAE","Indian Rupees","Months","DAE_2008-09_51"
"859","Department of Atomic Energy","Evaluation of the capability of moderator to act as a heat sink to remove the decay heat of AHWR fuel bundles during an accident condition","A.K. Sridharan","Indian Institute of Technology (B)","Department of Mechanical Engineering",4704400,36,"2008-09","DAE","Indian Rupees","Months","DAE_2008-09_52"
"860","Department of Atomic Energy","Experimental investigation of thermal hydraulic behaviour of a single PHWR Debri","P.K. Shoo","Indian Institute of Technology (R )","Department of Mechanical & Industrial Engineering",997968,36,"2008-09","DAE","Indian Rupees","Months","DAE_2008-09_53"
"861","Department of Atomic Energy","Fracture toughness tests of the low alloy steel material at room temperature & low temperature","S.K. Acharya","Jadavpur University","Department of Mechanical Engineering",4690000,24,"2008-09","DAE","Indian Rupees","Months","DAE_2008-09_54"
"862","Department of Atomic Energy","Friction stir welding of SS 316L for nuclear waste management application","S.V. Kailas","Indian Institute of Science","Department of Mechanical Engineering",12622000,36,"2008-09","DAE","Indian Rupees","Months","DAE_2008-09_55"
"863","Department of Atomic Energy","High performance concrete with blended cements","P.P. Biaswas","Jadavpur University"," ",3601702,36,"2008-09","DAE","Indian Rupees","Months","DAE_2008-09_56"
"864","Department of Atomic Energy","Hot air calibration of Five Hole probes","N. Sitaram","Indian Institute of Technology (M)","Department of Mechanical Engineering, Thermal Turbomachines Laboratory",3316020,36,"2008-09","DAE","Indian Rupees","Months","DAE_2008-09_57"
"865","Department of Atomic Energy","Investigation dissimilar metal weld of SS3Q4 LN pipe to SA508 C13 material","S. Pandey","Indian Institute of Technology (D)","Department of Mechanical Engineering",5287000,36,"2008-09","DAE","Indian Rupees","Months","DAE_2008-09_58"
"866","Department of Atomic Energy","Microstructural evolution of nanograin, nickel zirconia cermet anode materials for solid oxide fuel cell application","B.B. Nayak","National Institute of Technology (Rourkela)","Department of Ceramic Engineering",1956400,36,"2008-09","DAE","Indian Rupees","Months","DAE_2008-09_59"
"867","Department of Atomic Energy","Numerical & experimental investigation of thermo-hydro-mechanical behaviour of high performance concrete exposed to fire","K. Murugesan","Indian Institute of Technology (R )","Department of Mechanical & Industrial Engineering",2850800,36,"2008-09","DAE","Indian Rupees","Months","DAE_2008-09_60"
"868","Department of Atomic Energy","Studies for 14 MeV & fast neutron induced fission/reaction for AHWR & ADS application","C.F. Desai","M.S. University of Baroda","Department of Physics",917900,36,"2008-09","DAE","Indian Rupees","Months","DAE_2008-09_61"
"869","Department of Atomic Energy","Studies on seismic behaviour of nonseismically designed RC beam column joints with haunch element retrofit","G.A. Rao","Indian Institute of Technology (M)","Structural Engineering Division",2746900,36,"2008-09","DAE","Indian Rupees","Months","DAE_2008-09_62"
"870","Department of Atomic Energy","Ultrasonic micro & nano imaging","K. Balasubramaniam","Indian Institute of Technology (M)","Department of Mechanical Engineering, Centre for Non-Destructive Evaluation",31157000,36,"2008-09","DAE","Indian Rupees","Months","DAE_2008-09_63"
"871","Department of Atomic Energy","Uncertainty analysis of ground water contamination problem using interval analysis","K. Ganesan","S.R.M. University","Department of Mathematics, Kattankulathur",1092450,36,"2008-09","DAE","Indian Rupees","Months","DAE_2008-09_64"
"872","Department of Atomic Energy","Base line study on Demographic & Health pattern around Uranium Mining Area at Tummalapalle","M.P. Rao","Andhra University","Population Research Centre",4249626,12,"2008-09","DAE","Indian Rupees","Months","DAE_2008-09_65"
"873","Department of Atomic Energy","Baseline survey on epidemiological aspects in Jaitapur region","V.S. Patil","Dr. D.Y. Patil Medical College","Department of Preventive & Social Medicine",2639100,24,"2008-09","DAE","Indian Rupees","Months","DAE_2008-09_66"
"874","Department of Atomic Energy","Health status survey around the proposed uranium mining site at Tummalapalle","C.B. Krishna","Rajiv Gandhi Institute of Medical Sciences","Department of Community Medicine",4506650,24,"2008-09","DAE","Indian Rupees","Months","DAE_2008-09_67"
"875","Department of Atomic Energy","Medical exposure to the population around proposed nuclear power plant site at Jaitapur, due to diagnostic applications","R. Khyalappa","Dr. D.Y. Patil Medical College","Department of Medicine",2713750,24,"2008-09","DAE","Indian Rupees","Months","DAE_2008-09_68"
"876","Department of Atomic Energy","Studies on demographic surveillance around JNPP site covering a distance of 30 km from the site","P.D. Raut","Shivaji University","Department of Environmental Science",3464700,24,"2008-09","DAE","Indian Rupees","Months","DAE_2008-09_69"
"877","Department of Atomic Energy","Development of technologies for optimum utilization of desert vegetation at Pokhran (Jaiselmer-Rajasthan)","N. Bhojak","Government Dungar College","Department of Chemistry",1988800,36,"2008-09","DAE","Indian Rupees","Months","DAE_2008-09_70"
"878","Department of Atomic Energy","Evaluation of vetiver for uptake & immobilization of Uranium & residual radionuclides in mill tailings soil & post-treated effluents","M. Pandimadevi","S.R.M. University","School of Bioengineering",3575650,36,"2008-09","DAE","Indian Rupees","Months","DAE_2008-09_71"
"879","Department of Atomic Energy","Earthquake base isolation of secondary systems using elastomeric & sliding systems","V.A. Matsagar","Indian Institute of Technology (D)","Department of Civil Engineering",1976000,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_1"
"880","Department of Atomic Energy","Process induced microstructural variation towards improved ductile brittle transition temperature of 9 Cr-Mo Steel","D. Chakrabarti","Indian Institute of Technology (Kh)","Department of Metallurgical & Materials Engineering",2141300,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_2"
"881","Department of Atomic Energy","Qualification of rigid Poly-Urethane Foam (PUF) to meet regulatory requirements specified for radioactive material transportation packages","R.S. Mahajan","Automotive Research Association of India","Survey No. 102, Vetal Hill, Off Paud Road, Kothrud",1969350,12,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_3"
"882","Department of Atomic Energy","Securing biometric data using data hiding techniques","M.S. Raval","Dhirubhai Ambani Institute of Information & Communication & Technology"," ",1303150,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_4"
"883","Department of Atomic Energy","Disturbance observer based control for uncertain plants with application to control of a snake robot","P.D. Shendge","College of Engineering","Department of Instrumentation & Control, Wellesey Road, Shivaji Nagar",2127500,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_5"
"884","Department of Atomic Energy","Development of system for authentication of personal identity based on fusion of face & palm images","M. Joshi","College of Engineering","Department of Electronics & Telecommunication, Wellesey Road, Shivaji Nagar",2133200,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_6"
"885","Department of Atomic Energy","Design & development of Iris recognition system - A biometric application","U.M. Chaskar","College of Engineering","Department of Instrumentation & Control, Wellesey Road, Shivaji Nagar",2078250,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_7"
"886","Department of Atomic Energy","Development of a electronic radioactivity simulator","P.P. Vaidya","Vivekananda Education Society's Institute of Technology","Department of Instrumentation, Chembur",2137950,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_8"
"887","Department of Atomic Energy","Use of wavelets & filter banks in 2D Gel electrophoresis images in spot picker robot for precise protein identification","V.M. Gadre","Indian Institute of Technology (B)","Department of Electrical Engineering",1357000,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_9"
"888","Department of Atomic Energy","Film on flora & fauna of Thummalapalle Uranium mining area","S.S. Rani","Sri Krishnadevaraya University","Department of Botany",1642200,18,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_10"
"889","Department of Atomic Energy","Material joining & drilling with microwave","A.K. Sharma","Indian Institute of Technology (R )","Department of Mechanical & Industrial Engineering",3086800,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_11"
"890","Department of Atomic Energy","Flora & fauna of Kylleng Pynden Sohiong Mawthabah Uranium rich areas of West Khasi Hills, Meghalaya","H. Kayang","North-Eastern Hill University","Department of Botany",2973500,24,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_12"
"891","Department of Atomic Energy","Baseline study on demographic & health pattern around Uranium mining area at Tummalapalle","K.J.K. Kumar","Rajiv Gandhi Institute of Medical Sciences","Department of Community Medicine, Kadapa",2973500,24,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_13"
"892","Department of Atomic Energy","Studies on bioreactor (200 lt) using SRB for sulfate bioremediation of Uranium mining effluent (UCIL effluent)","A.R. Thakur","West Bengal State University","North 24 Parganas, Barasat Berunanpukuria, Malikapur",2675100,24,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_14"
"893","Department of Atomic Energy","Assessment of terrestrial flora & fauna in 30 km radius of Kudankulam nuclear power project area","A.G. Murugesan","Manonmaniam Sundaranar University","Centre of Excellence in Environmental Sciences, Tirunelveli",2836950,24,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_15"
"894","Department of Atomic Energy","Development & implementation of automated multi-leaf collimator with treatment planning system as an add-on for telecobalt machine","M.R. Raju","International Cancer Centre","Mahatma Gandhi Memorial Trust, Peda Amiram",6567000,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_16"
"895","Department of Atomic Energy","Influence of normalizing & tempering heat treatment on tensile & creep properties of grade 92 steel","D.R. Peshwe","Visvesvaraya National Institute of Technology","Department of Metallurgy & Materials Engineering",8214000,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_17"
"896","Department of Atomic Energy","Direct observations on microstructural/ microtextural development in Zr based alloys during annealing & irradiation","I. Samajdar","Indian Institute of Technology (B)","Department of Metallurgical & Materials Science",5174000,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_18"
"897","Department of Atomic Energy","Creep resistant ODS steels through powder forging","V. Dabhade","Indian Institute of Technology (R )","Department of Metallurgy & Materials Science",7622000,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_19"
"898","Department of Atomic Energy","Chemical toxicity & risk assessment of selected Uranium compounds in experimental rats","A.B. Bhagwat","Yenepoya University","Yenepoya Research Centre",4575700,24,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_20"
"899","Department of Atomic Energy","Monitoring of natural Uranium & fallout levels of 137 Cs, Pu-238 & H-3 in river water, sediments, fish samples & influence on biota of river Ganges from Gangotri to Allahabad","N. Jaiswal","Nehru Gram Bharati University","Department of Zoology",4370200,24,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_21"
"900","Department of Atomic Energy","Support for the operation, maintenance & upgradation of the National facility of texture & OIM","I. Samajdar","Indian Institute of Technology (B)","Department of Metallurgical Engineering & Materials Science",12937500,60,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_22"
"901","Department of Atomic Energy","Nuclear Data Physics Centre of India (NDPCI)","S. Ganesan","Bhabha Atomic Research Centre","RPPD",30000000,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_23"
"902","Department of Atomic Energy","Development of self lubricating Al203/ZrO2 ceramic composites for journal bearing applications in acid/radiation environment","S. Ananthkumar","National Institute of Interdisciplinary Science & Technology"," ",2168000,24,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_24"
"903","Department of Atomic Energy","Studies on baseline marine bio-ecology & biodiversity around nuclear power plant site in Jaitapur, Maharashtra","S.K. Chakraborty","Central Institute of Fisheries Education","FRH & PHM, Versova",6825000,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_25"
"904","Department of Atomic Energy","Studies on present status of marine radio-ecology & biodiversity at Kalpakkam coastal sites","A.K. Pal","Central Institute of Fisheries Education","FNBP Division, Versova",20835000,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_26"
"905","Department of Atomic Energy","Studies on present status of marine radioecology & biodiversity at Tarapur Coastal sites","S.D. Roy","Central Institute of Fisheries Education","Aquaculture Division, Versova",16850000,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_27"
"906","Department of Atomic Energy","Base line marine radioecology & biodiversity studies on proposed NPP sites (Madhya Pradesh)","S. Dasgupta","Central Institute of Fisheries Education","FNBP Division, Versova",20235000,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_28"
"907","Department of Atomic Energy","Development of techniques & tools for formal verification of computer systems with improved precision & scalability","S. Chakraborty","Indian Institute of Technology (B)","Department of Computer Science & Engineering, Centre for Formal Design & Verification of Software",30287000,60,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_29"
"908","Department of Atomic Energy","Generation of site specific ground motion (spectra) with due considerations of measured shear wave velocities & soil conditions for industrial sites of Bhuj region","B.K. Rastogi","Institute of Seismological Research","Sector 11",740300,12,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_30"
"909","Department of Atomic Energy","Source modeling & generation of strong ground motion: A case study of Sumatra earthquake of December 26, 2004","A. Joshi","Indian Institute of Technology (R )","Department of Earth Sciences",3002300,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_31"
"910","Department of Atomic Energy","Experimental investigation on critical flow behaviour for a pipe crack under bending moment","S. Das","Jadavpur University","Department of Mechanical Engineering",2436684,24,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_32"
"911","Department of Atomic Energy","Development of hydrogen standards for Zirconium alloys","K.K. Gupta","National Metallurgical Laboratory","Analytical Chemistry Centre",2300500,12,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_33"
"912","Department of Atomic Energy","Biodosimetry studies using cytogenetic & gene expression profiles in human peripheral blood lymphocytes exposed to gamma radiation ex vivo","R.N. Sharan","North-Eastern Hill University","Department of Biochemistry",2688900,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_34"
"913","Department of Atomic Energy","Evaluation of the genotoxic effect of ionizing radiation in somatic/germinal cells of fishes","S.K. Shyama","Goa University","Department of Zoology",2699150,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_35"
"914","Department of Atomic Energy","Gamma radiation impact assessment at proteomic & genomic level in representative arthropod fauna","D. Muraleedharan","Kerala University","CABB",2829900,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_36"
"915","Department of Atomic Energy","Sensitivity & uncertainty analysis of atmospheric dispersion using fuzzy mathematics","H.K. Baruah","Gauhati University","Department of Statistics",2425370,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_37"
"916","Department of Atomic Energy","Computational investigation of single & two phase flows through rod bundles in creep distored channels","B.V.S.S.S. Prasad","Indian Institute of Technology (M)","Department of Mechanical Engineering",1540300,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_38"
"917","Department of Atomic Energy","Development of foam formulation for decontamination application","S.S. Bhagwat","University Institute of Chemical Technology","Department of Chemical Engineering, Matunga",1748200,24,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_39"
"918","Department of Atomic Energy","Evaluation of seismic earth pressures on retaining structures: A comprehensive study (DAE Young Scientist Research Award)","A.M. Krishna","Indian Institute of Technology (G)","Department of Civil Engineering",970000,24,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_40"
"919","Department of Atomic Energy","Numerical modeling of plain strain plasticity induced crack closure effects for bi-material interfacial crack (DAE Young Scientist Research Award)","K.D. Singh","Indian Institute of Technology (G)","Department of Civil Engineering",1450000,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_41"
"920","Department of Atomic Energy","Uncertainty & sensitivity analysis of the pushover method for RC framed structures with brick infill walls","K.P. Halemane","National Institute of Technology (Karnataka)","Department of Mathematical & Computational Science",1975400,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_42"
"921","Department of Atomic Energy","Development of Extended Finite Element Method (XFEM) software for fracture analysis of cracks","B.N. Rao","Indian Institute of Technology (M)","Department of Civil Engineering",1132100,24,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_43"
"922","Department of Atomic Energy","Probabilistic residual life assessment of high temperature piping in nuclear power plants against creep fatigue damage","S. Gupta","Indian Institute of Technology (M)","Department of Applied Mechanics",993650,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_44"
"923","Department of Atomic Energy","Design, development & analysis of high power switched capacitor - Inductorless DC-Dc converters","V. Agrawal","Indian Institute of Technology (B)","Department of Electrical Engineering",1585200,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_45"
"924","Department of Atomic Energy","Fault detection & diagnosis of self powered neutron detectors","M. Bhushan","Indian Institute of Technology (B)","Department of Chemical Engineering",1427300,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_46"
"925","Department of Atomic Energy","Characterizing metal loss defects from de-noised radial influx leakage signals","A. Tangirala","Indian Institute of Technology (M)","Department of Chemical Engineering",1949700,24,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_47"
"926","Department of Atomic Energy","Modeling of uncertainty & variability in radiological risk assessment","T. Ali","Dibrugarh University","Department of Mathematics",2017050,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_48"
"927","Department of Atomic Energy","Development of state of art analytical electron microscope facility capable of high resolution imaging & analysis in the nanoscale as a National Facility at the Indian Institute of Science (Phase II)","K. Chattopadhyay","Indian Institute of Science","Department of Metallurgy",18800000,60,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_49"
"928","Department of Atomic Energy","Impact of environment radiation on aquatic & semi aquatic organisms","A. Gopinathan","Vellore Institute of Technology","Department of Bio-Medical Engineering",1887652,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_50"
"929","Department of Atomic Energy","Studies on nuclear fission reaction process with orientation to nuclear data needs of India's advance reactor program","M. Balasubramaniam","Bharathiar University","Department of Physics",1078900,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_51"
"930","Department of Atomic Energy","Reliability prediction of electronic systems in the context of ensuring nuclear safety","A.K. Verma","Indian Institute of Technology (B)","Department of Electrical Engineering",1795150,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_52"
"931","Department of Atomic Energy","Development of reliability based guidelines for the design & flaw evaluation of nuclear piping system","S. Ghosh","Indian Institute of Technology (B)","Department of Civil Engineering",1198730,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_53"
"932","Department of Atomic Energy","Metallurgical investigation on thermally aged SS304LN welds","J. Nayak","National Institute of Technology (Karnataka)","Department of Metallurgical & Materials Engineering",1881650,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_54"
"933","Department of Atomic Energy","Detailed investigations of microbiological aspects of biodeterioration biodegradation of concrete of Sulphur Oxidizing bacteria","V. Vishwakarma","Sathyabama University","Centre for Nanoscience & Nanotechnology, Jeppiaar Nagar",1908950,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_55"
"934","Department of Atomic Energy","Dynamic strain ageing behaviour in austenitic stainless steeel (304 & 316 grades)","A.K. Gupta","Birla Institute of Technology & Science (Pilani)","Mechanical Engineering Group, Shameer Peth, Ranga Reddy District",1164000,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_56"
"935","Department of Atomic Energy","Structural phase transition studies in multifunctional ceramics","A. Chandra","Indian Institute of Technology (Kh)","Department of Physics & Meteorology",1651000,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_57"
"936","Department of Atomic Energy","Analysis of soil slope failure & development of soil design coefficients for static & seismic conditions","S. Nayak","National Institute of Technology (Karnataka)","Department of Civil Engineering",1378900,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_58"
"937","Department of Atomic Energy","Modelling of fluid processes in the unconformity type Uranium mineralization in Srisailam & Painad sub-basins of Cuddapath basin, Andhra Pradesh","M.S. Pandian","Pondicherry University","Department of Earth Sciences",1952550,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_59"
"938","Department of Atomic Energy","Geostatistical modelling of Uranium deposits in northern part of Srisailam sub-basin & Simulation modelling for adjoining environments","A.C. Narayana","Hyderabad University","UCESS",1656650,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_60"
"939","Department of Atomic Energy","Nature & composition of fluids & their role in Uranium mineralization in the basement granites, quartzites from Gulcheru - Pullivendla & Vempalle dolostones, Cuddapah basin, Andhra Pradesh","S. Govindaiah","Mysore University","Department of Geology",1761850,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_61"
"940","Department of Atomic Energy","Structural & tectonic control of Albitite related Uranium mineralization & associated metallogeny in Northern Rajasthan","S.K. Ray","Presidency College","Department of Geology, 86/1, College Street",1406650,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_62"
"941","Department of Atomic Energy","Localization of Uraniferous zones along Albitite line around Khandela in NDFB using microstructural techniques","H. Bhu","Mohanlal Sukhadia University","Department of Geology",1784400,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_63"
"942","Department of Atomic Energy","Studies on applications of botanical surveys in mapping & prospecting of Uranium in North Rajasthan along zone of Albitisation","B.L. Jagetiya","M.L.V. Government College","Department of Geology",1873874,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_64"
"943","Department of Atomic Energy","Pre-operational modelling of buffer container experiment related to the geological disposal of radioactive waste","T.N. Singh","Indian Institute of Technology (B)","Department of Earth Science",2741550,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_65"
"944","Department of Atomic Energy","Plastic deformation in Zr binary alloys: Multiscale modelling & experimental validation","P. Pant","Indian Institute of Technology (B)","Department of Metallurgical Engineering & Material Science",2905300,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_66"
"945","Department of Atomic Energy","Development of discrete PID controller for networked control process plants with packet drop-out & variable delay","A. Gupta","Jadavpur University","Department of Power Engineering, LB-8, Sector 3, Salt Lake",2880790,36,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_67"
"946","Department of Atomic Energy","Assessment of coastal & marine biodiversity in & around Kudamkulum in Tamil Nadu","T. Balasubramanian","Annamalai University","Centre for Advanced Study in Marine Biology",2998750,24,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_68"
"947","Department of Atomic Energy","Demographic survey of the area around Lambapur-Peddagattu Uranium mining sites in Nalgonda District, Andhra Pradesh","K. Venugopal","Osmania University","Department of Geology",2994950,24,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_69"
"948","Department of Atomic Energy","Demographic studies of Sherpalle area, the proposed site for Uranium processing plant in Nalgonda District, Andhra Pradesh","S. Padmaja","Osmania University","Department of Geography",2973200,24,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_70"
"949","Department of Atomic Energy","Base line studies on flora & fauna of Lambapur & Peddagattu areas propsed for Uranium mining in Nalgonda district, Andhra Pradesh","V.V. Rao","Acharya N.G. Ranga Agricultural University","AINP on Agriculture Ornithology, Rajendranagar",2996400,24,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_71"
"950","Department of Atomic Energy","Base line studies on flora & fauna of Sherpalle areas,  Nalgonda District, Andhra Pradesh","S.J. Rahman","Acharya N.G. Ranga Agricultural University","AICRP on Biological Control, Rajendranagar",2984600,24,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_72"
"951","Department of Atomic Energy","Base line data base on radiation level, radionuclides & trace elements concentration in environmental matrices around Gogi","N. Karunakara","Mangalore University","University Science Instrumentation Centre",2915150,24,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_73"
"952","Department of Atomic Energy","CFD analysis of Flow Assisted Corrosion (FAC) problems in pipes & pipe bends","H.P. Rani","National Institute of Technology (Warangal)","Department of Mathematics",2878150,24,"2009-10","DAE","Indian Rupees","Months","DAE_2009-10_74"
