"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"389","Indian Council of Agricultural Research","Dynamic crop growth simulation modeling of maize by DSSAT 3.5","M.K. Khushu","Sher-e-Kashmir University of Agriculture & Technology of Kashmir"," ",2394210,36,"2003-04","ICAR","Indian Rupees","Months","ICAR_2003-04_79"
"390","Indian Council of Agricultural Research","Dew measurement studies in winter crops in semi-arid region","D. Singh","Ch. Charan Singh Haryana Agricultural University"," ",1651590,36,"2003-04","ICAR","Indian Rupees","Months","ICAR_2003-04_80"
"391","Indian Council of Agricultural Research","Remediation of selenium contaminated soils in Punjab","K.S. Dhillon","Panjab Agricultural University","Department of Soils",1109752,36,"2003-04","ICAR","Indian Rupees","Months","ICAR_2003-04_81"
"392","Indian Council of Agricultural Research","National information system on long term fertilizer experiment","M.R. Vats","Indian Agricultural Statistics Research Institute"," ",1219200,36,"2003-04","ICAR","Indian Rupees","Months","ICAR_2003-04_82"
"393","Indian Council of Agricultural Research","Green manuring and crop residue management for sustainable crop production in rice based cropping sequence in H.P.","K. Kanwar","Regional Research Station","Choudhary Saravan Kumar Himachal Pradesh Krishi Viswavidyalaya",398216,36,"2003-04","ICAR","Indian Rupees","Months","ICAR_2003-04_83"
"394","Indian Council of Agricultural Research","Nutrient management in relation to rhizome rot incidence and productivity in ginger crops","S. Palyiyal","Regional Research Station","Choudhary Saravan Kumar Himachal Pradesh Krishi Viswavidyalaya",498216,36,"2003-04","ICAR","Indian Rupees","Months","ICAR_2003-04_84"
"395","Indian Council of Agricultural Research","Monitoring nutrient flows and transformations in a vertosol under maize wheat gram production system for efficient nutrient cycling through integrated nutrient supply","T.R. Ruppa","Indian Institute of Soil Science","Nabi Bagh, Berasia Road",455280,36,"2003-04","ICAR","Indian Rupees","Months","ICAR_2003-04_85"
"396","Indian Council of Agricultural Research","Integrated nutrient management for high tea production in acid soils of North West Himalayas","K.L. Sharma","Choudhary Saravan Kumar Himachal Pradesh Krishi Viswavidyalaya","Department of Tea Husbandry & Technology",440180,36,"2003-04","ICAR","Indian Rupees","Months","ICAR_2003-04_86"
"397","Indian Council of Agricultural Research","Agro-climatic data analysis for contingent crop planning for benech mark soils in different agro-ecological and sub regions of India","O.P. Challa","National Bureau of Soil Survey & Land Use Planning","Department of Land Use Planning, Amaravati Road",1455000,36,"2003-04","ICAR","Indian Rupees","Months","ICAR_2003-04_87"
"398","Indian Council of Agricultural Research","Integrated nutrients management in rice based system in copper mines area of east Singhbhum (Jharkahand) for higher productivity","R.N. Singh","Birsa Agricultural University","Zonal Research Station, Distt. East Singhhum",1667210,36,"2003-04","ICAR","Indian Rupees","Months","ICAR_2003-04_88"
"399","Indian Council of Agricultural Research","Managing rice straw in following wheat for enhanced soil and crop productivity in rice wheat cropping system","C.S. Khind","Panjab Agricultural University","Department of Soils",1998420,36,"2003-04","ICAR","Indian Rupees","Months","ICAR_2003-04_89"
"400","Indian Council of Agricultural Research","Analysis of genetic diversity among anabaena strain in Indian soils","R. Prasanna","Indian Agricultural Research Institute","CCUBGA, Pusa",1325000,36,"2003-04","ICAR","Indian Rupees","Months","ICAR_2003-04_90"
"401","Indian Council of Agricultural Research","Standardization of nitrification in history principles in neem and neem coated urea","C. Devakumar","Indian Agricultural Research Institute","Department of Agriculture Chemical",2556000,36,"2003-04","ICAR","Indian Rupees","Months","ICAR_2003-04_91"
"402","Indian Council of Agricultural Research","Studies on soil test crop response correlations in Meghalaya","K. Kumar","I.C.A.R. Research Complex for North Eastern Hill Region","Department of Soils, Uniam",1462710,36,"2003-04","ICAR","Indian Rupees","Months","ICAR_2003-04_92"
"403","Indian Council of Agricultural Research","Residue management options in repeseed mustard based cropping system farmer participatory","D.V. Pathak","Regional Research Station","Ch. Charan Singh Haryana Agricultural University",697316,36,"2003-04","ICAR","Indian Rupees","Months","ICAR_2003-04_93"
"404","Indian Council of Agricultural Research","Nutrient and irrigation management for yield maximization in pea-tomotao rotation in sub-Himalayan region","U. Sharma","Dr. Y.S. Parmar University of Horticulture & Forestry","Department of Soil Science & Water Management",462760,36,"2003-04","ICAR","Indian Rupees","Months","ICAR_2003-04_94"
"405","Indian Council of Agricultural Research","Developing liquid formulation for azospirillum and phosphobacteria inoculants","M. Thangaraju","Tamil Nadu Agricultural University","Department of Agricultural Microbiology",1123000,36,"2003-04","ICAR","Indian Rupees","Months","ICAR_2003-04_95"
"406","Indian Council of Agricultural Research","Validation of different extractants/method for examination of available nitrogen phosphorus and pottassium content in new alluvial zone soils of West Bengal","K. Bhattacharyya","Bidhan Chandra Krishi Vishwavidyalaya","AICRP on STCR",610500,36,"2003-04","ICAR","Indian Rupees","Months","ICAR_2003-04_96"
"407","Indian Council of Agricultural Research","Ecological evaluation of plant resources and land use system for sustainable development at watershed level in different agro-ecological zones of Vidarbha region, Maharashtra using remote sensing and GIS techniques","G.P.O. Reddy","National Bureau of Soil Survey & Land Use Planning","GIS Section, Amravati Road",1603000,36,"2003-04","ICAR","Indian Rupees","Months","ICAR_2003-04_97"
"408","Indian Council of Agricultural Research","Biochemical and molecular characterization of soils of mangrove forest of Andamans","G.G. Chaudhuri","Central Agricultural Research Institute","Division of NRM",2103500,36,"2003-04","ICAR","Indian Rupees","Months","ICAR_2003-04_98"
"409","Indian Council of Agricultural Research","Effect of different planting systems on water nutrient use efficiency in potato sunflower sequence","S.S. Thind","Panjab Agricultural University","Department of Soils",2141420,36,"2003-04","ICAR","Indian Rupees","Months","ICAR_2003-04_99"
"410","Indian Council of Agricultural Research","Decision support system for diversifying land use in agro-ecological sub region of Punjab using geographic information system","R. Kumar","Panjab Agricultural University","Department of Soils",3141420,36,"2003-04","ICAR","Indian Rupees","Months","ICAR_2003-04_100"
"411","Indian Council of Agricultural Research","Delineation and mapping of nitrate contamination in soil and water in heavily fertilized and intensively cultivated districts of the country","B. Maji","Indian Institute of Soil Science","Department of Environmental Science, Nabi Bagh, Berasia Road",925500,36,"2003-04","ICAR","Indian Rupees","Months","ICAR_2003-04_101"
"412","Indian Council of Agricultural Research","Delineation and mapping of nitrate contamination in soil and water in heavily fertilized and intensively cultivated districts of the country","B. Maji","Panjab Agricultural University"," ",925500,36,"2003-04","ICAR","Indian Rupees","Months","ICAR_2003-04_102"
"413","Indian Council of Agricultural Research","Delineation and mapping of nitrate contamination in soil and water in heavily fertilized and intensively cultivated districts of the country","B. Maji","Panjabrao Deshmukh Krishi Vidyapeeth"," ",900750,36,"2003-04","ICAR","Indian Rupees","Months","ICAR_2003-04_103"
"414","Indian Council of Agricultural Research","""Delineation and mapping of nitrate contamination in soil and water in heavily fertilized and intensively cultivated districts of the country"".","B. Maji","Acharya N.G. Ranga Agricultural University"," ",900750,36,"2003-04","ICAR","Indian Rupees","Months","ICAR_2003-04_104"
"415","Indian Council of Agricultural Research","Delineation and mapping of nitrate contamination in soil and water in heavily fertilized and intensively cultivated districts of the country","B. Maji","Tamil Nadu Agricultural University"," ",925500,36,"2003-04","ICAR","Indian Rupees","Months","ICAR_2003-04_105"
"416","Indian Council of Agricultural Research","Delineation and mapping of nitrate contamination in soil and water in heavily fertilized and intensively cultivated districts of the country","B. Maji","Bidhan Chandra Krishi Vishwavidyalaya"," ",892500,36,"2003-04","ICAR","Indian Rupees","Months","ICAR_2003-04_106"
"417","Indian Council of Agricultural Research","Status delineation and response of crops to boron and molyblenum fertilization in the soils of Southern Agro-climatic zone of Tamil Nadu","P.P. Mahendran","Agricultural College & Research Institute","Department of Agricultural Microbiology",751476,36,"2003-04","ICAR","Indian Rupees","Months","ICAR_2003-04_107"
"418","Indian Council of Agricultural Research","Dynamics of boron in rainfed vertisols with special emphasis on sunflower (Helianthus annuus L.) nutrition","K.V. Rao","Acharya N.G. Ranga Agricultural University","Department of Soil Science, Regional Agricultural Research Station",1199000,36,"2003-04","ICAR","Indian Rupees","Months","ICAR_2003-04_108"
"419","Indian Council of Agricultural Research","Investigation on the potassium release kinetics and response of rice to K in major soil series of prayer vaigai command area. T.N.","A. Saravanan","Agricultural College & Research Institute","Department of Soil Science & Agricultural Chemistry",775500,36,"2003-04","ICAR","Indian Rupees","Months","ICAR_2003-04_109"
"420","Indian Council of Agricultural Research","Element association in relation to mineralogical assemblage of the benchmark soils of Punjab","H.S. Jassal","Panjab Agricultural University","Department of Soils",1089710,36,"2003-04","ICAR","Indian Rupees","Months","ICAR_2003-04_110"
"421","Indian Council of Agricultural Research","Integrated land use planning of char areas of Assam using remote sensing and GIS techniques","M.C. Talukdar","Assam Agricultural University","Department of Soils",1640305,36,"2003-04","ICAR","Indian Rupees","Months","ICAR_2003-04_111"
"422","Indian Council of Agricultural Research","Conservation tillage and nitrogen management in dry and sacked seed rainfed wheat in H.P.","S. Sandal","Choudhary Saravan Kumar Himachal Pradesh Krishi Viswavidyalaya","Department of Soil Science",850230,36,"2003-04","ICAR","Indian Rupees","Months","ICAR_2003-04_112"
"423","Indian Council of Agricultural Research","On farm integrated nutrient management for sustainable production of vegetable crops in H.P.","D.K. Parmar","Regional Horticultural Research Station","Hill Agriculture Research & Extension Centre  Bajura",794230,36,"2003-04","ICAR","Indian Rupees","Months","ICAR_2003-04_113"
"424","Indian Council of Agricultural Research","Development of process for carrot juice, juice concentrated and puree/paste/manufacture","U.S. Shivhari","Panjab University"," ",11838800,24,"2003-04","ICAR","Indian Rupees","Months","ICAR_2003-04_114"
"425","Indian Council of Agricultural Research","Design, development of seed store management system","A.K. Ganguli","Indian Agricultural Research Institute","Pusa",1256500,36,"2003-04","ICAR","Indian Rupees","Months","ICAR_2003-04_115"
"426","Indian Council of Agricultural Research","Post harvest sugarcane quality under mechanical and manual harvesting","S. Joshi","Vasantdada Sugar Institute","Physiology & Chemistry Section, Pant Mangari (BK), Tal Haveli",481380,36,"2003-04","ICAR","Indian Rupees","Months","ICAR_2003-04_116"
"427","Indian Council of Agricultural Research","Development of blanket from jute & polyesters trephalate - PFT hollow fibre","U.S. Singh","National Institute of Research on Jute & Allied Fibre Technology"," ",1195880,24,"2003-04","ICAR","Indian Rupees","Months","ICAR_2003-04_117"
"428","Indian Council of Agricultural Research","Development of vacuum precision seeder for selected vegetable and other crops","G.S. Kumaran","Indian Institute of Horticulture Research","Division of Agricultural Engineering, Hassaragatta Lake",1055000,24,"2003-04","ICAR","Indian Rupees","Months","ICAR_2003-04_118"
"429","Indian Council of Agricultural Research","Anthropometrics survey of agricultural workers of Maharashtra State (excluding Konkan and Vidarbha Region) for efficient and safe design of agricultural equipment","R.G. Nadre","Marathwada Agricultural University"," ",1282706,36,"2003-04","ICAR","Indian Rupees","Months","ICAR_2003-04_119"
"430","Indian Council of Agricultural Research","Development, maintenance and utilization of cytoplasmic male sterility for hybrid safflower (Carthamus tinctorius) seed production","K. Anjani","Directorate of Oilseeds Research","Rajendra Nagar",2178000,36,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_1"
"431","Indian Council of Agricultural Research","Network project on Tree Borne Oilseeds (TBOs)","M. Paramathma","Tamil Nadu Agricultural University","Forest College & Research Institute",16687462,36,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_2"
"432","Indian Council of Agricultural Research","Genetic variability induction for fatty acids profile and selection of plants having high oleic acid, low linolenic acid and high oil content for value addition in Linum usitatissium L.","A. Agnihotri","Tata Energy Research Institute","Habitat Place,  Lodhi Road",1878020,36,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_3"
"433","Indian Council of Agricultural Research","Molecular markers assisted introgression of resistance gene for mung bean yellow mosaic in virus mung bean (Vigna radiate (L) Wilczeck)","Subhadra","Ch. Charan Singh Haryana Agricultural University"," ",2265750,36,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_4"
"434","Indian Council of Agricultural Research","Evaluation of pesticide levels and nutritional quality and tributes of sesame (Sesamum indicum L) produce","C.P. Awasthi","Chaudhary Sarwan Kumar Himachal Pradesh Krishi Viswavidyalaya"," ",3251510,36,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_5"
"435","Indian Council of Agricultural Research","Studies on introgressive hybridization to incorporate the germplasm of local land races into the cultivated background of cowpea (Vigna uniguiculata)","M.S. Uma","Agricultural Sciences University"," ",868900,36,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_6"
"436","Indian Council of Agricultural Research","Integration of genetic and non-genetic approach for improvement for phosphorus uptake in black gram under phosphorus stress conditions","S.T. Kajjidoni","Agricultural Sciences University"," ",1028900,36,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_7"
"437","Indian Council of Agricultural Research","Mutagenesis for isolation of more efficient plant types for enhancing harvest index and productivity in Niger (Guizotia abyssinica)","E. Gangappa","Agricultural Sciences University"," ",1118900,36,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_8"
"438","Indian Council of Agricultural Research","Enhancing phosphorus uptake in pigeon pea (Cajanus cajan Millsp L) under phosphorus deficient conditions A: transgenic approach involving gene encoding citrate synthases","I.S.A. Hussain","Agricultural Sciences University"," ",1624800,36,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_9"
"439","Indian Council of Agricultural Research","Genetical & physiological approach to develop high water use efficiency geno types of green gram selection based on Carbon & Oxygen isotope ( 13 C and 18 0) ratios","D.L. Savitramma","Agricultural Sciences University"," ",2219800,36,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_10"
"440","Indian Council of Agricultural Research","Bio chemical evaluation of soybean germ plasm for improved shelf life of soybean oil","V. Kumar","National Research Centre for Soybean","Khandwa Road",2128000,36,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_11"
"441","Indian Council of Agricultural Research","To study origin of seeds with twin embryos & of fused multiple seeds, their inheritance & relationship with possible existance of poly embryony and/or apomixes in safflower","V. Singh","Nimbkar Agricultural Research Institute","P.B. No 44,  Phaltan",1845800,36,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_12"
"442","Indian Council of Agricultural Research","Breeding sesame (Sesamum indicum L) for improved oil quality","S.K. Banga","Panjab Agricultural University"," ",1530500,36,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_13"
"443","Indian Council of Agricultural Research","Evaluation and selection of mustard genotypes for high WUE based on SLA as a surrogate to carbon discrimination 13C/12C","M. Singh","National Research Centre for Rapseed & Mustard"," ",2005750,36,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_14"
"444","Indian Council of Agricultural Research","Evaluation of F1, cashew hybrids varieties for Konkan region of Maharashtra State and for other cashew growing States of India","B.B. Sapkal","Dr. Balasaheb Sawant Konkan Krishi Vidyapeeth","Dapoli",1387000,36,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_15"
"445","Indian Council of Agricultural Research","Cloning of phytophthora resistance and defense genes from Piper Colubrimum","K.J. George","Indian Institute of Spices Research","Marikunnu P.O.",1653000,36,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_16"
"446","Indian Council of Agricultural Research","Chemical characterization of cinnamomum germ plasm","N.K. Leela","Indian Institute of Spices Research","Organic Chemistry, Marikunnu P.O.",4275500,36,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_17"
"447","Indian Council of Agricultural Research","Strengthening the cause of geographical indication appellation of major spices using molecular and quality profiling techniques","B. Sasikumar","Indian Institute of Spices Research","Marikunnu P.O.,",2353000,36,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_18"
"448","Indian Council of Agricultural Research","Molecular characterization of cashew  using RAPD and Isozyme markers","S.R. Anil","National Research Centre for Cashew"," ",1042500,36,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_19"
"449","Indian Council of Agricultural Research","Utilization and recycling of palm oil mill effluent","M.K. Babu","National Research Centre for Oil Palm","West Godavari",1679000,36,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_20"
"450","Indian Council of Agricultural Research","Molecular characterization and maintenance of National Repository of Phytophthora","M. Anandaraj","Indian Institute of Spices Research","Marikunnu P.O.,",2553000,36,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_21"
"451","Indian Council of Agricultural Research","Early sex determination and in vitro multiplication in Palmyrah palm (Borassus flabollifer L)","A. Karun","Central Plantation Crops Research"," ",1190750,36,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_22"
"452","Indian Council of Agricultural Research","Acceleration of germination in oil palm hybrid seeds","P. Murugation","National Research Centre for Oil Palm","West Godavari",1502500,36,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_23"
"453","Indian Council of Agricultural Research","Network project on Molecular breeding","J.L. Karihaloo","National Bureau of Plant Genetic Resources","Pusa",24082500,36,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_24"
"454","Indian Council of Agricultural Research","Strategies to encourage rural female students in the agricultural education","D.R. Rao","National Academy of Agricultural Research Management","Rajendra Nagar",685766,24,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_25"
"455","Indian Council of Agricultural Research","Identifying strategic issues and prospective approaches in higher Agricultural Education system in India to face challenges of GATS","S.K. Soam","National Academy of Agricultural Research Management","Rajendra Nagar",1688020,24,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_26"
"456","Indian Council of Agricultural Research","National information system on Agricultural Education Network in India","R.C. Goel","Indian Agricultural Research Institute"," ",11683060,36,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_27"
"457","Indian Council of Agricultural Research","Role of women in hill farming systems and local natural management a socio economic analysis","Y.S. Negi","Dr. Y.S. Parmar University of Horticulture &  Forestry"," ",1352340,36,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_28"
"458","Indian Council of Agricultural Research","Animated interactive multimedia modules for quality education in plant pathology","M. Srivastva","Chandra Shekhar Azad University of Agriculture & Technology"," ",1351210,36,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_29"
"459","Indian Council of Agricultural Research","Assessment of qualitative rating of college in the state agricultural universities","J. Challa","National Academy of Agricultural Research Management","Rajendra Nagar",1844040,24,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_30"
"460","Indian Council of Agricultural Research","Modeling strategies management action plan for curriculum up-gradation for Indian SAU system in the global scenario","A. Gopalam","National Academy of Agricultural Research Management","Rajendra Nagar",1094280,24,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_31"
"461","Indian Council of Agricultural Research","Elucidation of the factors responsible for sun-burning and fruit cracking of litchi and effective measures to minimize the disorders","S.K. Mitra","Bidhan Chandra Krishi Vishwavidyalaya","Mohanpur",826000,36,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_32"
"462","Indian Council of Agricultural Research","Development and validation of intrigrated diseases management for oily sot of pomegranate","D.M. Sawant","Mahatma Phule Krishi Vidyapeeth"," ",2023824,36,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_33"
"463","Indian Council of Agricultural Research","Screening of olive cultivars for their drought tolerant potentials and to develop appropriate technology for sustainable olive production in H.P.","R.P. Singh","Dr. Y.S. Parmar University of Horticulture &  Forestry","Nauni",1742500,36,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_34"
"464","Indian Council of Agricultural Research","Clonal multiplication of interspecific wilt resistant rootstoks (P.mollexp guajava) for grafting guava cultivars","S. Rajan","Central Institute for Subtropical Horticulture"," ",1435500,36,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_35"
"465","Indian Council of Agricultural Research","Anthropometrics survey of agricultural workers of Kashmir and Ladakh regions of Jammu and Kashmir state for efficient and safe designs of agricultural equipments","E.J. Dixit","Sher-e-Kashmir University of Agriculture & Technology","Shalimar Campus",1260364,36,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_36"
"466","Indian Council of Agricultural Research","Anthroponmetrics survey and ergonomical studies on agricultural workers of Konkan region of Maharashtra for efficient and safe design of agricultural equipment","A.G. Pawar","Dr. Balasaheb Sawant Konkan Krishi Vidyapeeth","Dapoli",1182706,24,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_37"
"467","Indian Council of Agricultural Research","Value addition of paddy hybrids through puffed and flaked rice","R. Nayak","Directorate of Rice Research","(I.C.A.R.), Rajendranagar",945020,24,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_38"
"468","Indian Council of Agricultural Research","Techno-economic feasibility of surface covered cultivation for enhancing horticultural production in Western U.P.","S.K. Singh","Sardar Ballabh Bhai Patel University of Agriculture & Technology","Modipuram",1305500,36,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_39"
"469","Indian Council of Agricultural Research","Processing and utilization of soy paneer and its diffusion in the Marathwada Region","S. Khodke","Marathwada Agricultural University","College of Agriculture",1099002,36,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_40"
"470","Indian Council of Agricultural Research","Development of Anola processing plant","A.K. Jain","Central Institute of Post Harvest Engineering & Technology"," ",2099110,36,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_41"
"471","Indian Council of Agricultural Research","Development of cost and energy efficient materials for feed and pressing worms and screw and cage bars of oil expellers","A.K. Jha","Regional Research Laboratory","Hosangabad Road, Near Habibganj Naka",2146210,36,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_42"
"472","Indian Council of Agricultural Research","Technology for improvement of quality of kinnow/pomegranate/apple juice through enzymatic and treatment","R. Banerjee","Indian Institute of Technology (Kh)"," ",1968750,36,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_43"
"473","Indian Council of Agricultural Research","Setting up and maintenance of culture bank for jute and allied fibre crops","M.R. Basak","National Institute of Research on Jute & Allied Fibre Technology"," ",1533000,24,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_44"
"474","Indian Council of Agricultural Research","Design and development of air carrier spraying systems for mango and cashew orchards grown hilly terrain of Konkan Region","K.G. Dhande","Dr. Balasaheb Sawant Konkan Krishi Vidyapeeth","Dapoli",1187652,24,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_45"
"475","Indian Council of Agricultural Research","Adoption of mechanical rice transplanting technology under Konkan Region","A.G. Pawar","Dr. Balasaheb Sawant Konkan Krishi Vidyapeeth","Dapoli",981780,24,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_46"
"476","Indian Council of Agricultural Research","Development of an agricultural expert system software ""AGRIEXPERT""","V. Ganesan","Kerala Agricultural University","Keleppaji College of Agricultural Engineering & Technology, Malappuram",818580,24,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_47"
"477","Indian Council of Agricultural Research","Development of the anthropometrics database for agricultural workers of Kerala and its use in efficient and safe design of agricultural equipment","S. Mathew","Kerala Agricultural University","Department of Farm Power Machinery  &  Energy",1102706,24,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_48"
"478","Indian Council of Agricultural Research","Design and evaluation of stand alone renewable energy power supply system for rural communities","S.K. Philip","Sardar Patel Renewable Energy Research Institute"," ",1778380,24,"2004-05","ICAR","Indian Rupees","Months","ICAR_2004-05_49"
"479","Indian Council of Agricultural Research","Gender preference for UG & PG courses in Agricultural Education in southern states of India","G. Yenagi","Agricultural Sciences University","Department of Psychology, College of Agriculture, Begaum Road, Krishi Nagar, Hanumanammatti",1372000,24,"2015-16","ICAR","Indian Rupees","Months","ICAR_2015-16_1"
"480","Indian Council of Agricultural Research","Assessment  & estimation of human resource requirements in agriculture & allied sectors in Karnataka","G.B. Lokesh","Agricultural Sciences University","Department of Agricultural Economics, College of Agriculture",774000,24,"2015-16","ICAR","Indian Rupees","Months","ICAR_2015-16_2"
"481","Indian Council of Agricultural Research","Extension tools for strengthening technical support to fish farmers","M.D. Ansal","Guru Angad Dev Veterinary & Animal Science University","Department of Aquaculture, College of Fisheries",796000,24,"2015-16","ICAR","Indian Rupees","Months","ICAR_2015-16_3"
"482","Indian Council of Agricultural Research","Designing a digital model to promote cooperative learning for producing high quality dairy professionals","S. Kumar","Guru Angad Dev Veterinary & Animal Science University","Colllege of Dairy Science & Technology",887000,24,"2015-16","ICAR","Indian Rupees","Months","ICAR_2015-16_4"
"483","Indian Council of Agricultural Research","Supply-demand analysis of professional agricultural human resource northern India","A. Mathur","Swami Keshwanand Rajasthan Agricultural University","Institute of Agricultural Business Management",1187000,24,"2015-16","ICAR","Indian Rupees","Months","ICAR_2015-16_5"
"484","Indian Council of Agricultural Research","Supply-demand analysis of professional agricultural human resource in southern India","V.R. Kiresur","Agricultural Sciences University","Department of Agricultural Economics, College of Agriculture",1245000,24,"2015-16","ICAR","Indian Rupees","Months","ICAR_2015-16_6"
"485","Indian Council of Agricultural Research","Supply-demand analysis of professional fisheries human capital in India","P.S. Ananthan","ICAR-Central Institute for Fisheries Education","Department of Fisheries Economics, Division of Fisheries Economics, Extension & Statistics",1273000,24,"2015-16","ICAR","Indian Rupees","Months","ICAR_2015-16_7"
"486","Indian Council of Agricultural Research","Supply-demand analysis of professional human resource in terms of dairy technologists in India","A.K. Makwana","Anand Agricultural University","Department of Dairy Business Management, S.M.C. College of Dairy Science",1244000,24,"2015-16","ICAR","Indian Rupees","Months","ICAR_2015-16_8"
"487","Indian Council of Agricultural Research","Impact of experiential learning modules on Home Science studients","S.D. Kulloli","Agricultural Sciences University","Department of Textile & Apparel Designing, College of Rural Home Science",815000,24,"2015-16","ICAR","Indian Rupees","Months","ICAR_2015-16_9"
"488","Indian Council of Agricultural Research","Impact assessment of experiential learning modules of Agriculture & Horticulture Universities in Karnataka State: To boost up self entrepreneurship","S.N. Vasudevan","Agricultural Sciences University","Department of Seed Science & Technology, College of Agriculture",767000,24,"2015-16","ICAR","Indian Rupees","Months","ICAR_2015-16_10"
"489","Indian Council of Agricultural Research","Impact of experiential learning modules on Homse Science students","S. Kaur","Punjab Agricultural University","Department of Home Science Extension & Communication Management",590000,24,"2015-16","ICAR","Indian Rupees","Months","ICAR_2015-16_11"
"490","Indian Council of Agricultural Research","Impact of experiential learning skill & carrier development of students","P.S. Patel","Sardarkrushinagar Dantiwada Agricultural University","Department of Extension Education, C.P. College of Agriculture, District Banaskantha",747000,24,"2015-16","ICAR","Indian Rupees","Months","ICAR_2015-16_12"
"491","Indian Council of Agricultural Research","Analytical study of experiential learning Andragogical methods for developing entrepreneurial human resources","R. Singh","ICAR-Indian Agricultural Research Institute","Division of Agricultural Extension, Pusa",840000,24,"2015-16","ICAR","Indian Rupees","Months","ICAR_2015-16_13"
"492","Indian Council of Agricultural Research","Designing developing & testing need based entrepreneurship modules to support Agricultural Education","S. Kashyap","G.B. Pant University of Agriculture & Technology","Department of Agricultural Communication",1020000,24,"2015-16","ICAR","Indian Rupees","Months","ICAR_2015-16_14"
"493","Indian Council of Agricultural Research","To develop modules for identified skill sub sectors integrating skill & entrepreneurship development in Agricultural Education","L. Gupta","Maharana Pratap University of Agriculture & Technology","Department of Farm Machinery & Power Engineering, College of Technology & Engineering",1562000,24,"2015-16","ICAR","Indian Rupees","Months","ICAR_2015-16_15"
"494","Indian Council of Agricultural Research","Promoting Agripreneurship through formal edication - developing innovative Agricultural Education model","C. Muralidharan","Tamil Nadu Agricultural University","Directorate of Agribusiness Development",590000,24,"2015-16","ICAR","Indian Rupees","Months","ICAR_2015-16_16"
"495","Indian Council of Agricultural Research","An assessment of aptitude agricultural graduates towards entrepreneurship development in Karnataka","G.M. Hiremath","Agricultural Sciences University","Department of Agricultural Economics, College of Agriculture",1049000,24,"2015-16","ICAR","Indian Rupees","Months","ICAR_2015-16_17"
"496","Indian Council of Agricultural Research","Gaps in Agricultural Engineering education to the industrial farmer's needs","M.R. Babu","Acharya N.G. Ranga Agricultural University","Department of Agricultural Engineering, College of Agricultural Engineering",927000,24,"2015-16","ICAR","Indian Rupees","Months","ICAR_2015-16_18"
