"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"351","Ministry of Environment and Forests","Investigation on tree ring analysis of certain species in Western Ghats monitor climate changes & its relevance to wood quality","V. Rao","Institute of Wood Science & Technology","Wood Properties & User Division",1400000,36,"2006-07","MOEF","Indian Rupees","Months","MOEF_2006-07_33"
"352","Ministry of Environment and Forests","Need for conserving forest canopies - Assessing the diversity of canopy insects in the Western Ghats","Y.B. Srinivasa","Institute of Wood Science & Technology"," ",768000,36,"2006-07","MOEF","Indian Rupees","Months","MOEF_2006-07_34"
"353","Ministry of Environment and Forests","Studies on the biodiversity of hyphomycetes in dry deciduous forest soils & litters of semi-arid tropical areas of the Puttaparthy Mandal, Ananthapur Distrcit","B.S. Vijaykumar","Sri Sathya Sai Institute of Higher Learning"," ",615250,36,"2006-07","MOEF","Indian Rupees","Months","MOEF_2006-07_35"
"354","Ministry of Environment and Forests","Tolerance of indigenous forest species to degraded Lateritic soils of Kerala","M.P. Sujatha","Kerala Forest Research Institute"," ",1224060,36,"2006-07","MOEF","Indian Rupees","Months","MOEF_2006-07_36"
"355","Ministry of Environment and Forests","Studies on synthesis of valuable chemicals via an environment friendly route using ionic liquids & enzymes","S. Muthusamy","Bharathidasan University","School of Chemistry",1972250,36,"2006-07","MOEF","Indian Rupees","Months","MOEF_2006-07_37"
"356","Ministry of Environment and Forests","An Integrated Environmental Analysis of Liddar Watershed using Satellite Remote Sensing & GIS: A Step Towards Sustainable Development","S.A. Romshoo","Kashmir University","Department of Geology & Geophysics",2424600,36,"2006-07","MOEF","Indian Rupees","Months","MOEF_2006-07_38"
"357","Ministry of Environment and Forests","Assessment & Evaluation of Sea Grass Resouces of India in Two Oceanic Island Groups (Andaman & Nicobar & Lakshadweep), through Conventional Ground Surveys & Satellite Remote Sensing","T. Thangaradjou","Centre of Advance Study in Marine Biology"," ",3687640,36,"2006-07","MOEF","Indian Rupees","Months","MOEF_2006-07_39"
"358","Ministry of Environment and Forests","Biomass Estimation of Teak Forests using Microwave Remote Sensing","S. Jayaseelan","Sathyabama Institute of Science & Technology","Jeppiar Nagar, Rajiv Gandhi Salai",1302260,18,"2006-07","MOEF","Indian Rupees","Months","MOEF_2006-07_40"
"359","Ministry of Environment and Forests","Forest Encroachment Mapping in Uttar Pradesh using Remotely Sensed Data & Geographic Information System (GIS)","R. Tiwari","Forestry Training Institute"," ",5061600,36,"2006-07","MOEF","Indian Rupees","Months","MOEF_2006-07_41"
"360","Ministry of Environment and Forests","Impact Assessment Monitering & Management of Resources due to changes in the IGNP Command Area using Remote Sensing","S. Palria","Maharishi Dayanand Saraswati University","School for the Study of Population Resource,  Environment & Development",3138400,36,"2006-07","MOEF","Indian Rupees","Months","MOEF_2006-07_42"
"361","Ministry of Environment and Forests","Monitoring of Coastal Environment with special reference to Disaster Mitigation using High Resolution Satellite Data & GIS","V.E.N. Mariappan","Sathyabama Institute of Science & Technology","Centre for Remote Sensing & Geo-informatics",1559860,18,"2006-07","MOEF","Indian Rupees","Months","MOEF_2006-07_43"
"362","Ministry of Environment and Forests","National Wetland Inventory & Assessment","J.K. Garg","Space Application Centre"," ",67110000,36,"2006-07","MOEF","Indian Rupees","Months","MOEF_2006-07_44"
"363","Ministry of Environment and Forests","Techniques of Survey & Planning for Conservation & Sustainable Use  of Biodiversity in Mizoram, North Eastern Region","K.D. Singh","Ashoka Trust for Research in Ecology & the Environment"," ",1787054,24,"2006-07","MOEF","Indian Rupees","Months","MOEF_2006-07_45"
"364","Ministry of Environment and Forests","Impacts of Land use changes on the Ecology of Kol wetlands (part of Vembanad-Kol ) -  A Ramsar Site","J. Thomas","Christ College","Research & P.G. Department of Zoology",312110,36,"2006-07","MOEF","Indian Rupees","Months","MOEF_2006-07_46"
"365","Ministry of Environment and Forests","Investigation on the impact on Hydrology interventions on the fish biodiversity & fisheries output of Chilka Lagoo","K.S. Bhatta","Chilka Development Authority"," ",232344,24,"2006-07","MOEF","Indian Rupees","Months","MOEF_2006-07_47"
"366","Ministry of Environment and Forests","Pre-Feasibility Study (PFS) on Kolleru Lake Restoration","G. Ramachnadran","Environmental Protection & Training Research Institute"," ",862000,12,"2006-07","MOEF","Indian Rupees","Months","MOEF_2006-07_48"
"367","Ministry of Environment and Forests","Study of Wetlands in Gujarat with special emphasis to the information networking on habitant & diversity","C.N. Pandey","Gujarat Ecological Education & Research"," ",394000,36,"2006-07","MOEF","Indian Rupees","Months","MOEF_2006-07_49"
"368","Ministry of Environment and Forests","Feasibility of embodying incentive based environmental regulatory instruments: State & Central Taxation Regimes","R. Pandey","National Institute of Public Finance and Policy"," ",220000,36,"2006-07","MOEF","Indian Rupees","Months","MOEF_2006-07_50"
"369","Ministry of Environment and Forests","Feasibility of embodying incentive based environmental regulatory instruments: State & Central Taxation Regimes","P. Appasamy","Madras School of Economics"," ",220000,36,"2006-07","MOEF","Indian Rupees","Months","MOEF_2006-07_51"
"370","Ministry of Environment and Forests","Is India tunnelling through an Environmental Kuznet's Curve (EKC)","S. Bhattacharya","The Energy Resources Institute","India Habitat Centre, Lodhi Road",984000,36,"2006-07","MOEF","Indian Rupees","Months","MOEF_2006-07_52"
"371","Ministry of Environment and Forests","Policy, Institutional & Legal barriers to economic utilization of fly ash","P. Bhandari","The Energy Resources Institute","Policy Analysis Division, Lodhi Road",1202300,9,"2006-07","MOEF","Indian Rupees","Months","MOEF_2006-07_53"
"372","Ministry of Environment and Forests","Destruction of Volatile Organic Compounds (VOCs) over perovskite - type compounds: Development of a catalytic oxidation device","K.M. Parida","Institute of Minerals & Materials Technology"," ",1046500,36,"2006-07","MOEF","Indian Rupees","Months","MOEF_2006-07_54"
"373","Ministry of Environment and Forests","Development of biofibre reinforced sandwich structures","R.S. Koti","R.V. College of Engineering","Department of Chemical Engineering",986700,24,"2006-07","MOEF","Indian Rupees","Months","MOEF_2006-07_55"
"374","Ministry of Environment and Forests","Hybrid process for the conversion of Lignocellulosic materials","M.S. Murali","R.V. College of Engineering","Department of Mechanical Engineering",598000,18,"2006-07","MOEF","Indian Rupees","Months","MOEF_2006-07_56"
"375","Ministry of Environment and Forests","Impact assessment of environmental hazards caused by slaughterhouse wastes & control of pollution by recycling the wastes as animal feed","T.K. Ghosh","West Bengal University of Animal & Fishery Sciences","Department of Animal Nutrition",1553420,18,"2006-07","MOEF","Indian Rupees","Months","MOEF_2006-07_57"
"376","Ministry of Environment and Forests","Phytoremoval of heavy metals from Industrial Effluents","P.S. Vankar","Indian Institute of Technology (K)","Faculty for Ecological & Analytical Testing",822000,36,"2006-07","MOEF","Indian Rupees","Months","MOEF_2006-07_58"
"377","Ministry of Environment and Forests","Utilization of Brown Coir waste pith for Lignin degrading enzymes production & devlopment of value products from the fermented waste pith","P. Prema","Regional Research Laboratory"," ",1070880,18,"2006-07","MOEF","Indian Rupees","Months","MOEF_2006-07_59"
"378","Ministry of Environment and Forests","Chronic exposure to environmental toxins & the risk to human health","S. Sengupta","Indian Statistical Institute","Human Genetics Unit",1235100,36,"2006-07","MOEF","Indian Rupees","Months","MOEF_2006-07_60"
"379","Ministry of Environment and Forests","Collection, conservation, evaluation & identification of high yielding genotypes of Kalazira (bunium persicum) for the sustainable development of tribal communities in Cold Deserts Biosphere Reserve","R.K. Chahota","Ch. Sarwan Kumar Himachal Pradesh Krishi Viswavidyalaya","Dept. of Plant Breeding & Genetics",1328500,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_1"
"380","Ministry of Environment and Forests","Ecological studies of forest with a view to identify species useful in restoration of degraded forests habitat of Achanakmar Amarkantak Biosphere Reserve","L. Singh","Indira Gandhi Agricultural University"," ",910980,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_2"
"381","Ministry of Environment and Forests","Studies on diversity & distribution of pteridophytic flora of Pachmarhi Biosphere Reserve","P.B. Khare","National Botanical Research Institute","Pteridology Laboratory",1333850,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_3"
"382","Ministry of Environment and Forests","Formulation of a Sui-Generis Regime for traditional knowledge (Ethnobiology)","P. Pushapangadan","Institute for Herbal & Biotech Product Development"," ",1869840,12,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_4"
"383","Ministry of Environment and Forests","Developing Eco Friendly Microbial Consortia for Pathogen Removal in Sewage Waste Water & Mitigation of Pathogen Entry into Hydrological Cycle","P. Dhevagi","Tamil Nadu Agricultural University","Department of Environmental Science",1155964,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_5"
"384","Ministry of Environment and Forests","Inventorization of fish & aquatic mega fauna of Dibru-Saikhowa National Park, Assam","S.P. Biswas","Dibrugarh University","Department of Life Sciences",694313,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_6"
"385","Ministry of Environment and Forests","Ornamental fish Resources of the Barak & Chindwin Headwaters in North East India, their Biology & Conservation","W.V. Singh","Manipur University","Department of Life Sciences, Canchipur",1247400,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_7"
"386","Ministry of Environment and Forests","Plant functional Trait Analysis of Dry Tropical Forest Ecosystems","A.S. Raghubanshi","Banaras Hindu University","Centre for Advanced Study in Botany",4460400,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_8"
"387","Ministry of Environment and Forests","Socio-Cultural & political aspects of market & non-market benefits of forest resources with special reference to NTFPs & conservation in & around Dampa Tiger Reserve in Mizoram","U.K. Sahoo","Mizoram University","Department of Forestry",791154,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_9"
"388","Ministry of Environment and Forests","Assessing the economic loss due to feeding habits of the frugivorous bats in the orchard regions of Ahmednagar District","D.S. Joshi","Ahmednagar College"," ",700350,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_10"
"389","Ministry of Environment and Forests","Biodiversity of Terrestrial & Lignicolous Macrofungi in the Kerala part of the Western Ghats","C. Mohanan","Kerala Forest Research Institute"," ",1067430,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_11"
"390","Ministry of Environment and Forests","Development of Bioinculants for some tree legumes useful in revegetation of mine area","N. Gupta","Regional Plant Resource Centre"," ",1335528,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_12"
"391","Ministry of Environment and Forests","Ecology of Plant Galls in the Shola Forests of Eastern & Western Ghats of Tamil Nadu","S. Amerjothy","Presidency College","Dept. of Plant Biology & Plant Biotech.",833175,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_13"
"392","Ministry of Environment and Forests","Towards the conservation of caecilian amphibians of the Northern Western Ghats - establishing the Systematic Foundation","V.B. Giri","Bombay Natural History Society"," ",864329,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_14"
"393","Ministry of Environment and Forests","Utilization of alternative timber species for catamarans to conserve traditional tree species of Eastern Ghats","P.K. Aggarwal","Institute of Wood Science & Technology"," ",700350,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_15"
"394","Ministry of Environment and Forests","Exploration diversity & mapping of vegetation in the urban forests of Kumaun Himalayan towns using Remote Sensing & GIS","S. Sharma","G.B. Pant Institute of Himalayan Environment & Development"," ",1990170,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_16"
"395","Ministry of Environment and Forests","Habitat characterization a landscape level with special emphasis on Geobotanical at Analysis Achanakmar-Amarkantak Biosphere Reserve","S. Tripathi","Mahatma Gandhi Chitrakoot Gramodaya Vishwavidyala,"," ",1993180,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_17"
"396","Ministry of Environment and Forests","Inventorying sacred groves of Jharkhand Forests & their characterization through RS-GIS technology","R.K. Sinha","Tilka Manjhi Bhagalpur University","Centre for Regional Studies",2015317,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_18"
"397","Ministry of Environment and Forests","Assessment of environmental quality with respect of chemical & radiological contamination in the vicinity of thermal power plants in Delhi","P.S. Khillare","Jawaharlal Nehru University","School of Environmental Science",2768556,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_19"
"398","Ministry of Environment and Forests","Bioremediation of polycyclic aromatic hydrocarbons (Pyrene)","S. Suneja","Ch. Charan Singh Haryana Agricultural University","Department of Microbiology",1141088,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_20"
"399","Ministry of Environment and Forests","Degradation of dyes & refractory organic contaminate from textile & other Organic Industrial Effluents","B.R. Babu","Central Electrochemical Research Institute"," ",1202670,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_21"
"400","Ministry of Environment and Forests","Detoxification of (hydro) chlorofluorocarbons & halons with methane catalytically to reusable hydrofluracarbons","S.B. Halligudi","National Chemical Laboratory"," ",627000,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_22"
"401","Ministry of Environment and Forests","Development of a reporter strain to monitor toxic & or Carcinogenic Polycyclic Aromatic Hydrocarbons (PAHs) in the environment","T.K. Dutta","Bose Institute","Department of Microbiology",2140500,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_23"
"402","Ministry of Environment and Forests","Development of Novel chelating polymers for effective sorption of chromium ions from tannery waste","T. Kaliyappan","Pondicherry Engineering College","Department of Chemistry",1319193,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_24"
"403","Ministry of Environment and Forests","Disinfection of river/ pond/ ground water by novel disinfecting polymers","K.M. Popat","Central Salt & Marine Chemicals Research Institute"," ",1195425,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_25"
"404","Ministry of Environment and Forests","Effect of Heavy metal pollutants on the induction of bio markers protein, metallothionein in the selective edible organism of the coastal areas of Tamil Nadu","S. Vincent","Loyola College","Department of Zoology",1260147,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_26"
"405","Ministry of Environment and Forests","Monitoring & removal of toxic compounds from Indian paper mill waste waters","S. Kumar","Central Pulp & Paper Research Institute","Department of Paper Technology",945875,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_27"
"406","Ministry of Environment and Forests","Pesticide degradation using cultural & biological tools to minimize ground water pollution","A. Srivastava","G.B. Pant University of Agriculture & Technology","College of Basic Science & Humanaties",1841438,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_28"
"407","Ministry of Environment and Forests","Phytoremediation of hydrocarbon contaminated soil of Assam","S. Deka","Institute of Advanced Study in Science & Technology"," ",1157510,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_29"
"408","Ministry of Environment and Forests","Removal of multimetal pollution from industrial waste streams & natural aquifer system by macrocycle functionalized dendrimers in the presence of organophilic coligands","V. Alexander","Loyola College","Department of Chemistry",1102120,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_30"
"409","Ministry of Environment and Forests","The impact of coal mining on water quality & microbial communities in Jaintia Hills District, Meghalaya","H. Kayang","North-Eastern Hill University","Department of Botany",1510813,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_31"
"410","Ministry of Environment and Forests","GIS based modeling of coastal aquifer in Pondicherry region towards solving sea water intrusion","G. Ravikumar","College of Engineering","Centre for Water Resources",1008000,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_32"
"411","Ministry of Environment and Forests","Development of a comprehensive information system with GIS, GPS & Remote Sensing interface for environment impact assessment of the proposed river link canal projects of Peninsular India","B.S. Prakasarao","College of Engineering","Department of Geo Engineering",2685238,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_33"
"412","Ministry of Environment and Forests","Effects of pollutants on Biodiversity & reproductive dynamics of ecologically sensitive organisms in the estuarine coastal waters of Chennai, Tamil Nadu","N. Munuswamy","Madras University","Department of Zoology",3249000,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_34"
"413","Ministry of Environment and Forests","Corporate environmental responsibility & the market: Study of Indian manufacturing firms","P.D. Jose","Indian Institute of Management (B)"," ",761890,12,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_35"
"414","Ministry of Environment and Forests","Societal risks policy for managing societal risks in India","A. Damodaran","Indian Institute of Management (B)"," ",573600,15,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_36"
"415","Ministry of Environment and Forests","Bio-inspired catalytic systems: A Viable option for development of cleaner chemical process","S. Koner","Jadavpur University","Inorganic Chemistry Section",964278,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_37"
"416","Ministry of Environment and Forests","Development of a road dust collecting system","L.K. Bandopadhyay","Central Mining Research Institute"," ",3170895,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_38"
"417","Ministry of Environment and Forests","Development of Bipolar Membrane Technology for water purification & salt recovery as their corresponding acid & base from industrial effluent","V.K. Shahi","Central Salt & Marine Chemicals Research Institute"," ",1068637,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_39"
"418","Ministry of Environment and Forests","Development of Luminescence - based Biosensors for Detection of Mercury Ions in Water Bodies","A. Ali","Jamia Millia Islamia","Department of Biosciences",730538,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_40"
"419","Ministry of Environment and Forests","Development of solar photo catalysts for the mineralization of pollutants in industrial effluent","M. Swaminathan","Annamalai University","Department of Chemistry",1047438,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_41"
"420","Ministry of Environment and Forests","Fully Biodegradable Starch based Film for making carry bag & Edible Food Packaging","M. Das","Indian Institute of Technology (Kh)","Dept. of Agricultural & Food Engineering",839214,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_42"
"421","Ministry of Environment and Forests","Noble Metal Capped Semiconductor nano particles in the photocatalytic treatment of textile waste water","T. Sivakumar","Anna University","Department of Chemical Engineering",891618,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_43"
"422","Ministry of Environment and Forests","Pilot scale optimization of bacterial degradation of lignin & pentachlorophenol for pulp paper effluent decolourization & its application for aquaculture & ferti-irrigation","R. Chandra","Industrial Toxicology Research Centre","Analytical Chemistry Section",1412775,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_44"
"423","Ministry of Environment and Forests","Production of bio-energy during wastewater treatment","M.M. Ghangrakar","Indian Institute of Technology (Kh)","Department of Civil Engineering",1322213,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_45"
"424","Ministry of Environment and Forests","Recycling of Electronic Waste","A. Das","National Metallurgical Laboratory"," ",1645823,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_46"
"425","Ministry of Environment and Forests","Two dimensional sheets & interlayers of Hydrotalcite - like materials - potential scope for environmental remediation","K. Srinivasan","Central Salt & Marine Chemicals Research Institute"," ",1288644,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_47"
"426","Ministry of Environment and Forests","A process development for ameliorating alarming environmental & health hazards posed by Phthalates in plastics via chemical, biochemical & bioremediation approaches","S. Benjamin","Calicut University"," ",2349312,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_48"
"427","Ministry of Environment and Forests","Studies on the reproductive health of different population groups in & around Jagiraod Paper Mill & Bongaigaon Refinery & Petrochemical Ltd in Assam","J.C. Kalita","Gauhati University"," ",802725,36,"2007-08","MOEF","Indian Rupees","Months","MOEF_2007-08_49"
"428","Ministry of Environment and Forests","Impact of glacier recession on the vegetative cover of the valley of flowers, ""Uttarakhand Himalaya""","M.P.S. Bisht","Hemwati Nandan Bahuguna Garhwal University","Department of Geology",2115750,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_1"
"429","Ministry of Environment and Forests","Integrating marine ornamental fish conservation & sustainable development, captive breeding, technology popularization & sea ranching in Gulf of Mannar Biosphere Reserve","T.T. Ajithkumar","Annamalai University","Centre of Advanced Studies",1970640,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_2"
"430","Ministry of Environment and Forests","Management of Manas Biosphere Reserve through biodiversity evlaution in gap areas & community participation","G. Sarma","Gauhati University","Department of Botany",1969250,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_3"
"431","Ministry of Environment and Forests","Ants as an indicator of ecosystem health in North-West Shivaliks","H. Bharti","Punjabi University","Department of Zoology",1906380,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_4"
"432","Ministry of Environment and Forests","Development of nursery technology & measurement of ecological & natural regeneration status of Chilgoza Pine species of India (Pinus gerardiana wal) -a rare & endangered species of India","G.S. Shamet","Dr. Y.S. Parmar University of Horticulture &  Forestry","Department of Silviculture & Agroforestry, Nauni",1198260,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_5"
"433","Ministry of Environment and Forests","Floristic studies on Macrophytic diversity of Nameri National Park (Assam) & Pakke Tiger Research (Arunachal Pradesh)","N. Devi","Gauhati University","Department of Botany",766080,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_6"
"434","Ministry of Environment and Forests","Icthyafaunal diversity & studies on the biology of certain indigenous ornamental fishes of Meghalya","S.N. Ramanujam","North-Eastern Hill University","Department of Zoology, School of Life Sciences",1663200,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_7"
"435","Ministry of Environment and Forests","Studies on the diversity & distribution of soil Microarthropod Fauna of Grassland & adjoining cultivated fields in subtropical ecosystems of Cachar, Assam, N.E.","D.C. Roy","Assam University","Department of Ecology & Environmental Sciences",1134760,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_8"
"436","Ministry of Environment and Forests","Taxonomy, biodiversity & habitat association of noctuid moths lepidoptera: Noctuidae in Institute, various Conifer Forests of Himachal Pradesh","P.K. Rana","Himalayan Forest Research Institute","Conifer Campus, Panthaghati",1569992,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_9"
"437","Ministry of Environment and Forests","Biodiversity & endemism of hill stream amphibians of the Western Ghats of Kerala & Karnataka","S.D. Biju","Delhi University","Centre for Environmental Management of Degraded Ecosystem, School of Environment Studies",1225728,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_10"
"438","Ministry of Environment and Forests","Diversity of vermifauna & their population dynamics in Kolli Hills, a part of Eastern Ghats, Tamil Nadu","N. Neelnarayanan","Nehru Memorial College","District Tiruchirappalli",1643407,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_11"
"439","Ministry of Environment and Forests","A study of gene-environmental interaction in preterm delivery cases with special reference to organochlorine pesticide levels in the North India population","B.D. Banerjee","University College of Medical Sciences & GTB Hospital","Dilshad Garden, Shahdara",3200910,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_12"
"440","Ministry of Environment and Forests","Analysis of surface & groundwater pollution by indiscriminate use of Agrochemical (Pesticides) in selected paddy, cotton & vegetable growing farms of India","T. Jindal","Amity Centre for Biocontrol & Plant Disease Management","Amity Univesity Campus, Block A, Expressway, Sector 125",2886408,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_13"
"441","Ministry of Environment and Forests","Assessment of toxic element in water of semi urban areas of Assam & investigation of the disease related contaminants","A.K. Mishra","Gauhati University","Department of Chemistry",1344044,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_14"
"442","Ministry of Environment and Forests","Composting of refuse (Organic Municipal Solid Waste) employing microbial biotechnology","P.S. Bundela","Madhya Pradesh Pollution Control Board"," ",2709420,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_15"
"443","Ministry of Environment and Forests","Degradation of organic pollutants, colored dyes & pesticides in water resources using polymer protected metal nanoparticles: A Nanotechnological approach","K. Pandian","Madras University","Department of  Inorganic Chemistry, Guindy Campus",1862931,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_16"
"444","Ministry of Environment and Forests","Detection & treatment of endocrime disrupters in waste water & sludge using green technology","R. Jain","Jiwaji University","School of Studies in Chemistry",1621044,26,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_17"
"445","Ministry of Environment and Forests","Development of a bioleaching strategy for sustainable disposal & recycling of e-waste in India","S. Syal","Jaypee University of Information Technology","P.O. Dumehar Bani, Kandaghat",1970430,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_18"
"446","Ministry of Environment and Forests","Development of stable & synergistic biopesticide formulation using phytochemical to enhance bioeffeacy of Neem based preparations","A.K. Tripathi","Central Institute of Medicinal & Aromatic Plants","P.O. CIMAP",2303910,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_19"
"447","Ministry of Environment and Forests","Electroanalystical applications of organic inorganic composite ion exchange material for detection & determination of heavy metals & pesticide residue in water at micro level","A.A. Khan","Aligarh Muslim University","Department of Applied Chemistry, Faculty of Engineering & Technology",1618533,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_20"
"448","Ministry of Environment and Forests","Microbial decolurisation of coloured textile industrial effluents","K. Singh","Guru Nanak Dev University","Department of Applied Chemical Science & Technology",1323420,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_21"
"449","Ministry of Environment and Forests","Mycorrhizal technology for phytoremediation of organic pollutants","A. Vyas","Jai Narain Vyas University","Department of Botany",2504355,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_22"
"450","Ministry of Environment and Forests","Optimization & application of microbial formulation for removal of toxic metals from effluents of small scale industries","A. Malik","Indian Institute of Technology (D)","Centre for Rural Development  Technology",1739052,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_23"
"451","Ministry of Environment and Forests","Reclamation of copper rich Malajkhand tailing dam through phytoremediation employing bioconsortia of Arbuscular Mycorrhiza Fungi & bacteria","S.P. Gautam","Madhya Pradesh Pollution Control Board","E-5, Arera Colony",1686384,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_24"
"452","Ministry of Environment and Forests","Some Mathematical model for pollutant uptakes in plants","A. Kumar","Government College","Department of Mathematics",722085,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_25"
"453","Ministry of Environment and Forests","Studies on pollution of pond/fishery water of Guwahati with respect to fish health: Remediation of by Zeolitic action","A.K. Talukdar","Gauhati University","Department of Chemistry",1138830,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_26"
"454","Ministry of Environment and Forests","Study on the polytene chromosome polymorphism in chironomids & their relation with population in aquatic bodies","T. Midya","Presidency College","Department of Zoology, 86/1, College Street",2340000,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_27"
"455","Ministry of Environment and Forests","Temporal & spatial variability of dissolved trace metals organic carbon in the river Nethravatri Southwest Coast of India","K. Balakrishna","Manipal Institute of Technology","Department of Civil Engineering",2466980,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_28"
"456","Ministry of Environment and Forests","Timber wood protection from wood decaying basidiomycetes using actinomycetes","R.K. Gupta","Guru Govind Singh Indraprastha University","School of Biotechnology, Kashmere Gate",1693881,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_29"
"457","Ministry of Environment and Forests","Trace element analysis of Loktak lake & rivers draining into it & its impact on health","N.R. Singh","Manipur University","Department of Cheimstry, Canchipur",1400868,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_30"
"458","Ministry of Environment and Forests","Utilization & recyling of farm, industrial & urban solid wastes as eco friendly approach for augmenting yield maximization in Cauvery delta region","A. Sundri","Annamalai University","Faculty of Agriculture",1245657,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_31"
