"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"2822","Council of Scientific and Industrial Research","Effect of enriched CO2 & O3 on insect-plant interactions: A field experiment & green house analysis of CO2 & O3 mediated changes on plant chemistry in specialist herbivore performance","S.S. Nathan","Manonmaniam Sundaranar University","S.P.C.E.S.",2492000,"36","2010-11","CSIR","Indian Rupees","Months","CSIR_2010-11_351"
"2823","Council of Scientific and Industrial Research","Ethnobotanical survey & documentation of traditional knowledge of Selected Ethnic Tribal Groups of Mizoram","R.C. Laha","Mizoram University","Department of Botany",1592000,"36","2010-11","CSIR","Indian Rupees","Months","CSIR_2010-11_352"
"2824","Council of Scientific and Industrial Research","Proteomic analysis of dehydration-responsive endomembrane fraction of rice (Oryza sativa L)","N. Chakraborty","National Institute of Plant Genome Research","J.N.U. Campus",2592000,"36","2010-11","CSIR","Indian Rupees","Months","CSIR_2010-11_353"
"2825","Council of Scientific and Industrial Research","Betel Nut Lectin: Isolation, biological properties & exploration of Lectin-quantum dot nanoconjugates as novel fluorescent marker for identification of Cancer Cells","B.P. Chatterjee","West Bengal University of Technology","Department of Natural Science Humanities & Management",2242000,"36","2010-11","CSIR","Indian Rupees","Months","CSIR_2010-11_354"
"2826","Council of Scientific and Industrial Research","Predicting Ploidy response to body size & productivity in Aromatic Grasses: Histological development & histochemical characterization of cell Geometry in the Diploid vs. Autopolyploid clones","S. Lavania","Lucknow University","Department of Botany",2442000,"36","2010-11","CSIR","Indian Rupees","Months","CSIR_2010-11_355"
"2827","Council of Scientific and Industrial Research","Impact analysis of spatio-temporal changes in land use/cover & plant diversity of Itanagar, Arunachal Pradesh","O.P. Tripathi","North Eastern Regional Institute of Science & Technology","Department of Forestry",1367000,"36","2010-11","CSIR","Indian Rupees","Months","CSIR_2010-11_356"
"2828","Council of Scientific and Industrial Research","Chloroplast genetic engineering & gene transformation for the improvement of Chickpea (Cicer arientinum) crop","S. Elumalai","Presidency University","Department of Plant Biology & Bio-Tech",3342000,"36","2010-11","CSIR","Indian Rupees","Months","CSIR_2010-11_357"
"2829","Council of Scientific and Industrial Research","Selection of potential ferns as biocontrol agents in the Western Ghats of South India","A.J.D. Britto","St. Xaviers College","Department of Plant Bio & Biotechnology",1392000,"36","2010-11","CSIR","Indian Rupees","Months","CSIR_2010-11_358"
"2830","Council of Scientific and Industrial Research","In vitro somatic embryogensis of Momordica charantia linn & expression of Somatic Embryogenesis Receptor like Kinase (SERK) gene during development","S. Raychaudhuri","Calcutta University","Department of Biophysics, Molebio & Bio, 92 A.P.C. Road",2242000,"36","2010-11","CSIR","Indian Rupees","Months","CSIR_2010-11_359"
"2831","Council of Scientific and Industrial Research","Development of novel biosurfactants from sponge associated Marine Actinobacteria","J. Selvin","Bharathidasan University","Department of Microbiology",2192000,"36","2010-11","CSIR","Indian Rupees","Months","CSIR_2010-11_360"
"2832","Council of Scientific and Industrial Research","Cyto-molecular analysis of different species of Calathea & Maranta for assessment of Phylogeny & Affinities as well as micropropagation for improvement & conservation","S. Mukhopadhyay","Calcutta University","Department of Botany",2392000,"36","2010-11","CSIR","Indian Rupees","Months","CSIR_2010-11_361"
"2833","Council of Scientific and Industrial Research","Molecular mapping of BCMV recessive resistance gene in KRC22 landrace of common bean","P.N. Sharma","Ch. Sarwan Kumar Himachal Pradesh Krishi Viswavidyalaya","Department of Plant Pathology",1752000,"36","2010-11","CSIR","Indian Rupees","Months","CSIR_2010-11_362"
"2834","Council of Scientific and Industrial Research","Investigations on quinones & imidazoles as apoptosis - inducing & Cox-2 Inhibiting agents","S. Kaur","Guru Nanak Dev University","Department of Botanical & Engineering Science",2342000,"36","2010-11","CSIR","Indian Rupees","Months","CSIR_2010-11_363"
"2835","Council of Scientific and Industrial Research","Functional & film forming properties of selected cereals & legume grain proteins","N. Singh","Guru Nanak Dev University","Department of Food Science & Technology",2292000,"36","2010-11","CSIR","Indian Rupees","Months","CSIR_2010-11_364"
"2836","Council of Scientific and Industrial Research","Studying mechanism of copy number control of naturally harboring plasmid of Budding yeast, a widely used multicopy Eukaryotic vector","S.K. Ghosh","Indian Institute of Technology (Bombay)","Department of Bioscience & Bioengineering, Powai",2121000,"36","2010-11","CSIR","Indian Rupees","Months","CSIR_2010-11_365"
"2837","Council of Scientific and Industrial Research","Plant derived mammalian defensin peptide in research","N. Dey","Institute of Life Sciences"," ",2292000,"36","2010-11","CSIR","Indian Rupees","Months","CSIR_2010-11_366"
"2838","Council of Scientific and Industrial Research","Identification & characterization of Pyocin produced by Pseudomonas aeruginosa Ch-1 isolated from totemic clay of Chambyal (J&K)","J. Vakhlu","Jammu University","School of Biotechnology",1400000,"36","2010-11","CSIR","Indian Rupees","Months","CSIR_2010-11_367"
"2839","Council of Scientific and Industrial Research","Soil & vegetation carbon pool & sequestration in Bamboo & Grassland ecosystems of Manipur, N.E. India","P.S. Yadava","Manipur University","Department of Life Science",1622000,"36","2010-11","CSIR","Indian Rupees","Months","CSIR_2010-11_368"
"2840","Council of Scientific and Industrial Research","Amelioration of abiotic stresses in wheat varieties by osmo-tolerant & plant growth promoting Rhizobacteria & elucidation of their mechanisms of action","U. Chakraborty","North Bengal University","Department of Botany",2017000,"36","2010-11","CSIR","Indian Rupees","Months","CSIR_2010-11_369"
"2841","Council of Scientific and Industrial Research","Reduction of Mycotoxin exposure in human gastro intestinal tract using pre - & probiotic micro organisms","P.K.H. Shetty","Pondicherry University","Department of Food Science & Technology",2392000,"36","2010-11","CSIR","Indian Rupees","Months","CSIR_2010-11_370"
"2842","Council of Scientific and Industrial Research","Bioprocess development for Itaconic acid production from agricultural wastes","D.M. Rao","Sri Krishnadevaraya University","Department of Biotechnology",1962000,"36","2010-11","CSIR","Indian Rupees","Months","CSIR_2010-11_371"
"2843","Council of Scientific and Industrial Research","Role of p-Benzoquinone in covalent modification of nucleosomal core histones & epigenetic regulation of gene expression","D. Chattopadhyay","Calcutta University","Department of Biotechnology & DBCGCGEB, 35 BC. Road",3442000,"36","2010-11","CSIR","Indian Rupees","Months","CSIR_2010-11_372"
"2844","Council of Scientific and Industrial Research","Studies on the alteration in spindle assembly checkpoint genes in Aneuploid abortuses","M. Moghe","Deenanath Mangeshkar Hospital & Research Centre","Centre for Genetic Diagnosis",1700000,"36","2010-11","CSIR","Indian Rupees","Months","CSIR_2010-11_373"
"2845","Council of Scientific and Industrial Research","Aggressive driving & anger on roads among two-wheeler-riding college youth","S. Mehrotra","National Institute of Mental Health & Neuro Sciences (NIMHANS)","Department of Mental Health & Social Psychology",1746000,"36","2010-11","CSIR","Indian Rupees","Months","CSIR_2010-11_374"
"2846","Council of Scientific and Industrial Research","Study on electro discharge Machining of advanced engineering ceramics","S. Mitra","Jadavpur University","Department of Production Engineering",2032000,"36","2010-11","CSIR","Indian Rupees","Months","CSIR_2010-11_375"
"2847","Council of Scientific and Industrial Research","Study on friction stir welding of Aluminium Alloy to Zinc-coated steel sheet","T.K. Pal","Jadavpur University","Department of Metallurgical & Material Engineering",1892000,"36","2010-11","CSIR","Indian Rupees","Months","CSIR_2010-11_376"
"2848","Council of Scientific and Industrial Research","Fabrication of bismuth based multiferroic nanostructured materials by sol-gel & electrospinning methods","S. Balakumar","Madras University","National Centre for Nanoscience & Nanotechnology, Guindy Campus",2492000,"36","2010-11","CSIR","Indian Rupees","Months","CSIR_2010-11_377"
"2849","Council of Scientific and Industrial Research","A study for deciphering the plate tectonic evolution of the Western Continental Margin of India & adjoining deep ocean basins from break-up to -63.0 Ma","G.C. Bhattacharya","National Institute of Oceanography"," ",1752000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_1"
"2850","Council of Scientific and Industrial Research","Gene stacking approach for development of Aphid resistant transgenic Mustard","K.R. Koundal","Indian Agricultural Research Institute"," ",1812000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_2"
"2851","Council of Scientific and Industrial Research","Physiological & molecular basis of senescence: Regulation of senescence by reproductive sink intensity & abiotic in wheat & Chenopodium","R.K. Chopra","Indian Agricultural Research Institute","Water Technology Centre",1812000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_3"
"2852","Council of Scientific and Industrial Research","Biocompatible polymers & hydrogels for pharmaceutical applications","B.S.R. Reddy","Central Leather Research Institute"," ",1812000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_4"
"2853","Council of Scientific and Industrial Research","Bioprospecting of selected high altitude medicinal & aromatic plants for isolation of bioactive molecules from North-West Himalayas (Kashmir & Ladakh)","A.S. Shawl","Indian Institute of Integrative Medicine","Divison of Natural Product Chem.",1812000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_5"
"2854","Council of Scientific and Industrial Research","Characterization of capping activities associated with independently folding domains of RNA polymerase Protein L of Rinderpest Virus","M.S. Shaila","Indian Institute of Science","Department of Microbiology & Cell Biology",1812000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_6"
"2855","Council of Scientific and Industrial Research","DNA Barcoding of biocontrol potential Assassin bugs (Insecta: Hemiptera: Reduviidae)","D.P. Ambrose","St. Xaviers College","Entomology Research Unit",1812000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_7"
"2856","Council of Scientific and Industrial Research","Evaluation of Allergenicity of milk protein of native breeds of cattle & buffaloes & its alleviation through thermal processing & probiotic treatment","V.K. Kansal","National Dairy Research Institute","Division of Animal Biochemistry",1812000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_8"
"2857","Council of Scientific and Industrial Research","Molecular basis of the selective modulation of enzyme activity by flavonoids in inflammation & Carbohydrate metabolism","G.R.A. Rao","Mysore University","P.G. Studies in Biochemistry",1812000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_9"
"2858","Council of Scientific and Industrial Research","Molecular mechanism regulating Trehalose metabolism by Methylation in yeast","A.K. Ghosh","Indian Institute of Chemical Biology"," ",1812000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_10"
"2859","Council of Scientific and Industrial Research","Nanocapsulated flavonoidal antioxidants in combating age related Cerebral Ischemia induced oxidative injury in rat brain","N. Das","Indian Institute of Chemical Biology"," ",1662000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_11"
"2860","Council of Scientific and Industrial Research","Studies on Azole based compounds as potentioal antimicrobial agents","K. Bhandari","National Botanical Research Institute"," ",1812000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_12"
"2861","Council of Scientific and Industrial Research","Survival of N2-Fixing blue-green Algae (Cyanobacteria) in rice soils of coastal Odisha, under the influence of pesticides, chemical fertilizers & salinity - an in situ study of Algal diversity","R. Padhy","B.J.B. Auotonomous College","Department of Botany",1785000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_13"
"2862","Council of Scientific and Industrial Research","Symbiotic chemoautotrophs associated with Mangrove Fauna: Their abundance, contribution to chemosynthesis","L.A. Ponnapakkam","National Institute of Oceanography","Department of Bio Oceanography",1812000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_14"
"2863","Council of Scientific and Industrial Research","To study the role of a putative enzyme involved in biosynthesis of Polyglutamine/Polyglutamate layer in Mycobacterium Tuberculosis H37Rv","N. Banerjee","Jawaharlal Nehru University","A.I.R.F.",1812000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_15"
"2864","Council of Scientific and Industrial Research","A functional study on Peptidyl Cis/Trans Isomerase Pin1 homologue in Caenorhabditis Elegans","J. Bandyopadhyay","West Bengal University of Technology","Department of Biotechnology",2042000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_16"
"2865","Council of Scientific and Industrial Research","An investigation of the mechanism of action of Osmolytes as inhibitor of protein aggregation","S. Deep","Indian Institute of Technology (Delhi)","Department of Chemistry, Hauz Khas",1892000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_17"
"2866","Council of Scientific and Industrial Research","Analysis of intracellular Redox dynamics in H9C2 Cardiac Myoblasts under Adrenergic stress: A tool for studying the biology of heart failure","S.K. Goswami","Jawaharlal Nehru University","School of Life Sciences",2492000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_18"
"2867","Council of Scientific and Industrial Research","Assessing the response of Maize plants under elevated levels of Ozone: Screening the cultivar performance at physiological, biochemical, genomic & proteomic levels & quantification of their effects on plant's productivity","S.B. Agrawal","Banaras Hindu University","Department of Botany",2352000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_19"
"2868","Council of Scientific and Industrial Research","Bioprospecting of Fungi from unexplored ecological niches of J & K for Anti-Microbial & Bioactive compounds","S. Kaul","Jammu University","School of Biotechnology",2792000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_20"
"2869","Council of Scientific and Industrial Research","Caenorhabditis elegans response to human pathogens through proteomics studies","K. Balamurugan","Alagappa University","Department of Biotechnology",2192000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_21"
"2870","Council of Scientific and Industrial Research","Calcifying bacteria mediated cementation for energy efficient building materials","M.S. Reddy","Thapar University","Department of Biotechnology",1642000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_22"
"2871","Council of Scientific and Industrial Research","cDNA cloning, mRNA transcript & functional analysis of novel immune related genes prophenoloxidase & Peroxinectin from Indian white Shrimp Fenneropenaeus Indicus","B. Vaseeharan","Alagappa University","Department of Animal Health & Management",2042000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_23"
"2872","Council of Scientific and Industrial Research","Characterization of Arsenate resistant of Pannonibacter Nandii Strain HT23 (DSM 23407T) & development of a whole cell Arsenate biosensor","S.K. Das","Institute of Life Sciences","Microb Genom of Extremophiles, Nalco Square",2397000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_24"
"2873","Council of Scientific and Industrial Research","Characterization of Arsenic oxidizing bacteria from contaminated groundwater & their mechanism of Arsenite (As3+) oxidation process for potential application in As-Detoxification","P. Sar","Indian Institute of Technology (Kharagpur)","Department of Biotechnology",2692000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_25"
"2874","Council of Scientific and Industrial Research","Characterization of Muts homolog protein MutS2 from Helocobacter pylori","D.N. Rao","Indian Institute of Science","Department of Biochemistry",2642000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_26"
"2875","Council of Scientific and Industrial Research","Characterization of Phosphate solubilizing bacteria & Nitrozen fixing Cyanobacteria from paddy fields of Mizoram for development of location specific biofertilizer","A.K. Srivastav","Mizoram University","Department of Botany",2549000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_27"
"2876","Council of Scientific and Industrial Research","Characterization of some pathogen induced defense genes in Tobacco through Heterologous expression","P.B. Kirti","Hyderabad University","Department of Plant Sciences",1590000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_28"
"2877","Council of Scientific and Industrial Research","Characterization of Vitamin C biosynthesis pathway as a drug target in Leishmania Donovani","R. Madhubala","Jawaharlal Nehru University","School of Life Sciences",2742000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_29"
"2878","Council of Scientific and Industrial Research","Chemical priming: A novel approach of Mazie (Zea Mays L.) improvement for drought tolerance at flowering stage","Z. Hossain","West Bengal State University","Department of Botany, Barasat",1800000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_30"
"2879","Council of Scientific and Industrial Research","Computational elucidations on Codon-Anticodon pairing & the genetic code","R.H.D. Lyngdoh","North-Eastern Hill University","Department of Chemistry",2294000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_31"
"2880","Council of Scientific and Industrial Research","Concomitant production of multiple enzymes, scale UP & application in the deinking of news paper pulp","K.K. Sharma","Maharshi Dayanand University","Department of Microbiology",2132000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_32"
"2881","Council of Scientific and Industrial Research","Conformational plasticity & Amyloid aggregation of Human Serum Albumin","S. Mukhopadhyay","Indian Institute of Science, Education & Research (Mohali)","Sector 26",2242000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_33"
"2882","Council of Scientific and Industrial Research","Cross-talk between Plasmacytoid dendritic cells & regulatory T cells in Ovarian Cancer using mouse model","L. Dakshayani","Yogi Vemanna University","Department of Gene & Genomics",2182000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_34"
"2883","Council of Scientific and Industrial Research","Crystal structure determination & functional analysis of Gamma Glutamyl Transpeptidase (GGT) from Bacillus Licheniformis ER - 15","M. Goel","Delhi University","Department of Biophysics, South Campus",2842000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_35"
"2884","Council of Scientific and Industrial Research","Curcumin: A potential compound for the control of Bancroftian Filariasis","S.P.S. Babu","Visva Bharati","Department of Zoology",1992000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_36"
"2885","Council of Scientific and Industrial Research","Cytogenetical studies on the Fern Flora of Eastern Uttar Pradesh","S.D. Rajkumar","St. Andrew's College","Department of Botany",1442000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_37"
"2886","Council of Scientific and Industrial Research","Developing assisted folding processes in recombinant proteins for production enhancement","P. Chaudhuri","Amity University","Amity Institute of Biotechnology, Gautam Buddha Nagar",1852000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_38"
"2887","Council of Scientific and Industrial Research","Development of a molecular detection system for Alternsris species infecting Withania Somnifera (L) & analysis of post-infectional changes during Leaf spot disease using biochemical & molecular approaches","P.K. Pati","Guru Nanak Dev University","Department of Biotechnology",2147000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_39"
"2888","Council of Scientific and Industrial Research","Development of Bio-active scaffold for bone graft through hard tissue engineering","S. Dhara","Indian Institute of Technology (Kharagpur)","Division of Biomaterials",1596000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_40"
"2889","Council of Scientific and Industrial Research","Development of technologies for ready-to-use onion products","P.A. Sachdev","Punjab Agricultural University","Department of Food Science & Technology",1712000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_41"
"2890","Council of Scientific and Industrial Research","Dissection of structure function correlation of an Allosteric signal transducer of the GAL genetic switch of Saccharomyces Cerevisiae using experiment & computational approach","P.J. Bhat","Indian Institute of Technology (Bombay)","Department of Bioscience & Bioengineering, Powai",2292000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_42"
"2891","Council of Scientific and Industrial Research","Ecology & behaviour of group living spiders","H. Somanathan","Indian Institute of Science, Education & Research (Trivandrum)","School of Biology, CET Campus",1902000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_43"
"2892","Council of Scientific and Industrial Research","Engineering broad-spectrum transgenic resistance against plant-infecting RNA viruses","S. Chakraborty","Jawaharlal Nehru University","School of Life Sciences",1765000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_44"
"2893","Council of Scientific and Industrial Research","Establishing the relationship between the nuclear mRNA surveillance pathways in Saccharomyces Cerevisiae","B. Das","Jadavpur University","Department of Life Science & Biotechnology",2492000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_45"
"2894","Council of Scientific and Industrial Research","Evaluation of differentially expressed miRNAs during biotic stress in black pepper","E.V. Soniya","Rajiv Gandhi Centre for Biotechnology"," ",2442000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_46"
"2895","Council of Scientific and Industrial Research","Evaluation of silver-nano biocomposite material as an Anti-fungal agent in relation to Aflatoxin production","B.S. Rao","Osmania University","Department of Biochemistry",1542000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_47"
"2896","Council of Scientific and Industrial Research","Factors governing the quality of baked extruded & indigenous products: Role of wheat constituents & improving agents","A. Kaur","Guru Nanak Dev University","Department of Food Science & Technology",2357000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_48"
"2897","Council of Scientific and Industrial Research","Function of molecular chaperone Hsp 70 in quality control of Protein kinases","A.K. Mandal","Bose Institute","Division of Molecular Medicine, P-1/12, CIT SCH VIIM",2492000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_49"
"2898","Council of Scientific and Industrial Research","Functional analysis & regulation of Dishvelled in planer cell polarity pathway","S. Maiti","Indian Institute of Science, Education & Research (Kolkata)","Department of Biological Sciences",1550000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_50"
"2899","Council of Scientific and Industrial Research","Functional studies of a Group 4 LEA gene in Brassica Juncea for Abiotic stress tolerance","S.K. Panda","Assam University","Department of Life Sciences & Bioinformatives",2232000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_51"
"2900","Council of Scientific and Industrial Research","Gene targeting of a novel protein kinase involved in Plasmodium Ubiquitin - proteasomal pathway: Implications for developing a transformation defective phenotype","K.A. Kumar","Hyderabad University","Department of Animal Science",1945000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_52"
"2901","Council of Scientific and Industrial Research","Generation of tools to facilitate the study of visual pathway development in Embryonic Chicken","J. Sen","Indian Institute of Technology (Kanpur)","Department of Biological Science & Bioengineering",1600000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_53"
"2902","Council of Scientific and Industrial Research","Higher nervous control of the Pulmonary Renal reflex","K. Ravi","Vallabhbhai Patel Chest Institute","Department of Physiology",1500000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_54"
"2903","Council of Scientific and Industrial Research","Histopathology of wood decay & screening of wood Rot fungi - for some commercially important enzymes","K.S. Rajput","M.S. University of Baroda","Department of Botany",1697000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_55"
"2904","Council of Scientific and Industrial Research","Identification & characterization of different post-translation modification of HDAC4","M.K.A. Sree","Hyderabad University","Department of Animal Sciences",2692000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_56"
"2905","Council of Scientific and Industrial Research","Identification of critical residue in protein using Theoretic approach","N. Parekh","Indian Institute of Information Technology","Centre for Computer Nat. Science & Bioinformatics, Gachibowli",1355000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_57"
"2906","Council of Scientific and Industrial Research","Identification of novel endogenous Ppar-y ligands in Adipogenesis","V.R.R. Narala","Yogi Vemanna University","Department of Zoology",2342000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_58"
"2907","Council of Scientific and Industrial Research","Identification, cloning & expression analysis of WRKY transcription factor genes from Safflower (Carthamus Tinctorius L.) in response to drought stress","C. Sudhakar","Sri Krishnadevaraya University","Department of Botany",2792000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_59"
"2908","Council of Scientific and Industrial Research","Implication of COX2-EP1 pathway in Alcohol-Aflatoxin B1 induced Hepato cellular Carcinoma & its modulation by Aloe-Emodin","S.K. Trigun","Banaras Hindu University","Department of Zoology",2172000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_60"
"2909","Council of Scientific and Industrial Research","In-house production of human proteome arrays to study pathways & protein interaction networks in Brain Tumor","S. Srivastava","Indian Institute of Technology (Bombay)","Department of Bioscience & Bioengineering, Powai",3600000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_61"
"2910","Council of Scientific and Industrial Research","Insight into 24 - Epibrassinolide mediated synthesis of stress protective proteins & enzymes in Brassica Juncea, Juncea L under Copper stress using biochemical & molecular approaches","R. Bhardwaj","Guru Nanak Dev University","Department of Botanical & Environmental Science",2392000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_62"
"2911","Council of Scientific and Industrial Research","Introgression of in vitro regeneration character into elite Indian Cotton cultivars","B. Chaudhary","Gautam Buddha University","School of Biotechnology",1682000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_63"
"2912","Council of Scientific and Industrial Research","Investigating the mechanism of cell death caused by Adaadi, a potent specific inhibitor of SW12/SNF2 Proteins","R. Muthuswami","Jawaharlal Nehru University","School of Life Sciences",1850000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_64"
"2913","Council of Scientific and Industrial Research","Investigation of the role of three yellow stripe genes in the Cadmium & lead accumulation in Brassica Juncea","A. Seal","Dr. B.C. Guha Centre for Gene Engineeering & Biotechnology","Department of Biotechnology",2492000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_65"
"2914","Council of Scientific and Industrial Research","Isolation & identification of Anti-Cancer principle from the Mistletoe growing on Chrysophy11um spp","R.J. Anto","Rajiv Gandhi Centre for Biotechnology","Division of Cancer Research",2197000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_66"
"2915","Council of Scientific and Industrial Research","Isolation, purification & characterization of New Fibrinolytic molecules from Endophytic Fungi for their use as Anti-Thrombotic agents","S. Saxena","Thapar University","Department of Biotechnology & Environmental Sciences",1417000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_67"
"2916","Council of Scientific and Industrial Research","Kinetic & thermodynamic studies on the effect of chaotropic & kosmotropic cosolvents on horse Ferrocytochrome C","R. Kumar","Thapar University","School of Chemistry & Biochemistry",1892000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_68"
"2917","Council of Scientific and Industrial Research","Management of Meloidogyne - Rhizoctonia complex of Capsicum Annum L. using biocontrol agents","P.C. Trivedi","Rajasthan University","Department of Botany",1642000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_69"
"2918","Council of Scientific and Industrial Research","Manipulation of Sialic Acid biosynthetic pathway using GNE & its effect on Cytoskeletal organization of cell","R. Arya","Jawaharlal Nehru University","School of Biotechnology",1400000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_70"
"2919","Council of Scientific and Industrial Research","Mapping the Arsenic stress - induced proteome of Artemisa Annua using 2-D  electrophoresis & Maldi-TOF-MS","S. Pandey","Banaras Hindu University","CAS In Botany",1777000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_71"
"2920","Council of Scientific and Industrial Research","Mechanism of AB13 mediated Desiccation tolerance genetic & epigenetic","R.N. Chaudhuri","St. Xaviers College","Department of Biotechnology",2742000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_72"
"2921","Council of Scientific and Industrial Research","Mechanism of Neuroprotection of Parkinson in mouse by Estradiol during oxidative damage caused by MPTP& role of Estrogen receptors","S.P. Singh","Banaras Hindu University","Department of Biochemistry",2272000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_73"
"2922","Council of Scientific and Industrial Research","Mechanistic studies on the role of protein kinase Snfilk in cell cycle & Cancer","M.S. Reddy","Centre for DNA Fingerprinting & Diagnostics","L.C.D.C.S., Bulding 7, Gruhakalpa, 5-4-399/B, Nampally",2292000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_74"
"2923","Council of Scientific and Industrial Research","Melatonin, phytomelatonin & opioid modulation of MT 1 receptor gene expression in bone marrow mononuclear cells of Male Golden Hamster, Mesocricetus auratus","C. Haldar","Banaras Hindu University","Department of Zoology",2202000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_75"
"2924","Council of Scientific and Industrial Research","Metal uptake, transport & release by Mangrove plants in Sundarban Wetland, India: Implications for phytoremediation & restoration","S.K. Sarkar","Calcutta University","Department of Marine Sciencew",1927000,"36","2011-12","CSIR","Indian Rupees","Months","CSIR_2011-12_76"
