"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"3026","Indian Council of Medical Research","Efficacy trial of a novel Osteogenic compound for the management of menopausal Osteoporosis","N. Chattopadhyay","Central Drug Research Institute","Division of Endocrinology, Chattar Manzil Palace, Post Box No 173, Mahatma Gandhi Marg",3522600,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_127"
"3027","Indian Council of Medical Research","Efflux pumps, OprD Porin,  AmpC B-Lactamases & Carbapenemases in clinical isolates of Burkholderia Cepacia complex","V. Gautam","P.G. Institute of Medical Education & Research","Department of Medical Microbiology, Sector 12",3381052,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_128"
"3028","Indian Council of Medical Research","Elucidation of inflammatory pathways involved in Septic shock","M. Dikshit","Central Drug Research Institute","Division of Pharmacology, Cardiovascular Pharma. Unit, Chattar Manzil Palace Post Box No 173, Mahatma Gandhi Marg",2371092,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_129"
"3029","Indian Council of Medical Research","Elucidation of inflammatory pathways involved in Septic shock","M. Kohli","King George's Medical University","Department of Anaesthesia",173600,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_130"
"3030","Indian Council of Medical Research","Epidemiologic study risk factor analysis & impact of health care delivery system on preterm births in Gujarat","P. Ganguly","Indian Institute of Public Health","Sardar Patel Institute Campus, Drive in Road, Thaltej, Gandhinagar",4483007,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_131"
"3031","Indian Council of Medical Research","Establishment of basic red cell serology technique as a part of Pretransfusion investigations in the North East region of India","S. Kulkarni","National Institute of Immunohaematology","13th Floor, New Multistoried Building, K.E.M. Hospital Campus, Parel",1474056,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_132"
"3032","Indian Council of Medical Research","Establishment of distinctive biomarkers to delineate Hepato & Nephro pathological manifestations in MIC exposed patientts with Liver disorders","P. Gandhi","Bhopal Memorial Hospital & Research Centre","Department of Reseach, Raisen Bypass Road, Karond",4784400,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_133"
"3033","Indian Council of Medical Research","Establishment of health management information system at Model Rural Health Research Unit, Touni Devi, District Hamirpur, Himachal Pradesh for community - based health surveillance","A.K. Bhardwaj","Dr. Rajendra Prasad Government Medical College","Department of Community Medicine, Tanda",5713113,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_134"
"3034","Indian Council of Medical Research","Establishment of ICMR Advanced Centre for Nutrition Research at Nutrition Foundation of India collaborating Institution NIN, Hyderabad","C. Gopalan","Nutrition Foundation of India","C-13 Qutab Institutional Area",5658540,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_135"
"3035","Indian Council of Medical Research","Estimation of Vit.B 12, Folic acid & Homocysteine levels in children with neural tube defects & their parents","J.K. Goswami","Gauhati Medical College & Hospital","Department of Pediatrics Surgery, Bhangagarh, P.O. Indrapur",595056,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_136"
"3036","Indian Council of Medical Research","Estrogen induced regulation of complement system in rat brain an approach to understand neuroprotective & anti-inflanmatory role of the hornone","P. Dhar","All India Institute of Medical Sciences","Department of Anatomy, Ansari Nagar",3840997,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_137"
"3037","Indian Council of Medical Research","Etiology & immunopathogenesis of subconjunctival & anterior chamber granulomatous Uveitis in children of South India","S.R. Rathinam","Arvind Eye Hospital & Postgraduate Institute of Ophthalmology","Uveitis Service, Arvind Medical Reseqarch Foundation, 1 Anna Nagar",2243328,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_138"
"3038","Indian Council of Medical Research","Etiology of Rheumatoid Arthritis - an exploratory study of the diagnostic potential of Phosphoproteomics","S. Biswas","Institute of Genomics & Integrative Biology","Proteomics & Structural Biology Division, Delhi University Campus, Mall Road",3974652,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_139"
"3039","Indian Council of Medical Research","Evaluation of a blood-based antigen detection assay by quantitating unique Sialoglycoprotein specifically induced on Erythrocytes for early diagnosis & monitoring patients with Indian Visceral Leishmaniasis in two centers","C. Mandal","Indian Institute of Chemical Biology","Department of Immunobiology, 4, Raja S.C. Mullick Road",2099172,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_140"
"3040","Indian Council of Medical Research","Evaluation of antimicrobial properties & toxicological effects of nanoparticles in mice","H.M. Khan","Jawaharlal Nehru Medical College","Department of Microbiology",1742320,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_141"
"3041","Indian Council of Medical Research","Evaluation of Antiplasmodial potential of plant derived Alkaloids","A.S. Chowdhary","Haffkine Institute for Training, Research & Testing","Acharya Donde Marg Parel",1514360,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_142"
"3042","Indian Council of Medical Research","Evaluation of Arecombinant BCG based vaccine for Tuberculosis in the Guinea Pig model","U.D. Gupta","National Jalma Institute for Leprosy & other Mycobacterial Diseases","Experimental Animal Facility, P.B. No. 101, Dr. Miyazaki Marg, Taj Ganj",1140632,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_143"
"3043","Indian Council of Medical Research","Evaluation of Arecombinant BCG based vaccine for tuberculosis in the Guinea Pig model","S. Narayanan","National Institute for Research in Tuberculosis","Department of Immunology, No. 1, Sathiyamoorthy Road, Chetput",1000000,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_144"
"3044","Indian Council of Medical Research","Evaluation of blood antigen detection assay by quantitating unique Sialoglycorporation induced on Erythrocytes for early diagnisis & monitoring patients with India Visceral Leishmaniasis","P. Das","Rajendra Memorial Research Institute of Medical Sciences","Agamkuan",2578764,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_145"
"3045","Indian Council of Medical Research","Evaluation of blood antigen detection assay by quantitating unique Sialoglycorporation induced on Erythrocytes for early diagnosis & monitoring patients with India Visceral Leishmaniasis","B. Saha","Calcutta School of Tropical Medicine","Department of Tropical Medicine, 108, Chittaranjan Avenue",1506423,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_146"
"3046","Indian Council of Medical Research","Evaluation of Chemopreventive effects of crude polyphenols from wine varieties of Indian Grapes & mechanism (s) of their action","A.G. Ramchandani","Advanced Centre for Treatment Research & Education in Cancer","Carcinogenesis Division, Tata Memorial Centre, Kharghar",1389264,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_147"
"3047","Indian Council of Medical Research","Evaluation of Chemopreventive potential of Diosmin on DMBA induced oral carcinogenesis- an in vitro & in vivo approach","K. Suresh","Annamalai University","Department of Biochemistry & Biotechnology",1934250,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_148"
"3048","Indian Council of Medical Research","Evaluation of Chenopodium Album seed extract as potential Spermicidal agent in different mammalian species & chemical investigations for the lead molecule","N.B. Mondal","Indian Institute of Chemical Biology","Department of Steroid & Terpenoid Chemistry, 4 Raja S.C. Mullick Road",2149722,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_149"
"3049","Indian Council of Medical Research","Evaluation of clinical & histopathological factors associated with success of MMC augmented trabeculectomy among primary Glaucomas in India","R. Sihota","All India Institute of Medical Sciences","Dr. R.P. Centre for Ophthalmic Sciences, Ansari Nagar",4019158,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_150"
"3050","Indian Council of Medical Research","Evaluation of clinical, radiological, inflammatory characteristics & reponse to therapy in two Penotypes of Copd identified on the basis of Fevi reversibility","S. Bardhan","Institute of Pulmocare & Research","CB-16, Near CA Island, Sector-I, Salt Lake",1482802,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_151"
"3051","Indian Council of Medical Research","Evaluation of different treatment regimens being used a MRHRU,  Ghatampur","A. Bansal","National Jalma Institute for Leprosy & other Mycobacterial Diseases","P.B. No. 101, Dr. Miyazaki Marg, Taj Ganj",2547096,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_152"
"3052","Indian Council of Medical Research","Evaluation of Endothelial dysfunction for prediction of Pre-eclampsia & other Hypertensive disorders of pregnancy: A prospective study","A.S. Malhotra","Government Medical College & Hospital","Department of Physiology, Sector-32",2300652,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_153"
"3053","Indian Council of Medical Research","Evaluation of Hepatitis B surface antigen quantitation as a monitoring tool for Chronic Hepatitis B patients on treatment","E. Gupta","Institute of Liver & Biliary Sciences (ILBS)","Department of Virology Lab, D-1, Vasant Kunj",3614064,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_154"
"3054","Indian Council of Medical Research","Evaluation of indigenous non-invasive Blood Glucose Monitoring Technologies","S. Anand","All India Institute of Medical Sciences","Biomedical Engineering Unit, Ansari Nagar",4569747,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_155"
"3055","Indian Council of Medical Research","Evaluation of Larvicidal effect of actinobacterial metabolites for biological control of Culex mosquito","D. Dhanasekaran","Bharathidasan University","Department of Microbiology, 4, Bharathidasan Road, Palakalaiperur",1458840,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_156"
"3056","Indian Council of Medical Research","Evaluation of laser manipulated embryos for their hatching potential, metabolic changes & laser induced effects","S.K. Adiga","Kasturba Medical College & Hospital","Department of Obstetrics & Gynae., Division of Reproductive Medicine, Madhav Nagar",2425500,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_157"
"3057","Indian Council of Medical Research","Evaluation of oxidative stress in primary congenital Glaucoma","T. Dada","All India Institute of Medical Sciences","Dr. R.P. Centre for Ophthalmic Sciences, Ansari Nagar",3501150,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_158"
"3058","Indian Council of Medical Research","Evaluation of prophylactic & therapeutic potential of green tea catechin against heavy metal induced male reproductive dysfunctions","P.K. Goyal","Rajasthan University","Department of Zoology",4467168,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_159"
"3059","Indian Council of Medical Research","Evaluation of safety & immunogenicity of single dose of live attenuated Japanese Encephalitis vaccine SA 14-14-2 in adults in Assam","S.A. Khan","Regional Medical Research Centre","N.E. Region, East-Chowkidinghee, Post Box No. 105",9641094,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_160"
"3060","Indian Council of Medical Research","Evaluation of the possible modalities to enhance the ocular kinetics of an Anti-Cancer agent in rabbits for its utilization in the treatment of Retinoblastoma","T. Velpandian","All India Institute of Medical Sciences","Department of Ocular Pharmacol Pharmacology & Pharmacy, Ansari Nagar",1227148,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_161"
"3061","Indian Council of Medical Research","Evaluation of urinary bio-markers (NGAL, KIM 1 & IL 18) for early detection & prognosis of Acute Kidney Injury in critically III children","K.D. Phadke","St. John's Medical College & Hospital","Department of Paediatrics, St. John's National Academy of Health Sciences, Koramangla",4619405,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_162"
"3062","Indian Council of Medical Research","Expanding research capacity in rural Maharashtra NARI-AIDS rural research in Maharashtra","S. Sahay","National AIDS Research Institute","Department of Anthropology, Social & Behavioural Science, P.B. No. 1895: 73, G Bhosari Industrial Estate",7294362,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_163"
"3063","Indian Council of Medical Research","Exploring global mechanisms regulating Authophagy & their role in intracellular survival of Mycobacterium Tuberculosis","D. Kumar","International Centre for Genetic Engineering & Biotechnology","Department of Immunology Group, ICGEB Campus, P.O. Box. No. 10504, Aruna Asaf Ali Marg",6506264,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_164"
"3064","Indian Council of Medical Research","Expression of predicitive & prognostic biomarkers in tissue specimens of North Indian patients with Lung Cancer & their correlation with outcomes","A.N. Aggarwal","P.G. Institute of Medical Education & Research","Department of Pulmonary Medicine, Sector 12",3089235,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_165"
"3065","Indian Council of Medical Research","Expression profiling of host immune responsive genes activated by IFN-y during plasmodium liver stage development","A.K. Kumar","Hyderabad University","Department of Animal Sciences, P.O. Central University, Gachibowli",6363000,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_166"
"3066","Indian Council of Medical Research","Extent & determinants of costs of acute poisoning in Tricity of Chandigarh - an exploratory study","D. Singh","P.G. Institute of Medical Education & Research","Department of Forensic Medicine, Sector 12",2842396,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_167"
"3067","Indian Council of Medical Research","Extraction, purification & characterization of medicinal proteins from plant","S. Dey","All India Institute of Medical Sciences","Department of Biophysics, Ansari Nagar",990848,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_168"
"3068","Indian Council of Medical Research","Fabrication of biomimetic nerve guide by a facile ultrafine fibre spinning method","V.R. Giridev","Anna University","Department of Textile Technology, P.O. Guindy",2394672,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_169"
"3069","Indian Council of Medical Research","Feasibility of transporting urine samples of drug users on filter paper for screening drugs of abuse: A pilot exploratory study","R. Jain","All India Institute of Medical Sciences","Department of Psychiatry,  National Drug Department Treatment Centre, Ansari Nagar",1226012,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_170"
"3070","Indian Council of Medical Research","Fertility preservation using Moringa Oleifera leaf extract in mice treated with Chemo-therapeutic agents & its mechanism of action","G. Kalthur","Kasturba Medical College & Hospital","Department of Obstetrics & Gynaecol, Division of Reproductive Medicine, Madhav Nagar",1728000,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_171"
"3071","Indian Council of Medical Research","Finding genes that predit alcoholism risk in the Indian population","P. Murthy","National Institute of Mental Health & Neuro Sciences (NIMHANS)","Department of Psychiatry, Centre for Addiction Medicine, Hosur Road, P.B. 2900",2939208,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_172"
"3072","Indian Council of Medical Research","Formulation & Gamma Scintigraphy evaluation of novel Ophthalmic drug delivery system","C.R. Kokare","Sinhgad Institute of Pharmacy","Department of Pharmaceutics, Off. Smt. Kashibai Navale Hospital, Narhe Road, Narhe",1056720,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_173"
"3073","Indian Council of Medical Research","Formulation, optimization & evaluation of Methotrexate Smart Gels for the treatment of Rheumatoid Arthritis","T.M.P. Kumar","J.S.S. College of Pharmacy","Department of Pharmaceutics, Sri Shivarathreeshwara Nagar",387160,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_174"
"3074","Indian Council of Medical Research","Fuch's endothelial Corneal Dystrophy (FCD) - fine mapping & identifying candidate gene for the novel Loci 20p12.1-q13.2 in early onset family & study the association of TCF4 gene in sporadic late onset FCD cases in our population","N. Soumittra","Vision Research Foundation","Department of Genetics & Molecular Biology, Sankara Nethralaya, 18 College Road, Nungambakkam",3198309,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_175"
"3075","Indian Council of Medical Research","Functional analysis of Mce4A & Mce1A proteins of Mycobacterium Tuberculosis: Role of Cholesterol transport & Phago-Lysosome fusion inside macrophages","M. Bose","Vallabhbhai Patel Chest Institute","Department of Microbiology, Chhatra Marg",728364,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_176"
"3076","Indian Council of Medical Research","Functional genomics approach to understand the importance of Catsper ion channel genes in male infertility","A.A. Mahdi","King George's Medical University","Department of Biochemistry",1594320,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_177"
"3077","Indian Council of Medical Research","Gallic Acid based modified Indanones as possible Anti-Cancer agents","A.S. Negi","Central Institute of Medicinal & Aromatic Plants","Analytical Chemistry Division, Picnic Spot Road, P.O. Cimap",1438209,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_178"
"3078","Indian Council of Medical Research","Gene expression & protein profiling of group a Streptococcus upon treatment with quorum quenching agents from marine bacteria","S.K. Pandian","Alagappa University","Department of Biotechnology, Alagappapuram",2221160,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_179"
"3079","Indian Council of Medical Research","Gene specific Methylation patterns of angiogenic factors in Preeclampsia","S.R. Joshi","Interactive Research School for Health Affairs","Department of Nutritional Medicine, Bharati Vidyapeeth Medical College Campus, Pune Satara Road",2775232,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_180"
"3080","Indian Council of Medical Research","Genetic polymorphism of Mamldi (Cxorf6) gene in children with isolated Hypospadias","S.K. Ratan","Maulana Azad Medical College &  Associated Hospitals","Department of Pediatric Surgery, Bahadur Shah Zafar Marg",2792280,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_181"
"3081","Indian Council of Medical Research","Genetic polymorphism, DNA damage & oxidant status in individuals residing in the vicinity of mobile phone base stations","G. Gandhi","Guru Nanak Dev University","Department of Human Genetics",3974328,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_182"
"3082","Indian Council of Medical Research","Genetic polymorphisms of Ctla4 & HLA in pediatric Celiac disease: Phase-II","B. Saikia","P.G. Institute of Medical Education & Research","Department of Immunopathology, Sector 12",5703952,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_183"
"3083","Indian Council of Medical Research","Genetic studies in Indian patients with Autosomal dominant Polycystic Kidney Disease","S. Kohli","Sir Gangaram Hospital","Molecular Genetic Lab, Centre for Medical Genetics, Gangaram Hospital Marg, Old Rajinder Nagar",4714595,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_184"
"3084","Indian Council of Medical Research","Genetics of movement disorders","S. Jain","National Institute of Mental Health & Neuro Sciences (NIMHANS)","Department of Psychiatry, Molecular Genetics Laboratory, Hosur Road, P.B. 2900",6698036,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_185"
"3085","Indian Council of Medical Research","Genotoxicity studies on a polyherbal microbicide basant","G.P. Talwar","Talwar Research Foundation","E-6, Neb Valley, Neb Sarai",572168,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_186"
"3086","Indian Council of Medical Research","Health care reforms for police personnel & their families in Rajasthan","B. Singh","Rajasthan Police Academy","Shastri Nagar",5085171,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_187"
"3087","Indian Council of Medical Research","Health insurance for people living in the tribal areas","M. Bosco","Healing Fields Foundation","Manasarovar Complex, Secretariat Road",2506027,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_188"
"3088","Indian Council of Medical Research","Hepatic Stellate Cells (HSCs) activation during Isoniazid induced Hepatocytes injury: An in-vitro study","A. Chowdhury","Institute of Postgraduate Medical Education & Research & S.S.K.M. Hospital","Department of Hepatology, 244B, Acharya J.C. Bose Road",3087627,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_189"
"3089","Indian Council of Medical Research","HIV, Intestinal microbiota & art","R. Isaac","Christian Medical College & Hospital","Department of Ruhsa, IDA Scudder Road",4756522,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_190"
"3090","Indian Council of Medical Research","Host genetic factors: Association with Periotonitis, co-morbidity & mortality in patients on continuous Ambulatory Peritoneal Dialysis","K.N. Prasad","Sanjay Gandhi P.G. Institute of Medical Sciences","Department of Microbiology, Rae Bareli Road, Uttrathia",695662,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_191"
"3091","Indian Council of Medical Research","Host immunity & susceptibility to Neuro-Cysticercosis","A. Oommen","Christian Medical College & Hospital","Department of Neurological Sciences, IDA Scudder Road",3064456,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_192"
"3092","Indian Council of Medical Research","Human genetic polymorphisms & Malaria: A study in the tribal population of Maharashtra (A case control study)","A.C. Gorakshar","National Institute of Immunohaematology","13th Floor, New Multistoried Building, K.E.M. Hospital Campus, Parel",3477876,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_193"
"3093","Indian Council of Medical Research","Human Sodium Lodide Symporter (hNIS) expression as an endogenous marker for Breast Cancer diagnosis & therapy","A. De","Advanced Centre for Treatment Research & Education in Cancer","Tata Memorial Centre, Kharghar",4089382,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_194"
"3094","Indian Council of Medical Research","Hypoxia inducible factor & Erythropoietin expression as prognostic prediction for different types of endometrial carcinomas","J. Ray","Agartala Government Medical College","Department of Obstetrics & Gynaecology, G.B. Pant Hospital Campus",823188,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_195"
"3095","Indian Council of Medical Research","Identification & characterization of cross-reactive molecules of Filarial & Leishmanial parasites & their possible prophylactic potential against either infection","K.P. Murthy","Central Drug Research Institute","Division of Parasitology, Chattar Manzil Palace, Post Box No. 173, Mahatma Gandhi Marg",3118200,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_196"
"3096","Indian Council of Medical Research","Identification & elucidation of role of Glycoproteins in the pathogenesis of M. Tuberculosis: A study on the implications of Mycobacteria Glycoproteins in the modulation of host immune response & as a drug targets","A. Sonawane","Kalinga Institute of Industrial Technology University","School of Biotechnology, Patia",5470480,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_197"
"3097","Indian Council of Medical Research","Identification of plant-based molecule (s) & its mechanism of functionality against Mycobacteria with species specification of Tuberculosis in man & animal","A.G. Barua","Assam Agricultural University","Department of Medicine, Public Health & Hygiene, College of Veterinary Sciences, P.O. Box No. 11, Khanapara Campus",2731726,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_198"
"3098","Indian Council of Medical Research","Identification of social & behavioral determinants affecting delivery & utilization of Zinc & ORS for treatment of childhood Diarrhea in Tribal area of Vadodara District of Gujarat State","N. Srivastava","Deepak Foundation","Deepak Farm, Opposite Harikrupa Society, Near T.B. Hospital, Gotri Road",769410,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_199"
"3099","Indian Council of Medical Research","Identification of tissue protein markers in Human Colon Cancer patients","S. Rana","P.G. Institute of Medical Education & Research","Department of Gastroenterology, Sector 12",1861128,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_200"
"3100","Indian Council of Medical Research","Identification of transcriptionally altered & genetically associated multiple inflammatory bio-markers predicting cardio-vascular events/acute coronary complications & Type 2 Diabetes","S. Agrawal","Biocos Life Sciences Private Limited","Biotech Park (IBAB Campus)Electronic City, Phase-1",2662344,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_201"
"3101","Indian Council of Medical Research","Identifying the risk zones of Malaria in Vadodara District using Remote Sensing & Geographical Information System","B.M. Bhatt","M.S. University of Baroda","Department of Geography, Faculty of Science",2090480,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_202"
"3102","Indian Council of Medical Research","Immune Reconstitution Inflammatory Syndrome (IRIS) in HIV/AIDS patients with & without Tuberculosis Co-infection (TB) receiving HAART","S.K. Sharma","All India Institute of Medical Sciences","Department of Medicine, Ansari Nagar",4855848,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_203"
"3103","Indian Council of Medical Research","Immuno phenotyping of human Aortic Endothelial cells & monocytes to study anti-atherogenic activity of Boerhaavia diffusa & Hemidesmum indicus","S.D. Tetali","Hyderabad University","Department of Plant Sciences, P.O. Central University, Gachibowli",714840,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_204"
"3104","Indian Council of Medical Research","Immunogenetics, cytokine profile & understanding skin involvement in Anca associated vasculitides","R.W. Minz","P.G. Institute of Medical Education & Research","Department of Immunopathology, Sector 12",3101823,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_205"
"3105","Indian Council of Medical Research","Impact of FOXP3+ TREG cells on the host immune response among HIV-TB Co-Infected patients: Relevance in Multi-Drug Resistant Tubberculosis (MDR-TB)","D.K. Mitra","All India Institute of Medical Sciences","Department of Transplant Immunology & Immunogenetics, Ansari Nagar",5750712,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_206"
"3106","Indian Council of Medical Research","Impact of genetic polymorphisms of CYP2C19 & CYP3A4 on the pharmacodynamics of proton pump inhibitors in Andhra Pradesh population (Telugu Origin)","D.N. Reddy","Asian Institute of Gastroenterology","Asian Healthcare Foundation, 6-3-661, Somajiguda",6349474,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_207"
"3107","Indian Council of Medical Research","Impact of intergration of Indian system of medicine & Homoeopathy (Ayush) in National Rural Health Mission (NRHM)","R.J. Yadav","National Institute of Medical Statistics","ICMR Head Quarters Campus, Ansari Nagar",1231870,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_208"
"3108","Indian Council of Medical Research","Impact of interventions to control sex-determination & selective abortion on child sex ration in six districts of Delhi: A research study","J. Banerjee","EKATRA, Society for Development Alternatives for Women","11, Amrita Shergill Marg",971290,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_209"
"3109","Indian Council of Medical Research","Impact of regulatory T cells on host immunity among older Pulmonary Tuberculosis patients","A.B. Dey","All India Institute of Medical Sciences","Department of Geriatric Medicine, Ansari Nagr",5245850,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_210"
"3110","Indian Council of Medical Research","In search of anti-allergenic drugs: Determination of molecular structure-function interrelationships of plant allergens & structure-based design of anti-allergenic ligands","S. Sharma","All India Institute of Medical Sciences","Department of Biophysics, Ansari Nagar",1981008,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_211"
"3111","Indian Council of Medical Research","In silico design, synthesis & pharmacological screening of some quinazolinones as dihydrofolate reductase inhibitors for anticancer activity","A.G. Nerkar","Smt. Kashibai Navale College of Pharmacy","Kondhwa-saswad Road, Kondhwa",2747720,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_212"
"3112","Indian Council of Medical Research","In vitro & preclinical evaluation of curcumin released from biodegradable fibrin matrix","L.K. Krishnan","Sree Chitra Tirunal Institute for Medical Sciences & Technology","Thrombosis Research Unit, Poojapura",2734566,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_213"
"3113","Indian Council of Medical Research","In vitro expression studies of autoimmune regulator genes: Significance in Vitiligo pathogenesis","R. Begum","M.S. University of Baroda","Department of Biochemistr, Faculty of Science",3500760,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_214"
"3114","Indian Council of Medical Research","In vitro study of role of carnosinase dipeptidase in pathogenesis of diabetic nephropathy","V. Jha","P.G. Institute of Medical Education & Research","Department of Nephrology, Sector 12",3761178,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_215"
"3115","Indian Council of Medical Research","Induced apoptic L.Donovani as prophylactic/therapeutic agent against experimental visceral Leishmaniasis in combination with M.W: Searching the low torrent for switching the Th2 response towards Th1","C. Pal","West Bengal State University","Department of Zoology, Barasat, 24 Parganas (N)",3975663,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_216"
"3116","Indian Council of Medical Research","Induction of compartmentalized immunity in Lungs of Balb/c mice with Klebsiella Pneumoniae Yersiniabactin receptor protein-flagellin conjugate","S. Chibber","Panjab University","Department of Microbiology, Basic Medical Sciences, Sector 14",1280567,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_217"
"3117","Indian Council of Medical Research","Induction of somaclonal variations by in vitro mutagnesis in phyllanthus SPP; Extraction, purification & screening of secondary metabolites for biomedical applications","A. Muthusamy","Manipal University","Manipal Life Sciences Centre",2221000,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_218"
