"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"3075","Department of Bio-Technology","Synthesis & physical characterization of Hydroxyapatite based scaffolds","S.N. Kalkura","Anna University","Crystal Growth Centre, Sardar Patel Road",8012600,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_206"
"3076","Department of Bio-Technology","Pharmacogenetics of Anti-Epileptic drugs role of ABCB1, CYP2C9, CYP2C19 & SCN2A, in optimizing therapy","N.A. Kshirsagar","Seth G.S. Medical College & K.E.M. Municipal Hospital","Department of Clinical Pharmacology, Parel",5834000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_207"
"3077","Department of Bio-Technology","Visceral Leishmaniasis: Identification & validation of biomarkers for antimony susceptibility/resistance in clinical isolated of Leishmania Donovani","R. Madhubala","Jawaharlal Nehru University","School of Life Sciences",6272000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_208"
"3078","Department of Bio-Technology","Combined use of 10 page & nano LC-ESI MS/MS to identify surrogate Phosphoprotein markers of Ovarian & Breast Cancers, treated with VEGF and HER2/NEU receptor Tyrosine kinase inhibitors","T.S. Ganesan","Amrita Institute of Medical Sciences & Research Centre","Department of Molecular Medicine, Elamakkara P.O.",5051000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_209"
"3079","Department of Bio-Technology","Studies on expression & analysis of micro RNA genes in oral cavity Cancer & Precancer: Significance in marker development & pathogenesis","B. Roy","Indian Statistical Institute","Department of Anthropometry & Human Genetics, 203, B.T. Road",3237000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_210"
"3080","Department of Bio-Technology","Structure function relationship of defective Beta Myosin heavy chain in Hypertrophic Cardiomyopathy (HCM)","M. Khullar","P.G. Institute of Medical Education & Research","Department of Experimental Medicine & Biotechnology",2146000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_211"
"3081","Department of Bio-Technology","Proinflammatory effects of Malonaldehyde (MDA) in Lymphocytes - A proteomic approach","S. Narkunaraja","Bharathidasan University","Department of Biomedical Science",2777000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_212"
"3082","Department of Bio-Technology","Functional genomics of Mirnas in Acute Lymphocytic Leukemia (ALL)","D. Kaul","P.G. Institute of Medical Education & Research","Department of Experimental Medicine & Biotechnology, Sector 12",6278000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_213"
"3083","Department of Bio-Technology","Functiona-Genomic approached to study the influence of genetic factors on the development of Diabetic Nephropathy","H.S. Kohli","P.G. Institute of Medical Education & Research","Department of Nephrology, #125A, Sector 24A",1830000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_214"
"3084","Department of Bio-Technology","Comparative Proteomics & Lipidomics of brush border & amp: Basolateral membrances from renal cell carcinoma & normal Kidney: Diagnostic & pathophysiological implications","R. Prasad","P.G. Institute of Medical Education & Research","Department of Biochemistry",1739000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_215"
"3085","Department of Bio-Technology","Detection of minimal residual disease in Acute Leukemia by molecular methods","A.J. Kelkar","Sahyadri Speciality Hospital","Department of Haematology, Plot 30C, Erandawane, Off Karve Road, Deccan Gymkhana",4358000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_216"
"3086","Department of Bio-Technology","Detection of minimal residual disease in Acute Leukemia by molecular methods","V.P. Kale","National Centre for Cell Sciences","Laboratory 4, Ganeshkhind",678000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_217"
"3087","Department of Bio-Technology","Identification of novel biomarkers & elucidation of the molecular basis of phenotypic features of Fanconi Anaemia using micro array analysis","R.S. Verma","Indian Institute of Technology (M)","Department of Biotechnology, MSB 239",3480000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_218"
"3088","Department of Bio-Technology","Analysis of the Y-linked genes & Loci in patients with sex chromosome related anomalies","S. Ali","National Institute of Immunology","Molecular Lab., Aruna Asaf Ali Marg",3343000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_219"
"3089","Department of Bio-Technology","Pharmacogenomics of Bronchial Asthma: A study on Polymorphism in BITA2 Adrenoceptor (ADRB2) & Corticotropin Relasing Hormone Receptor 1 (CRHR1) genes in responders & non-responders to Salbutamol & Budesonide","S.K. Bansal","Vallabhbhai Patel Chest Institute","Department of Biochemistry",6231000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_220"
"3090","Department of Bio-Technology","Genetics of tooth development: Genes underlying tooth agenesis in human","P. Das","Banaras Hindu University","Centre for Genetic Disorder, Faculty of Science",3909200,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_221"
"3091","Department of Bio-Technology","Characterization of Retinal degeneration in an obese rat model","G.B. Reddy","National Institute of Nutrition","Department of Biochemistry, Jamai-Osmania",4398000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_222"
"3092","Department of Bio-Technology","Identification of biomarkers for primary open angle Glaucoma","K. Dharmalingam","Madurai Kamaraj University","School of Biotechnology & Biological Sciences",5142000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_223"
"3093","Department of Bio-Technology","Studies on single nucleotide polymorphisms of selected oxidative stress related genes in vitiligo","R. Begum","M.S. University of Baroda","Department of Biochemistry, Faculty of Science",4132000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_224"
"3094","Department of Bio-Technology","Mechanism of regulation of RAB5 & RAB7 expression by different Cytokines in macrophages","A. Mukhopadhyay","National Institute of Immunology","Department of Cell Biology, Aruna Asaf Ali Marg",6686000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_225"
"3095","Department of Bio-Technology","Molecular studies on Host-Viral relationships of Swine Flu (H1N1) & Avian Influenza (H5N1) viruses: Identifcation of novel host targets & their pathological relevance","S.K. Lal","International Centre for Genetic Engineering  & Biotechnology","Department of Virology, Aruna Asaf Ali Marg",5439000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_226"
"3096","Department of Bio-Technology","Surveillance, detection & characterization of Chikungunya Viruses","P. Gunasekaran","King Institute of Preventive Medicine","Department of Virology, Guindy",1520000,"24","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_227"
"3097","Department of Bio-Technology","Role of MRE11 in double strand break repair in Plasmodium Falciparum","M.K. Bhattachrayya","Hyderabad University","Department of Biochemistry, P.O. Central University",2669000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_228"
"3098","Department of Bio-Technology","Characterization of Anti-HIV properties of Acaciaside-B & pre-clinical studies towards its delveopment as a potential microbicide spermicide formulation","D. Mitra","National Centre for Cell Sciences","Laboratory for HIV Research, Ganeshkhind Road",1904000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_229"
"3099","Department of Bio-Technology","Characterization of Anti-HIV properties of Acaciaside-B & pre-clinical studies towards its delveopment as a potential microbicide spermicide formulation","S.N. Kabir","Indian Institute of Chemical Biology","Department of Reproductive Biology Research, 4 Raja S.C. Mullick Road, Jadavpur",3687000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_230"
"3100","Department of Bio-Technology","Identification of Hepatitis B Vrus genotypes & investigation of molecular mechanisms of life cycle of surface mutant Hepatitis B Virus (BHV) in Lamivudine resistant strains","S.N. Kazim","Jamia Millia Islamia","Centre for Interdisciplinary Research in Basic Sciences, Maulana Mohammad Ali Jauhar Marg, Jamia Nagar",9079000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_231"
"3101","Department of Bio-Technology","Association of immunogenetic factors with HIV transmission","J.M. Pramanik","National Institute for Research in Reproductive Health","Department of Molecular Immunodiagnostics, J.M. Street, Parel",1923000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_232"
"3102","Department of Bio-Technology","Identification, organization & function of S/MAR elements in Gastrointestinal Protozoa","S. Banerjee","Anna University","Department of Life Sciences, MIT Campus, Chromepet",3673000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_233"
"3103","Department of Bio-Technology","Identification of Leishmanial antigens modulating NRAMP1 iron efflux pump function","R.K Singh","Banaras Hindu University","Department of Genetics & Plant Breeding",5086000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_234"
"3104","Department of Bio-Technology","Investigating the role of Protein translation in HCV associated Hepatocellular Carcinoma","H.H. Krishnan","Centre for Cellular & Molecular Biology","Department of Infectious Diseases, Uppal Road",5507000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_235"
"3105","Department of Bio-Technology","Cloning & overexpression of TH1 stimulatory polyproteins identified through proteomics for their Prophylactic potential against experimental Visceral Leishmaniasis","A. Dubey","Central Drug Research Institute","Division of Parasitology, M.G. Road",4091000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_236"
"3106","Department of Bio-Technology","Region of difference-1 related immunogenecity of Mycobacterium Tuberculosis in susceptible & resistant strains of Murine hosts","P. Sharma","International Centre for Genetic Engineering  & Biotechnology","Immunology Group, P.O. Box No. 10504, Aruna Asaf Ali Marg",4030000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_237"
"3107","Department of Bio-Technology","Lamp as point of care test for Gonorrhoea","S. Sood","All India Institute of Medical Sciences","Department of Microbiology, Ansari Nagar",1405000,"12","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_238"
"3108","Department of Bio-Technology","CD40 clustering on membrane & perturbation by Leishmania","B. Saha","National Centre for Cell Sciences","Department of Immunology, Lab No. 5, Ganeshkhind",2650000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_239"
"3109","Department of Bio-Technology","CD40 clustering on membrane & perturbation by Leishmania","P. Gade","Pune University","Centre for Modeling & Simulation",825000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_240"
"3110","Department of Bio-Technology","Evaluation of host immune responses to the TAT antigen of HIV-1 in the Indian clinical Cohorts","S. Swaminathan","Tuberculosis Research Centre","Division of HIV-AIDS, Mayor V.R. Ramanathan Road, Chetput",4630000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_241"
"3111","Department of Bio-Technology","Evaluation of host immune responses to the TAT antigen of HIV-1 in the Indian clinical Cohorts","U.K. Ranga","Jawaharlal Nehru Centre for Advanced Scientific Research","Department of Molecular Biology & Genetics Unit",7360000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_242"
"3112","Department of Bio-Technology","Construction & characterization of genentically engineered Chimeric HIV-1 envelope Protein modulating virus neutralization: Implication & relevance in vaccine development","J. Bhattacharya","National AIDS Research Institute","Department of Molecular Virology, Block - G, Plot 73, MIDC, Bhosari",5387800,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_243"
"3113","Department of Bio-Technology","Structural & biochemical investigations on M. Tuberculosis N-Acetyle Glucosamine - 1- Phosphate Uridyl Transferase (GLMU) - A novel substrate of PknB","B. Prakash","Indian Institute of Technology (K)","Department of Biological Science",6995000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_244"
"3114","Department of Bio-Technology","Studies on the role of Hepatitis B virus HBx oncoprotein in the reglation of replication initiation in mammalian cells","V. Kumar","International Centre for Genetic Engineering  & Biotechnology","Department of Virolorgy Group, P.B. No. 10504",5825000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_245"
"3115","Department of Bio-Technology","BSL3 Aerosol facility for animal experiments","U.D. Gupta","National Jalma Institute for Leprosy & Other Microbacterial Diseases","Laboratory of Animal Experiments, P.O.B 101, Tajganj",1311000,"12","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_246"
"3116","Department of Bio-Technology","Assembly of therapeutic response of radiolabeled Anti CD20 Antibodies 1311 Odine Rituximab & 90 Yttrium Rituximab in diffuse large B cell non Hodgkin's Lymphoma","A. Malhotra","All India Institute of Medical Sciences","Department of Nuclear Medicine, Ansari Nagar",6599000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_247"
"3117","Department of Bio-Technology","Development of Folate receptor - mediated system for targeted delivery of Curcumin in Cancer cells","B.C. Das","Institute of Cytology & Preventive Oncology","Department of Molecular Oncology, Maulana Azad Medical College Campus",2926000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_248"
"3118","Department of Bio-Technology","Development of Folate receptor - mediated system for targeted delivery of Curcumin in Cancer cells","R.K. Singh","Allahabad University","Department of Chemistry, Nyckeuc Acids Research Laboratory",2926000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_249"
"3119","Department of Bio-Technology","Loss of Heterozygosity on specific chromosomal arms & influence of single nucleotide Polymorphisms in XRCC1 & XPD genes in oral & Esophageal Cancers induced by Raw Betel - Nut in Meghalaya","A. Chatterjee","North-Eastern Hill University","Department of Zoology, Genetics Laboratory",1863000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_250"
"3120","Department of Bio-Technology","Neuroendocrine - immune interactions in Mammary Tumorigenesis","S. Thyagarajan","S.R.M. Institute of Science & Technology","Department of Biotechnology",4025000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_251"
"3121","Department of Bio-Technology","Gene mutations in patients with chronic Pancreatitis & their role in pathogenesis of maligant transformation","A. Saraya","All India Institute of Medical Sciences","Gastroenterology & Human Nutrition Unit, Ansari Nagar",2511000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_252"
"3122","Department of Bio-Technology","Understanding the mechanisms underlying Mycobacterial Lipoarabinomannan mediated inhibition of Macrophage Apoptosis","J. Basu","Bose Institute","Department of Chemistry, 93/1, Acharya Prafulla Chandra Road",5732000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_253"
"3123","Department of Bio-Technology","Role of biofilm in Mycobacteria - correlation of ultrastructural & molecular profile","V.K. Sharma","National Jalma Institute for Leprosy & Other Microbacterial Diseases","Electron Microscopy Laboratory, Dr. M. Miyazaki Marg, Tajganj",1210000,"24","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_254"
"3124","Department of Bio-Technology","rBCG85C - A candidate TB vaccine: Removal of Antibiotic resistance marker, modifications for stabilization of Antigen expression & efficacy studies","A.K. Tyagi","Delhi University","Department of Plant Molecular Biology, Beniot Juarez Road",19390000,"24","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_255"
"3125","Department of Bio-Technology","The study of Molecular & Cellular events in mouse CNS stem cell cultures replicating RML mouse Prions: Development of a novel in vitro model of Prion pathology","R.K. Giri","National Brain Research Centre","Department of Molecular & Cellular Neuroscience, NH-8, Nainwal Mode",4855000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_256"
"3126","Department of Bio-Technology","Detection & characterization of Cystic Fibrosis Transmembrane conductance Regulator (CFTR) gene mutation in children aged 5 month to 15 years & its association with Asthma & its severity","S. Agarwal","Sanjay Gandhi P.G. Institute of Medical Sciences","Department of Medical Genetics, Rae-Bareli Road, Post Box 375",690000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_257"
"3127","Department of Bio-Technology","Detection & characterization of Cystic Fibrosis Transmembrane conductance Regulator (CFTR) gene mutation in children aged 5 month to 15 years & its association with Asthma & its severity","S. Awasthi","Chhatrapati Sahuji Maharaj Medical University","Department of Paediatrics",3401000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_258"
"3128","Department of Bio-Technology","Exploring the potential of TF Antigen binding property of Lectin from Sclerotium Rolfsii for its Anticancer effect","P. Shastry","National Centre for Cell Sciences","Lab # 2, Ganeshkhind",672000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_259"
"3129","Department of Bio-Technology","Exploring the potential of TF Antigen binding property of Lectin from Sclerotium Rolfsii for its Anticancer effect","S.R. Inamdar","Karnatak University","Post Graduate Department of Studies in Biochemistry, Pavatenagar",2704000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_260"
"3130","Department of Bio-Technology","Silencing of MTA1  gene as a strategy to inhibit Tumor Angiogenesis & Metastasis: Role in Breast Cancer therapy","B.P. Salimath","Mysore University","Department of Studies in Applied Botany & Biotechnology, Mansagangotri",5231000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_261"
"3131","Department of Bio-Technology","Schizophrenia: Developing animal - models translational markers & a possible treatment strategy","G. Palit","Central Drug Research Institute","Department of Pharmacology, Chattar Manzil Palace, P.O. Box No. 173",1369000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_262"
"3132","Department of Bio-Technology","Schizophrenia: Developing animal - models translational markers & a possible treatment strategy","S. Ganguly","Institute of Molecular Medicine","254 Okhla Industrial Estate Phase III",2464000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_263"
"3133","Department of Bio-Technology","A in vitro & in vivo study to evaluate the Oncolytic ability of an engineered E Coli for treating malignant Glioblastoma","S. Kar","Institute of Molecular Medicine","254 Okhla Industrial Estate Phase III",4187000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_264"
"3134","Department of Bio-Technology","Evaluation of the role of endogenous precursor cells in enhancing functional recovery following cold induced brain injury","R.K. Moorthy","Christian Medical College & Hospital","Department of Neurological Sciences, IDA Scudder Road",2096000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_265"
"3135","Department of Bio-Technology","Epigenetic mechanisms in Ovarian Cancer progression","S.A. Bapat","National Centre for Cell Sciences"," ",4399000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_266"
"3136","Department of Bio-Technology","Study on the chemopreventive response of Dolastatin a mollusc linear peptide of Indian Ocean origin in experimental Colon Cancer","S.N. Sanyal","Panjab University","Department of Biophysics",5425000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_267"
"3137","Department of Bio-Technology","Functional Genomic delineation of convolutions in WNT signaling pathway for Gastric Cancer diagnostics","G. Kumaresan","Madurai Kamaraj University","Department of Genetic, School of Biological Sciences, Centre for Excellence in Genomic Sciences",2771000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_268"
"3138","Department of Bio-Technology","Hypoxia & P53 HICI axis in stemness of Glial Tumors & cell lines","P. Chattopadhyay","All India Institute of Medical Sciences","Department of Biochemistry, Ansari Nagar",5051000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_269"
"3139","Department of Bio-Technology","Identification of biomarkers for Thyroid Malignancies in FNACs","K. Sujjathan","Regional Cancer Centre","Division of Pathology, Medical College P.O.",2956000,"24","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_270"
"3140","Department of Bio-Technology","The understanding of early molecular events which initiate the Alzheimer's disease using in vivo magnetic resonance spectroscopy study","P.K. Mandal","National Brain Research Centre","Computational Neuroscience, NH-8, Nainwal Mode",3749000,"24","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_271"
"3141","Department of Bio-Technology","To study frequency & load of Human Papilloma Virus (HPV) in benign, pre-malignant (Dysplastic) & malignant Esophageal squamous Epitherlium by immunohistochemistry & real time PCR","K. Vaiphei","P.G. Institute of Medical Education & Research","Department of Histopathology, Sector 12",1552000,"24","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_272"
"3142","Department of Bio-Technology","Identification of potential strategies for protection against Alzheimer's disease","J.R. Subramaniam","Indian Institute of Technology (K)","Department of Biological Sciences & Bioengineering",2958000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_273"
"3143","Department of Bio-Technology","An evaluation of platelet activation & GPIIB/IIIA conformational status in ITP","M.L. Guptasarma","P.G. Institute of Medical Education & Research","Department of Immunopathology, Sector 12",3898000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_274"
"3144","Department of Bio-Technology","Cardiovascular complications in patients with chronic Kindey disease: The role of CD4+CD28 null cells","V. Jha","P.G. Institute of Medical Education & Research","Department of Nephrology, Sector 12",5705000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_275"
"3145","Department of Bio-Technology","Investigation into the role of Lipids, Brain-Derived Neurotrophic Factor (BDNF) & Vascular Endothelial Growth Factor (VEGF) in Diabetic retinopathy","N. Angayarkanni","Vision Research Foundation","Department of Biochemistry Research, Sankara Nethralaya, 18, College Road",2918000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_276"
"3146","Department of Bio-Technology","A multi-disciplinary systems level investigation into neurobiology of Parkinsons's disease","V.S. Chakravarthy","Indian Institute of Technology (M)","Department of Biotechnology",5328000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_277"
"3147","Department of Bio-Technology","Synthesis & Pharmacological evaluation of novel Phosphodiesterase 4 inhibitors for their Anti-Depressant & Anxiolytic potential","R. Mahesh","Birla Institute of Technology & Science (Pilani)","Department of Pharmacy Group, Vidya Vihar",5169000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_278"
"3148","Department of Bio-Technology","Understanding signaling circuitries involved in transcriptional regulation of genes associated with survival & immune response in an inflammatory environment: Implications in Glioblastoma progression","E. Sen","National Brain Research Centre","NH-8, Nainwal Mode",6602000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_279"
"3149","Department of Bio-Technology","Preclinical studies on brain tumours: Combination of adjuvants with different mechanisms of Radiosensitization","V.K. Kalia","National Institute of Mental Health & Neuro Sciences(NIMHANS)","Department of Biophysics, P.B. No. 2900, Hosur Road",4520000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_280"
"3150","Department of Bio-Technology","Structure function relationship of Glycoprotein hormone receptors","R.R. Dighe","Indian Institute of Science","Centre for Reproductive Biology & Molecular Endocrinology, Malleswaram, P.B. No. 359",3568000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_281"
"3151","Department of Bio-Technology","Cloning, expression & characterization of the selected Lipase genes (LIPD & amp: LIPQ) of Mycobacterium Tuberculsosis H37RV & its possible role in virulence","A. Shrivastava","Delhi University","Department of Zoology, Mall Road",1150000,"12","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_282"
"3152","Department of Bio-Technology","Cloning, expression & characterization of the selected Lipase genes (LIPD & amp: LIPQ) of Mycobacterium Tuberculsosis H37RV & its possible role in virulence","J. Kaur","Panjab University","Department of Biotechnology, Sector 14",1547000,"12","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_283"
"3153","Department of Bio-Technology","Validation of a simple test based on formation of cords for diagnosis of M. Tuberculosis","P.K. Upadhyay","National Institute of Immunology","Production Development Cell, Aruna Asaf Ali Marg",968000,"18","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_284"
"3154","Department of Bio-Technology","Structural studies & structure based design of inhibitors of selected TB Proteins","M. Vijayan","Indian Institute of Science","Molecular Biophysics Unit",12034000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_285"
"3155","Department of Bio-Technology","Immunogenetic profile of Nasopharyngeal Cancer in a high-prevalence region of North-east India","A.C. Kataki","B. Baruah Cancer Institute"," ",995000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_286"
"3156","Department of Bio-Technology","Immunogenetic profile of Nasopharyngeal Cancer in a high-prevalence region of North-east India","S. Saxena","Institute of Pathology","Department of Tumor Biology, ICMR, Safdarjung Hospital Campus",3370000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_287"
"3157","Department of Bio-Technology","Immunogenetic profile of Nasopharyngeal Cancer in a high-prevalence region of North-east India","Y.M. Singh","Regional Institute of Medical Sciences","Department of Pathology",995000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_288"
"3158","Department of Bio-Technology","Regulation of SOS response in Mycobacterium by Sigma factors: Its role in drug resistance & virulence","K.M. Sinha","Institute of Molecular Medicine","254 Okhla Industrial Estate Phase III",4162000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_289"
"3159","Department of Bio-Technology","Internal Ribosome Entry Site (RES) mediated expression of endogenously produced Carboxy terminal domain of connexin 43 (CT-Cx43): Status of expression in the Breast Cancer","M.U. Hussain","Kashmir University","Department of Biotechnology, Ground Floor, Science Block, Hazratbal",2730000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_290"
"3160","Department of Bio-Technology","Comparative Proteomic & transcriptomic analyses of Pepck under the influence of Flemingia Vestita derived Phytoestrogen (Genistein)","B. Das","North-Eastern Hill University","Departmentof Zoology, Mawkynroh",14785000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_291"
"3161","Department of Bio-Technology","Embryonic Zebrafish a model system to study the expression & role of Breast Tumour Kinase (BRK/PTK6)","A.K. Challa","Institute of Life Sciences","Department of Biology, Gachibowli",3992000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_292"
"3162","Department of Bio-Technology","Evaluation of the potential of two Monoclonal antibodies for treatment of androgen independent prostatic carcinomas","G.P. Talwar","Talwar Research Foundation","E-8, Neb Valley, Neb Sarai, Sainik Farms",5307000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_293"
"3163","Department of Bio-Technology","Evaluation of the potential of two Monoclonal antibodies for treatment of androgen independent prostatic carcinomas","N.P. Gupta","All India Institute of Medical Sciences","Department of Urology, Ansari Nagar",924000,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_294"
"3164","Department of Bio-Technology","Differentiation in vitro of Messenchymal stem cells of adult & fetal origin into Neuro-progenitor cells with special reference to Dopaminergic Neurons","I. Datta","Manipal Institute of Regenerative Medicine","Neuro-Regeneration Research Group, # 10, Service Road, Domlur Layout",2504400,"24","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_295"
"3165","Department of Bio-Technology","Comparison of effects of administration of Human Umbilical Cord Blood Cells (HUCBCs) in combination with melatonin versus HUCBCs alone in middle cerebral artery occlusion model of stroke in rats","K. Prasad","All India Institute of Medical Sciences","Department of Neurology, Ansari Nagar",2970200,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_296"
"3166","Department of Bio-Technology","Stromal Cell Biology: Targeting of the BM Niche to alter the Adipocyte: Osteocyte ration a strategy for Hematopoietic recovery after an intensive Myeloablative therapy","V.P. Kale","National Centre for Cell Sciences","Laboratory 4, Ganeshkhind",5939500,"36","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_297"
"3167","Department of Bio-Technology","Cerebellar differentiation of Embryonic stem cells: Treating Cerebellar Ataxias","S. Mani","Indian Institute of Science","Department of Molecular & Cellular Neuroscience",3759000,"24","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_298"
"3168","Department of Bio-Technology","Derivation of additional well characterized Human Embryonic Stem (HES) cell lines from spare embryos & single blastomeres","D. Bhartiya","National Institute for Research in Reproductive Health","Department of Stem Cell Biology, Jehangir Merwanji Street, Parel",2666200,"18","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_299"
"3169","Department of Bio-Technology","Lineage specific differentiation of Human Embryonic Stem Cells into Insulin producing cells","D. Bhartiya","National Institute for Research in Reproductive Health","Department of Stem Cell Biology, Jehangir Merwanji Street, Parel",5034400,"24","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_300"
"3170","Department of Bio-Technology","Ex-vivo & in-vivo studies on Megakaryocytes & platelets generated in cultures from Hematopoietic Stem Cells with special reference to role of Nutraceuticals as supplement in the culture media","L.S. Limaye","National Centre for Cell Sciences","Laboratory 4, Ganeshkhind",2065600,"24","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_301"
"3171","Department of Bio-Technology","Studying the requirements for long term in vitro propagation of Human Mammary Stem Cells","A. Rangarajan","Indian Institute of Science","Department of Molecular Reproduction, Development & Genetics, C.V. Raman Road",3994800,"24","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_302"
"3172","Department of Bio-Technology","Role of Semaphorins & respective receptors in Mesenchymal Stem Cells","D.M.E. Otto","Christian Medical College & Hospital","Centre for Stem Cell Research",3940000,"24","2009-10","DBT","Indian Rupees","Months","DBT_2009-10_303"
